,ZMYND10 (51364)
ACH-000004,-0.14414619761795364
ACH-000005,-0.2424965663824773
ACH-000007,-0.18186841987311594
ACH-000009,-0.17514087185060978
ACH-000011,-0.0943130565157694
ACH-000012,-0.1443458323792575
ACH-000013,-0.1450976471996018
ACH-000014,-0.09976686289765063
ACH-000015,-0.2990407121554084
ACH-000017,-0.15352544842704666
ACH-000018,-0.32057916523447183
ACH-000019,-0.21046947785947495
ACH-000021,-0.21344793357662226
ACH-000022,-0.19794411845275192
ACH-000025,-0.25236950424622306
ACH-000028,-0.08151573796794499
ACH-000030,-0.12555765137601296
ACH-000035,-0.13401468207233982
ACH-000036,-0.189958657046328
ACH-000037,-0.250495229382093
ACH-000039,-0.3053211389426997
ACH-000040,-0.19028610059642406
ACH-000041,-0.17835771504049724
ACH-000042,-0.19126959577198505
ACH-000045,-0.13268989977014806
ACH-000047,-0.1257824917060381
ACH-000052,-0.1734131535211309
ACH-000053,-0.1634421771528165
ACH-000054,-0.3477178431043427
ACH-000055,-0.2379324116379318
ACH-000060,-0.24192850172149735
ACH-000067,-0.2508861828824707
ACH-000070,-0.3043422967968105
ACH-000075,0.016701588931000516
ACH-000078,-0.07158692491579083
ACH-000082,-0.15689721795006034
ACH-000085,-0.2194339573111012
ACH-000086,-0.17166164579265364
ACH-000087,-0.08189154527835864
ACH-000092,-0.19291522770025765
ACH-000095,-0.15731788500222665
ACH-000097,-0.11824580322176564
ACH-000098,-0.2261418381506282
ACH-000099,-0.0933193023864668
ACH-000108,-0.20574619076604533
ACH-000113,-0.23466115438817026
ACH-000116,-0.09373697050329394
ACH-000118,-0.3419725136144022
ACH-000120,-0.11951412598715895
ACH-000123,-0.13269810179954475
ACH-000127,-0.1828390501964168
ACH-000128,-0.2628524681945074
ACH-000132,-0.2446456048897891
ACH-000133,-0.14087498136681273
ACH-000137,0.02546990555734996
ACH-000138,-0.13633108134659405
ACH-000142,-0.08709618740972926
ACH-000143,-0.11393917853171115
ACH-000146,-0.21224576411628965
ACH-000148,-0.18609722701612505
