,ATP6V1G1 (9550)
ACH-000004,-1.3727853367668164
ACH-000005,-1.6737844531541657
ACH-000007,-0.7171988253952928
ACH-000009,-0.9674963099921876
ACH-000011,-1.0816947915261013
ACH-000012,-1.0643951619441647
ACH-000013,-0.9671415274035412
ACH-000014,-1.094090881650143
ACH-000015,-1.1772224100731588
ACH-000017,-0.973930692624947
ACH-000018,-0.9435880138673668
ACH-000019,-1.2512214393267822
ACH-000021,-1.1156376768508172
ACH-000022,-1.065307545363776
ACH-000025,-1.225640333763684
ACH-000028,-0.9563962399225512
ACH-000030,-1.1455912732299431
ACH-000035,-1.1603709892525829
ACH-000036,-0.7984073417517393
ACH-000037,-1.205547724693189
ACH-000039,-0.6908696501033115
ACH-000040,-0.8330673429559202
ACH-000041,-0.8465486010599041
ACH-000042,-1.1086047389320963
ACH-000045,-1.125227699663495
ACH-000047,-1.2097173052351136
ACH-000052,-1.0557528861245504
ACH-000053,-1.1375429148095637
ACH-000054,-0.7447901068401069
ACH-000055,-0.5047888040794084
ACH-000060,-1.1272240425104716
ACH-000067,-1.0718393606592498
ACH-000070,-1.2221571669654945
ACH-000075,-0.9318516336143552
ACH-000078,-0.6488046413108276
ACH-000082,-0.548796426802924
ACH-000085,-1.5461507284413438
ACH-000086,-1.0863691868728986
ACH-000087,-0.7124531427883448
ACH-000092,-1.2803914154304217
ACH-000095,-0.6897639045704858
ACH-000097,-0.9327949881955891
ACH-000098,-1.004241793372646
ACH-000099,-0.5442222302021574
ACH-000108,-1.2185559912907575
ACH-000113,-1.3127447036166904
ACH-000116,-1.0225644835784264
ACH-000118,-1.2212293353473656
ACH-000120,-0.7758246022991703
ACH-000123,-1.0114961632553936
ACH-000127,-1.1518562021599732
ACH-000128,-0.9047351423034582
ACH-000132,-0.9382853415011986
ACH-000133,-1.0304866518725415
ACH-000137,-0.6699970787873435
ACH-000138,-1.2574850494389695
ACH-000142,-1.202274889085714
ACH-000143,-0.844759325220265
ACH-000146,-1.4424809510562246
ACH-000148,-0.8013289314005021
ACH-000150,-0.9358178317267912
ACH-000152,-0.8102202228929776
ACH-000153,-0.9202669078406024
ACH-000159,-1.0439541047963847
ACH-000160,-0.9416827975105742
ACH-000163,-0.9680108508729964
ACH-000167,-1.2369007084090249
ACH-000168,-0.8604884146213144
ACH-000169,-0.8637668740912277
ACH-000178,-1.019442789687781
ACH-000183,-1.1349684441307677
ACH-000188,-1.0055887026016384
ACH-000189,-1.2372224867122803
ACH-000190,-0.9251399042386376
ACH-000198,-0.695136007281933
ACH-000203,-0.9957517524934164
ACH-000204,-0.7853087518184271
ACH-000206,-1.3614027158442157
ACH-000207,-1.1761946297104582
ACH-000208,-1.0797354700042827
ACH-000210,-0.8038111049284095
ACH-000211,-0.923318191379566
ACH-000215,-1.102415849541604
ACH-000221,-1.035347960119865
ACH-000222,-1.0264849915891523
ACH-000223,-1.134256863230748
ACH-000226,-0.8285394491345355
ACH-000227,-0.7078956201340966
ACH-000228,-1.1739711203424332
ACH-000231,-0.9935350707388296
ACH-000232,-1.0529427143155172
ACH-000233,-0.9697763983201018
ACH-000234,-1.0335787125281637
ACH-000235,-1.1716848128280049
ACH-000237,-1.1051219607672844
ACH-000238,-0.94129869342803
ACH-000242,-1.1544041263427158
ACH-000243,-1.1784365021078045
ACH-000244,-1.0854738131319506
ACH-000246,-1.1549069873265767
ACH-000248,-1.3215450506509243
ACH-000250,-1.08990836064617
ACH-000251,-1.3014263769377492
ACH-000252,-1.0154557536558542
ACH-000253,-0.9528850895178199
ACH-000255,-1.0206634101848402
ACH-000256,-1.0961608868802546
ACH-000257,-0.6504046796796621
ACH-000258,-0.9624002190732276
ACH-000259,-0.4231617214287772
ACH-000260,-0.8996349522582756
ACH-000261,-1.2116052320409814
ACH-000262,-1.1776171330264824
ACH-000263,-1.4002054636678027
ACH-000264,-1.1209174040410257
ACH-000265,-0.9239825783646256
ACH-000266,-1.1591661975583234
ACH-000272,-1.1129011408164915
ACH-000274,-0.7462565606374879
ACH-000277,-1.1928210374078891
ACH-000278,-1.2987780778016031
ACH-000279,-0.8645120189613869
ACH-000280,-1.1899942816464573
ACH-000281,-1.0574027219199074
ACH-000288,-1.0247684457501016
ACH-000291,-1.057628358674771
ACH-000293,-1.0370951998159823
ACH-000294,-1.528685254980597
ACH-000295,-1.2887648048010596
ACH-000296,-1.1575094012144282
ACH-000302,-0.7272433507440131
ACH-000304,-1.1142541219178044
ACH-000307,-1.1179937054665303
ACH-000308,-1.3118772089528827
ACH-000310,-0.6560229231427626
ACH-000311,-1.1678041626468274
ACH-000312,-0.604343774413989
ACH-000315,-1.19095110485748
ACH-000316,-1.1694088999064252
ACH-000317,-1.2337165731212258
ACH-000318,-1.3096377773358563
ACH-000319,-0.7281703874192851
ACH-000320,-1.1357306931368982
ACH-000322,-1.0428501645117745
ACH-000323,-0.30283520245947504
ACH-000324,-0.9808189759338136
ACH-000329,-0.96047604421927
