,BCAR1 (9564)
ACH-000288,-1.0170051594274634
ACH-000291,-0.3540909762395593
ACH-000293,-0.6409969244132011
ACH-000294,-0.5942600643769576
ACH-000295,-0.7701374687776031
ACH-000296,-0.4750820015325024
ACH-000302,-0.7357412415467242
ACH-000304,-0.6224730006811846
ACH-000307,-0.6099266481332285
ACH-000308,-0.2914555890590935
ACH-000310,-0.5278938778498232
ACH-000311,-0.5710981594038871
ACH-000312,-0.597876842550133
ACH-000315,-0.7437673599172026
ACH-000316,-0.8166854887257774
ACH-000317,-0.8073301247103393
ACH-000318,-0.5057548960037861
ACH-000319,-0.7787704555711281
ACH-000320,-0.7202342307497257
ACH-000322,-0.3990417794527304
ACH-000323,-0.6080689876930467
ACH-000324,-0.7389299453620687
ACH-000329,-0.7599273856206528
ACH-000330,-0.6904335330260102
ACH-000331,-0.7681997735822598
ACH-000332,-0.5429012814988564
ACH-000334,-0.16371356149725508
ACH-000335,-0.4909525111752758
ACH-000336,-0.5763314256135617
ACH-000337,-0.4949153041047728
ACH-000338,0.14402328974318132
ACH-000339,-0.797697463479061
ACH-000341,-0.5416575397771886
ACH-000348,-0.461744707396618
ACH-000350,-0.37310413463296027
ACH-000352,-0.4816052882638887
ACH-000356,-0.5500738356724599
ACH-000361,-0.8995933575367774
ACH-000362,-0.4429116591162047
ACH-000363,-0.3290734030340671
ACH-000364,-0.8356182944598884
ACH-000365,-0.4475807690822394
ACH-000366,-0.4124928390721154
ACH-000368,-0.8173303692021809
ACH-000374,-0.4904525611494106
ACH-000375,-0.5350671579521858
ACH-000376,-0.6081292766740449
ACH-000381,-0.6263896283468879
ACH-000383,-0.5637314924646349
ACH-000387,-0.2471334216513604
ACH-000389,-0.8036842986045214
ACH-000390,-0.5013442285166575
ACH-000393,-0.7347618315264475
ACH-000395,-0.9166765773853384
ACH-000396,-0.3767328539138628
ACH-000397,-0.5064000906329508
ACH-000401,-0.8204309101558986
ACH-000402,-0.5672914412160022
ACH-000403,-0.5318438591032105
ACH-000404,-0.5832215327158873
ACH-000406,-0.3441905241813037
ACH-000407,-0.7671945216599199
ACH-000408,-0.8107129930892685
ACH-000410,-0.3663645080259673
ACH-000411,-0.6852972805025513
ACH-000414,-0.6492740142035169
ACH-000415,-0.5783964073639584
ACH-000416,-0.8061067755622684
ACH-000420,-0.8576586020373951
ACH-000421,-0.6999162632118862
ACH-000424,-0.6033850363618375
ACH-000425,-0.4858665757743282
ACH-000426,-0.5224367575554699
ACH-000427,-0.5374368498726178
ACH-000433,-1.0062244326176888
ACH-000435,-0.571836677828795
ACH-000436,-0.4678973330160062
ACH-000444,-0.6478730127750388
ACH-000445,-0.6542687913375794
ACH-000448,-0.4937299586479302
ACH-000450,-0.6944436023211993
ACH-000452,-0.4283479640434944
ACH-000454,-0.9622615646177958
ACH-000458,-0.8898455335037929
ACH-000459,-0.4725730738817334
ACH-000460,-0.6269584468070744
ACH-000461,-0.4989169376578959
ACH-000463,-0.5126874242868295
ACH-000464,-0.6562000238237132
ACH-000466,-0.7088280887109814
ACH-000467,-0.6165066925248565
ACH-000468,-0.9755296337716548
ACH-000469,-0.7099901416571501
ACH-000470,-0.7168324024893498
ACH-000471,-0.6513832702490663
ACH-000472,-0.6300298745127094
ACH-000473,-0.6358453282993983
ACH-000475,-0.5647186210061267
ACH-000476,-0.4356638680254893
ACH-000477,-0.43238971160149375
ACH-000479,-0.6384122672469059
ACH-000480,-0.6629788397336396
ACH-000481,-0.5427469373804348
ACH-000483,-0.7757196729965437
ACH-000484,0.05139431665988755
ACH-000485,-0.8279413316971344
ACH-000486,-0.6965750306397296
ACH-000487,-0.442391631522326
ACH-000488,-0.5430910787517197
ACH-000490,-0.7929220819789978
ACH-000491,-0.4783143353179946
ACH-000495,-0.5271344619717376
ACH-000496,-0.8274400131110032
ACH-000499,-0.4487271514600468
ACH-000500,-0.6101157610464896
ACH-000502,-0.9766857468840368
ACH-000503,-0.5373031571528214
ACH-000505,-0.9716958683871294
ACH-000507,-0.3322855168750485
ACH-000510,-0.5884276391108874
ACH-000511,-0.7051531931098252
ACH-000512,-0.4248126983512562
ACH-000516,-0.9356611168958968
ACH-000517,-0.9925507103697933
ACH-000518,-0.9619420816133762
ACH-000520,-0.7709597782951486
ACH-000521,-0.7136550898327854
ACH-000522,-1.1086463755789753
ACH-000524,-0.453656749428389
ACH-000527,-0.4332059724846261
ACH-000528,-0.37491889468268497
ACH-000537,-0.7629769845871752
ACH-000541,-0.6014661207220642
ACH-000542,-0.7879033171374241
ACH-000544,-0.5061906692129015
ACH-000545,-0.7360930643759788
ACH-000547,-0.7736654920424815
ACH-000548,-0.9426666098797238
ACH-000549,-0.6889368887200216
ACH-000550,-0.9108209744736512
ACH-000552,-0.6271832148366289
ACH-000556,-0.6228621713989503
ACH-000557,-0.33687652210569
ACH-000569,-0.8905037664462074
ACH-000570,-0.7948884577002482
ACH-000571,-0.7065094644424841
ACH-000573,-0.6000790487424418
ACH-000576,-0.4939086480662897
ACH-000579,-0.5232095944747461
ACH-000580,-0.7722071242701918
ACH-000584,-0.5401643382633703
ACH-000585,-0.5709886561057729
ACH-000588,-0.4618622425253172
ACH-000589,-0.4778193860184202
ACH-000591,-0.7622228438499228
ACH-000593,-0.9262686226359106
ACH-000600,-0.702197222738259
ACH-000601,-0.8199958750839341
ACH-000605,-0.5547768170424093
ACH-000606,-0.4659247733426025
ACH-000608,-0.3025967019687941
ACH-000614,-0.6558739222197307
ACH-000616,-0.8332494955005608
ACH-000618,-0.5853143696800626
ACH-000619,-0.7466351749417739
ACH-000620,-0.6691737743582807
ACH-000621,-0.8562782266805251
ACH-000622,-0.5209803514137944
ACH-000623,-0.4581782504884268
ACH-000624,-0.6655192667407043
ACH-000627,-0.7478956927043168
ACH-000630,-0.8489983980829507
ACH-000631,-0.6916315351792712
ACH-000632,-0.6095841820257459
ACH-000633,-0.4634637231732605
ACH-000637,-0.6277788933850088
ACH-000638,-0.4733138207265422
ACH-000646,-0.7137511017676526
ACH-000647,-0.3581614222100213
ACH-000648,-0.9270153202791218
ACH-000649,-0.6238237927655976
ACH-000651,-0.7757182135457341
ACH-000652,-0.7554878210149412
ACH-000653,-0.2953842822528083
ACH-000657,-0.7658347694049581
ACH-000658,-0.33545323183700043
ACH-000661,-0.4605981769426849
ACH-000662,-0.7205657624167111
ACH-000663,-0.8412295755533031
ACH-000665,-0.7190188147333538
ACH-000671,-0.5221364592629892
ACH-000672,-0.6096718407644106
ACH-000673,-0.6350896166206117
ACH-000676,-0.21843187359870056
ACH-000677,-1.0386791197656753
ACH-000681,-0.6392630363440739
ACH-000683,-0.0761701064502486
ACH-000684,-0.7747596042594235
ACH-000688,-1.2453282043427962
ACH-000693,-0.6124388302398113
ACH-000694,-0.6672421280478443
ACH-000695,-0.5070031411093588
ACH-000696,-0.4201395299195641
ACH-000697,-0.5672452493934201
ACH-000699,-0.6018107522934992
ACH-000701,-0.4620568228912912
ACH-000706,-0.6590458436995029
ACH-000711,-0.41983437208842017
ACH-000713,-0.5477485504801497
ACH-000714,-0.5614380345574799
ACH-000718,-0.3697394225997053
ACH-000720,-0.7656290083340461
ACH-000721,-0.7032398030648872
ACH-000724,-0.8856649701525914
ACH-000725,-0.3844687064190953
ACH-000732,-0.5117832249461113
ACH-000734,-0.3049323741356997
ACH-000735,-0.7699674386739326
ACH-000736,-0.9293390893204584
ACH-000738,-0.5507279465210874
ACH-000746,-0.3551215092406847
ACH-000747,-0.9152661897707026
ACH-000748,-0.3760356356875635
ACH-000753,-0.4645249056106545
ACH-000756,-0.4917150436244293
ACH-000757,-0.6915884023692714
ACH-000758,-0.5689465718099541
ACH-000760,-0.3619777209187221
ACH-000762,-0.5550341835097315
ACH-000763,-0.4999862237161801
ACH-000764,-0.8551109777180191
ACH-000765,-0.5291302247259266
ACH-000766,-0.6384219968292258
ACH-000767,-0.4356784646962482
ACH-000768,-0.959531516469246
ACH-000769,-0.4614805689291938
ACH-000770,-0.5379173333777921
ACH-000771,-1.0443957161624875
ACH-000773,-0.3750119991691968
ACH-000776,-0.4118112607886947
ACH-000777,-0.6588338666340573
ACH-000778,-0.5884420804593036
ACH-000781,-0.6490361456638808
ACH-000782,-0.545679307238455
ACH-000783,-0.4568415151123266
ACH-000784,-0.6028469314941136
ACH-000785,-0.4502261454827104
ACH-000787,-0.7548733953480778
ACH-000788,-0.6416853805225398
ACH-000791,-0.4553553689618901
ACH-000792,-0.603680149962917
ACH-000794,-0.6925999423323524
ACH-000796,-0.4905717778601774
ACH-000798,-0.4790795459782404
ACH-000799,-0.35935642558730985
ACH-000800,-0.5736767317801702
ACH-000802,-0.8873291363485265
ACH-000804,-0.7200134018084842
ACH-000805,-0.26868415870685186
ACH-000809,-0.7323754778422316
ACH-000810,-0.4719292115095747
ACH-000811,-0.7057015327563131
ACH-000817,-0.4093219917674297
ACH-000819,-0.7214337499151127
ACH-000820,-0.3023425738732411
ACH-000821,-0.3580632669745418
ACH-000822,-0.19319064345304626
ACH-000823,-0.22588445095785398
ACH-000824,-0.5878505417105067
ACH-000827,-0.6213822476040675
ACH-000829,-0.8265577892922403
ACH-000831,-0.7026208083813269
ACH-000832,-0.5490867741046881
ACH-000833,-0.5965110452541234
ACH-000834,-0.640796947733979
ACH-000835,-0.8954771958845906
ACH-000836,-0.7477030277282042
ACH-000837,-0.5667163318787478
ACH-000838,-0.387638565544745
ACH-000839,-0.7502680654918693
ACH-000840,-0.6680729457440001
ACH-000841,-0.43366657151432
ACH-000843,-0.7633285066955252
ACH-000846,-0.5518274055385851
ACH-000847,-0.6458458233981939
ACH-000848,-0.577929587186609
ACH-000849,-0.8325064971166241
ACH-000851,-0.6813592004111858
ACH-000855,-0.5186503890614702
ACH-000856,-0.7170105692152856
ACH-000858,-0.20710502818717788
ACH-000859,-0.36408993641077375
ACH-000861,-0.6839719487939849
ACH-000862,-0.5450638227758977
ACH-000865,-0.8605653971108408
ACH-000866,-0.6175793288877354
ACH-000867,-0.35701646681793353
ACH-000869,-0.34989137369701057
ACH-000872,-0.556249547295011
ACH-000873,-0.668605189315296
ACH-000876,-0.7348131751637634
ACH-000878,-0.3746573318463516
ACH-000880,-0.8972982963305944
ACH-000881,-0.5940197103029135
ACH-000882,-0.3469696754256957
ACH-000884,-0.5593758786403418
ACH-000885,-0.7766608860297969
ACH-000887,-0.36015558279788945
ACH-000889,-0.5767061944612368
ACH-000896,-0.5267286512362819
ACH-000898,-0.5615683004069797
ACH-000900,-0.3481612725093349
ACH-000901,-0.6393609893504536
ACH-000905,-0.6397646180451839
ACH-000906,-0.5969710001933413
ACH-000907,-0.5492211562813244
ACH-000910,-0.3077422078757562
ACH-000911,-0.4022345966657629
ACH-000912,-0.7832846449974931
ACH-000913,-0.7083069509575163
ACH-000915,-0.8086123548150527
ACH-000916,-0.4786373115799304
ACH-000917,-0.4622277930614829
ACH-000920,-0.6244105243410435
ACH-000921,-0.9498435699672952
ACH-000924,-0.6091778747120212
ACH-000926,-0.5009861647298378
ACH-000928,-0.7988798711552131
ACH-000929,-0.4629422648650909
ACH-000932,-0.4216903478612549
ACH-000935,-0.2796416137157993
ACH-000936,-0.6714175515500398
ACH-000937,-0.3249040112963257
ACH-000938,-0.451035626744291
ACH-000939,-0.6844200705083102
ACH-000941,-0.3866739978374776
ACH-000943,-0.7652165944290096
ACH-000946,-0.4758278800103076
ACH-000947,-0.5788401304669575
ACH-000948,-0.5332638080203653
ACH-000950,-0.5836552823352708
ACH-000953,-0.580907881359916
ACH-000954,-0.6036837528411191
ACH-000957,-0.7161104641381946
ACH-000958,-0.6991603331509105
ACH-000960,-0.36949003839696976
ACH-000963,-0.5415898763537329
ACH-000968,-0.4506047373000178
ACH-000969,-0.3086624364517675
ACH-000972,-0.3721424462482124
ACH-000973,-0.8385615504502958
ACH-000974,-0.512609190730137
ACH-000978,-0.7495207749705823
ACH-000984,-0.3762830200304153
ACH-000986,-0.4492191135078208
ACH-000988,-0.7984031069598143
ACH-000993,-0.6174046595287088
ACH-000994,-0.5023590216092262
ACH-000996,-0.5839131723284061
ACH-001001,-0.4943015695595826
ACH-001020,-0.7588627374287734
ACH-001028,-0.18840829158211897
ACH-001031,-0.750721044326183
ACH-001038,-0.35718222422390633
ACH-001048,-0.6893962970373395
ACH-001050,-0.8646873106856898
ACH-001053,-0.875797098764157
ACH-001054,-0.6888476221345649
ACH-001061,-0.6266550152619806
ACH-001067,-0.7863483951143878
ACH-001075,-0.570219414415469
ACH-001096,-0.6340995954197103
ACH-001111,-0.6622751393094719
ACH-001119,-0.5916173923126365
ACH-001128,-0.5934761620982753
ACH-001134,-0.3631030772947525
ACH-001151,-0.9488898236286154
ACH-001163,-0.6430223212057702
ACH-001164,-0.5542773326318582
ACH-001183,-0.5394625449392673
ACH-001192,-0.3622628284987813
ACH-001193,-0.5737846671856418
ACH-001196,-0.5849704572726783
ACH-001197,-0.4225910283228727
ACH-001205,-0.5934423755670422
ACH-001211,-0.6671566531507448
ACH-001212,-0.667957701396747
ACH-001228,-0.5117360315582535
ACH-001232,-0.5669312595937694
ACH-001239,-0.4055621888832021
ACH-001270,-0.6467270532163206
ACH-001274,-0.6719236671408535
ACH-001275,-0.7386107607603396
ACH-001277,-0.4663508615565976
ACH-001278,-0.738864341550122
ACH-001280,-0.42318117712271947
ACH-001283,-0.2558016267813781
ACH-001289,-0.4061761212353664
ACH-001300,-0.5493734092922836
ACH-001301,-0.588541871139778
ACH-001302,-0.470750957622123
ACH-001306,-0.8990208273802708
ACH-001318,-0.3161512271748677
ACH-001322,-0.6526884088003396
ACH-001328,-0.7905117134494514
ACH-001332,-0.4064457140699048
ACH-001336,-0.3792403247465178
ACH-001346,-0.6900872985600797
ACH-001353,-0.8147306957005754
ACH-001354,-0.13699419634046453
ACH-001367,-0.47190435734245895
ACH-001368,-0.3339241919487058
ACH-001374,-0.5096840842373997
ACH-001377,-0.5316412551766985
ACH-001380,-0.6164349554815249
ACH-001391,-0.8446961562647609
ACH-001408,-0.7602259598024124
ACH-001430,-0.3913036383123567
ACH-001431,-0.6079071839071191
ACH-001450,-0.6041360769803651
ACH-001496,-0.4768074230482552
ACH-001500,-0.927904119219327
ACH-001523,-0.4394416866954299
ACH-001532,-0.5990843983153665
ACH-001550,-0.516504228562947
ACH-001552,-0.8710048322053664
ACH-001554,-0.5563043591855668
ACH-001654,-0.7908245470692719
ACH-001735,-0.32596657495183323
ACH-001736,-0.35779610316420457
ACH-001737,-0.7267426690015415
ACH-001740,-0.4794992575321162
ACH-001745,-0.6822529746566718
ACH-001765,-0.38292336858630666
