,RPL13A (23521)
ACH-000004,-0.2731414263003945
ACH-000005,-0.04340861737696618
ACH-000007,-0.2948279955909261
ACH-000009,-0.4778026994841345
ACH-000011,-0.3908123047603338
ACH-000012,-0.2322293897821012
ACH-000013,-0.2902507231848231
ACH-000014,-0.39740919117439133
ACH-000015,-0.5606744836857347
ACH-000017,-0.3120772116058298
ACH-000018,-0.3518716785162343
ACH-000019,-0.5592777269820229
ACH-000021,-0.3479672741167019
ACH-000022,-0.3054176111442889
ACH-000025,-0.35039847396970275
ACH-000028,-0.4880747016815136
ACH-000030,-0.5134844227660789
ACH-000035,-0.453602443574282
ACH-000036,-0.25526741873201786
ACH-000037,-0.513992808163402
ACH-000039,-0.4403110183154907
ACH-000040,-0.5431089489732076
ACH-000041,-0.4265381708234261
ACH-000042,-0.3637348377586529
ACH-000045,-0.33952818039100785
ACH-000047,-0.4786087216390019
ACH-000052,-0.2712232117779028
ACH-000053,-0.5090395040341417
ACH-000054,-0.38578066237981945
ACH-000055,-0.4880828961400919
ACH-000060,-0.41786183611806
ACH-000067,0.029761799040368263
ACH-000070,-0.4196145710908074
ACH-000075,-0.5308459857680201
ACH-000078,-0.17117094804980387
ACH-000082,-0.4657992949012582
ACH-000085,-0.5017056362520717
ACH-000086,-0.5301745257532015
ACH-000087,-0.39430810698293545
ACH-000092,-0.580886585888473
ACH-000095,-0.3521933818101197
ACH-000097,-0.32096022848695355
ACH-000098,-0.5003578764316456
ACH-000099,-0.4472866593613861
ACH-000108,-0.41726129282244334
ACH-000113,-0.4094307410877497
ACH-000116,-0.21872021472597308
ACH-000118,-0.4465285146401413
ACH-000120,-0.3840575012642967
ACH-000123,-0.4070141913549987
ACH-000127,-0.5770491688943713
ACH-000128,-0.3041742330072101
ACH-000132,-0.35765732407852363
ACH-000133,-0.3630408820865498
ACH-000137,-0.4299039674581793
ACH-000138,-0.3889152438371982
ACH-000142,-0.4916308771124309
ACH-000143,-0.6187977951220153
ACH-000146,-0.33303440854045
ACH-000148,-0.3618098502607549
ACH-000150,-0.3922406570597613
ACH-000152,-0.37892302255136384
ACH-000153,-0.2535675101165566
ACH-000159,-0.5098498491593284
ACH-000160,-0.4973362331385516
ACH-000163,-0.3900006125567588
ACH-000167,1.5545214746264786
ACH-000168,-0.5319012011025244
ACH-000169,-0.4715504432419758
ACH-000178,-0.36365897247050655
ACH-000183,-0.29763110647379704
ACH-000188,-0.2717517842522762
ACH-000189,-0.6327144530287839
ACH-000190,-0.7400861645425366
ACH-000198,-0.4659714247593229
ACH-000203,-0.12668110365341873
ACH-000204,-0.34821896774168964
ACH-000206,-0.8883669653152294
ACH-000207,0.03240953344332405
ACH-000208,-0.15376609358295146
ACH-000210,-0.4895573252044769
ACH-000211,-0.2455605766037283
ACH-000215,-0.4337903221389029
ACH-000221,-0.7593676613416721
ACH-000222,-0.21727408601783266
ACH-000223,-0.4082642518837524
ACH-000226,-0.4908508492209093
ACH-000227,-0.3095588695044114
ACH-000228,-0.19017919671902667
ACH-000231,-0.4207240868094289
ACH-000232,-0.31597058358673275
ACH-000233,-0.4802155783307145
ACH-000234,-0.41524780500390346
ACH-000235,-0.2997287282947801
ACH-000237,-0.4015555045362078
ACH-000238,-0.2849811607868423
ACH-000242,-0.4828238290040125
ACH-000243,-0.31961485192302114
ACH-000244,-0.2268939750795849
