,TPPP (11076)
ACH-000004,0.01652383560503967
ACH-000005,0.2340211351924975
ACH-000007,-0.3105072616612127
ACH-000009,-0.06465603409236953
ACH-000011,0.10446895993623977
ACH-000012,-0.00013997101527198438
ACH-000013,0.04840698439207112
ACH-000014,-0.10892286454581697
ACH-000015,0.136288138198599
ACH-000017,-0.1049079267351973
ACH-000018,0.11907640516836965
ACH-000019,-0.10282432899215556
ACH-000021,-0.024109087304705557
ACH-000022,0.06647723102724055
ACH-000025,0.07912490079347223
ACH-000028,0.1612524260364474
ACH-000030,0.11140120391731753
ACH-000035,-0.1273255372182679
ACH-000036,-0.08681294209489117
ACH-000037,-0.062089482827691035
ACH-000039,0.04695689128931218
ACH-000040,-0.21916633170179373
ACH-000041,0.07862414795134617
ACH-000042,-0.04528343692582672
ACH-000045,0.043151886281537134
ACH-000047,-0.12607068543059746
ACH-000052,-0.2027899821672094
ACH-000053,-0.025418679790078426
ACH-000054,-0.030299967291641368
ACH-000055,0.11301050878349406
ACH-000060,0.06930387430882695
ACH-000067,0.17423560615316874
ACH-000070,-0.1602001762996277
ACH-000075,0.25405575066676755
ACH-000078,-0.09916591740699876
ACH-000082,0.08666346294655272
ACH-000085,-0.10509479774439164
ACH-000086,0.1804424361908445
ACH-000087,-0.034169967413699036
ACH-000092,0.024466510101427245
ACH-000095,-0.4192411967248246
ACH-000097,-0.18009419397942214
ACH-000098,0.07630354314344986
ACH-000099,0.09014871173725003
ACH-000108,-0.07039389985753633
ACH-000113,-0.18703761784694886
ACH-000116,-0.09448669821726184
ACH-000118,0.21716058632409924
ACH-000120,-0.12110083199999125
ACH-000123,0.0835869016286244
ACH-000127,-0.027567714698718986
ACH-000128,0.002546244567297664
ACH-000132,-0.09625309372699507
ACH-000133,-0.012916400780437634
ACH-000137,-0.10775297982367824
ACH-000138,0.0010977707202812176
ACH-000142,0.042124687366372135
ACH-000143,0.04183271940686745
ACH-000146,-0.06602788367581984
ACH-000148,-0.09114358894837836
ACH-000150,-0.09806133402825168
ACH-000152,-0.16771253415096085
ACH-000153,0.11712871207010865
ACH-000159,0.14895835488649012
ACH-000160,-0.16093781934344664
ACH-000163,-0.059764918994734614
ACH-000167,0.17153775416863346
ACH-000168,0.15338852755810106
ACH-000169,-0.26123459895962603
ACH-000178,0.03736138408932455
ACH-000183,-0.012111022026745352
ACH-000188,0.11032946411103874
ACH-000189,-0.03096317389938866
ACH-000190,-0.13494001955427606
ACH-000198,-0.12430121457703493
ACH-000203,-0.8138020218032163
ACH-000204,0.003385681927886221
ACH-000206,-0.0929429254525982
ACH-000207,-0.2888296272332417
ACH-000208,-0.1938238318508911
ACH-000210,0.06653036279914443
ACH-000211,0.05537284716879277
ACH-000215,-0.0749040019825426
ACH-000221,-0.07036693498428069
ACH-000222,-0.09904382172144524
ACH-000223,-0.0870732472354416
ACH-000226,0.14158475804955373
ACH-000227,0.018308698317491708
ACH-000228,-0.16882199164523204
ACH-000231,0.00258063858097235
ACH-000232,-0.0114158271709102
ACH-000233,-0.13295527190905926
ACH-000234,0.04473089405165891
ACH-000235,-0.11636955580513993
ACH-000237,0.0156176969835545
ACH-000238,-0.0899409812192119
ACH-000242,0.23262325257597544
ACH-000243,0.0004229180985331291
ACH-000244,0.1038897272907334
ACH-000246,-0.10916826686008456
ACH-000248,0.11578004633359637
ACH-000250,0.055280375934250836
ACH-000251,-0.0275527160381846
ACH-000252,-0.11160194895794956
ACH-000253,0.07055952232645431
ACH-000255,0.0007415010198929938
ACH-000256,0.1357659909622147
ACH-000257,-0.16103137725817726
ACH-000258,0.0645209714096468
ACH-000259,-0.06502340286492933
ACH-000260,0.10579477070463048
ACH-000261,-0.11559721669178236
ACH-000262,0.01765072673823872
ACH-000263,-0.4318501201639451
ACH-000264,-0.02628173751514689
ACH-000265,0.10329012463116458
ACH-000266,-0.09150866359223793
ACH-000272,-0.054505195996910144
ACH-000274,-0.017137524208245925
ACH-000277,0.04645186926293585
ACH-000278,0.08327134692224455
ACH-000279,-0.2419760576755956
ACH-000280,-0.14194175137453696
ACH-000281,-0.21577441571266726
ACH-000288,-0.10349901198591704
ACH-000291,0.10679941619017366
ACH-000293,-0.0055503400727467045
ACH-000294,-0.09947045347662788
ACH-000295,-0.1698088100788899
ACH-000296,-0.1022723016997282
ACH-000302,0.07950097414690499
ACH-000304,-0.0019260779659395356
ACH-000307,-0.03814592458249847
ACH-000308,-0.009870938738486316
ACH-000310,-0.02590715022921363
ACH-000311,-0.19038714799893774
ACH-000312,-0.15646208280013912
ACH-000315,-0.03155675553124868
ACH-000316,-0.06550520506722203
ACH-000317,-0.006562386423195421
ACH-000318,-0.048235824133431665
ACH-000319,0.1504427490340986
ACH-000320,-0.13549289316109012
ACH-000322,-0.0903723860156785
ACH-000323,-0.0974596182864218
ACH-000324,-0.10376148946339234
ACH-000329,-0.07248682269983764
ACH-000330,0.12502533098252724
ACH-000331,0.06785762298618261
ACH-000332,-0.242296595624113
ACH-000334,-0.020769319017907472
ACH-000335,0.1457488149550245
ACH-000336,0.07946182669343547
ACH-000337,0.22073480416086871
ACH-000338,0.09045290157329018
ACH-000339,0.07628324372205053
ACH-000341,0.1353544648516198
ACH-000348,-0.07955459963932407
ACH-000350,-0.3308103588967371
ACH-000352,-0.06978195336220018
ACH-000356,-0.0496624613316882
ACH-000361,0.035639634245321565
ACH-000362,0.06221705946732065
ACH-000363,-0.03652682641966151
ACH-000364,0.1242193210032095
ACH-000365,-0.059965595876600226
ACH-000366,-0.01829355491248235
ACH-000368,-0.05240392822035419
ACH-000374,0.13763515823497824
ACH-000375,-0.06362955224331274
ACH-000376,0.12454598532588546
ACH-000381,-0.005949582290039761
ACH-000383,0.02524500604144058
ACH-000387,-0.026232044295238708
ACH-000389,0.034351271433861914
ACH-000390,0.05863370565369341
ACH-000393,-0.12879845237763146
ACH-000395,-0.4723521223448899
ACH-000396,0.3004535352442279
ACH-000397,-0.024749028478777246
ACH-000401,0.033712074451013985
ACH-000402,-0.07623386980868686
ACH-000403,-0.13420360296343478
ACH-000404,0.08990154217547985
ACH-000406,-0.05655725869594564
ACH-000407,0.03344764980036583
ACH-000408,0.007040274508377314
ACH-000410,0.12266351031468466
ACH-000411,-0.03239781339473158
ACH-000414,-0.13573472383366994
ACH-000415,0.027709555079749777
ACH-000416,-0.11649494661628736
ACH-000420,-0.19303140513043865
ACH-000421,-0.04455539079564042
ACH-000424,0.2318289465179804
ACH-000425,0.027127108095851588
ACH-000426,0.11372828278284752
ACH-000427,0.1058621343218794
ACH-000433,0.01569785792398395
