,CNIH1 (10175)
ACH-000004,-0.014119699874900887
ACH-000005,-0.28293468475065536
ACH-000007,-0.30284517475543754
ACH-000009,-0.12061159627715977
ACH-000011,0.11945198275153815
ACH-000012,-0.22166318963525916
ACH-000013,-0.23545990975017345
ACH-000014,-0.138742032273432
ACH-000015,-0.17454828332113026
ACH-000017,-0.19061427908354894
ACH-000018,-0.2904762195760745
ACH-000019,-0.3804837393140515
ACH-000021,-0.08565602064965586
ACH-000022,-0.1898319817763368
ACH-000025,-0.2585087248865377
ACH-000028,-0.2439650186247215
ACH-000030,-0.3196596861220817
ACH-000035,-0.13147263004636758
ACH-000036,-0.6041703905966629
ACH-000037,-0.2399229653146591
ACH-000039,-0.0499153620858657
ACH-000040,-0.3060113733704786
ACH-000041,-0.17692487258212392
ACH-000042,-0.0273717401108436
ACH-000045,-0.1566512161694071
ACH-000047,-0.2327735747171869
ACH-000052,-0.16974462721177336
ACH-000053,-0.2501916660945551
ACH-000054,-0.29204444387768536
ACH-000055,-0.3697992379438399
ACH-000060,-0.27330262805848016
ACH-000067,-0.09213420592424794
ACH-000070,-0.19299903598238333
ACH-000075,-0.3235311552109334
ACH-000078,-0.27205708228234954
ACH-000082,-0.32571323189126233
ACH-000085,-0.1327418389687641
ACH-000086,-0.3208107111388613
ACH-000087,0.0061813079628124535
ACH-000092,-0.17666027897074904
ACH-000095,-0.21071288476329367
ACH-000097,-0.2305231082798538
ACH-000098,-0.17357018546797784
ACH-000099,-0.21135770141571086
ACH-000108,-0.22094298749750094
ACH-000113,-0.2628138188978407
ACH-000116,-0.037123358215915
ACH-000118,-0.206691970862258
ACH-000120,-0.2996340584276297
ACH-000123,-0.17253968313582946
ACH-000127,-0.17640355808472155
ACH-000128,-0.26895808289887096
ACH-000132,-0.06882896911297515
ACH-000133,-0.271106097043151
ACH-000137,-0.16105825072596686
ACH-000138,-0.10056264849685924
ACH-000142,0.21322417804368649
ACH-000143,-0.2027607451056473
ACH-000146,-0.23246748537179235
ACH-000148,-0.2852096960821988
ACH-000150,-0.2899424637873745
ACH-000152,-0.5110516112102214
ACH-000153,-0.04336033927034445
ACH-000159,-0.18754144367746656
ACH-000160,-0.19333837650538788
ACH-000163,-0.5054887279104284
ACH-000167,-0.302408283507067
ACH-000168,-0.18835204189915808
ACH-000169,-0.16208519041733074
ACH-000178,-0.16822139984488607
ACH-000183,0.04390161887482442
ACH-000188,-0.10492631910507423
ACH-000189,-0.5292113882721184
ACH-000190,-0.2155891434406841
ACH-000198,-0.2399692871030279
ACH-000203,-0.4914578313594138
ACH-000204,-0.1871807200986498
ACH-000206,0.12842042490322725
ACH-000207,-0.07142636234870861
ACH-000208,0.04181161313513393
ACH-000210,-0.17608331621092255
ACH-000211,-0.19807866191956414
ACH-000215,-0.1950365412231303
ACH-000221,-0.06253129266012546
ACH-000222,-0.1488678728236492
ACH-000223,-0.2565075966062277
ACH-000226,-0.10279121961660156
ACH-000227,-0.2400578532311052
ACH-000228,-0.20748335669595505
ACH-000231,-0.2726538984110674
ACH-000232,-0.15751237390269335
ACH-000233,-0.7936675490260121
ACH-000234,-0.11759506297548385
ACH-000235,-0.14392833333507055
ACH-000237,-0.12365477397757475
ACH-000238,-0.3847201766136385
ACH-000242,-0.2438908123473972
ACH-000243,-0.3080690894611254
ACH-000244,-0.3343163421786935
ACH-000246,-0.2746043618264145
ACH-000248,-0.05613207193418238
ACH-000250,-0.32110903737457314
ACH-000251,-0.034909104387740905
ACH-000252,-0.2055871807505925
ACH-000253,-0.2918521212029048
ACH-000255,-0.2102062918483004
ACH-000256,-0.23396021573919254
ACH-000257,-0.3035574117027211
ACH-000258,-0.10870497948500807
ACH-000259,-0.2283599895606465
ACH-000260,-0.14487088045379795
ACH-000261,-0.2361374489616074
ACH-000262,-0.2521231912958403
ACH-000263,0.05784498416578469
ACH-000264,-0.2215548029319057
ACH-000265,-0.1448578978068983
ACH-000266,-0.1950360689034764
ACH-000272,-0.1881003046479308
ACH-000274,-0.10373458035666858
ACH-000277,-0.030404608362447474
ACH-000278,-0.10312659781482544
ACH-000279,-0.32396332520660553
ACH-000280,-0.14033309119999673
ACH-000281,-0.10423956471010602
ACH-000288,-0.1201942032898906
ACH-000291,-0.2769391022269617
ACH-000293,-0.03972795919253276
ACH-000294,-0.016458032849519782
ACH-000295,-0.06526089870398882
ACH-000296,-0.4970011222880946
ACH-000302,-0.12956781864201947
ACH-000304,-0.2514356873943117
ACH-000307,-0.13791234115837464
ACH-000308,-0.2527676430837066
ACH-000310,-0.4703274923702282
ACH-000311,-0.056300320685557036
ACH-000312,-0.15979176756970498
ACH-000315,-0.07851625498409981
ACH-000316,-0.06851142286637907
ACH-000317,-0.2980657609181616
ACH-000318,-0.10359175730152913
ACH-000319,-0.2112235131994877
ACH-000320,0.0915177150392558
ACH-000322,-0.3158544556833537
ACH-000323,-0.3075040745291653
ACH-000324,-0.2452496921908649
ACH-000329,-0.2835846513222817
ACH-000330,-0.13952825198301685
ACH-000331,-0.08914343936412987
ACH-000332,-0.2698023095687609
ACH-000334,-0.3523324604662602
ACH-000335,-0.3309580841575369
ACH-000336,-0.03546116270806337
ACH-000337,0.008000103000422594
ACH-000338,-0.060762420692398025
ACH-000339,-0.2364148636031194
ACH-000341,-0.5051720935035067
ACH-000348,-0.24343038023776095
ACH-000350,-0.1263304849362211
ACH-000352,-0.10139197388519773
ACH-000356,-0.4320881944555537
ACH-000361,-0.15727776499068488
ACH-000362,-0.2897787323462069
ACH-000363,-0.21871794400893108
ACH-000364,-0.2839703819317885
ACH-000365,-0.05468489404588217
ACH-000366,-0.14094630693733684
ACH-000368,-0.5887107595166899
ACH-000374,-0.03291006823430891
ACH-000375,-0.11021819666148096
ACH-000376,-0.5040460074932449
ACH-000381,-0.250044469289001
ACH-000383,-0.25246768146264786
ACH-000387,-0.21643837471619573
ACH-000389,-0.30525242302793826
ACH-000390,-0.23400790371793215
ACH-000393,-0.38113190835007504
ACH-000395,-0.29366306485453336
ACH-000396,-0.13001835542010035
ACH-000397,-0.18204694336769187
ACH-000401,-0.12393983018697355
ACH-000402,-0.2322095696286537
ACH-000403,-0.1987730581664471
ACH-000404,0.07789346647921135
ACH-000406,-0.243758154562526
ACH-000407,-0.21307635124089425
ACH-000408,-0.3823623362975657
ACH-000410,-0.3591344558929828
ACH-000411,-0.2874984808603592
ACH-000414,-0.12869374534337275
ACH-000415,-0.25342792836743416
ACH-000416,-0.17292785031265534
ACH-000420,-0.16020097959456753
ACH-000421,-0.17693500929114794
ACH-000424,0.03954426363201647
ACH-000425,-0.15690211863764053
ACH-000426,-0.1919915788855527
ACH-000427,-0.3325258422236897
ACH-000433,0.1047378607859281
ACH-000435,-0.15898808863965996
ACH-000436,-0.09332459062875677
ACH-000444,-0.2055760987996029
ACH-000445,-0.2375328757325897
ACH-000448,-0.3057666360915706
ACH-000450,-0.23306858884342066
ACH-000452,-0.09452053578608743
ACH-000454,-0.18604573505550093
ACH-000458,-0.3517497905213605
ACH-000459,-0.07828067800153374
ACH-000460,-0.2253787309939651
ACH-000461,0.08501245246459016
ACH-000463,-0.1542381901975514
ACH-000464,-0.3041058868607042
ACH-000466,-0.353255217791687
ACH-000467,-0.4605625867434716
ACH-000468,-0.12345441228239368
ACH-000469,-0.3235413813500782
ACH-000470,-0.16303055350497536
ACH-000471,-0.3861463318238296
ACH-000472,-0.2923776808164269
ACH-000473,-0.1794824180665243
ACH-000475,-0.1796873323848413
ACH-000476,-0.227488119408204
ACH-000477,-0.2464003782733858
ACH-000479,-0.19593982881082928
ACH-000480,-0.2174988369276403
ACH-000481,-0.42014333452587743
ACH-000483,-0.3979599517830436
ACH-000484,-0.19942488621159765
ACH-000485,-0.25132850986810057
ACH-000486,-0.21271855704797188
ACH-000487,0.02277358508546782
