,CEACAM16 (388551)
ACH-000004,-0.0739878159012516
ACH-000005,-0.2998597231533457
ACH-000007,-0.0670652966832145
ACH-000009,-0.1576048116263491
ACH-000011,-0.1380079602626981
ACH-000012,-0.1977150339956087
ACH-000013,-0.2454392974286503
ACH-000014,-0.04249142304220824
ACH-000015,-0.3409309803493276
ACH-000017,-0.0756369603157928
ACH-000018,-0.13078686232049075
ACH-000019,-0.24835767334616066
ACH-000021,-0.16412617024289747
ACH-000022,-0.12898270236827242
ACH-000025,0.06003457613700045
ACH-000028,-0.1515806093143619
ACH-000030,-0.2417102809176096
ACH-000035,-0.23933570813088725
ACH-000036,-0.2490962524286155
ACH-000037,-0.20265590633438674
ACH-000039,-0.4711348913908605
ACH-000040,-0.18112103821022546
ACH-000041,-0.15978665073340445
ACH-000042,-0.21834395099726228
ACH-000045,-0.08340404001252208
ACH-000047,-0.08259750463058142
ACH-000052,-0.24053049155086895
ACH-000053,-0.4289150434599027
ACH-000054,-0.2876550455022089
ACH-000055,-0.2288718407578203
ACH-000060,0.08004595048859399
ACH-000067,-0.2416994507768166
ACH-000070,-0.38927916463691625
ACH-000075,-0.2556434165513965
ACH-000078,-0.2654103176150367
ACH-000082,-0.22979463761521424
ACH-000085,0.0004446780187855923
ACH-000086,-0.2552579420013393
ACH-000087,-0.17612100905690106
ACH-000092,-0.2104338079116984
ACH-000095,-0.13922898166518974
ACH-000097,-0.2399329737732315
ACH-000098,-0.2041730655170612
ACH-000099,-0.18158376723582548
ACH-000108,-0.2300780080599838
ACH-000113,-0.15367597091037138
ACH-000116,-0.11683498563896272
ACH-000118,-0.20804811551974176
ACH-000120,-0.2185393708917314
ACH-000123,-0.05045011814074205
ACH-000127,-0.1245709331052998
ACH-000128,-0.030715494471482675
ACH-000132,-0.10611652414761556
ACH-000133,-0.1910424646781252
ACH-000137,-0.22183729888354095
ACH-000138,-0.2192371661037251
ACH-000142,-0.26500966170990664
ACH-000143,-0.2465391560087994
ACH-000146,-0.14359353868440086
ACH-000148,-0.13614522807423973
ACH-000150,-0.03171989620582048
ACH-000152,-0.2735660130330808
ACH-000153,-0.3041275602070082
ACH-000159,-0.29785192947202505
ACH-000160,-0.2352383472812961
ACH-000163,-0.21819570603503693
ACH-000167,-0.12299348366266773
ACH-000168,-0.2384020899942676
ACH-000169,-0.15119184941521846
ACH-000178,-0.1761882978307392
ACH-000183,-0.21156372040323296
ACH-000188,-0.31684325949131137
ACH-000189,-0.2459356990339326
ACH-000190,-0.6121828882910415
ACH-000198,-0.13360161078092306
ACH-000203,0.2282153637848804
ACH-000204,-0.2243165236847382
ACH-000206,-0.4726546308194573
ACH-000207,-0.26863859089485675
ACH-000208,-0.4220381196086311
ACH-000210,0.042799081640206106
ACH-000211,-0.15155671427596784
ACH-000215,-0.1864399845455408
ACH-000221,-0.2701602386153219
ACH-000222,-0.3491616969600886
ACH-000223,-0.07530803519540001
ACH-000226,-0.23842019427451425
ACH-000227,-0.1305253573632349
ACH-000228,-0.15702221247660714
ACH-000231,-0.1297788473397549
ACH-000232,0.06144868885567738
ACH-000233,-0.2033379588668348
ACH-000234,-0.017061738401100972
ACH-000235,-0.18482132157142814
ACH-000237,-0.2707301346439758
ACH-000238,-0.2027219260021941
ACH-000242,-0.1626831219236018
ACH-000243,-0.1412463986082888
ACH-000244,-0.3821063064488506
ACH-000246,-0.18279046437055946
ACH-000248,-0.2745332905506517
ACH-000250,-0.2745110122129856
ACH-000251,-0.2866662626457557
ACH-000252,-0.2302639326923846
ACH-000253,-0.2624301599559719
ACH-000255,-0.24716741302231465
ACH-000256,-0.2641723176091338
ACH-000257,-0.3362504043446204
ACH-000258,-0.1876982893331748
ACH-000259,-0.2499750209220328
ACH-000260,-0.18297197795215786
ACH-000261,-0.1479234345117196
ACH-000262,-0.2394164798213248
ACH-000263,0.20011054455974275
ACH-000264,-0.10380626989907926
ACH-000265,-0.09676388471744758
ACH-000266,-0.19215697125353773
ACH-000272,-0.10106124852489784
ACH-000274,-0.20636608312113328
ACH-000277,-0.2821729216294369
ACH-000278,-0.06204634346987465
ACH-000279,-0.1315531336178077
ACH-000280,-0.2481328864044175
ACH-000281,-0.13842125495712573
ACH-000288,-0.10934429855890222
ACH-000291,-0.2067941604353024
ACH-000293,-0.17530379110487931
ACH-000294,-0.2662007763791677
ACH-000295,-0.2018751748780579
ACH-000296,-0.0016861379515246257
ACH-000302,-0.4971388780983933
ACH-000304,-0.13415655252543
ACH-000307,-0.12858977025633025
ACH-000308,-0.31740067616166623
ACH-000310,-0.09087468119845314
ACH-000311,-0.1616217364229881
ACH-000312,-0.20787515793787675
ACH-000315,-0.29141810308522
ACH-000316,0.04014636606739429
ACH-000317,0.00850036345855806
ACH-000318,-0.3556577002254884
ACH-000319,-0.30589094139309936
ACH-000320,-0.1929256607910152
ACH-000322,-0.11219353624133836
ACH-000323,-0.1933782305615611
ACH-000324,-0.15091745376357893
ACH-000329,-0.16485371902243126
ACH-000330,-0.2956243246700929
ACH-000331,-0.2131430867240569
ACH-000332,-0.18540669987958014
ACH-000334,-0.32421019229146303
ACH-000335,-0.28517686803101344
ACH-000336,-0.24516223936579504
ACH-000337,-0.1580100579957345
ACH-000338,-0.16342465595361855
ACH-000339,-0.18365826089785106
ACH-000341,-0.17204157354326735
ACH-000348,-0.15998643783817595
ACH-000350,-0.10971243729555766
ACH-000352,-0.17872604743879542
ACH-000356,-0.2841464758007298
ACH-000361,-0.3232494236392105
ACH-000362,-0.14769679313051978
ACH-000363,-0.09762173388315727
ACH-000364,-0.16445264108275606
ACH-000365,-0.1975323800805319
ACH-000366,-0.15892676219008808
ACH-000368,-0.057376192224217575
ACH-000374,-0.07825840672960142
