,PHGDH (26227)
ACH-000004,-0.04450202326275735
ACH-000005,-0.21881926982395072
ACH-000007,-0.5005425009080867
ACH-000009,-0.08331163774304194
ACH-000011,0.1389263958709094
ACH-000012,-0.1633254701417821
ACH-000013,-0.08210850764786949
ACH-000014,-0.20613332172455032
ACH-000015,-0.33583115117040235
ACH-000017,0.0028474332453370358
ACH-000018,0.016498138065610738
ACH-000019,-0.3849202172662397
ACH-000021,0.05293713938397173
ACH-000022,0.05551084043348595
ACH-000025,-0.24694475333970586
ACH-000028,-0.2367477777784916
ACH-000030,-0.05402247712432681
ACH-000035,-0.14013460199375175
ACH-000036,-0.15802434075828767
ACH-000037,-0.08034815310897671
ACH-000039,-0.22647767173486694
ACH-000040,-0.16329356908446122
ACH-000041,0.016248842863737855
ACH-000042,-0.03277183406116717
ACH-000045,0.024517788628739705
ACH-000047,0.04895193377614232
ACH-000052,-0.1063646171275092
ACH-000053,-0.11089929765232824
ACH-000054,-0.11080589566376067
ACH-000055,-0.05441837640964373
ACH-000060,-0.21230856271102236
ACH-000067,-0.12436969803675757
ACH-000070,-0.046124900638693865
ACH-000075,0.027460605820040587
ACH-000078,-0.0875968685898877
ACH-000082,-0.0015656235726502106
ACH-000085,0.2563155343376089
ACH-000086,-0.09833041081358357
ACH-000087,0.03126977194066512
ACH-000092,-0.03493220495303874
ACH-000095,-0.03032240179573805
ACH-000097,-0.10265499639739692
ACH-000098,-0.11932171761436647
ACH-000099,0.057540108612597486
ACH-000108,0.12018342513523428
ACH-000113,0.01963722918153548
ACH-000116,-0.03030400931829558
ACH-000118,0.07930489233671346
ACH-000120,-0.05097720658357628
ACH-000123,-0.13436957833830096
ACH-000127,-0.04872091182600965
ACH-000128,-0.09688666027534208
ACH-000132,-0.005839519539360228
ACH-000133,-0.058636940278669274
ACH-000137,-0.2677298635323395
ACH-000138,0.09858568272822897
ACH-000142,-0.13780082117784273
ACH-000143,-0.09737474057136217
ACH-000146,-0.13845178206356865
ACH-000148,0.08373923721992389
ACH-000150,-0.1504676923524069
ACH-000152,-0.10080996746439218
ACH-000153,-0.19752309842692214
ACH-000159,-0.09434464762041972
ACH-000160,0.3753759180884698
ACH-000163,0.07639964047140214
ACH-000167,0.3302636679060697
ACH-000168,-0.04072435675878601
ACH-000169,-0.07761891944412283
ACH-000178,0.006156959472778643
ACH-000183,0.010316853845652878
ACH-000188,-0.07369031677197119
ACH-000189,-0.027184817047994574
ACH-000190,0.21657523664810646
ACH-000198,-0.21091726894199794
ACH-000203,-0.2653895377987524
ACH-000204,-0.17308114019082954
ACH-000206,-0.08454231696928349
ACH-000207,-0.6070677870353623
ACH-000208,-0.14276971768134927
ACH-000210,0.08382758180022573
ACH-000211,-0.1971350873606082
ACH-000215,-0.16549954662479888
ACH-000221,-0.05426576552607281
ACH-000222,-0.07403360606107141
ACH-000223,-0.10806900230583444
ACH-000226,-0.09245118058358386
ACH-000227,0.25860468100295997
ACH-000228,-0.0034609184007264268
ACH-000231,0.05136144368215891
ACH-000232,0.00024197747099207305
ACH-000233,-0.016650735817657056
ACH-000234,0.1163735564507335
ACH-000235,-0.04827266064111994
ACH-000237,0.01831366957414515
ACH-000238,0.003915214236464642
ACH-000242,-0.1311975257179853
ACH-000243,0.05610855984524054
ACH-000244,0.0892332183853726
ACH-000246,-0.0723410140251061
ACH-000248,-0.2041033586084042
ACH-000250,-0.13148123270482165
ACH-000251,-0.007546661450189149
ACH-000252,0.058475458616666434
ACH-000253,0.04737891799077548
ACH-000255,-0.24887159426631025
ACH-000256,-0.027874263273448368
ACH-000257,-0.051001244452215086
ACH-000258,0.10612202711174823
ACH-000259,-0.015592693220233928
ACH-000260,-0.2449091587460581
ACH-000261,-0.4290949748002431
ACH-000262,-0.10676265804792164
ACH-000263,-0.2468149900131063
ACH-000264,0.030456671779540208
ACH-000265,-0.1398513427667944
ACH-000266,0.024290819923332242
ACH-000272,-0.18280777798160985
ACH-000274,-0.08855950168874824
ACH-000277,-0.06370460001761641
