,DLGAP2 (9228)
ACH-000004,0.12425625610349142
ACH-000005,0.388348505054178
ACH-000007,-0.12628056583356434
ACH-000009,0.016898090234962356
ACH-000011,0.10443089944061527
ACH-000012,0.024287230433042338
ACH-000013,0.12818478455143034
ACH-000014,0.1260487686282674
ACH-000015,0.14804177310109864
ACH-000017,0.10052949816588418
ACH-000018,0.1795621654474641
ACH-000019,0.08242254183216742
ACH-000021,0.09655168838456823
ACH-000022,0.11911380690886353
ACH-000025,0.029788888150845412
ACH-000028,0.20855433451514932
ACH-000030,0.10520739662330172
ACH-000035,0.11250031451215683
ACH-000036,0.06882558739215902
ACH-000037,0.1451981152696204
ACH-000039,0.19114575244193288
ACH-000040,0.06792546607869047
ACH-000041,0.003955720781884686
ACH-000042,0.0638616957681055
ACH-000045,0.1566703990277592
ACH-000047,0.1078479682193976
ACH-000052,0.1502408591385654
ACH-000053,0.029684881887955157
ACH-000054,0.08958010861451386
ACH-000055,0.11208029421093817
ACH-000060,0.20123932310859755
ACH-000067,0.12963604594884015
ACH-000070,0.04644017451710558
ACH-000075,0.2615737208302739
ACH-000078,0.018723261091478028
ACH-000082,0.13107931359061786
ACH-000085,0.09264915554463232
ACH-000086,0.15289054172631605
ACH-000087,-0.12381076880582904
ACH-000092,0.15081213391410578
ACH-000095,0.3147965701214323
ACH-000097,0.09692915869186604
ACH-000098,0.159489216769175
ACH-000099,0.08734361545603753
ACH-000108,0.1471851478729113
ACH-000113,0.0938098160338502
ACH-000116,0.09796923653832948
ACH-000118,0.10704227648506964
ACH-000120,0.3097817160658876
ACH-000123,0.19186339410914047
ACH-000127,0.07528349679306867
ACH-000128,0.20087737193410712
ACH-000132,0.10802894374050333
ACH-000133,0.08523975674727023
ACH-000137,0.1198961923375165
ACH-000138,0.12571882386027375
ACH-000142,0.2921679960929509
ACH-000143,0.06319179756268807
ACH-000146,0.12571970561942536
ACH-000148,0.16251703231593564
ACH-000150,0.060341392911902124
ACH-000152,0.14230686036334186
ACH-000153,0.22028993856852486
ACH-000159,0.017640717118207618
ACH-000160,0.1549869812158294
ACH-000163,-0.002858109129585744
ACH-000167,-0.5744312653984236
ACH-000168,0.11255051764697213
ACH-000169,0.10711561945109034
ACH-000178,0.016463976880775937
ACH-000183,0.13024205194889432
ACH-000188,0.03062426452003793
ACH-000189,0.10227308203519082
