,PAFAH1B2 (5049)
ACH-000004,-0.003530279527073667
ACH-000005,-0.3231404856207268
ACH-000007,-0.01899213104395411
ACH-000009,-0.010741182620019394
ACH-000011,-0.0015963389233463435
ACH-000012,-0.14836511946436315
ACH-000013,0.0019448604993107738
ACH-000014,0.07708782793297142
ACH-000015,0.16674492060089496
ACH-000017,-0.0012656781314500235
ACH-000018,0.015593168966551102
ACH-000019,0.0834654968020011
ACH-000021,-0.02111850531906689
ACH-000022,-0.1834503712562944
ACH-000025,-0.08141309830016041
ACH-000028,-0.035235005123141164
ACH-000030,-0.028399510098740113
ACH-000035,0.056206319251588914
ACH-000036,0.009118912627028844
ACH-000037,-0.18626837744645036
ACH-000039,-0.0016589281922446404
ACH-000040,-0.17322777831440275
ACH-000041,-0.002407618084503225
ACH-000042,-0.07788214728472231
ACH-000045,-0.040026565404313035
ACH-000047,-0.008602498189484517
ACH-000052,0.01770177897343151
ACH-000053,-0.026728592888983545
ACH-000054,-0.21335943647018452
ACH-000055,-0.033373058967264
ACH-000060,-0.12420485227287907
ACH-000067,-0.1483014720182918
ACH-000070,0.050415327467448895
ACH-000075,0.12090574429891528
ACH-000078,0.012258835212901338
ACH-000082,-0.22374003934059145
ACH-000085,0.0744424797633307
ACH-000086,-0.18339554543333747
ACH-000087,-0.05907715200309423
ACH-000092,-0.06277082307332797
ACH-000095,-0.09426330231016848
ACH-000097,-0.026351747546831547
ACH-000098,0.02559787371926784
ACH-000099,-0.06583854752071099
ACH-000108,-0.15731960992343294
ACH-000113,-0.04602678154968154
ACH-000116,-0.08232956873785124
ACH-000118,-0.024890567063334864
ACH-000120,-0.13603180172343887
ACH-000123,-0.2301697798979687
ACH-000127,0.047167409441990764
ACH-000128,-0.035078950129543464
ACH-000132,-0.04829528477714706
ACH-000133,-0.0489170860694556
ACH-000137,-0.04418284413492105
ACH-000138,0.033338628094012224
ACH-000142,0.054979619356397495
ACH-000143,0.007372246521550917
ACH-000146,-0.05937348403150285
ACH-000148,-0.027218564078705283
ACH-000150,-0.03113757970978989
ACH-000152,0.0050479012902235176
ACH-000153,-0.1267995136078175
ACH-000159,0.038116840520891405
ACH-000160,0.03575170681834045
ACH-000163,-0.1663735188339589
ACH-000167,0.10627280484509218
ACH-000168,-0.2974374843010455
ACH-000169,-0.11024098266852696
ACH-000178,0.11903539811728735
ACH-000183,-0.10345806372943764
ACH-000188,-0.08261279825987157
ACH-000189,-0.026209789316588145
ACH-000190,-0.02343743910601301
ACH-000198,-0.09281723699922273
ACH-000203,-0.16795721117450502
ACH-000204,-0.24115763436952226
ACH-000206,-0.03721594718089667
ACH-000207,-0.026935518431710583
ACH-000208,0.01442693914993677
ACH-000210,0.14685645479113202
ACH-000211,-0.11692128641924927
ACH-000215,-0.04718203859163594
ACH-000221,0.028807710594791657
ACH-000222,-0.2771520166042807
ACH-000223,0.007405141981806485
ACH-000226,-0.03457550631053874
ACH-000227,0.027882572486294773
ACH-000228,-0.059656864978565226
ACH-000231,0.04943766756789588
ACH-000232,-0.0692785034599417
ACH-000233,0.006932946607029289
ACH-000234,0.02750129051996337
ACH-000235,0.06624005034321773
ACH-000237,0.011080561244312205
ACH-000238,-0.0028591932890800462
ACH-000242,-0.18724726872375114
ACH-000243,-0.03397924764712596
ACH-000244,-0.3103285838810454
ACH-000246,0.03025852152689259
ACH-000248,-0.1943498586380684
ACH-000250,0.10361279496707462
ACH-000251,-0.08279435709323672
ACH-000252,-0.2116083472154543
ACH-000253,0.05728716160609588
ACH-000255,0.08286011637508978
ACH-000256,-0.05954496718632575
ACH-000257,-0.1991106014033576
ACH-000258,0.15831859608589938
ACH-000259,-0.017851992206638998
ACH-000260,-0.07365573261921057
ACH-000261,-0.0453053348666368
ACH-000262,-0.08682816238309359
ACH-000263,0.17713495780106475
ACH-000264,-0.2532492487976621
ACH-000265,0.02465488526800304
ACH-000266,0.11642391389987315
ACH-000272,-0.04187937151436432
ACH-000274,0.014558567026605978
ACH-000277,-0.030827254607906925
ACH-000278,-0.0709098138578093
ACH-000279,0.0464913744924932
ACH-000280,0.12558280603723612
ACH-000281,-0.27767747746408383
ACH-000288,0.028480294083476507
ACH-000291,0.09817386825411012
ACH-000293,-0.06472160089760819
ACH-000294,0.07144504036598336
ACH-000295,0.09975077104340764
ACH-000296,0.09426327709630523
ACH-000302,0.014120773122497385
ACH-000304,0.20998929020865775
ACH-000307,-0.16780447107875365
ACH-000308,0.05179492337677817
ACH-000310,0.02604142111804955
ACH-000311,0.09544741693807893
ACH-000312,-0.019744281163224058
ACH-000315,0.08358800357971535
ACH-000316,-0.045792686485452525
ACH-000317,-0.1532260562353038
ACH-000318,0.058197231279998825
ACH-000319,0.11742105801458146
ACH-000320,0.15157300090799902
ACH-000322,-0.01966596188173641
ACH-000323,-0.029761028677760037
ACH-000324,-0.1033013208969556
ACH-000329,0.005041391329187239
ACH-000330,0.14386190282083572
ACH-000331,-0.06057548946587419
ACH-000332,0.010089832028745863
ACH-000334,-0.17302266443966902
ACH-000335,0.07475797413829607
ACH-000336,-0.07286149931867134
ACH-000337,0.01970404618352929
ACH-000338,0.24573797058637886
ACH-000339,-0.00023884106377574835
ACH-000341,0.07367997376128291
ACH-000348,-0.004189757918758075
ACH-000350,-0.02631469882118533
ACH-000352,0.010312821541902644
ACH-000356,-0.2169909908595666
ACH-000361,0.11467533208345655
ACH-000362,-0.003024895916991284
ACH-000363,0.02894309023200192
ACH-000364,0.033211067086064576
ACH-000365,0.007486355674177768
ACH-000366,-0.05147894121561439
ACH-000368,-0.11941411480865795
ACH-000374,-0.26695987808455823
ACH-000375,0.0738911186584453
ACH-000376,0.029004515637036564
ACH-000381,-0.15243211480543264
ACH-000383,0.005838118636897804
ACH-000387,-0.11046048668525034
ACH-000389,0.11162609360508507
ACH-000390,0.03258191114078941
ACH-000393,-0.2494585686692089
ACH-000395,-0.19246140177084314
ACH-000396,-0.009594526779145171
ACH-000397,-0.010137643825732982
ACH-000401,-0.015196602644039763
ACH-000402,-0.2897949199473355
ACH-000403,-0.015224431905717845
ACH-000404,-0.005364483956889494
ACH-000406,-0.05289448625401315
ACH-000407,-0.08948356152756552
ACH-000408,-0.0649277166996611
ACH-000410,-0.009568228640515687
ACH-000411,-0.1752218117403283
ACH-000414,0.009413155547935896
ACH-000415,0.06195845569057577
ACH-000416,-0.07993136174245034
ACH-000420,-0.13846942164653198
ACH-000421,0.00929115153803498
ACH-000424,0.24034416864154826
ACH-000425,-0.004319620687367528
ACH-000426,0.11441571517088135
ACH-000427,-0.03616927371779808
ACH-000433,0.008525200378669275
ACH-000435,0.015809700210305398
ACH-000436,-0.12293264874081318
ACH-000444,0.09249617788077234
ACH-000445,-0.07224028826838083
ACH-000448,-0.08336488039900973
ACH-000450,0.14443540300317287
ACH-000452,-0.0116292407048582
ACH-000454,-0.04379111097815109
ACH-000458,-0.033451413499350366
ACH-000459,-0.13278771832250258
ACH-000460,0.1146975948014403
ACH-000461,-0.13247786679773565
ACH-000463,-0.02444260705300077
ACH-000464,-0.15352296483407474
ACH-000466,0.10452099443339703
ACH-000467,-0.07381170971703124
ACH-000468,-0.007403955599981847
ACH-000469,-0.20399578543557104
ACH-000470,0.2293720523787164
ACH-000471,0.006795472678042829
ACH-000472,0.007866682681158773
ACH-000473,0.17598778333165435
ACH-000475,0.005801321441238603
ACH-000476,-0.15447680528452304
ACH-000477,-0.07437130752171177
ACH-000479,-0.3247895522728325
ACH-000480,0.008636137645787639
ACH-000481,-0.06628201424896615
ACH-000483,0.15679591459627185
ACH-000484,0.2317414258164573
ACH-000485,-0.21279959107086388
ACH-000486,-0.044888916082993946
ACH-000487,0.028375874858146518
ACH-000488,0.019406475538246173
ACH-000490,0.07978083256482019
ACH-000491,-0.13712021642400488
ACH-000495,0.09555925336751532
ACH-000496,-0.07933488376709398
ACH-000499,0.02302751759613099
ACH-000500,-0.44733819739822456
ACH-000502,-0.04562961302302387
ACH-000503,-0.04449904447567225
ACH-000505,-0.05196762065474399
ACH-000507,-0.4391693502643973
ACH-000510,0.02609528870729083
ACH-000511,-0.04373632179896602
ACH-000512,-0.19220030650984654
ACH-000516,0.03631480143836791
ACH-000517,-0.07595249837880305
ACH-000518,0.0537146613803396
ACH-000520,0.049407629510797316
ACH-000521,0.041307552578901265
ACH-000522,-0.05747654140870576
ACH-000524,-0.08318063312561802
ACH-000527,-0.027114161734198828
ACH-000528,-0.07288851268533966
ACH-000537,-0.14299089079529914
ACH-000541,0.004334992867320428
ACH-000542,0.046607150589466836
ACH-000544,-0.14894712364327395
ACH-000545,-0.0006383218032680139
ACH-000547,0.013346038411831306
ACH-000548,-0.1297571474412456
ACH-000549,0.01940835560467284
ACH-000550,0.1142739408153524
ACH-000552,0.09248266393443916
ACH-000556,-0.05164292634210398
ACH-000557,-0.01719778692329475
ACH-000569,0.03822632008320378
ACH-000570,-0.17379948193872705
ACH-000571,-0.048621703109814764
ACH-000573,-0.037833670612838204
ACH-000576,-0.240886573011082
ACH-000579,-0.40347915034195503
ACH-000580,0.09883469219964973
ACH-000584,0.06317269998893857
ACH-000585,0.05336174638263462
ACH-000588,-0.0029791154798163885
