,CDV3 (55573)
ACH-000320,-0.39216081658763097
ACH-000322,-0.16484095370346022
ACH-000323,-0.47440026367310206
ACH-000324,-0.26601204892574465
ACH-000329,-0.18528059439400454
ACH-000330,-0.133536922821044
ACH-000331,-0.5469061107423367
ACH-000332,-0.29485604643378616
ACH-000334,-0.1977104291685614
ACH-000335,-0.33708411244593256
ACH-000336,-0.34257560176022794
ACH-000337,-0.17472958893056414
ACH-000338,-0.3953276714731032
ACH-000339,-0.3611589429803343
ACH-000341,-0.3045112265239602
ACH-000348,-0.14643685795292807
ACH-000350,-0.10035758846607648
ACH-000352,-0.3015884218283386
ACH-000356,-0.11565601913884968
ACH-000361,-0.2122782945581835
ACH-000362,-0.09352579851274144
ACH-000363,-0.4251337641302456
ACH-000364,-0.4840439245990615
ACH-000365,-0.1990126879683051
ACH-000366,-0.22404476388192016
ACH-000368,-0.30100480549691433
ACH-000374,-0.22962542822895166
ACH-000375,-0.36205681787835736
ACH-000376,-0.246799174199517
ACH-000381,-0.2021091223158782
ACH-000383,-0.2404744256684977
ACH-000387,-0.17891159762735334
ACH-000389,-0.19976079687687226
ACH-000390,-0.11218709589567974
ACH-000393,-0.3433920297917305
ACH-000395,-0.3425601186619793
ACH-000396,-0.1634920148831712
ACH-000397,-0.4018356673890624
ACH-000401,-0.25400634474655226
ACH-000402,-0.1950579956140711
ACH-000403,-0.2581903830873772
ACH-000404,-0.07226385185961193
ACH-000406,-0.1871328805481764
ACH-000407,-0.21135216332997364
ACH-000408,0.028852521775365243
ACH-000410,-0.3019534857682158
ACH-000411,-0.32213526754446464
ACH-000414,-0.18316077569140768
ACH-000415,-0.1930789181426591
ACH-000416,-0.20360756155910312
ACH-000420,-0.33188667030076235
ACH-000421,-0.24426444256669305
ACH-000424,-0.2647589805495281
ACH-000425,-0.3014297501361178
ACH-000426,-0.21859873847639008
ACH-000427,-0.3464785701633593
ACH-000433,-0.3486494388086799
ACH-000435,-0.3531770858571055
ACH-000436,-0.2573541795846055
ACH-000444,-0.13270504165820646
ACH-000445,-0.4017343569156166
ACH-000448,-0.2523936611615681
ACH-000450,-0.1694127420132463
ACH-000452,-0.26875268572884964
ACH-000454,-0.3841360181397108
ACH-000458,-0.20517095093719065
ACH-000459,-0.005332462208139246
ACH-000460,-0.3125957436080189
ACH-000461,-0.15803717923483648
ACH-000463,-0.28513925836696
ACH-000464,-0.3871100035573752
ACH-000466,-0.2566901829330653
ACH-000467,-0.43321068707507626
ACH-000468,0.05437564516956853
ACH-000469,-0.2315095582938184
ACH-000470,-0.23604401271580666
ACH-000471,-0.28356452492195305
ACH-000472,-0.2321931654970021
ACH-000473,-0.2177840370019268
ACH-000475,-0.4149035400507784
ACH-000476,-0.19627088986190647
ACH-000477,-0.21113738360149675
ACH-000479,-0.3163106804810407
ACH-000480,-0.204161717474009
ACH-000481,-0.30254662768069074
ACH-000483,-0.22337790122304604
ACH-000484,-0.3496344113788159
ACH-000485,-0.10230209392184124
ACH-000486,-0.2239681928049844
ACH-000487,-0.1348553855518521
ACH-000488,-0.2525820444918733
ACH-000490,-0.21688773091861674
ACH-000491,-0.2316169704005147
ACH-000495,-0.5075026247282316
ACH-000496,-0.384304763583306
ACH-000499,-0.1134864334670707
ACH-000500,-0.6594796527962469
ACH-000502,-0.13292012852845955
ACH-000503,-0.2481571671066221
ACH-000505,-0.30819184246933884
ACH-000507,-0.30073520028363016
ACH-000510,-0.060436165278796486
ACH-000511,-0.2560743535405605
ACH-000512,-0.15695418025978927
ACH-000516,-0.20115583843856533
ACH-000517,-0.2091154846911712
ACH-000518,-0.13592160692573732
ACH-000520,-0.2805212297969461
ACH-000521,-0.2460409015051385
ACH-000522,-0.3177325598130418
ACH-000524,-0.32199848219984994
ACH-000527,-0.23363941178508704
ACH-000528,-0.2449023591861546
ACH-000537,-0.31749796102733696
ACH-000541,-0.1438894850455665
ACH-000542,-0.3451647455271138
ACH-000544,-0.4488537173109138
ACH-000545,-0.3080211761353326
ACH-000547,-0.2198478285848424
ACH-000548,-0.31752679787079746
ACH-000549,-0.25922126815992824
ACH-000550,-0.2488839620984726
ACH-000552,-0.2302519154344655
ACH-000556,-0.29482427406083234
ACH-000557,0.0067280295673734615
ACH-000569,-0.17980510276298511
ACH-000570,-0.1937875256952431
ACH-000571,-0.1179467007146073
ACH-000573,-0.2440764470596315
ACH-000576,-0.43990666816382334
ACH-000579,-0.1765076063253042
ACH-000580,-0.35287353867670596
ACH-000584,-0.23640847455612676
ACH-000585,-0.2195454906202079
ACH-000588,-0.26373201159986154
ACH-000589,-0.018334026369986985
ACH-000591,-0.17357356497912546
ACH-000593,-0.2581821437804646
ACH-000600,-0.29332191142295144
ACH-000601,-0.2730218760185391
ACH-000605,-0.2583215239278298
ACH-000606,-0.011818106786696285
ACH-000608,-0.21146751969142305
ACH-000614,-0.1478485024167301
ACH-000616,-0.3418148239320581
ACH-000618,-0.16007501895682522
ACH-000619,-0.2910187206273245
ACH-000620,-0.2649493130633346
ACH-000621,-0.19662434462564915
ACH-000622,-0.16129543366664972
ACH-000623,-0.2288446712143643
ACH-000624,-0.13817698344030838
ACH-000627,-0.2208860174069764
ACH-000630,-0.3430196938742101
ACH-000631,-0.12661526436351964
ACH-000632,-0.3302076262658488
ACH-000633,-0.2610226506666909
ACH-000637,-0.22483513066890068
ACH-000638,-0.21604479071755647
ACH-000646,-0.2984732612537841
ACH-000647,-0.32218687508230376
ACH-000648,-0.3203856506539692
ACH-000649,-0.2566446671197924
ACH-000651,-0.2894146068149157
ACH-000652,-0.264798488691317
ACH-000653,-0.0968331319274398
ACH-000657,-0.2179006895779421
ACH-000658,-0.2357253144308785
ACH-000661,-0.2448448260900778
ACH-000662,-0.4002710953256555
ACH-000663,0.06314967128246195
ACH-000665,-0.3154611989028178
ACH-000671,-0.4137648701635093
ACH-000672,-0.2578708173932324
ACH-000673,-0.24621341741632005
ACH-000676,-0.258453498660579
ACH-000677,-0.23124904777417696
ACH-000681,-0.30382759809878984
ACH-000683,-0.3232825047646196
ACH-000684,-0.1364308770032572
ACH-000688,-0.3492532713282789
ACH-000693,-0.16700951570780742
ACH-000694,-0.30073112879089753
ACH-000695,-0.26121028321759776
ACH-000696,-0.37338984434204336
ACH-000697,-0.1186659148945666
ACH-000699,-0.3222772834859333
ACH-000701,-0.3315575816396705
ACH-000706,-0.3567794184942725
ACH-000711,-0.17348900399880834
ACH-000713,-0.3184909968422837
ACH-000714,-0.1210700935022096
ACH-000718,-0.26306442847294986
ACH-000720,-0.25896836651636784
ACH-000721,-0.20311552272974776
ACH-000724,-0.309380953969538
ACH-000725,-0.09686507971990084
ACH-000732,-0.1657447981679199
ACH-000734,-0.19398275835109466
ACH-000735,-0.42628845851514796
ACH-000736,-0.23058672532639365
ACH-000738,-0.2713283940168005
ACH-000746,-0.19467380921018607
ACH-000747,-0.2525013558884457
ACH-000748,-0.31062744798176084
ACH-000753,-0.15425941123495185
ACH-000756,-0.262233635678484
ACH-000757,-0.2314264981214369
ACH-000758,-0.22194253663136515
ACH-000760,-0.15151124068926636
ACH-000762,-0.0967225393984425
ACH-000763,-0.3266424564136343
ACH-000764,-0.4999435832098884
ACH-000765,-0.2473099756606758
ACH-000766,-0.08348188746006567
ACH-000767,-0.2411582928633372
ACH-000768,-0.3476266453552691
ACH-000769,-0.18230026956513748
ACH-000770,-0.251159389899606
ACH-000771,-0.22837020378200695
ACH-000773,-0.2700306077508949
ACH-000776,-0.15533734172607688
ACH-000777,-0.1161697143037081
ACH-000778,-0.09656255822375064
ACH-000781,-0.16408691487686647
ACH-000782,-0.2663617432795045
ACH-000783,-0.19367951751129495
ACH-000784,-0.2374857234539104
ACH-000785,-0.44898893233816795
ACH-000787,-0.17368894574471666
ACH-000788,-0.2954973394152756
ACH-000791,-0.17980867653085675
ACH-000792,-0.4130293286419536
ACH-000794,-0.06686649709341004
ACH-000796,-0.3304841485968361
ACH-000798,-0.2466501167948007
ACH-000799,-0.3803709397455857
ACH-000800,-0.31477489089451915
ACH-000802,-0.19977946366343524
ACH-000804,-0.19010960742099828
ACH-000805,-0.4813679856298676
ACH-000809,-0.19938046498681306
ACH-000810,-0.15666169703774552
ACH-000811,-0.16168227782023867
ACH-000817,-0.19747612433935266
ACH-000819,-0.20871822412005075
ACH-000820,-0.1422964727735358
ACH-000821,-0.21962025744846336
ACH-000822,-0.2153687694371069
ACH-000823,-0.18454870921594027
ACH-000824,-0.15912274457613826
ACH-000827,-0.2390521177793565
ACH-000829,-0.19229816186007345
ACH-000831,-0.34913683643450577
ACH-000832,-0.2140074432739073
ACH-000833,-0.22400996832094613
ACH-000834,-0.2182198147870933
ACH-000835,-0.32217172768582986
ACH-000836,-0.15423674267999699
ACH-000837,-0.029248432560748477
ACH-000838,-0.2008157149990121
ACH-000839,-0.3324087784862563
ACH-000840,-0.024861281391391203
ACH-000841,-0.11001174655197828
ACH-000843,-0.16711708632126512
ACH-000846,-0.31488890595268165
ACH-000847,-0.3788922976628919
ACH-000848,-0.21608572898717013
ACH-000849,-0.2534234286548582
ACH-000851,-0.2513410627476413
ACH-000855,-0.3650725036998461
ACH-000856,-0.16814213436328868
ACH-000858,-0.3727444579487072
ACH-000859,-0.19236576251843165
ACH-000861,-0.21552983639506448
ACH-000862,-0.3622856718433359
ACH-000865,-0.2157976795482376
ACH-000866,-0.3722661849549208
ACH-000867,-0.21976013769952196
ACH-000869,-0.31540770178531324
ACH-000872,-0.33061264517238753
ACH-000873,-0.2324220580769592
ACH-000876,-0.19943929827771825
ACH-000878,-0.11571681519626972
ACH-000880,-0.0595079337004182
ACH-000881,-0.22811023401596056
ACH-000882,-0.11915625726140686
ACH-000884,-0.3287657876357297
ACH-000885,-0.32513640941358063
ACH-000887,-0.3462995155361205
ACH-000889,-0.2555295511145409
ACH-000896,-0.3980391013266721
ACH-000898,-0.22307027075107846
ACH-000900,-0.3544911753685991
ACH-000901,-0.2876285833590697
ACH-000905,-0.4803248965702774
ACH-000906,-0.29443262380278384
ACH-000907,-0.4820671927881559
ACH-000910,-0.10845205308622533
ACH-000911,-0.2277718261349489
ACH-000912,-0.2616579530065451
ACH-000913,-0.21619251103706744
ACH-000915,-0.327650327196198
ACH-000916,0.09727986663810496
ACH-000917,-0.17858707150969744
ACH-000920,-0.2458621386085148
ACH-000921,-0.34115361430214697
ACH-000924,-0.09590262645569224
ACH-000926,-0.2523843162878511
ACH-000928,-0.21034230224989148
ACH-000929,-0.18746027124590495
ACH-000932,-0.29943850749262524
ACH-000935,-0.23531197548694785
ACH-000936,-0.2939175825396409
ACH-000937,-0.26129855634703403
ACH-000938,-0.1195351754664101
ACH-000939,-0.16462714770135947
ACH-000941,-0.17924615323348406
ACH-000943,-0.3209026340233991
ACH-000946,-0.4083847845189368
ACH-000947,-0.1933591566648538
ACH-000948,-0.22316151512702925
ACH-000950,-0.333594408658525
ACH-000953,-0.26593135652370004
ACH-000954,-0.17484580685531922
ACH-000957,-0.26890022975757705
ACH-000958,-0.5250560364061303
ACH-000960,-0.11609261808345478
ACH-000963,-0.3325187420865852
ACH-000968,-0.08733636049036636
ACH-000969,-0.15278179593409566
ACH-000972,-0.4861747274962955
ACH-000973,-0.3595080178725088
ACH-000974,-0.44522263485686897
ACH-000978,-0.4040542011753694
ACH-000984,-0.3097584154706248
ACH-000986,-0.370935476498712
ACH-000988,-0.2264743420901277
ACH-000993,-0.3781771768955041
ACH-000994,-0.3212564236397919
ACH-000996,-0.2729707141697049
ACH-001001,-0.21437148922876373
ACH-001020,-0.4057150194104646
ACH-001028,-0.1829369561882128
ACH-001031,-0.17463330694944298
ACH-001038,-0.3207407706087368
ACH-001048,-0.2602343809652468
ACH-001050,-0.2844239086092497
ACH-001053,-0.3211116271941678
ACH-001054,-0.34836820013289826
ACH-001061,-0.4258089376365829
ACH-001067,-0.11474971336020193
ACH-001075,-0.20437808798959609
ACH-001096,-0.2444239912728953
ACH-001111,-0.2092217536229035
ACH-001119,-0.3435346196277591
ACH-001128,-0.27221992854208066
ACH-001134,-0.3332919134033451
ACH-001151,-0.18188653807492267
ACH-001163,-0.011170612280022734
ACH-001164,-0.2438700699259202
ACH-001183,-0.35014841992149737
ACH-001192,-0.15951569882180672
ACH-001193,-0.12121583111729943
ACH-001196,-0.20864265879155966
ACH-001197,-0.3241760856686377
ACH-001205,-0.28205177296111017
ACH-001211,-0.4484170485291583
ACH-001212,-0.30645318244088066
ACH-001228,-0.2897243674490401
ACH-001232,-0.26386739484318605
ACH-001239,-0.2988466991559193
ACH-001270,-0.10492937995188184
ACH-001274,-0.08324925459057532
ACH-001275,-0.2611984530772538
ACH-001277,-0.3521824575983102
ACH-001278,-0.11394897520441373
ACH-001280,-0.21328337089251967
ACH-001283,-0.06972965040795591
ACH-001289,-0.24708665634333835
ACH-001300,-0.16256477190755772
ACH-001301,-0.3086029910580634
ACH-001302,-0.3142603633191703
ACH-001306,-0.2347506119758008
ACH-001318,-0.2719457587022361
ACH-001322,-0.17012747538790568
ACH-001328,-0.1784331800558874
ACH-001332,-0.3148380228809319
ACH-001336,-0.17260604960519654
ACH-001346,-0.21440397372909986
ACH-001353,-0.09511375444594916
ACH-001354,-0.4001367007965879
ACH-001367,-0.4489680780061481
ACH-001368,-0.19460251927850036
ACH-001374,0.03063475321222707
ACH-001377,-0.3206787607550874
ACH-001380,-0.40096917255317466
ACH-001391,-0.3935165490422256
ACH-001408,-0.2619509094252579
ACH-001430,-0.4790617170769032
ACH-001431,-0.10179928485441347
ACH-001450,-0.2799416235975757
ACH-001496,-0.26672137261328155
ACH-001500,-0.4119080984144771
ACH-001523,-0.3792758463975773
ACH-001532,-0.3184746838104771
ACH-001550,-0.21219774624790114
ACH-001552,-0.0946214059957973
ACH-001554,-0.2702456246680941
ACH-001654,-0.20755253211283414
ACH-001735,-0.1536483713402555
ACH-001736,-0.11644650197927114
ACH-001737,-0.14964787089604964
ACH-001740,-0.04350709224811289
ACH-001745,-0.12542693678505487
ACH-001765,-0.3410709680566426
