,TYROBP (7305)
ACH-000004,-0.06768218662376152
ACH-000005,-0.143240479528731
ACH-000007,0.14299822877193594
ACH-000009,0.045877409580676334
ACH-000011,0.1675438815097761
ACH-000012,0.09809698493442802
ACH-000013,-0.004737293581895803
ACH-000014,0.01895970345108592
ACH-000015,-0.016814252349021726
ACH-000017,0.06329773165176716
ACH-000018,0.0025619151992306768
ACH-000019,-0.09386216692718943
ACH-000021,-0.009603340706221134
ACH-000022,-0.1245669004868855
ACH-000025,0.13682418837628213
ACH-000028,0.03180219971916615
ACH-000030,-0.02786018716775059
ACH-000035,0.027671851835576758
ACH-000036,-0.0430867765985314
ACH-000037,0.2265972556160681
ACH-000039,0.2124522442501383
ACH-000040,0.27127189484540304
ACH-000041,-0.01784951347241593
ACH-000042,0.02632724160024646
ACH-000045,0.1414766601325603
ACH-000047,0.08350037845076895
ACH-000052,0.1458011404139369
ACH-000053,0.09765024297439727
ACH-000054,0.08263689864401312
ACH-000055,0.12257839436746835
ACH-000060,0.10545329026892464
ACH-000067,0.22263770075050776
ACH-000070,-0.013943468147912036
ACH-000075,0.06224751581937307
ACH-000078,0.1266216606749746
ACH-000082,0.17841381126261466
ACH-000085,0.05383470709832319
ACH-000086,-0.11329234676006185
ACH-000087,-0.028936408773578712
ACH-000092,0.0509899739724508
ACH-000095,0.030663837280406437
ACH-000097,-0.0036306985027210977
ACH-000098,0.0538459891197942
ACH-000099,0.1965531965962323
ACH-000108,0.12955771361406632
ACH-000113,0.1337207546944828
ACH-000116,0.219288492653966
ACH-000118,0.02411705292852747
ACH-000120,0.15948496758471095
ACH-000123,0.08711822565158374
ACH-000127,0.15807123684823626
ACH-000128,0.12489336310936855
ACH-000132,0.22819922196278425
ACH-000133,0.01474649036254674
ACH-000137,-0.059400445256775534
ACH-000138,0.0772979256081164
ACH-000142,0.024815639086817682
ACH-000143,0.2738764757067066
ACH-000146,0.043634065474610136
ACH-000148,0.06601972894217607
ACH-000150,0.037409781529949705
ACH-000152,0.11368641633607428
ACH-000153,-0.11857657358210083
ACH-000159,0.15693745078202911
ACH-000160,0.09193525351923956
ACH-000163,0.06619800790587141
ACH-000167,0.38144887206237693
ACH-000168,0.11061235174316933
ACH-000169,0.11451329998441875
ACH-000178,0.2066026485196309
ACH-000183,0.0021087040698343712
ACH-000188,0.0005799706788759278
ACH-000189,-0.04816620256637644
ACH-000190,-0.08867139394685371
ACH-000198,0.04956996370072216
ACH-000203,-0.3313926421156844
ACH-000204,-0.1999438326545363
ACH-000206,0.06647307732856213
ACH-000207,0.0058345969081716464
ACH-000208,-0.10921997378064208
ACH-000210,0.086240326614548
ACH-000211,0.14278339950117994
ACH-000215,0.21324277106011089
ACH-000221,0.036465990533803685
ACH-000222,0.10302126082285196
ACH-000223,0.15387577611039818
ACH-000226,0.1186918814946383
ACH-000227,-0.014584330482822481
ACH-000228,0.013261533395160605
ACH-000231,0.21763175936938264
ACH-000232,0.15035006024587286
ACH-000233,0.09457749498808797
ACH-000234,0.10212246536083112
ACH-000235,0.03469966419349576
ACH-000237,0.03532318431238075
ACH-000238,0.19184803033101766
ACH-000242,-0.06070547728713289
ACH-000243,0.09793406522314414
ACH-000244,0.15095546743336574
ACH-000246,0.08997235110851448
ACH-000248,0.1977394622688402
ACH-000250,0.0510370677606669
ACH-000251,0.130642767035466
ACH-000252,0.09499788369616287
ACH-000253,0.0915146879085823
ACH-000255,0.04123558214984903
ACH-000256,0.01272156625641122
ACH-000257,0.15824057678871795
ACH-000258,0.09202275775488422
ACH-000259,0.11230460895544847
ACH-000260,0.0034163190620548805
ACH-000261,0.4114565409437178
ACH-000262,-0.06416366904501318
ACH-000263,0.15875303577722358
ACH-000264,0.15181784676386595
ACH-000265,0.04000199086090396
ACH-000266,0.07251042899817943
ACH-000272,0.10937241861641638
ACH-000274,0.02302495160313595
ACH-000277,0.26980798033919784
ACH-000278,0.03758319711980072
ACH-000279,0.10415162853344632
ACH-000280,0.07119687261337307
ACH-000281,0.19683129916836506
ACH-000288,0.175407280380456
ACH-000291,0.020011420155474646
ACH-000293,0.1076745532885035
ACH-000294,0.008576924796747251
ACH-000295,0.2244895698793488
ACH-000296,0.29271933992444593
ACH-000302,0.018195199311154858
ACH-000304,0.2830436992909826
ACH-000307,0.4031701766176324
ACH-000308,0.05559026098845106
ACH-000310,0.32350077224722024
ACH-000311,0.16587404398708178
ACH-000312,0.06174299607050013
ACH-000315,0.2891898872683652
ACH-000316,0.025154822034316283
ACH-000317,-0.025317017741248515
ACH-000318,-0.07834959159890026
ACH-000319,0.038053323697578086
ACH-000320,0.03021071323379565
ACH-000322,-0.09148937438943144
ACH-000323,0.05388991555419706
ACH-000324,0.057629564708004434
ACH-000329,0.2474337452948665
ACH-000330,0.04556882419404803
ACH-000331,0.0969257256254204
ACH-000332,0.07176089285495935
ACH-000334,0.06946025304157621
ACH-000335,-0.003117853654621621
ACH-000336,0.2598698639227837
ACH-000337,-0.0297048739717954
ACH-000338,0.3624108305565332
ACH-000339,0.11251378286994422
ACH-000341,0.04615108188894088
ACH-000348,0.1624969078367244
ACH-000350,0.046376691907256413
ACH-000352,0.0921851186438819
ACH-000356,0.09082699409558506
ACH-000361,0.031534165593447974
ACH-000362,-0.0011934024590447394
ACH-000363,0.07623406566234045
ACH-000364,-0.06909992221655556
ACH-000365,-0.017888505994890967
ACH-000366,-0.030877109633858656
ACH-000368,0.18902358679356768
ACH-000374,0.2303220537163603
ACH-000375,0.0644185206906038
ACH-000376,0.10294461398802138
ACH-000381,0.0005728768227304535
ACH-000383,0.065105967884476
ACH-000387,0.10410575676895516
ACH-000389,0.16882477251011654
ACH-000390,0.11049921584794076
ACH-000393,0.1507526682058185
ACH-000395,0.16229106945761276
ACH-000396,-0.1277872722760362
ACH-000397,0.040912727767135636
ACH-000401,0.11539983877181854
ACH-000402,0.11264118422295265
ACH-000403,0.05545465691127272
ACH-000404,0.21930672463069115
ACH-000406,0.08575523338195437
ACH-000407,0.044183347104323575
ACH-000408,-0.01814720837592315
ACH-000410,0.13610815735056322
ACH-000411,0.14484740034763482
