,LIMCH1 (22998)
ACH-000004,0.15974276244534055
ACH-000005,0.4746322741445306
ACH-000007,0.24515476028993305
ACH-000009,-0.003888653627875128
ACH-000011,0.04181734344323754
ACH-000012,0.1736096425806367
ACH-000013,0.18798164563710704
ACH-000014,-0.0243772802628877
ACH-000015,0.015486018315411219
ACH-000017,0.08298094645585595
ACH-000018,0.08036986470189098
ACH-000019,0.14407660929685848
ACH-000021,0.0760926386867137
ACH-000022,-0.07589614147960658
ACH-000025,0.023449295567129564
ACH-000028,0.0975027825442182
ACH-000030,0.09788209331289137
ACH-000035,0.07806108385057674
ACH-000036,-0.035813660928491045
ACH-000037,-0.05005984169053186
ACH-000039,0.04022931111456598
ACH-000040,0.13031879888665374
ACH-000041,0.04810197706137668
ACH-000042,-0.012987937005239291
ACH-000045,0.07079924996718834
ACH-000047,0.09909529849922434
ACH-000052,0.0585543007219937
ACH-000053,0.08334569098587932
ACH-000054,0.04782062417434396
ACH-000055,0.08268775198203884
ACH-000060,0.2157413241514932
ACH-000067,0.06916823859463811
ACH-000070,-0.1589665726821712
ACH-000075,0.15032102284306953
ACH-000078,0.1589697893409043
ACH-000082,0.11757430264335665
ACH-000085,0.09273729854497333
ACH-000086,0.0507555124653566
ACH-000087,-0.03463889996978633
ACH-000092,0.0496172510641959
ACH-000095,0.06991693778363556
ACH-000097,0.08919049721030597
ACH-000098,0.0933941310305123
ACH-000099,0.029486554177741757
ACH-000108,0.08378840478647445
ACH-000113,0.08146227404511573
ACH-000116,0.04110564873123445
ACH-000118,0.036543615229089166
ACH-000120,0.10023316149345912
ACH-000123,0.01860292654539724
ACH-000127,-0.051751723177322
ACH-000128,-0.02403016721686481
ACH-000132,0.02188676878073504
ACH-000133,0.003030970199061795
ACH-000137,0.06504345791410014
ACH-000138,0.15982684065751665
ACH-000142,0.10056315482331732
ACH-000143,0.18692806133898265
ACH-000146,0.05395856015391656
ACH-000148,0.04108876079884707
ACH-000150,-0.017128005934071332
ACH-000152,0.03917929968218481
ACH-000153,0.0516234547735818
ACH-000159,0.037544892107676316
ACH-000160,0.0767925372689777
ACH-000163,0.023239264810818557
ACH-000167,0.007616983096848088
ACH-000168,0.1645756228035286
ACH-000169,0.07345079722907298
ACH-000178,0.03421294812789833
ACH-000183,0.0015496256302866202
ACH-000188,0.009009839110385932
ACH-000189,-0.04905500012088987
ACH-000190,-0.17274055418933654
ACH-000198,0.047224558616507636
ACH-000203,0.5184036371792674
ACH-000204,-0.15372923801602648
ACH-000206,0.11795592040848282
ACH-000207,-0.00919245000684032
ACH-000208,0.040197212872895016
ACH-000210,0.03977837267961132
ACH-000211,0.11899518277354396
ACH-000215,0.012680852827896608
ACH-000221,0.21283245435962028
ACH-000222,0.06185656984425046
ACH-000223,0.056425391634882825
ACH-000226,0.026248129519554568
ACH-000227,0.015337244063426894
ACH-000228,0.05873527019258123
ACH-000231,-0.006044933703703217
ACH-000232,0.04706298701197662
ACH-000233,0.14400066515894938
ACH-000234,0.11784636823747427
ACH-000235,0.1363467008009906
ACH-000237,0.010935773368538376
ACH-000238,0.030925693689999163
ACH-000242,0.12507155972787734
ACH-000243,0.0026737211243205252
ACH-000244,0.2208583244463538
ACH-000246,0.11275837817720513
ACH-000248,0.10284981834489268
ACH-000250,0.03967143847682392
ACH-000251,0.1613442402838532
ACH-000252,0.17869389112455156
ACH-000253,0.02389869362127144
ACH-000255,0.024942116932181024
ACH-000256,0.22356475767661707
ACH-000257,0.012130992798772527
ACH-000258,0.063023669463084
ACH-000259,-0.09145130653682364
ACH-000260,0.015600823681827906
ACH-000261,0.10048139155760454
ACH-000262,0.0067962049424114615
ACH-000263,-0.23528653144289174
ACH-000264,-0.04314765618528004
ACH-000265,0.035863389831786406
ACH-000266,0.10882288477342968
ACH-000272,-0.05716305336244009
ACH-000274,0.1033547163354514
ACH-000277,0.15156096461380375
ACH-000278,0.044239096644686886
ACH-000279,0.03996974554061846
ACH-000280,0.007444655158606806
ACH-000281,0.06950946317621133
ACH-000288,0.05378108996861487
ACH-000291,0.02439165862203184
ACH-000293,0.16389278687200462
ACH-000294,0.10106924676033932
ACH-000295,-0.02778521801282806
ACH-000296,-0.056196269897911225
ACH-000302,0.022550739441940974
ACH-000304,-0.10836494538662886
ACH-000307,0.1581881231091702
ACH-000308,0.08247544381434489
ACH-000310,-0.07487951840635945
ACH-000311,0.03731963514599743
ACH-000312,-0.08385159583605839
ACH-000315,0.32610057143669363
ACH-000316,0.11389502963941027
ACH-000317,0.1632418148422979
ACH-000318,-0.01620161204437142
ACH-000319,0.056816848057782005
ACH-000320,0.15525788615477012
ACH-000322,-0.10682306845980584
ACH-000323,0.21620006334829175
ACH-000324,0.1926611101133464
ACH-000329,0.03239934310639224
ACH-000330,-0.053156104235129405
ACH-000331,0.0260461043118728
ACH-000332,0.08129699545523594
ACH-000334,0.14580526014659884
ACH-000335,-0.08688585387347744
ACH-000336,0.04639388717486611
ACH-000337,0.13301556328210076
ACH-000338,0.2527720188673556
ACH-000339,0.16660772492291204
ACH-000341,0.3364316950463155
ACH-000348,0.1602750389909874
ACH-000350,0.129146685509643
ACH-000352,0.09315701482822247
ACH-000356,0.2611318081052582
ACH-000361,-0.001986018470093711
ACH-000362,0.10017533379630253
ACH-000363,-0.0027352293874506658
ACH-000364,0.08407772824906026
ACH-000365,-0.053982242511045865
ACH-000366,-0.15518073497813226
ACH-000368,0.02366780445234372
ACH-000374,0.1685215513699756
ACH-000375,0.13216179111314613
ACH-000376,0.03551091113628433
ACH-000381,0.05550263492452009
ACH-000383,0.10580874927108852
ACH-000387,0.10287825193604797
ACH-000389,0.20858908890963712
ACH-000390,0.054060795715262615
ACH-000393,0.004823333981440433
ACH-000395,0.2204149814235712
ACH-000396,0.3488853006308235
ACH-000397,0.13279378339259795
ACH-000401,0.004817541069299725
ACH-000402,0.1571462281737453
ACH-000403,0.025707594788090152
ACH-000404,0.4371110777822523
ACH-000406,0.03534477441461981
ACH-000407,0.11955780054020967
ACH-000408,0.09800504592685166
ACH-000410,0.1200546910742429
ACH-000411,0.049401117379380466
ACH-000414,0.10422670916054028
ACH-000415,0.02279003860097685
ACH-000416,0.09798659701262928
ACH-000420,0.11801634636770303
ACH-000421,0.029926688092440562
ACH-000424,0.001845296953434439
ACH-000425,0.11485492219989248
ACH-000426,0.19672677884475806
ACH-000427,-0.05947638764567405
ACH-000433,0.19546182084403607
ACH-000435,0.2621526620282993
ACH-000436,0.3225091989618445
ACH-000444,0.17651098893241846
ACH-000445,0.13403086133627085
ACH-000448,0.050604442615096765
ACH-000450,0.2308951313875785
ACH-000452,0.030238327793068717
ACH-000454,0.01122751049267805
ACH-000458,0.0771420477987168
ACH-000459,-0.1218679915035776
ACH-000460,0.2283367259371363
ACH-000461,0.1285790064160874
ACH-000463,0.14043874548270416
ACH-000464,-0.041550069929782885
ACH-000466,0.0863069154406703
ACH-000467,0.08940399822453493
ACH-000468,0.050619513394756066
ACH-000469,-0.0517848336205293
ACH-000470,0.07595748308210112
ACH-000471,0.06426844726994363
ACH-000472,0.015881297183671553
ACH-000473,-0.044425963012373934
ACH-000475,0.07314024568313372
ACH-000476,0.14490193224862494
ACH-000477,0.024067284353388625
ACH-000479,0.03523796995386065
ACH-000480,0.1387576672150554
ACH-000481,0.055126818696415024
ACH-000483,0.1383313163360155
ACH-000484,-0.06496451987615376
ACH-000485,0.004006285880638954
ACH-000486,-0.028959533731995318
ACH-000487,0.045337708347536025
ACH-000488,0.006137069065749954
ACH-000490,-0.03724373179313355
ACH-000491,0.1558734277513783
ACH-000495,0.16107598242084972
ACH-000496,0.2116282711894968
ACH-000499,-0.0008838206185494619
ACH-000500,0.33616595332245003
ACH-000502,0.052946482040802316
ACH-000503,0.0037651510936942438
ACH-000505,0.11674100397199345
ACH-000507,0.09471351536310753
ACH-000510,0.07505587103348464
ACH-000511,0.03956719280813335
ACH-000512,0.15098982050819754
ACH-000516,-0.006527162139055421
ACH-000517,0.07827709391646416
ACH-000518,-0.02112929609114159
ACH-000520,0.02917692780058918
ACH-000521,-0.016081999742083818
ACH-000522,-0.05035333410185282
ACH-000524,0.06152305232502023
ACH-000527,0.03185076259541382
ACH-000528,0.08895687091573985
ACH-000537,0.07823823238815551
ACH-000541,-0.004891583805195091
ACH-000542,0.04889970820116395
ACH-000544,0.048309883404957385
ACH-000545,0.03809424702209619
ACH-000547,0.30396493859913354
ACH-000548,-0.02112840737317364
ACH-000549,0.14694642830463225
ACH-000550,0.023952746537163668
ACH-000552,-0.023813203157795844
ACH-000556,-0.00949100791019766
ACH-000557,-0.0236705110435594
ACH-000569,0.3015716758749115
ACH-000570,-0.0044699062170367645
ACH-000571,-0.005855827874118825
ACH-000573,-0.0589491028174963
ACH-000576,-0.013867721971804513
ACH-000579,-0.04620776712562493
ACH-000580,0.01823714274793551
ACH-000584,0.024829047690201826
ACH-000585,0.09411818357682797
ACH-000588,0.15788974021742805
ACH-000589,0.10307962479740523
ACH-000591,0.07853114351892615
ACH-000593,0.13039564712748994
ACH-000600,-0.03460365725905234
ACH-000601,-0.031376083303455066
ACH-000605,-0.012008340882225195
ACH-000606,0.0007391332241106966
ACH-000608,0.02184993030753806
ACH-000614,0.09397601462058328
ACH-000616,0.01735785038291925
ACH-000618,0.04468066155442454
ACH-000619,0.07489269436713353
ACH-000620,-0.01972153293576397
ACH-000621,0.1208588820306818
ACH-000622,0.07627646615848734
ACH-000623,0.0587645729033103
ACH-000624,-0.018390035552975824
ACH-000627,0.033740324838878295
ACH-000630,0.11909922825376272
ACH-000631,0.34817293761963225
ACH-000632,0.016110858475109114
ACH-000633,0.1582951756372756
ACH-000637,0.03727856598370071
ACH-000638,-0.014036104937765859
ACH-000646,0.05174864697342487
ACH-000647,0.032073646979291416
ACH-000648,-0.08910657540750642
ACH-000649,0.0642698335530092
ACH-000651,0.04844413851879836
ACH-000652,-0.016203078997871954
ACH-000653,0.0038965671032724506
ACH-000657,0.13173448805596116
ACH-000658,0.15127791367591806
ACH-000661,-0.022810028496279656
ACH-000662,-0.10517980944274384
ACH-000663,0.07324881599458258
ACH-000665,0.14549970851501992
ACH-000671,0.08413706799296634
ACH-000672,0.2390834801802157
ACH-000673,0.007098452537868503
ACH-000676,0.029848674859651626
ACH-000677,0.08106780262851128
ACH-000681,-0.006358504440144393
ACH-000683,0.06996592163249908
ACH-000684,-0.1307643785744811
ACH-000688,0.17208344171565934
ACH-000693,0.06319454675499755
ACH-000694,0.06692991254834323
ACH-000695,-0.1576610098175189
ACH-000696,0.08819305821128634
ACH-000697,-0.1627785320455924
ACH-000699,0.0050488683964687
ACH-000701,0.025697304765770784
ACH-000706,-0.039205699877795014
ACH-000711,0.09376807408157184
ACH-000713,0.15017001217157927
ACH-000714,0.00935531760062215
ACH-000718,0.09898344396144654
ACH-000720,-0.032608286454079184
ACH-000721,0.16285308641965415
ACH-000724,0.12132848800760886
