,CAMK4 (814)
ACH-000004,0.24219181901393536
ACH-000005,0.0980703421788861
ACH-000007,0.1885770289549811
ACH-000009,0.11882509212178714
ACH-000011,0.01636094406693761
ACH-000012,-0.00666856865707846
ACH-000013,-0.03125009228810185
ACH-000014,0.13658182978531033
ACH-000015,-0.05483376926222965
ACH-000017,-0.0620287247097298
ACH-000018,0.01483807481290123
ACH-000019,0.1417906211464372
ACH-000021,-0.06855290195475383
ACH-000022,0.006055281305043046
ACH-000025,0.08153462601573977
ACH-000028,-0.016867735869479455
ACH-000030,-0.003306132481179477
ACH-000035,0.04345430991463173
ACH-000036,0.090797878805155
ACH-000037,0.0845625537392921
ACH-000039,0.07689231359798415
ACH-000040,-0.05096034038996047
ACH-000041,0.12186509688633353
ACH-000042,-0.04542975245754476
ACH-000045,0.1833291452760902
ACH-000047,0.04141565004914969
ACH-000052,0.2606249424453093
ACH-000053,0.011189330643472894
ACH-000054,-0.1206864519074036
ACH-000055,0.06512469759984671
ACH-000060,0.11592578363945436
ACH-000067,0.014721341061196243
ACH-000070,-0.060910659937562575
ACH-000075,0.2374342769065519
ACH-000078,0.12381794872670887
ACH-000082,-0.09186997785792976
ACH-000085,0.021690073660127648
ACH-000086,-0.011150265046519049
ACH-000087,0.06268400186380002
ACH-000092,0.03262443522594996
ACH-000095,-0.02978071761128535
ACH-000097,-0.08044585783750424
ACH-000098,0.017486738627861396
ACH-000099,-0.04703381655343846
ACH-000108,-0.03033075574941585
ACH-000113,-0.005343716947135345
ACH-000116,0.01655435598889809
ACH-000118,-0.027106532751986417
ACH-000120,0.0947122103868312
ACH-000123,-0.06390518057909425
ACH-000127,0.03470499474962429
ACH-000128,-0.1480053422825848
ACH-000132,0.07507111942076522
ACH-000133,-0.03518260253165623
ACH-000137,-0.03238813816499336
ACH-000138,-0.08066729054735444
ACH-000142,-0.05246270781275242
ACH-000143,0.28333481066910104
ACH-000146,0.043044620292729714
ACH-000148,0.026049121236329204
ACH-000150,0.01021500730407921
ACH-000152,0.13300604222749213
ACH-000153,0.05225905929162701
ACH-000159,-0.04824247207179611
ACH-000160,0.04959644805233603
ACH-000163,0.09323587842443276
ACH-000167,0.09018294848629173
ACH-000168,0.11994585726022815
ACH-000169,-0.01848118939287029
ACH-000178,-0.013466206089123208
ACH-000183,-0.11428616111700884
ACH-000188,-0.007134949929015416
ACH-000189,0.19398151345861728
ACH-000190,-0.033893304067214504
ACH-000198,-0.08437181078890488
ACH-000203,-0.02589646785138095
ACH-000204,0.049036079463130905
ACH-000206,0.0874185138013375
ACH-000207,0.028434006355141445
ACH-000208,-0.12835347654570406
ACH-000210,0.3019217814083284
ACH-000211,0.033298630195751064
ACH-000215,0.11657502461715825
ACH-000221,-0.06206901038303483
ACH-000222,-0.02014637075206632
ACH-000223,0.10665223496385287
ACH-000226,-0.036131797896625344
ACH-000227,0.05603413568678186
ACH-000228,-0.041452911388832094
ACH-000231,-0.01743502723851435
ACH-000232,-0.03557266815230786
ACH-000233,-0.058577890151153764
ACH-000234,0.010950195795806571
