,SSH1 (54434)
ACH-000476,-0.2794445667465996
ACH-000477,-0.18562108347993056
ACH-000479,0.16179554658534112
ACH-000480,-0.30373276225382484
ACH-000481,-0.1765370820586554
ACH-000483,-0.15752726374385734
ACH-000484,-0.3583998314259073
ACH-000485,-0.10201017559311318
ACH-000486,-0.1867036145103585
ACH-000487,-0.3232330699758658
ACH-000488,-0.3511515834857831
ACH-000490,-0.24939895799911624
ACH-000491,-0.2087529107039785
ACH-000495,-0.03491695007158468
ACH-000496,-0.3352756229604584
ACH-000499,-0.31279451358276145
ACH-000500,-0.3881031997553181
ACH-000502,-0.20750377086897875
ACH-000503,-0.5383628932973756
ACH-000505,-0.0912970765137633
ACH-000507,-0.31648384804412266
ACH-000510,-0.14146295974971101
ACH-000511,-0.2386377453219461
ACH-000512,-0.2905671324486605
ACH-000516,-0.13110748334473765
ACH-000517,-0.18982997311887773
ACH-000518,-0.3058924130235093
ACH-000520,-0.2698581818046475
ACH-000521,-0.16307478110582113
ACH-000522,-0.04215443684717958
ACH-000524,-0.17045470508942398
ACH-000527,-0.2831331346441278
ACH-000528,-0.0747771667473203
ACH-000537,-0.1563398257075602
ACH-000541,-0.4285587671887289
ACH-000542,-0.2089212352291278
ACH-000544,-0.40533049805549615
ACH-000545,-0.12388936084751745
ACH-000547,-0.04849523761268113
ACH-000548,-0.2312817229927489
ACH-000549,-0.3670950088467159
ACH-000550,-0.3524430982600473
ACH-000552,-0.3810337361194012
ACH-000556,-0.2930956363011309
ACH-000557,-0.12677738136639413
ACH-000569,-0.13727548051421548
ACH-000570,-0.13584786580971994
ACH-000571,-0.2683837772460944
ACH-000573,-0.18186844596986124
ACH-000576,-0.13990166918908306
ACH-000579,-0.2647759746803531
ACH-000580,-0.2646987572518893
ACH-000584,-0.20924903941663425
ACH-000585,-0.15125072068528453
ACH-000588,-0.0068623497274984385
ACH-000589,-0.24598416439446216
ACH-000591,-0.35490903168196153
ACH-000593,-0.19396268401730646
ACH-000600,-0.13086618155988725
ACH-000601,-0.10413553144922384
ACH-000605,-0.19261102303202887
ACH-000606,-0.22465062821605905
ACH-000608,-0.2283756917703349
ACH-000614,-0.1326638048837835
ACH-000616,-0.10066266806792618
ACH-000618,-0.22080631260858047
ACH-000619,-0.2834908546595946
ACH-000620,-0.2632845525350808
ACH-000621,-0.212585310865392
ACH-000622,-0.281627075276035
ACH-000623,-0.2018282300000124
ACH-000624,-0.2949524245865416
ACH-000627,-0.20495725308570029
ACH-000630,-0.18060092298248925
ACH-000631,-0.1640633125270847
ACH-000632,-0.11357958006801548
ACH-000633,-0.29622758591013026
ACH-000637,-0.20300640683314655
ACH-000638,-0.2824135876003012
ACH-000646,-0.03622087526501866
ACH-000647,-0.17956216263955355
ACH-000648,-0.07857849590868225
ACH-000649,-0.20227377091699808
ACH-000651,-0.16916925097993515
ACH-000652,-0.325812482510614
ACH-000653,-0.11250287308023127
ACH-000657,-0.16553136829989776
ACH-000658,-0.13707042097365665
ACH-000661,-0.06623506656233162
ACH-000662,-0.4485917273927092
ACH-000663,-0.15445830343396855
ACH-000665,-0.1571950530095942
ACH-000671,-0.14217470300171234
ACH-000672,0.23178116122667866
ACH-000673,-0.1913932062220402
ACH-000676,-0.16630117416082546
ACH-000677,-0.12466323170198047
ACH-000681,-0.15800194020448988
ACH-000683,-0.22958541918970185
ACH-000684,-0.2837423170200206
ACH-000688,0.08445811975877633
ACH-000693,-0.16906389116479273
ACH-000694,-0.2885044412502639
ACH-000695,-0.06355852145254469
ACH-000696,-0.18882359965860335
ACH-000697,-0.4098738062392268
ACH-000699,-0.2292221926379388
ACH-000701,-0.17801065092166513
ACH-000706,-0.15632694273148445
ACH-000711,-0.17774156708069486
ACH-000713,-0.1475228980279677
ACH-000714,-0.31862036835719
ACH-000718,-0.2420920751448461
ACH-000720,-0.12437952056340555
ACH-000721,-0.16832944323715854
ACH-000724,-0.025248954386660596
ACH-000725,0.03351606743254568
ACH-000732,-0.19805416565731704
ACH-000734,-0.20323864623094398
ACH-000735,-0.2597283611462563
ACH-000736,-0.15333932887000756
ACH-000738,-0.09450287885396916
ACH-000746,-0.16273460228980316
ACH-000747,-0.22902047030340525
ACH-000748,-0.10943338110671297
ACH-000753,-0.274793687763668
ACH-000756,-0.3455602105030622
ACH-000757,-0.08296808036594623
ACH-000758,-0.3755732266872606
ACH-000760,-0.4201447013842581
ACH-000762,-0.18879330855543525
ACH-000763,-0.11519693915842448
ACH-000764,-0.3026127634826383
ACH-000765,-0.19151053419478956
ACH-000766,-0.24295696084033125
ACH-000767,-0.1963626012651059
ACH-000768,-0.2450413853394143
ACH-000769,-0.01965260393667689
ACH-000770,-0.15731198654821082
ACH-000771,-0.16499315130531836
ACH-000773,-0.4358526576396091
ACH-000776,-0.16124871977786195
ACH-000777,-0.23190674726591354
ACH-000778,-0.11362853548602095
ACH-000781,-0.13992763343053696
ACH-000782,-0.16290086021825345
ACH-000783,-0.3425275446105812
ACH-000784,-0.16990926790932218
ACH-000785,-0.3519162517412676
ACH-000787,-0.26761852421170623
ACH-000788,-0.19178300018693975
ACH-000791,-0.2319501259765721
ACH-000792,-0.1729691690334894
ACH-000794,-0.11641412335041094
ACH-000796,-0.2820016469457628
ACH-000798,-0.037569994415060516
ACH-000799,0.005319838274457775
ACH-000800,-0.05657454146500866
ACH-000802,-0.2604155861847872
ACH-000804,-0.19546043769042454
ACH-000805,-0.1689987194351119
ACH-000809,-0.4147166929730227
ACH-000810,-0.23955127770458326
ACH-000811,-0.15674874157736246
ACH-000817,-0.2635662493517383
ACH-000819,-0.4009663978562821
ACH-000820,-0.3093682479464809
ACH-000821,-0.26553758902299995
ACH-000822,-0.2825594584635671
ACH-000823,-0.16619859443026375
ACH-000824,-0.24309129155555134
ACH-000827,-0.2384733223175459
ACH-000829,-0.3598837295669962
ACH-000831,-0.1550039484473303
ACH-000832,-0.3546227238386732
ACH-000833,0.027946759509593168
ACH-000834,-0.2056660402911613
ACH-000835,-0.2414963416937597
ACH-000836,-0.14381330458534455
ACH-000837,-0.08644764317207823
ACH-000838,-0.16538220256864086
ACH-000839,-0.17025794753536494
ACH-000840,-0.19593204238957534
ACH-000841,-0.19546350271214788
ACH-000843,-0.32318808496223217
ACH-000846,-0.2923384990889815
ACH-000847,-0.24834235620880998
ACH-000848,-0.2221022524862872
ACH-000849,-0.11260127379101345
ACH-000851,-0.20926880368546646
ACH-000855,-0.14682950302015602
ACH-000856,-0.08526521623855975
ACH-000858,-0.1258103643162298
ACH-000859,-0.11724814036296675
ACH-000861,-0.05344756516987054
ACH-000862,-0.19412813897167416
ACH-000865,-0.25577612096497143
ACH-000866,-0.2493091136334444
ACH-000867,-0.17442567984370255
ACH-000869,-0.23027262499714896
ACH-000872,-0.1388595885959323
ACH-000873,0.15735279730209822
ACH-000876,-0.11858790229570552
ACH-000878,-0.4822019691668269
ACH-000880,-0.1849858019879101
ACH-000881,-0.12755766439552227
ACH-000882,-0.2071825464526834
ACH-000884,-0.12202862039840633
ACH-000885,-0.10668761011837742
ACH-000887,-0.2620019561942664
ACH-000889,-0.16856857737944658
ACH-000896,-0.19084884286820766
ACH-000898,-0.09209823829297538
ACH-000900,-0.16871727852729185
ACH-000901,-0.2058325940622405
ACH-000905,-0.14204244106404626
ACH-000906,-0.18694092411632726
ACH-000907,-0.27980052935804395
ACH-000910,-0.14367530648393886
ACH-000911,-0.2751847176778996
ACH-000912,-0.20320566684123187
ACH-000913,-0.29074128906606106
ACH-000915,-0.014627917275983728
ACH-000916,-0.5163924822608414
ACH-000917,-0.2595448071959252
ACH-000920,-0.5404701659524275
ACH-000921,-0.17973542697827682
ACH-000924,-0.2963134361412561
ACH-000926,-0.22799645319446046
ACH-000928,-0.1731270050668097
ACH-000929,-0.3846271381653629
ACH-000932,-0.03673089314265618
ACH-000935,-0.266711004284782
ACH-000936,-0.4236626612887711
ACH-000937,-0.28634824335951226
ACH-000938,-0.3488621378052559
ACH-000939,0.015794507593570924
ACH-000941,-0.21319984667366124
ACH-000943,-0.2363595801940789
ACH-000946,-0.1853643480968588
ACH-000947,-0.1568789474214785
ACH-000948,-0.17984076796515
ACH-000950,-0.14391758906811195
ACH-000953,-0.2400858809414859
ACH-000954,-0.3665652191706171
ACH-000957,-0.26052041255696146
ACH-000958,-0.10356397777814218
ACH-000960,-0.05507803742419524
ACH-000963,-0.2723730509930817
ACH-000968,-0.19643569417002732
ACH-000969,-0.23583613279776616
ACH-000972,-0.08676687304937848
ACH-000973,-0.21776652947535244
ACH-000974,-0.20733326601054344
ACH-000978,-0.06727063933675975
ACH-000984,-0.36230139917187343
ACH-000986,-0.2429986385985894
ACH-000988,-0.1690541047582771
ACH-000993,-0.057240466730593714
ACH-000994,-0.22475245254163886
ACH-000996,-0.19837932391082014
ACH-001001,-0.07232602175337882
ACH-001020,-0.22420517729102515
ACH-001028,-0.2076940267593676
ACH-001031,-0.14059643726181342
ACH-001038,-0.1965038408607184
ACH-001048,-0.17488409558352438
ACH-001050,-0.10676326980220027
ACH-001053,-0.2844011943855236
ACH-001054,-0.1786256690482328
ACH-001061,-0.3456188134771003
ACH-001067,-0.10776642735438552
ACH-001075,-0.17405093941429514
ACH-001096,-0.2360913368018649
ACH-001111,-0.3564990944553208
ACH-001119,-0.06424286166678421
ACH-001128,-0.1906448932931771
ACH-001134,-0.05835988909748771
ACH-001151,-0.1673820421675485
ACH-001163,-0.21047322800010632
ACH-001164,-0.14059035246283558
ACH-001183,0.11265520049583018
ACH-001192,-0.13528007690138147
ACH-001193,-0.2754671783492008
ACH-001196,-0.14501282748837804
ACH-001197,-0.22226300318702866
ACH-001205,-0.2426267298445622
ACH-001211,-0.17559768620091065
ACH-001212,-0.17900622711681927
ACH-001228,-0.2697204640083776
ACH-001232,-0.1475525557041475
ACH-001239,-0.12696194009773135
ACH-001270,-0.02439649412442436
ACH-001274,-0.14698556564487425
ACH-001275,-0.5196495442060559
ACH-001277,-0.0924831796604743
ACH-001278,-0.306100282059119
ACH-001280,-0.21063658929946305
ACH-001283,-0.265247753493633
ACH-001289,0.07952210571851631
ACH-001300,-0.2355976520215156
ACH-001301,-0.2232007689667739
ACH-001302,-0.07373431629224682
ACH-001306,-0.2335940051593585
ACH-001318,-0.3670797330492681
ACH-001322,-0.03085412331288892
ACH-001328,-0.29445342662221463
ACH-001332,-0.42951224300187857
ACH-001336,-0.4419197295184461
ACH-001346,-0.26256305530371205
ACH-001353,-0.29790411620061696
ACH-001354,-0.31730477403637525
ACH-001367,-0.4725998423224685
ACH-001368,-0.2410914201900113
ACH-001374,-0.5528830704436528
ACH-001377,-0.2059206324497473
ACH-001380,-0.2273413272251629
ACH-001391,-0.2534054645021561
ACH-001408,-0.2535460824128046
ACH-001430,-0.506077823322878
ACH-001431,-0.3506737594811041
ACH-001450,-0.05284045530943199
ACH-001496,-0.09769547640348328
ACH-001500,-0.1884642285666501
ACH-001523,-0.2297378839963748
ACH-001532,-0.21504569305871396
ACH-001550,-0.17471620958255982
ACH-001552,-0.2469995664206245
ACH-001554,-0.1124898578923289
ACH-001654,-0.28226110351498884
ACH-001735,-0.2483202932425057
ACH-001736,-0.11644695655745775
ACH-001737,-0.057210068863514076
ACH-001740,-0.2618194313820968
ACH-001745,-0.11623887278658665
ACH-001765,-0.14949732245624275
