,MZT2B (80097)
ACH-000368,-0.2962855139621829
ACH-000374,-0.2296597943171581
ACH-000375,-0.1678087801639087
ACH-000376,-0.1333184435696974
ACH-000381,-0.07676562361324589
ACH-000383,-0.1283368344139433
ACH-000387,-0.04123330124139327
ACH-000389,-0.054956610247175006
ACH-000390,-0.13438344564714988
ACH-000393,-0.3066040451048538
ACH-000395,-0.13154103494070174
ACH-000396,0.2814959933815372
ACH-000397,-0.1396517395328109
ACH-000401,-0.07192554048259614
ACH-000402,-0.4551122804742864
ACH-000403,-0.2145844916818071
ACH-000404,0.06604293159340659
ACH-000406,-0.02223541228411807
ACH-000407,-0.05174793845808779
ACH-000408,0.03044844555606475
ACH-000410,-0.09518580102168517
ACH-000411,-0.18755296902416496
ACH-000414,-0.12647011697481114
ACH-000415,-0.14090946977013916
ACH-000416,-0.1009446904571253
ACH-000420,-0.15743169750636965
ACH-000421,-0.05077111297323194
ACH-000424,-0.07214250218772728
ACH-000425,-0.2406586953798734
ACH-000426,-0.2630688331892796
ACH-000427,-0.1455667736804968
ACH-000433,-0.04501876329494457
ACH-000435,0.1830417576521702
ACH-000436,-0.27512880760641306
ACH-000444,-0.10563337379000252
ACH-000445,-0.4407570678203481
ACH-000448,-0.010072753146636828
ACH-000450,-0.02273107276469374
ACH-000452,-0.1036880196445828
ACH-000454,-0.23744528540286455
ACH-000458,-0.18578548112621224
ACH-000459,0.07382653293309516
ACH-000460,-0.06504339907841483
ACH-000461,-0.2713263558538879
ACH-000463,-0.03133183836571444
ACH-000464,-0.3104142439274281
ACH-000466,-0.10133949439425764
ACH-000467,-0.14346142415073554
ACH-000468,-0.05409111172483443
ACH-000469,-0.1287736097493528
ACH-000470,-0.11100350195860824
ACH-000471,-0.07475686388153932
ACH-000472,-0.08364894278551496
ACH-000473,-0.1637742314705072
ACH-000475,-0.0896414713587072
ACH-000476,-0.06472600031834122
ACH-000477,-0.10851153633612776
ACH-000479,-0.2310718685464308
ACH-000480,-0.2068302776044468
ACH-000481,-0.15229756967677138
ACH-000483,-0.10939200344805282
ACH-000484,0.10660319000986283
ACH-000485,-0.22404666730321907
ACH-000486,-0.08864156326768463
ACH-000487,0.0717061152880282
ACH-000488,0.05912439774188216
ACH-000490,-0.14444106419490274
ACH-000491,-0.2361371362135865
ACH-000495,-0.2334751435739195
ACH-000496,-0.25176401855183306
ACH-000499,0.20478777450792884
ACH-000500,-0.6495200140798049
ACH-000502,0.05781760016751784
ACH-000503,-0.3213231511986822
ACH-000505,-0.09618448112776806
ACH-000507,0.06239052263265125
ACH-000510,-0.24382519389100654
ACH-000511,-0.17091549972932904
ACH-000512,-0.3158915507076035
ACH-000516,-0.17185465244760767
ACH-000517,-0.05495259303801876
ACH-000518,-0.2192641564273918
ACH-000520,-0.17837617230280178
ACH-000521,-0.08493430166297139
ACH-000522,-0.07763807334130521
ACH-000524,-0.0723767093620995
ACH-000527,-0.012561642032213629
ACH-000528,-0.0297325703686718
ACH-000537,-0.08449395582938574
ACH-000541,-0.3111353354590106
ACH-000542,0.005603462761230873
ACH-000544,-0.21787130738528585
ACH-000545,-0.04378954448228817
ACH-000547,-0.16385552987865415
ACH-000548,-0.2616906147064461
ACH-000549,-0.2555750818682427
ACH-000550,0.02874025408939173
ACH-000552,-0.20124222617840176
ACH-000556,-0.050034544257077686
ACH-000557,0.024452071748128325
ACH-000569,-0.26047359007176224
ACH-000570,-0.07367487970346925
ACH-000571,0.051428685843683264
ACH-000573,-0.02501287546326809
ACH-000576,-0.16458437688993238
ACH-000579,-0.2323170676386361
ACH-000580,0.13561844735263312
ACH-000584,-0.11056174556172854
ACH-000585,-0.0070443408576874
ACH-000588,-0.08769441908645055
ACH-000589,-0.1340319914671176
ACH-000591,-0.09067125881784917
ACH-000593,-0.08269287493306292
ACH-000600,-0.06649014071555201
ACH-000601,-0.256119158154825
ACH-000605,-0.21760655418146946
ACH-000606,-0.1047026643172207
ACH-000608,-0.0709581499007191
ACH-000614,-0.20408364902758694
ACH-000616,-0.09630082249618677
ACH-000618,0.010937961293478658
ACH-000619,-0.11183057475811256
ACH-000620,-0.0968346229180646
ACH-000621,0.05051925148280897
ACH-000622,-0.1275847960290546
ACH-000623,-0.20011880063590187
ACH-000624,-0.07947345173584272
ACH-000627,-0.10413364757396182
ACH-000630,-0.16004750322098055
ACH-000631,0.1610210944837661
ACH-000632,-0.13084700600582547
ACH-000633,0.03607549744922914
ACH-000637,-0.07673889669399554
ACH-000638,-0.13411858511800073
ACH-000646,0.07888064717676307
ACH-000647,-0.15079958017078435
ACH-000648,-0.19325628017931235
ACH-000649,-0.0009034122503447645
ACH-000651,0.014907510641891147
ACH-000652,0.06231806901369202
ACH-000653,-0.2081615861366249
ACH-000657,0.008462522341774581
ACH-000658,-0.05515610805768538
ACH-000661,-0.003507079831348186
ACH-000662,0.07613388080146608
ACH-000663,-0.11302401488642198
ACH-000665,-0.14917954523423127
ACH-000671,-0.13076602309935734
ACH-000672,-0.151514282388478
ACH-000673,-0.16896891446073975
ACH-000676,-0.1541233156377506
ACH-000677,-0.17428006420039666
ACH-000681,-0.10769716096680997
ACH-000683,-0.076431310026685
ACH-000684,-0.1560086524171853
ACH-000688,-0.2619933663337091
ACH-000693,-0.11018271032312124
ACH-000694,-0.06598702020364552
ACH-000695,0.13088183639988032
ACH-000696,-0.20515688382635971
ACH-000697,-0.060864644144160165
ACH-000699,-0.15346940280530466
ACH-000701,0.03138652527885927
ACH-000706,-0.1905205836311619
ACH-000711,-0.05496464698206417
ACH-000713,-0.01815766971086559
ACH-000714,-0.0583135890030885
ACH-000718,-0.18746301628821269
ACH-000720,-0.21090973170581911
ACH-000721,-0.2110053062553446
ACH-000724,-0.13119176534827698
ACH-000725,-0.260117221878177
ACH-000732,0.16388473442171214
ACH-000734,-0.16664796590290265
ACH-000735,-0.15146643582053498
ACH-000736,-0.2776735539186684
ACH-000738,-0.13135206762705634
ACH-000746,0.11196209385725464
ACH-000747,-0.22711086818031134
ACH-000748,-0.1960983552062628
ACH-000753,-0.005513694641363092
ACH-000756,-0.3123312938332919
ACH-000757,-0.1499540435241696
ACH-000758,0.05871714349889271
ACH-000760,-0.14175828576464142
ACH-000762,-0.3569141400271155
ACH-000763,-0.09071652166229108
ACH-000764,-0.09646631095460326
ACH-000765,-0.002582405782675434
ACH-000766,-0.15234537594715192
ACH-000767,-0.1410190708617485
ACH-000768,-0.16664646896467664
ACH-000769,-0.3220785220405837
ACH-000770,-0.10889958193676083
ACH-000771,-0.07115713153395671
ACH-000773,-0.2577471387280563
ACH-000776,-0.0856979043721225
ACH-000777,-0.1845992897849588
ACH-000778,-0.11114336914679852
ACH-000781,-0.061471057665456436
ACH-000782,-0.06433945281788793
ACH-000783,-0.061181411295958936
ACH-000784,-0.053211882632667434
ACH-000785,-0.12184968982117912
ACH-000787,-0.09410619309811273
ACH-000788,-0.07422937907093557
ACH-000791,0.02925049356998305
ACH-000792,0.07877465373260073
ACH-000794,0.15107120287583975
ACH-000796,-0.15187682435854666
ACH-000798,-0.032435479740408224
ACH-000799,-0.13506093692592844
ACH-000800,-0.291444569470053
ACH-000802,-0.012148520505112332
ACH-000804,-0.2438892312455785
ACH-000805,-0.21594519640034332
ACH-000809,-0.009251774395358006
ACH-000810,-0.012926509355611295
ACH-000811,-0.02798158452777744
ACH-000817,-0.08400310357770424
ACH-000819,-0.19605368288610286
ACH-000820,0.1514520326940735
ACH-000821,-0.3029655232800325
ACH-000822,-0.0364713393535223
ACH-000823,-0.0405903307520603
ACH-000824,0.003893899606214197
ACH-000827,-0.12158926850585185
ACH-000829,-0.4176182423217917
ACH-000831,-0.12357149845917635
ACH-000832,-0.04385189066053263
ACH-000833,-0.25484846048912746
ACH-000834,-0.28644254424174875
ACH-000835,-0.17672499324826654
ACH-000836,-0.052944038793482986
ACH-000837,-0.0758087451820627
ACH-000838,0.06849289750064333
ACH-000839,-0.07565757647694961
ACH-000840,0.037235217886522516
ACH-000841,0.019469873100920253
ACH-000843,-0.04120083917502733
ACH-000846,-0.1288349290259679
ACH-000847,-0.0056240852549178785
ACH-000848,-0.1339184093438212
ACH-000849,-0.07433938832171327
ACH-000851,-0.06887660117998791
ACH-000855,-0.2374521619483372
ACH-000856,-0.06608754072094973
ACH-000858,-0.1817975140281548
ACH-000859,-0.13334847618364215
ACH-000861,-0.08006970035386522
ACH-000862,-0.05132510459955852
ACH-000865,-0.08461084477835631
ACH-000866,-0.16246161136694856
ACH-000867,-0.06881218753980807
ACH-000869,-0.10879640636140556
ACH-000872,-0.048107172535618255
ACH-000873,-0.0072628637909889935
ACH-000876,-0.082762701904972
ACH-000878,-0.16460586152166004
ACH-000880,-0.10372803149080156
ACH-000881,-0.12194669596424185
ACH-000882,-0.1804323784036956
ACH-000884,-0.2160277168642552
ACH-000885,-0.08181738763264408
ACH-000887,-0.11317161000261575
ACH-000889,-0.0442515249456068
ACH-000896,-0.1401664613080507
ACH-000898,-0.3436607101061165
ACH-000900,-0.2436020285716843
ACH-000901,-0.030397597145436557
ACH-000905,-0.08606736239540942
ACH-000906,-0.08430933027741845
ACH-000907,-0.2072192746312448
ACH-000910,0.018607439094408918
ACH-000911,-0.16147408292496385
ACH-000912,-0.2569134469431273
ACH-000913,-0.07029678257194508
ACH-000915,-0.2240996607647183
ACH-000916,-0.3017363110329995
ACH-000917,-0.1861559973956684
ACH-000920,0.124712008411756
ACH-000921,-0.17057871048929052
ACH-000924,-0.1854637642608344
ACH-000926,-0.2645396787482016
ACH-000928,0.0084187189019895
ACH-000929,-0.05454979878816472
ACH-000932,-0.09242128059878654
ACH-000935,-0.22385702388283224
ACH-000936,-0.1359447210468104
ACH-000937,0.040950783269908655
ACH-000938,-0.04671539174637567
ACH-000939,-0.01881589775818764
ACH-000941,-0.14250545808301418
ACH-000943,-0.20256433868450127
ACH-000946,-0.057494397239744324
ACH-000947,-0.003246233275003851
ACH-000948,0.00971531506002582
ACH-000950,-0.02278561522372468
ACH-000953,-0.08439483640058544
ACH-000954,-0.09227421297165926
ACH-000957,-0.18962631453337375
ACH-000958,0.09635934110572053
ACH-000960,-0.07960937151525566
ACH-000963,-0.37091539626377373
ACH-000968,-0.19340167518510093
ACH-000969,0.08180967589848175
ACH-000972,-0.0287958956979404
ACH-000973,-0.05388307369041655
ACH-000974,-0.040701401992995656
ACH-000978,0.15135495156382509
ACH-000984,-0.08343215027966258
ACH-000986,-0.12367041168461887
ACH-000988,-0.1424519745969191
ACH-000993,0.060057693441528635
ACH-000994,0.030442407233864426
ACH-000996,-0.19738626580151075
ACH-001001,-0.0075902135119053716
ACH-001020,-0.132977942077152
ACH-001028,-0.08676641037765988
ACH-001031,-0.0077779112957643065
ACH-001038,-0.11428889375897712
ACH-001048,-0.03750560614063092
ACH-001050,-0.1106545743469973
ACH-001053,-0.0930421645492724
ACH-001054,-0.1410770795187032
ACH-001061,-0.0377763784649763
ACH-001067,0.013002564862908631
ACH-001075,-0.15842248807378725
ACH-001096,0.10340522457172424
ACH-001111,-0.3661669294486203
ACH-001119,0.11424552284932027
ACH-001128,-0.5246590001964588
ACH-001134,-0.2907120165805001
ACH-001151,-0.026094326088399348
ACH-001163,-0.11747006338173616
ACH-001164,-0.19872746433168487
ACH-001183,-0.12507634670324222
ACH-001192,-0.20003766586870814
ACH-001193,-0.049616810536722615
ACH-001196,-0.29592765383650343
ACH-001197,-0.046025660106465915
ACH-001205,-0.2645425367625377
ACH-001211,-0.2574261805330777
ACH-001212,0.06441951873389518
ACH-001228,0.03167803680640209
ACH-001232,-0.11583847233964265
ACH-001239,-0.2814601388322417
ACH-001270,-0.22878375793600464
ACH-001274,0.10054077454376303
ACH-001275,-0.09332291510338746
ACH-001277,-0.020348965492229004
ACH-001278,-0.1362104202089225
ACH-001280,0.19123855973962844
ACH-001283,-0.16352234288752815
ACH-001289,-0.22104653822646667
ACH-001300,-0.1307683882320328
ACH-001301,-0.08599130602497428
ACH-001302,0.016494707211117822
ACH-001306,-0.1768296801606454
ACH-001318,-0.12219267613412928
ACH-001322,0.15114024494215775
ACH-001328,-0.09949739884750818
ACH-001332,-0.534423727297378
ACH-001336,-0.05350955532660028
ACH-001346,0.0993819419533446
ACH-001353,-0.17895057745580428
ACH-001354,-0.22675228567839525
ACH-001367,0.2589207179884749
ACH-001368,-0.04363048984082376
ACH-001374,-0.018124051218900143
ACH-001377,0.10945277790106482
ACH-001380,-0.09069804712995706
ACH-001391,0.04670457348497122
ACH-001408,-0.15262047165693265
ACH-001430,0.0626897407516914
ACH-001431,0.033863886541987666
ACH-001450,-0.14361163257557827
ACH-001496,0.003171543576519939
ACH-001500,-0.02327400341661404
ACH-001523,-0.14475495225460286
ACH-001532,-0.062147919303361165
ACH-001550,-0.04889864702924851
ACH-001552,-0.19696841443120736
ACH-001554,-0.02996238775270542
ACH-001654,0.10754939631886633
ACH-001735,-0.08816589604571133
ACH-001736,0.013948030666891322
ACH-001737,-0.1850728586323245
ACH-001740,0.17636456398082534
ACH-001745,-0.14819034694634706
ACH-001765,-0.17530940657839408
