,RIC8B (55188)
ACH-000004,0.18147587672240395
ACH-000005,-0.1013257781898558
ACH-000007,0.04936552519428631
ACH-000009,-0.031849944053553306
ACH-000011,0.09069604373809624
ACH-000012,-0.024224357535615373
ACH-000013,0.1301780857602051
ACH-000014,0.0443290877659261
ACH-000015,-0.0191923620670942
ACH-000017,0.026882107832866275
ACH-000018,-0.030293129744434863
ACH-000019,-0.04283465105637375
ACH-000021,0.07925791906364253
ACH-000022,0.10438217690756757
ACH-000025,0.2062276380864365
ACH-000028,0.1933673579918425
ACH-000030,0.13587947231119912
ACH-000035,0.22117855060508732
ACH-000036,0.15206295265276526
ACH-000037,0.23473724500688256
ACH-000039,0.09484954169668623
ACH-000040,0.108915362839601
ACH-000041,0.006213952006751424
ACH-000042,0.07559410294868311
ACH-000045,0.3099678746128504
ACH-000047,0.10254056328842673
ACH-000052,0.05704333800756727
ACH-000053,0.12142365938233528
ACH-000054,0.04952735204968221
ACH-000055,0.05477240259613752
ACH-000060,0.3955816163945389
ACH-000067,0.12122554940454493
ACH-000070,-0.0791562574673094
ACH-000075,0.21442312167378336
ACH-000078,0.11630508049223785
ACH-000082,0.15542497458392773
ACH-000085,0.21365285602436568
ACH-000086,-0.06714804167811228
ACH-000087,0.3861421624649439
ACH-000092,0.09249509077488166
ACH-000095,0.07933152808757972
ACH-000097,0.06806734564208057
ACH-000098,0.04558384435745096
ACH-000099,0.12810409720253899
ACH-000108,0.05775360619573325
ACH-000113,0.13287960019739234
ACH-000116,0.048347907561179064
ACH-000118,0.1327604755152009
ACH-000120,0.05878844042199573
ACH-000123,-0.017739517439006116
ACH-000127,0.12045854604055554
ACH-000128,-0.10327661193281658
ACH-000132,0.2299142186722568
ACH-000133,0.017326581392427046
ACH-000137,0.030480035047423512
ACH-000138,0.10156616311894914
ACH-000142,0.08315895752918116
ACH-000143,0.21850319831061596
ACH-000146,0.14785458685729533
ACH-000148,0.17400509156093255
ACH-000150,0.08007586455661628
ACH-000152,0.046081375935431934
ACH-000153,-0.15557160083336902
ACH-000159,0.17238896034613782
ACH-000160,0.0916150408971402
ACH-000163,0.116270518286541
ACH-000167,-0.07889549310366363
ACH-000168,0.11657798119928198
ACH-000169,0.05760402031313895
ACH-000178,0.11298014477148133
ACH-000183,0.1917703350207857
ACH-000188,0.0693232624452344
