,SURF2 (6835)
ACH-000004,-0.0987581572647082
ACH-000005,-0.0710712482265777
ACH-000007,-0.061645126276356266
ACH-000009,-0.053868853049109884
ACH-000011,0.15141215886129789
ACH-000012,0.003635006580201319
ACH-000013,-0.035553135347598
ACH-000014,-0.0648213463818855
ACH-000015,-0.1143994701102159
ACH-000017,0.07114614376519887
ACH-000018,0.12805643611155365
ACH-000019,-0.09016477633073428
ACH-000021,-0.004879297021613483
ACH-000022,-0.036914563816323104
ACH-000025,0.15542221143644652
ACH-000028,-0.018133547633901213
ACH-000030,0.0227951052139015
ACH-000035,0.10183562010958958
ACH-000036,-0.2881289660598803
ACH-000037,-0.061929980403491326
ACH-000039,-0.025829751972452082
ACH-000040,0.04999881516512522
ACH-000041,-0.052180121242311785
ACH-000042,-0.09307498320592852
ACH-000045,0.031399331566757865
ACH-000047,0.03458409472039733
ACH-000052,0.006117825709480408
ACH-000053,-0.1037913997933156
ACH-000054,0.003822867984047219
ACH-000055,0.02008592570385198
ACH-000060,-0.16442140665286342
ACH-000067,0.042450156550962036
ACH-000070,0.11516741071958618
ACH-000075,-0.027615019039762573
ACH-000078,0.05576121051665594
ACH-000082,0.10348610837134957
ACH-000085,0.16465688736123005
ACH-000086,0.052066549380264913
ACH-000087,0.06223743603268193
ACH-000092,-0.01579632872417247
ACH-000095,-0.09927647383685344
ACH-000097,-0.10756478080719237
ACH-000098,0.013385124886969177
ACH-000099,-0.08341917292420255
ACH-000108,0.05597440068148708
ACH-000113,0.02730304561402371
ACH-000116,-0.04624217922333065
ACH-000118,0.05971068400291887
ACH-000120,0.022228579276214924
ACH-000123,-0.12943532061784496
ACH-000127,0.08600221295239377
ACH-000128,0.07660104239844345
ACH-000132,0.030687183624222077
ACH-000133,0.1315060375375255
ACH-000137,0.1335062539869333
ACH-000138,-0.06873001347447874
ACH-000142,0.02596207849332573
ACH-000143,-0.06435945298707416
ACH-000146,-0.012914070114322973
ACH-000148,-0.01746166734068362
ACH-000150,0.008094450521678337
ACH-000152,-0.049971773198650885
ACH-000153,-0.2262767058135636
ACH-000159,-0.31105126446098474
ACH-000160,-0.15132661262174416
ACH-000163,-0.004596088772283046
ACH-000167,0.042175884987407736
ACH-000168,0.043493007178881
ACH-000169,0.002757869211542141
ACH-000178,-0.000957150203027656
ACH-000183,0.006358406542267071
ACH-000188,-0.02134573706415377
ACH-000189,-0.02811874587700583
ACH-000190,0.02598545055141209
ACH-000198,0.10726209007915588
ACH-000203,-0.04063875038105546
ACH-000204,-0.09894128628938204
ACH-000206,0.09937741930110083
ACH-000207,0.06041388152098185
ACH-000208,-0.0769468046458151
ACH-000210,0.3272868541994917
ACH-000211,-0.006140542358507588
ACH-000215,-0.03138876145605125
ACH-000221,0.13965850656916018
ACH-000222,0.0006615914131904102
