,MYO6 (4646)
ACH-000004,0.11297283902932495
ACH-000005,-0.20879529050858128
ACH-000007,-0.1198368258130549
ACH-000009,0.025927552033945245
ACH-000011,-0.03838423565376082
ACH-000012,-0.17773648277267098
ACH-000013,-0.0675733889383016
ACH-000014,-0.019938120034834743
ACH-000015,0.12452993917157355
ACH-000017,-0.03242131355326669
ACH-000018,-0.1140626187082858
ACH-000019,-0.16776018303345502
ACH-000021,-0.2115367543709772
ACH-000022,0.09842069161812103
ACH-000025,-0.25948992699786977
ACH-000028,-0.08409834082156392
ACH-000030,-0.05248242704647759
ACH-000035,0.02632092849914265
ACH-000036,-0.19309045073101794
ACH-000037,-0.042142093263443516
ACH-000039,-0.16500723141299006
ACH-000040,-0.024650926955614612
ACH-000041,0.13818111761249904
ACH-000042,-0.01767931410646664
ACH-000045,-0.04474533892102862
ACH-000047,-0.02465673624511209
ACH-000052,-0.19685512270524516
ACH-000053,-0.12832286597294215
ACH-000054,0.005732029004171188
ACH-000055,-0.12119877757123748
ACH-000060,-0.07955407686279793
ACH-000067,0.10136703781576056
ACH-000070,0.012465083322878823
ACH-000075,-0.0979369217835306
ACH-000078,0.04490346974059476
ACH-000082,-0.11636376927402632
ACH-000085,-0.04133099385968145
ACH-000086,-0.09257046072399126
ACH-000087,-0.0016350509641417446
ACH-000092,-0.15904322163020682
ACH-000095,-0.1388522007188508
ACH-000097,0.03334624825778774
ACH-000098,-0.11219107280662442
ACH-000099,-0.02103383663408982
ACH-000108,0.05043343662314862
ACH-000113,-0.2272852572278824
ACH-000116,0.054095745113905705
ACH-000118,-0.048212685470937884
ACH-000120,0.050016946447854975
ACH-000123,-0.05846735873041936
ACH-000127,0.009867749629095354
ACH-000128,-0.09155018432068113
ACH-000132,-0.12184768264458334
ACH-000133,-0.10677029373861267
ACH-000137,-0.09869067574666016
ACH-000138,-0.1299419207645588
ACH-000142,-0.057465435790406576
ACH-000143,0.020059436282905914
ACH-000146,-0.1730276203696042
ACH-000148,-0.13239351633525026
ACH-000150,-0.0014576681069692011
ACH-000152,-0.12325504428673308
ACH-000153,0.1370793477973843
ACH-000159,0.13527806962430572
ACH-000160,-0.08931554137207863
ACH-000163,0.0019210783428533266
ACH-000167,0.039601324176392665
ACH-000168,-0.06952015588986066
ACH-000169,0.09786774221927094
ACH-000178,0.06349691324216296
ACH-000183,0.006836129146445311
ACH-000188,-0.016634729923296742
ACH-000189,0.04062165253618495
ACH-000190,-0.16545275416402952
ACH-000198,-0.10499569681437598
ACH-000203,-0.3916955451645973
ACH-000204,0.27160281252106977
ACH-000206,-0.08636974797233406
ACH-000207,-0.0051164868339915095
ACH-000208,-0.035102137139747906
ACH-000210,0.09251052607134133
ACH-000211,-0.07774065299548823
ACH-000215,-0.05158471904437128
ACH-000221,-0.12574138820004882
ACH-000222,0.10524019007755353
ACH-000223,-0.19914495225957055
