,GTF2A2 (2958)
ACH-000433,-0.8495772861734747
ACH-000435,-1.1772193382621243
ACH-000436,-1.0282970259202218
ACH-000444,-1.063601363704778
ACH-000445,-1.217218961083638
ACH-000448,-1.071213013503624
ACH-000450,-0.525929583546467
ACH-000452,-1.1292040895598234
ACH-000454,-0.8811969376849634
ACH-000458,-1.116531927519527
ACH-000459,-0.5752927299526049
ACH-000460,-1.0567486367812058
ACH-000461,-1.16493684006926
ACH-000463,-0.8465881889113708
ACH-000464,-0.6915107842897683
ACH-000466,-1.0513700603964609
ACH-000467,-1.0965588410275977
ACH-000468,-0.8279190886252822
ACH-000469,-1.174681057167561
ACH-000470,-1.1632219115268059
ACH-000471,-1.1375025938184091
ACH-000472,-1.0572588658463595
ACH-000473,-1.070063737060075
ACH-000475,-1.0300656219222737
ACH-000476,-1.077170135551518
ACH-000477,-1.019791821706629
ACH-000479,-1.1262322836680874
ACH-000480,-0.9373534776292224
ACH-000481,-1.2335213419616473
ACH-000483,-1.0416295812035208
ACH-000484,-0.7813320399441961
ACH-000485,-0.8931139483843289
ACH-000486,-1.0561854057063007
ACH-000487,-0.9804379926664089
ACH-000488,-0.9781890446685634
ACH-000490,-0.9974916743275456
ACH-000491,-1.027741921946214
ACH-000495,-1.0742162421852266
ACH-000496,-1.0092542443061985
ACH-000499,-0.8188494969025082
ACH-000500,-1.283615079448281
ACH-000502,-0.9430166216843048
ACH-000503,-0.9327781308069742
ACH-000505,-0.8605075917177479
ACH-000507,-0.964218556220612
ACH-000510,-0.8819392401027223
ACH-000511,-0.985484663416058
ACH-000512,-0.7366339695288778
ACH-000516,-1.0268850290740614
ACH-000517,-0.7526988663623984
ACH-000518,-1.12952330951148
ACH-000520,-0.8315767577938354
ACH-000521,-0.9072241557229671
ACH-000522,-0.6154217303433155
ACH-000524,-0.9930138560613896
ACH-000527,-1.197476052563604
ACH-000528,-0.9772441397543786
ACH-000537,-0.9650188991608856
ACH-000541,-1.0624074873991032
ACH-000542,-1.1172919661360534
ACH-000544,-1.0705460784239058
ACH-000545,-1.087719462482721
ACH-000547,-1.2551025442793151
ACH-000548,-1.2672821811596506
ACH-000549,-1.0751674868668786
ACH-000550,-0.9281894143571594
ACH-000552,-0.9902970930237104
ACH-000556,-1.0522919287150891
ACH-000557,-1.2119321605000444
ACH-000569,-1.081401492049358
ACH-000570,-0.9829110943113116
ACH-000571,-0.7674113403209295
ACH-000573,-1.0149373504504622
ACH-000576,-1.0240915038633185
ACH-000579,-0.9125110023979396
ACH-000580,-1.0118815241293826
ACH-000584,-1.1661516145656772
ACH-000585,-1.1985256386910716
ACH-000588,-0.9586175224488176
ACH-000589,-0.8410233197470703
ACH-000591,-0.8450819395619132
ACH-000593,-1.1934814389623611
ACH-000600,-1.064936439419631
ACH-000601,-1.022611873606841
ACH-000605,-1.0457522240158466
ACH-000606,-0.8872503003508453
ACH-000608,-0.790273850036801
ACH-000614,-0.7457439984496136
ACH-000616,-0.9757407923486254
ACH-000618,-1.1436278338434085
ACH-000619,-1.2782563733582548
ACH-000620,-0.9500836103221292
ACH-000621,-0.7852723254567547
ACH-000622,-1.2083017773482825
ACH-000623,-1.031632733626932
ACH-000624,-1.0408256483770717
ACH-000627,-0.8958484094401508
ACH-000630,-1.0980938013101873
ACH-000631,-0.9845252800200128
ACH-000632,-1.1617732792509632
ACH-000633,-0.5202959197640559
ACH-000637,-0.8595189820512162
ACH-000638,-0.940924472236102
ACH-000646,-1.0027458416905446
ACH-000647,-0.9872116463412924
ACH-000648,-0.8958255019255044
ACH-000649,-0.9897087611535492
ACH-000651,-1.1237136836015085
ACH-000652,-1.0395927795621465
ACH-000653,-0.9127158959111672
ACH-000657,-1.086171089093745
ACH-000658,-1.0455891639362922
ACH-000661,-0.9170729201084492
ACH-000662,-0.9281960907613992
ACH-000663,-0.980114734291793
ACH-000665,-0.90939537453494
ACH-000671,-0.903328916470099
ACH-000672,-1.2589546023646834
ACH-000673,-0.9640500593066396
ACH-000676,-0.9223160894122644
ACH-000677,-0.7711002112197807
ACH-000681,-0.9667818240204528
ACH-000683,-0.9063458024951838
ACH-000684,-1.213736048050029
ACH-000688,-0.8069660519472616
ACH-000693,-1.107839153846441
ACH-000694,-0.9900784075741588
ACH-000695,-1.1002739472464032
ACH-000696,-1.0377533689024854
ACH-000697,-0.6824517635020731
ACH-000699,-1.0101723462794123
ACH-000701,-0.9157067941278856
ACH-000706,-1.1378543108851555
ACH-000711,-1.0715501888950931
ACH-000713,-1.1331747633215068
ACH-000714,-1.0487496703271597
ACH-000718,-0.9760129855025709
ACH-000720,-1.1082382003545352
ACH-000721,-1.054983945352387
ACH-000724,-1.1791722305275758
ACH-000725,-0.8847490208782621
ACH-000732,-1.396360657974271
ACH-000734,-0.906991926716082
ACH-000735,-0.8455586700624791
ACH-000736,-1.4384582433550166
ACH-000738,-0.9786442636307352
ACH-000746,-1.0552161263625932
ACH-000747,-1.0048000642714343
ACH-000748,-1.2263757345268835
ACH-000753,-1.2207397176600894
ACH-000756,-1.3048722335510996
ACH-000757,-1.0966291881724244
ACH-000758,-1.107559152486152
ACH-000760,-1.1170757641507334
ACH-000762,-1.1799476863138176
ACH-000763,-1.1432010625195617
ACH-000764,-1.1967382597138316
ACH-000765,-1.072138558501008
ACH-000766,-1.0204818314332067
ACH-000767,-0.916119948223928
ACH-000768,-1.0828055753866608
ACH-000769,-0.8954775091001829
ACH-000770,-1.041116858024504
ACH-000771,-0.8308113696982161
ACH-000773,-0.9435652731297556
ACH-000776,-1.1067867836532244
ACH-000777,-1.0801209275709904
ACH-000778,-1.225717312551588
ACH-000781,-1.2186433775985934
ACH-000782,-1.0710625945728178
ACH-000783,-0.7594434147253276
ACH-000784,-1.1514039037541863
ACH-000785,-0.9607665471600124
ACH-000787,-1.0574089159124729
ACH-000788,-1.147380290164654
ACH-000791,-0.9835186225678848
ACH-000792,-0.8605283952245388
ACH-000794,-1.094953664230377
ACH-000796,-1.153386233644753
ACH-000798,-0.9936551752986388
ACH-000799,-1.2067511579190835
ACH-000800,-0.9350235233910232
ACH-000802,-1.1382723211074393
ACH-000804,-1.0667899208845442
ACH-000805,-1.0204227577991365
ACH-000809,-0.7183552932783688
ACH-000810,-1.0422918632220743
ACH-000811,-0.9533116698608576
ACH-000817,-0.9137560023563136
ACH-000819,-1.010591643019097
ACH-000820,-1.3123775981458428
ACH-000821,-0.8129739764677963
ACH-000822,-0.7748663531416038
ACH-000823,-1.0021419098922038
ACH-000824,-1.1280736838996699
ACH-000827,-1.0567988137747784
ACH-000829,-1.1120996748709258
ACH-000831,-0.9304838432659892
ACH-000832,-1.0231274413563545
ACH-000833,-0.966435348251609
ACH-000834,-1.0029236813618403
ACH-000835,-1.1368692492945078
ACH-000836,-0.51077496050694
ACH-000837,-1.1765174094180153
ACH-000838,-1.2407286783985434
ACH-000839,-1.109132202438372
ACH-000840,-1.121066293873366
ACH-000841,-1.1604411110661894
ACH-000843,-1.0235087398351763
ACH-000846,-0.9354032847805686
ACH-000847,-1.1483143797156352
ACH-000848,-1.1390372647184248
ACH-000849,-1.2156722280683459
ACH-000851,-1.0258446463488644
ACH-000855,-1.1341797043503563
ACH-000856,-1.0233491294774124
ACH-000858,-0.9278180657892444
ACH-000859,-0.5795271960347668
ACH-000861,-1.0115594289311645
ACH-000862,-1.1320921002452429
ACH-000865,-1.0431149928102668
ACH-000866,-1.1141437082349768
ACH-000867,-1.0587203007932648
ACH-000869,-0.8836620975530426
ACH-000872,-1.1744664438827241
ACH-000873,-1.0416649489766658
ACH-000876,-0.8570767799637132
ACH-000878,-1.1349635738888832
ACH-000880,-0.8109372500166568
ACH-000881,-0.9990739136989908
ACH-000882,-0.9760942206326356
ACH-000884,-0.9540573331050471
ACH-000885,-1.1343269183164029
ACH-000887,-0.9626687250290042
ACH-000889,-0.9621585147947074
ACH-000896,-1.1660770449607405
ACH-000898,-0.9841293546776236
ACH-000900,-0.8567195711528482
ACH-000901,-0.9642476167215259
ACH-000905,-1.032268969943229
ACH-000906,-1.0627415103472415
ACH-000907,-0.6854053153833333
ACH-000910,-0.8839862404042417
ACH-000911,-1.1127645011573015
ACH-000912,-0.8799689104225812
ACH-000913,-1.1753118861364449
ACH-000915,-0.9256245535672908
ACH-000916,-1.1860246875882083
ACH-000917,-0.9215043250710409
ACH-000920,-1.1502994208465125
ACH-000921,-0.9121339803283709
ACH-000924,-1.014077089716861
ACH-000926,-0.9049111989750276
ACH-000928,-1.0912317447835866
ACH-000929,-1.317069883571788
ACH-000932,-0.8773103818768082
ACH-000935,-1.0230061038752805
ACH-000936,-0.9629188441672628
ACH-000937,-1.087384210840301
ACH-000938,-1.18856019258764
ACH-000939,-0.6632487966729121
ACH-000941,-1.269177397909396
ACH-000943,-0.9247302261382866
ACH-000946,-1.1085183888295524
ACH-000947,-1.073632416363552
ACH-000948,-1.0636224191997967
ACH-000950,-1.3728759402603266
ACH-000953,-1.01789827108496
ACH-000954,-1.3349155823264487
ACH-000957,-1.0812406441048688
ACH-000958,-0.9130012060952336
ACH-000960,-1.0221592492472062
ACH-000963,-1.0713865003661072
ACH-000968,-0.9610188422690398
ACH-000969,-0.963056366810854
ACH-000972,-1.0189380142466484
ACH-000973,-1.0262230130662908
ACH-000974,-0.9091816719256492
ACH-000978,-1.1122189630887391
ACH-000984,-1.0029917557377874
ACH-000986,-1.0309933801484592
ACH-000988,-1.0009951885552173
ACH-000993,-0.8181400824448152
ACH-000994,-1.0554320561905937
ACH-000996,-1.1212448212147104
ACH-001001,-1.2026769494140048
ACH-001020,-0.6465530458508907
ACH-001028,-0.9704983950502828
ACH-001031,-0.9906654134782604
ACH-001038,-0.973196069542538
ACH-001048,-0.9975216802865091
ACH-001050,-1.173894329494522
ACH-001053,-1.0107304605171252
ACH-001054,-1.0006867267021011
ACH-001061,-0.8101802492152993
ACH-001067,-1.0054003493982229
ACH-001075,-0.990832065098456
ACH-001096,-1.1087837277594388
ACH-001111,-0.8814737795451559
ACH-001119,-0.9155810729113416
ACH-001128,0.13914477679094636
ACH-001134,-0.9855372586459415
ACH-001151,-0.9623364372782948
ACH-001163,-1.0571331298633198
ACH-001164,-0.7694331178610972
ACH-001183,-1.062060120260247
ACH-001192,-1.0185696552921646
ACH-001193,-0.9223019769325927
ACH-001196,-1.0867988307648897
ACH-001197,-1.0371581714243845
ACH-001205,-1.0091965335716164
ACH-001211,-0.7360488586203777
ACH-001212,-0.8969740312773014
ACH-001228,-1.1007457153279798
ACH-001232,-1.0560544684331954
ACH-001239,-0.8378803420262976
ACH-001270,-1.2240935906643362
ACH-001274,-0.9111780758509292
ACH-001275,-0.9865048712188248
ACH-001277,-1.020481023468164
ACH-001278,-0.9604427879099224
ACH-001280,-1.013390638406422
ACH-001283,-0.9765266220258174
ACH-001289,-0.9864578864014856
ACH-001300,-0.973045535663182
ACH-001301,-1.1208223161223585
ACH-001302,-0.9695282864386301
ACH-001306,-0.8264346876004138
ACH-001318,-1.0499250667056022
ACH-001322,-1.1658052668775798
ACH-001328,-1.1444565625868468
ACH-001332,-0.9801933653534834
ACH-001336,-1.112862514096684
ACH-001346,-1.1246577640778437
ACH-001353,-0.9059717010473484
ACH-001354,-1.026514597129529
ACH-001367,-1.0063075724139476
ACH-001368,-0.901732270170916
ACH-001374,-1.232382228690872
ACH-001377,-1.0413621737586392
ACH-001380,-0.9643797117893412
ACH-001391,-0.8712691085225955
ACH-001408,-1.0184782645535295
ACH-001430,-0.9353525530477864
ACH-001431,-1.0159608070505042
ACH-001450,-0.9223799446352858
ACH-001496,-0.6514431455189411
ACH-001500,-0.665190657211215
ACH-001523,-1.120234132773301
ACH-001532,-1.0495345078944565
ACH-001550,-0.6161316384759934
ACH-001552,-1.1506286536678272
ACH-001554,-0.9643687479214336
ACH-001654,-1.258971087598927
ACH-001735,-0.9970566664407796
ACH-001736,-0.9559258203027626
ACH-001737,-0.8259536162081142
ACH-001740,-0.9325005133639116
ACH-001745,-1.026998467753441
ACH-001765,-0.9993965386211376
