,RAB7A (7879)
ACH-000004,-0.41995796453611983
ACH-000005,-0.4877034660683728
ACH-000007,-0.36321024722911743
ACH-000009,-0.3394325932325089
ACH-000011,-0.6589127992157188
ACH-000012,-0.04043945344959686
ACH-000013,-0.040974158372309916
ACH-000014,0.08791168699131717
ACH-000015,-0.2849380669676391
ACH-000017,-0.5665479090410127
ACH-000018,-0.1087015192750659
ACH-000019,0.02163209996234179
ACH-000021,-0.18865351589361615
ACH-000022,-0.21079434915939327
ACH-000025,-0.2077986390280533
ACH-000028,-0.017238461461608626
ACH-000030,-0.3300504675879731
ACH-000035,-0.3637046794028651
ACH-000036,-0.4008156999910747
ACH-000037,-0.009297772768176673
ACH-000039,-0.3416341791491769
ACH-000040,-0.3671448258729839
ACH-000041,0.1734394179481941
ACH-000042,-0.2919179379367798
ACH-000045,-0.17446785245376004
ACH-000047,-0.3302116637210124
ACH-000052,-0.38487716384216775
ACH-000053,-0.2855107643257566
ACH-000054,-0.5144510237964656
ACH-000055,0.2109649429112541
ACH-000060,0.03042077505539965
ACH-000067,-0.1472878877490172
ACH-000070,-0.6139819543927088
ACH-000075,-0.1502236729385428
ACH-000078,-0.03339089921589045
ACH-000082,-0.1114603802000155
ACH-000085,-0.11345651297772502
ACH-000086,-0.19610774307064646
ACH-000087,0.1070462320870166
ACH-000092,-0.1207983225863155
ACH-000095,-0.169282548540974
ACH-000097,-0.2847508283933541
ACH-000098,0.18164780877660253
ACH-000099,-0.4295572136364848
ACH-000108,-0.32019089358493164
ACH-000113,-0.14356835113590846
ACH-000116,-0.037414960372199324
ACH-000118,-0.27858702169257177
ACH-000120,-0.0906006171952693
ACH-000123,-0.22712648315559397
ACH-000127,-0.2947747442507508
ACH-000128,-0.16626275550477293
ACH-000132,-0.2374772224559979
ACH-000133,-0.5904447893533328
ACH-000137,-0.12812696973862772
ACH-000138,0.008861770195255369
ACH-000142,-0.6782612831258673
ACH-000143,-0.19881353376291333
ACH-000146,-0.6515125026436744
ACH-000148,-0.1842408850183322
ACH-000150,-0.16344274263664318
ACH-000152,-0.2823451921317935
ACH-000153,-0.12612119682128414
ACH-000159,-0.17656368702602546
ACH-000160,-0.139942441342768
ACH-000163,-0.2674343211023093
ACH-000167,-0.5168002506705078
ACH-000168,-0.3631716082791914
ACH-000169,-0.19977451423094605
ACH-000178,-0.3749527959442058
ACH-000183,-0.4099053191265078
ACH-000188,-0.2753259542160731
ACH-000189,-0.22025519181851064
ACH-000190,-0.11252071890940392
ACH-000198,-0.1845182590599228
ACH-000203,-0.4798271807057692
