,PM20D2 (135293)
ACH-000004,-0.11716910628286692
ACH-000005,-0.1299276112706915
ACH-000007,-0.18243602094041053
ACH-000009,0.13726320390880947
ACH-000011,0.046827632712844736
ACH-000012,-0.16364766651318682
ACH-000013,0.013047135811816086
ACH-000014,0.08206375982584539
ACH-000015,-0.07937263542622566
ACH-000017,-0.004071199283228145
ACH-000018,-0.08132349070791055
ACH-000019,0.12091590009693055
ACH-000021,-0.14736102820531158
ACH-000022,0.018922048176629538
ACH-000025,0.1600793476193476
ACH-000028,-0.033208113751774966
ACH-000030,0.028376242266428632
ACH-000035,-0.15229470788996252
ACH-000036,0.028103607808203743
ACH-000037,0.013006364211956464
ACH-000039,0.02373058317269313
ACH-000040,-0.12246475868536374
ACH-000041,0.0453290575062824
ACH-000042,-0.09847144446313692
ACH-000045,-0.2340559091580749
ACH-000047,-0.12001311161256395
ACH-000052,-0.07010225316185519
ACH-000053,-0.06375216797296357
ACH-000054,-0.12977892825104487
ACH-000055,-0.2263086064937069
ACH-000060,-0.030099267621359088
ACH-000067,0.010934843349626432
ACH-000070,-0.10416057257964323
ACH-000075,-0.1200297475992306
ACH-000078,-0.031104751081679313
ACH-000082,-0.12377274612900226
ACH-000085,0.1204407898450338
ACH-000086,-0.009242709076539124
ACH-000087,0.04287172973455655
ACH-000092,0.009236941125901307
ACH-000095,-0.02214763313390186
ACH-000097,-0.16600112139384127
ACH-000098,-0.12629497500170267
ACH-000099,0.03760700926945957
ACH-000108,-0.09765806134982788
ACH-000113,-0.013089223402733371
ACH-000116,0.08795225732811507
ACH-000118,-0.022296272475616438
ACH-000120,-0.12204984954938446
ACH-000123,0.11133318742423667
ACH-000127,0.06509773502507972
ACH-000128,-0.03461158568742266
ACH-000132,-0.18133486238462346
ACH-000133,-0.05262759505510925
ACH-000137,-0.11801809215483305
ACH-000138,-0.14159838997587185
ACH-000142,-0.035489503907720245
ACH-000143,0.14970771787137854
ACH-000146,0.00521948733804928
ACH-000148,0.04473057521727622
ACH-000150,0.028235295762704837
ACH-000152,0.004050516562513385
ACH-000153,-0.16438838079462745
ACH-000159,-0.12024449606530803
ACH-000160,-0.09485037888091248
ACH-000163,0.03213552474003424
ACH-000167,-0.1667742799222184
ACH-000168,-0.11198630604479567
ACH-000169,0.03083587138413133
ACH-000178,0.041465927102835864
ACH-000183,-0.03866787371740309
ACH-000188,-0.052386891462707065
ACH-000189,0.11681755128308392
ACH-000190,-0.06543586587975588
ACH-000198,-0.07516634136914355
ACH-000203,-0.0296574540686079
ACH-000204,0.10472142791224058
ACH-000206,-0.02369533486208163
ACH-000207,-0.0815034971074044
ACH-000208,-0.427627776738188
ACH-000210,0.12441717428970392
ACH-000211,-0.022061368928641942
ACH-000215,-0.005586680883404711
ACH-000221,-0.03775744029033909
ACH-000222,0.08542351945763123
ACH-000223,-0.1268372553922181
ACH-000226,-0.10972231743279977
ACH-000227,0.11698006693511034
ACH-000228,-0.15695366596128693
ACH-000231,-0.058242857788491274
ACH-000232,-0.1305810612202995
ACH-000233,-0.0550074385814347
ACH-000234,-0.11463017242991125
