,SPRTN (83932)
ACH-000278,-0.6234161086930036
ACH-000279,-0.8256328090790618
ACH-000280,-0.6755516443787442
ACH-000281,-0.4826705956089344
ACH-000288,-0.7317077031375613
ACH-000291,-0.8219232835996828
ACH-000293,-0.4657897651088161
ACH-000294,-0.4613877183739225
ACH-000295,-0.6068939280154595
ACH-000296,-0.6818344044087654
ACH-000302,-0.6102854311388596
ACH-000304,-0.6318354013161401
ACH-000307,-0.4711455341852138
ACH-000308,-0.8385436161095792
ACH-000310,-0.7294119962509309
ACH-000311,-0.7609153791423874
ACH-000312,-0.6760572116653849
ACH-000315,-0.41553567332319263
ACH-000316,-0.5428079134713276
ACH-000317,-0.5295828378298042
ACH-000318,-0.6587733025029069
ACH-000319,-0.4150988493943157
ACH-000320,-0.8180744888445081
ACH-000322,-0.5193971081405152
ACH-000323,-0.8771361703589241
ACH-000324,-0.5198191204486537
ACH-000329,-0.3743596221802526
ACH-000330,-0.5380022699663185
ACH-000331,-0.7039191868852092
ACH-000332,-0.6809917488251233
ACH-000334,-0.3303434300637805
ACH-000335,-0.6435345694069194
ACH-000336,-0.7295938528001769
ACH-000337,-0.8065156080301004
ACH-000338,-0.8187917909221638
ACH-000339,-0.6454502604972723
ACH-000341,-0.31249751264429204
ACH-000348,-0.6838387656467791
ACH-000350,-0.5646750863721557
ACH-000352,-0.6580927042150315
ACH-000356,-0.933914395787898
ACH-000361,-0.6675687516471589
ACH-000362,-0.5743209945323681
ACH-000363,-0.30416927162602736
ACH-000364,-0.6464676859668693
ACH-000365,-0.4082589444062192
ACH-000366,-0.6772860236116321
ACH-000368,-0.6283498281716302
ACH-000374,-0.741096908529585
ACH-000375,-0.3196989368636082
ACH-000376,-0.5377729715307695
ACH-000381,-0.9586336297313688
ACH-000383,-0.6159817679156436
ACH-000387,-0.7476125776639552
ACH-000389,-0.619898888191016
ACH-000390,-0.9743632077307314
ACH-000393,-0.7595565633291255
ACH-000395,-0.5638336680800761
ACH-000396,-0.5931809189398646
ACH-000397,-0.9480574121926444
ACH-000401,-0.4814788361057333
ACH-000402,-0.3179354359786461
ACH-000403,-0.7521353043870909
ACH-000404,-0.5249528634499878
ACH-000406,-0.4548652698839743
ACH-000407,-0.6496551431209352
ACH-000408,-0.4835939155023594
ACH-000410,-1.0990473417418185
ACH-000411,-0.7553132555076127
ACH-000414,-0.3639183238093266
ACH-000415,-0.411070253018822
ACH-000416,-0.812795234825437
ACH-000420,-0.5706916232804814
ACH-000421,-0.4506771431138734
ACH-000424,-0.7166579947032514
ACH-000425,-0.6155278673442413
ACH-000426,-0.5981623548288971
ACH-000427,-0.7208874688985757
ACH-000433,-0.5869196301261049
ACH-000435,-1.034750768460892
ACH-000436,-0.6479380509398083
ACH-000444,-1.0358001639822905
ACH-000445,-0.4695838037671834
ACH-000448,-0.5367273291814597
ACH-000450,-0.6490055121169426
ACH-000452,-0.4835592167171924
ACH-000454,-0.4253042258381779
ACH-000458,-0.5178355012935031
ACH-000459,-0.4720162796959229
ACH-000460,-0.5671563521858978
ACH-000461,-0.5264294004752431
ACH-000463,-0.3531299297614573
ACH-000464,-0.6013807855842657
ACH-000466,-1.003483502722563
ACH-000467,-0.7206896404318724
ACH-000468,-0.5096847668292639
ACH-000469,-0.6137681411655127
ACH-000470,-0.9697171672754776
ACH-000471,-0.6023595696921819
ACH-000472,-0.5357222173953368
ACH-000473,-0.462321162316625
ACH-000475,-0.8189518613613503
ACH-000476,-0.2358701643341781
ACH-000477,-0.4299556860573545
ACH-000479,-0.6143469183278726
ACH-000480,-0.5179143046695054
ACH-000481,-0.7782614967613204
ACH-000483,-0.4957484824638445
ACH-000484,-0.5023503068538723
ACH-000485,-1.0322601479863385
ACH-000486,-0.8456340092984765
ACH-000487,-0.8241858480053686
ACH-000488,-0.6106087823519045
ACH-000490,-0.6412969678161046
ACH-000491,-0.39428747359699134
ACH-000495,-0.7644571212561241
ACH-000496,-0.7206993815983402
ACH-000499,-0.8317204708849375
ACH-000500,-0.6815684687576539
ACH-000502,-0.5213942359158871
ACH-000503,-0.5697211757684092
ACH-000505,-0.7847600055070091
ACH-000507,-0.868500502800675
ACH-000510,-0.5476526858624307
ACH-000511,-0.8615188402893249
ACH-000512,-0.5799448127345659
ACH-000516,-0.6654490807255985
ACH-000517,-0.4615936218087048
ACH-000518,-0.6143967607096926
ACH-000520,-0.661273406104196
ACH-000521,-0.7987248044136909
ACH-000522,-0.7694827460716402
ACH-000524,-0.6561708981844013
ACH-000527,-0.6584715651609571
ACH-000528,-0.5301032978988954
ACH-000537,-0.6137921851854836
ACH-000541,-0.44945061887811466
ACH-000542,-0.640399466339958
ACH-000544,-0.4553294336452445
ACH-000545,-0.5998225362414087
ACH-000547,-0.7686379304061236
ACH-000548,-0.6631356724874777
ACH-000549,-0.8448721030532074
ACH-000550,-0.6025614300754852
ACH-000552,-0.8454732138514293
ACH-000556,-0.1669463200151163
ACH-000557,-0.5508586767982305
ACH-000569,-0.6839576681702797
ACH-000570,-0.4750041317051413
ACH-000571,-0.5731431791438255
ACH-000573,-0.8795059082625397
ACH-000576,-0.3657587708108573
ACH-000579,-0.7566756394386775
ACH-000580,-0.646581575907934
ACH-000584,-0.5855540974001345
ACH-000585,-0.4493436481654841
ACH-000588,-0.5101567596278054
ACH-000589,-0.6998064180396093
ACH-000591,-0.3519224196134583
ACH-000593,-0.5473763700926026
ACH-000600,-0.7533142951768167
ACH-000601,-0.8126775262644276
ACH-000605,-0.5279189697356312
ACH-000606,-0.6834745918804056
ACH-000608,-0.3900728192693553
ACH-000614,-0.6919762030572548
ACH-000616,-0.6169253868624059
ACH-000618,-0.7204741701256834
ACH-000619,-0.6653630681945056
ACH-000620,-0.5358883736119838
ACH-000621,-0.6278390701658089
ACH-000622,-0.6441549457734399
ACH-000623,-0.4525284658304817
ACH-000624,-0.6287013938778565
ACH-000627,-0.3507198638933809
ACH-000630,-0.7263855834122083
ACH-000631,-0.6267844524965877
ACH-000632,-0.7341847283302424
ACH-000633,-0.4195251128901892
ACH-000637,-0.8388053288013378
ACH-000638,-0.5180243658465706
ACH-000646,-0.4367085044275176
ACH-000647,-0.5257087843764021
ACH-000648,-0.7255799667881271
ACH-000649,-0.5167888146401376
ACH-000651,-0.9171512923782018
ACH-000652,-0.6965239021017862
ACH-000653,-0.6701307411931416
ACH-000657,-0.7248069864558857
ACH-000658,-0.4863320810711618
ACH-000661,-0.38159264435161705
ACH-000662,-0.7930153795096423
ACH-000663,-1.0318981674945986
ACH-000665,-0.572060487409893
ACH-000671,-0.4554915862422499
ACH-000672,-0.7728535746452149
ACH-000673,-0.5619837630837812
ACH-000676,-0.4664324735878948
ACH-000677,-0.5926442672349234
ACH-000681,-0.3886285756478706
ACH-000683,-0.8599025043538677
ACH-000684,-0.554536052138777
ACH-000688,-0.5424832670682671
ACH-000693,-0.6314510182255949
ACH-000694,-0.5298883644710493
ACH-000695,-0.4890689988728811
ACH-000696,-0.625586479532093
ACH-000697,-0.586899494062591
ACH-000699,-0.594738300879473
ACH-000701,-0.4465777698106113
ACH-000706,-0.3584094107178689
ACH-000711,-0.8664276378987185
ACH-000713,-0.8403067071577659
ACH-000714,-0.3482540428153162
ACH-000718,-0.3923515044340896
ACH-000720,-0.3803156762399281
ACH-000721,-0.8669177935797847
ACH-000724,-0.7345909325120336
ACH-000725,-0.464496219382297
ACH-000732,-0.5498445947205733
ACH-000734,-0.5450544919426485
ACH-000735,-0.7312487111958645
ACH-000736,-0.49318138471318396
ACH-000738,-0.5100185106689741
ACH-000746,-0.5066713317645422
ACH-000747,-0.5499174712002725
ACH-000748,-0.7157973437699872
ACH-000753,-0.6124507221974679
ACH-000756,-0.9282041592727621
ACH-000757,-0.5072067386286765
ACH-000758,-0.6214528930341704
ACH-000760,-0.6269720126065991
ACH-000762,-0.7928224485002328
ACH-000763,-0.4585067282418272
ACH-000764,-0.5743900533589855
ACH-000765,-0.6724259811972304
ACH-000766,-0.6615938521777015
ACH-000767,-0.5519796005475747
ACH-000768,-0.7364712397459443
ACH-000769,-0.5837947399572206
ACH-000770,-0.6112178027886227
ACH-000771,-0.8032087118329614
ACH-000773,-0.58364787194176
ACH-000776,-0.5841947156678506
ACH-000777,-0.4972237406628874
ACH-000778,-0.62052639457301
ACH-000781,-0.4633673600205322
ACH-000782,-0.3675867939663544
ACH-000783,-0.7583561889879151
ACH-000784,-0.5751018662585692
ACH-000785,-0.5431472221862718
ACH-000787,-0.6806544219105464
ACH-000788,-0.6705704331972895
ACH-000791,-0.4657960749322216
ACH-000792,-0.41117595307586857
ACH-000794,-0.9238482808932941
ACH-000796,-1.0078511453793306
ACH-000798,-0.5399453700048081
ACH-000799,-0.6747292520035704
ACH-000800,-0.8197859879879791
ACH-000802,-0.7545434854276524
ACH-000804,-0.6162890722724145
ACH-000805,-0.5629178465587306
ACH-000809,-0.485820768046597
ACH-000810,-0.9030360171219102
ACH-000811,-0.4981026140583169
ACH-000817,-0.4809868142873386
ACH-000819,-0.635319848541249
ACH-000820,-0.721568247329205
ACH-000821,-0.4251564581559004
ACH-000822,-0.6472403058701358
ACH-000823,-0.5047515474284834
ACH-000824,-0.768475123474534
ACH-000827,-0.6550517992846328
ACH-000829,-0.4009995444869032
ACH-000831,-0.5027983865835061
ACH-000832,-0.4541591701203702
ACH-000833,-0.423187562793046
ACH-000834,-0.4587196128041574
ACH-000835,-0.6460138601431169
ACH-000836,-0.3814824618967245
ACH-000837,-0.5155639623766063
ACH-000838,-0.6642622115458889
ACH-000839,-0.5022310138549471
ACH-000840,-0.5386403189294837
ACH-000841,-0.5192649243420272
ACH-000843,-0.3890345482649181
ACH-000846,-0.5873480513252134
ACH-000847,-0.7113101898300166
ACH-000848,-0.5372087370772488
ACH-000849,-0.5941755002419502
ACH-000851,-0.7313171031098876
ACH-000855,-0.7579790654589119
ACH-000856,-0.3523741316270031
ACH-000858,-0.8529592592876429
ACH-000859,-0.6649050535707539
ACH-000861,-0.3863562857733989
ACH-000862,-0.4315505951881496
ACH-000865,-0.8202321611410026
ACH-000866,-0.6015606874356472
ACH-000867,-0.7080109546276704
ACH-000869,-0.5940408379068602
ACH-000872,-0.7836036216194552
ACH-000873,-0.7422671689168701
ACH-000876,-0.3347554469502764
ACH-000878,-0.5821553192654758
ACH-000880,-0.5022613815547691
ACH-000881,-0.6307106370268323
ACH-000882,-0.7341156869798044
ACH-000884,-0.7556472448224815
ACH-000885,-0.4715258876925679
ACH-000887,-0.4914605550238559
ACH-000889,-0.376317712926094
ACH-000896,-0.6213475948810014
ACH-000898,-0.7546043663884681
ACH-000900,-0.4110016768501996
ACH-000901,-0.8837753943973706
ACH-000905,-0.5183277938449729
ACH-000906,-0.905095511818888
ACH-000907,-0.8557075913164868
ACH-000910,-0.50797928684536
ACH-000911,-0.5496097860776711
ACH-000912,-0.5833004037658752
ACH-000913,-0.42819980684392855
ACH-000915,-0.6362130174756043
ACH-000916,-0.641723921771364
ACH-000917,-0.38613346523773134
ACH-000920,-0.4329944891231256
ACH-000921,-0.6046443207129739
ACH-000924,-0.4609815552973183
ACH-000926,-0.6424306107098559
ACH-000928,-0.5432458705928748
ACH-000929,-0.6176085812389651
ACH-000932,-0.3895921454573033
ACH-000935,-0.4965448253136088
ACH-000936,-0.7267166452494391
ACH-000937,-0.5306386813989086
ACH-000938,-0.6389508089629292
ACH-000939,-0.26921165137167996
ACH-000941,-0.30486294690186344
ACH-000943,-0.9102850251422968
ACH-000946,-0.5973990960476939
ACH-000947,-0.6357754119360678
ACH-000948,-0.6520621427202511
ACH-000950,-0.5944137979481727
ACH-000953,-0.6971455614973067
ACH-000954,-0.9418028198252364
ACH-000957,-0.5780113454337449
ACH-000958,-1.0232053418415694
ACH-000960,-0.7175228964322885
ACH-000963,-0.7343908635973954
ACH-000968,-0.5661073846797172
ACH-000969,-0.5794531921158503
ACH-000972,-0.7937829828302884
ACH-000973,-1.007809348903367
ACH-000974,-0.7921745539463826
ACH-000978,-0.4753195335610783
ACH-000984,-0.4766562926703709
ACH-000986,-0.516413347410595
ACH-000988,-0.6491446788485232
ACH-000993,-0.8931657154647558
ACH-000994,-0.2186835090324527
ACH-000996,-0.605523805778578
ACH-001001,-0.8219016554914421
ACH-001020,-0.5260071211528997
ACH-001028,-0.6452494754515544
ACH-001031,-0.6561475308407385
ACH-001038,-1.0420626389507222
ACH-001048,-0.7462247584384559
ACH-001050,-0.5804059316211588
ACH-001053,-0.6110897443767744
ACH-001054,-0.7308160390267077
ACH-001061,-0.5824101789966325
ACH-001067,-0.8029824383074419
ACH-001075,-0.9329237202289588
ACH-001096,-0.4996932122610108
ACH-001111,-0.3989765181879089
ACH-001119,-0.3874167749905584
ACH-001128,-0.13828253107213445
ACH-001134,-0.6092360668049052
ACH-001151,-0.6993102152764392
ACH-001163,-0.7771797891605698
ACH-001164,-0.8722602767098068
ACH-001183,-0.5681047802272571
ACH-001192,-0.7870141977969104
ACH-001193,-0.7001572409429352
ACH-001196,-0.5349831332720728
ACH-001197,-0.3267221687155292
ACH-001205,-0.7220746739412881
ACH-001211,-0.38102685167767897
ACH-001212,-0.7762998282489021
ACH-001228,-0.3931843235044585
ACH-001232,-0.7483596355546546
ACH-001239,-0.36987244949450704
ACH-001270,-0.592496151829532
ACH-001274,-0.6337889492058122
ACH-001275,-0.4563845961821719
ACH-001277,-0.7165625007210755
ACH-001278,-0.5950643459348347
ACH-001280,-1.1301516057541676
ACH-001283,-0.7938241161773947
ACH-001289,-0.6236855596642477
ACH-001300,-0.8071947698116644
ACH-001301,-0.8053904416931151
ACH-001302,-0.7178658059623232
ACH-001306,-0.5622697458623781
ACH-001318,-0.6248281959435037
ACH-001322,-0.5657001876589086
ACH-001328,-0.7874452860108709
ACH-001332,-0.5219358882851013
ACH-001336,-0.8103560626583531
ACH-001346,-0.7267783900651246
ACH-001353,-0.7400972326020085
ACH-001354,-0.6817612953656224
ACH-001367,-0.7413448163578616
ACH-001368,-0.705768000796109
ACH-001374,-0.6270200351982531
ACH-001377,-0.4157001055176258
ACH-001380,-0.5809969446694272
ACH-001391,-0.939783683548326
ACH-001408,-0.5836265875898952
ACH-001430,-0.7713242779507485
ACH-001431,-0.7779290024660445
ACH-001450,-0.6620556251223305
ACH-001496,-0.4332199138504583
ACH-001500,-0.5834665810668495
ACH-001523,-0.4086745945808792
ACH-001532,-0.7234747517676493
ACH-001550,-0.3390489814227285
ACH-001552,-0.7514638795559713
ACH-001554,-0.6138593036600405
ACH-001654,-0.8372050142254783
ACH-001735,-0.3320049545429896
ACH-001736,-0.7329842215624458
ACH-001737,-0.8834726786243088
ACH-001740,-0.5531288544784241
ACH-001745,-0.3777048816703472
ACH-001765,-0.5592753017534764
