,NDNF (79625)
ACH-000004,0.042310396246310916
ACH-000005,-0.2702112696713106
ACH-000007,0.2086748197679316
ACH-000009,0.023197183899428767
ACH-000011,0.06033620210198
ACH-000012,0.1659673438143003
ACH-000013,0.13590514009793034
ACH-000014,0.14228654710370356
ACH-000015,0.0765418743901289
ACH-000017,-0.02873474369855705
ACH-000018,-0.01100737793302061
ACH-000019,0.07403493620858262
ACH-000021,0.01610844223679575
ACH-000022,0.051163517750423146
ACH-000025,0.15965913236750767
ACH-000028,0.03256070112879349
ACH-000030,0.11298125191916578
ACH-000035,0.08175992271121935
ACH-000036,0.03500970501003105
ACH-000037,0.1893445946389836
ACH-000039,0.1743464328491838
ACH-000040,0.14324775493511258
ACH-000041,0.0499837304981452
ACH-000042,0.0576806365865352
ACH-000045,0.17112090680540853
ACH-000047,0.1085111664268042
ACH-000052,0.27036164484697345
ACH-000053,0.013378686829323895
ACH-000054,0.05441721463709025
ACH-000055,0.04364365993022724
ACH-000060,0.0627777215090812
ACH-000067,0.021271099036154317
ACH-000070,0.04732567903295956
ACH-000075,0.22718585883975545
ACH-000078,0.06379931540922065
ACH-000082,0.12932424888150518
ACH-000085,0.07443073554274207
ACH-000086,0.11900494369449142
ACH-000087,0.2872223118066697
ACH-000092,-0.0010314355095835737
ACH-000095,0.12987813737352713
ACH-000097,0.0736872512241513
ACH-000098,-0.0285741427689251
ACH-000099,0.13731572844113038
ACH-000108,0.07443172708554542
ACH-000113,0.1629954644943858
ACH-000116,0.004881133208061999
ACH-000118,0.07559287623960463
ACH-000120,0.02311779125429273
ACH-000123,-0.01620074439828451
ACH-000127,0.09743802485322678
ACH-000128,0.01766049510223868
ACH-000132,0.004198747395097556
ACH-000133,0.16312858768628904
ACH-000137,-0.027844240407419646
ACH-000138,0.1414632669066312
ACH-000142,0.10530315153148533
ACH-000143,0.29009420088629106
ACH-000146,0.05371737100255467
ACH-000148,0.02716358497588301
ACH-000150,0.037477374468221504
ACH-000152,-0.09847829333544407
ACH-000153,0.059252854756522165
ACH-000159,-0.05116999194860576
ACH-000160,-0.045507561192540916
ACH-000163,0.0789248542600206
ACH-000167,-0.4859825848016173
ACH-000168,0.17098494560063776
ACH-000169,0.042172368253072766
ACH-000178,0.07811188212051064
ACH-000183,0.04786852488832952
ACH-000188,0.03175639161253918
ACH-000189,0.34663690968818284
