,CLCA4 (22802)
ACH-000004,0.11524788646532205
ACH-000005,-0.356053304742529
ACH-000007,0.02498451034305384
ACH-000009,-0.01614718541098366
ACH-000011,0.04975423272559423
ACH-000012,0.048092069369240494
ACH-000013,-0.03619958961449336
ACH-000014,0.03464091896883262
ACH-000015,0.07434540886247086
ACH-000017,0.006237465443627925
ACH-000018,0.24197646400022746
ACH-000019,0.08365222397568059
ACH-000021,0.022898595810054156
ACH-000022,-0.03006630297958878
ACH-000025,-0.13268927479618228
ACH-000028,0.05922253304593235
ACH-000030,0.01943461223572114
ACH-000035,-0.08916598815244063
ACH-000036,0.12060605661468599
ACH-000037,0.02212021351147344
ACH-000039,0.2199013253669283
ACH-000040,-0.0710315513933885
ACH-000041,-0.1034500432109777
ACH-000042,0.10049620136678612
ACH-000045,0.07843532882867718
ACH-000047,0.09472976729793668
ACH-000052,0.025808663770836536
ACH-000053,0.0841786961309299
ACH-000054,-0.01788465633504618
ACH-000055,-0.10357392987895858
ACH-000060,0.005796106082061602
ACH-000067,-0.08678655767402782
ACH-000070,0.024961373570345356
ACH-000075,-0.03041795085852773
ACH-000078,0.051112511228345085
ACH-000082,0.10145814763852927
ACH-000085,0.13675137709750726
ACH-000086,-0.022435580241435268
ACH-000087,0.09576862230021936
ACH-000092,0.04435727656099665
ACH-000095,0.09229556822064884
ACH-000097,-0.004479083539347204
ACH-000098,-0.010959857000731878
ACH-000099,0.07254621273884047
ACH-000108,0.09236678055138693
ACH-000113,0.1368883584380494
ACH-000116,0.04801729687321617
ACH-000118,0.00023115299273905444
ACH-000120,0.08441357519658113
ACH-000123,-0.006150604879269393
ACH-000127,-0.026123508285309543
ACH-000128,0.04077672973324047
ACH-000132,0.0626388829169611
ACH-000133,0.05012507332700167
ACH-000137,0.002656712306878009
ACH-000138,-0.007597293779899716
ACH-000142,0.11267463171808792
ACH-000143,0.037593598202434735
ACH-000146,0.0939142051145552
ACH-000148,-0.009045590480721295
ACH-000150,-0.18451419743526168
ACH-000152,0.06644879772374243
ACH-000153,0.16338230753679867
ACH-000159,-0.005117155351929313
ACH-000160,-0.015985514080037674
ACH-000163,0.061311457215827425
ACH-000167,-0.1348042006005992
ACH-000168,0.13194021691124325
ACH-000169,0.005433861556506217
ACH-000178,0.04802582144596694
ACH-000183,0.09612984614561967
ACH-000188,0.08515112266978961
ACH-000189,0.1269709743789272
ACH-000190,0.13420821494096755
ACH-000198,0.017589656474077446
ACH-000203,0.14192256363200292
ACH-000204,0.013889757059922786
ACH-000206,0.030350472948166507
ACH-000207,-0.028443310494724997
ACH-000208,-0.05099445951588608
ACH-000210,-0.10723595014730496
ACH-000211,0.03218461229261665
ACH-000215,-0.08022821989410307
ACH-000221,-0.22970475425951464
ACH-000222,-0.08075493129639097
ACH-000223,-0.05175634414802613
ACH-000226,-0.12512100339643512
ACH-000227,-0.0331239726588439
ACH-000228,-0.021984735222121937
ACH-000231,-0.013632806884063106
ACH-000232,0.0006599307370177729
ACH-000233,0.004757739520007732
ACH-000234,0.08187678187836557
ACH-000235,-0.04215434956960362
ACH-000237,-0.058878075666089415
ACH-000238,-0.05932483300219828
ACH-000242,-0.4589259223189952
ACH-000243,-0.019189343434586326
ACH-000244,0.17413705962314108
ACH-000246,0.047918409296290834
ACH-000248,-0.001903831049192548
ACH-000250,0.002065994718212678
ACH-000251,0.06784489854725115
ACH-000252,0.01806129677541748
ACH-000253,0.0009619748441794404
