,TTPA (7274)
ACH-000004,0.3201531601613755
ACH-000005,0.339576482584689
ACH-000007,-0.006773458510996561
ACH-000009,0.18780895519479154
ACH-000011,0.2440715908083897
ACH-000012,0.09397404662655194
ACH-000013,0.10097806702802123
ACH-000014,0.2385529644881292
ACH-000015,0.2335614637692277
ACH-000017,0.1628848262496047
ACH-000018,0.2698694110931837
ACH-000019,0.1672843289298377
ACH-000021,0.19631083593518467
ACH-000022,0.1995208912430808
ACH-000025,0.08929039755912352
ACH-000028,0.11218405609794044
ACH-000030,0.12537536344176853
ACH-000035,0.15396833461849402
ACH-000036,0.16095666148088614
ACH-000037,0.23325715014516696
ACH-000039,0.0714693584829156
ACH-000040,0.06735564969277058
ACH-000041,0.2159778590114864
ACH-000042,0.20241430689655207
ACH-000045,0.2837889996555314
ACH-000047,0.042585965778411165
ACH-000052,0.10711001186072547
ACH-000053,0.1289088477453321
ACH-000054,0.05969820845970063
ACH-000055,0.08679620103321778
ACH-000060,-0.053147502602785605
ACH-000067,0.16428114544433725
ACH-000070,0.14199457083882178
ACH-000075,0.16445760474576554
ACH-000078,0.2292492141636409
ACH-000082,0.2169130936304771
ACH-000085,0.08973067018800421
ACH-000086,0.25260259368473753
ACH-000087,0.05981634944355325
ACH-000092,0.05517990451975666
ACH-000095,0.2669155455185685
ACH-000097,0.04929734187463088
ACH-000098,0.06576748784133661
ACH-000099,0.2119859333294313
ACH-000108,0.17961593565714945
ACH-000113,0.2804906101478972
ACH-000116,0.1434747219837549
ACH-000118,0.14620321832944627
ACH-000120,0.256964052602853
ACH-000123,0.14279525652946487
ACH-000127,0.11896887695730884
ACH-000128,0.1412882400490071
ACH-000132,0.1912759472563697
ACH-000133,0.07520001947631214
ACH-000137,0.180614309373296
ACH-000138,0.22251617481951186
ACH-000142,0.03787071366205932
ACH-000143,0.15460223412898005
ACH-000146,0.14688870393995887
ACH-000148,0.18655093873113665
ACH-000150,-0.045288600763741166
ACH-000152,0.07780989773675896
ACH-000153,-0.051366182213658296
ACH-000159,0.15641260072029528
ACH-000160,0.1402202482468807
ACH-000163,-0.012038955580620849
ACH-000167,-0.015091980577599456
ACH-000168,0.086798166044887
ACH-000169,0.10054741298709564
ACH-000178,0.23723013229054746
ACH-000183,0.07229642639750536
ACH-000188,0.2638480769086962
ACH-000189,0.3298222060239169
ACH-000190,0.05563554421751439
ACH-000198,0.19844273412806349
ACH-000203,-0.03443195538779245
ACH-000204,0.1720898997375389
ACH-000206,0.27909457015223743
ACH-000207,0.15913594497926767
ACH-000208,0.007220479779699965
ACH-000210,-0.026510732160690317
ACH-000211,0.14379882318735712
ACH-000215,0.217952478590053
ACH-000221,0.141345583384443
ACH-000222,0.2201257671265912
ACH-000223,0.1599245132340862
ACH-000226,0.07561373301876255
ACH-000227,0.18995420431906426
ACH-000228,0.11430545697828487
ACH-000231,0.19440351327970745
ACH-000232,0.1810199917046834
ACH-000233,0.2231218435956124
ACH-000234,0.18758094854771726
ACH-000235,0.1324990311506578
ACH-000237,0.24802805962656416
ACH-000238,0.14838032777930368
ACH-000242,0.5037321329054483
ACH-000243,0.1701211999974552
ACH-000244,-0.0034663255174240772
ACH-000246,0.10025317701291203
ACH-000248,0.1726651528990827
ACH-000250,0.1278043067776055
ACH-000251,0.14963960957241598
ACH-000252,-0.013501320840317988
ACH-000253,0.2208387214903512
ACH-000255,0.1492894499072758
ACH-000256,0.09165176714349943
ACH-000257,0.1537748017353639
ACH-000258,0.08143164836937218
ACH-000259,0.24027397518295174
ACH-000260,0.2281994703765817
ACH-000261,0.09528049488727122
ACH-000262,0.121420026004686
ACH-000263,-0.08417291962070514
ACH-000264,-0.004536263123524953
ACH-000265,0.01965758236008053
ACH-000266,0.16435113429069825
ACH-000272,0.1032040360508393
ACH-000274,0.1037845227898052
ACH-000277,0.12911921100706605
ACH-000278,0.08116528709881468
ACH-000279,0.2327262832215764
ACH-000280,0.20489520267682645
ACH-000281,0.2512083281003086
ACH-000288,0.278464073914
ACH-000291,0.03291318168840476
ACH-000293,0.1746303685123822
ACH-000294,0.1860033415696136
ACH-000295,0.2696242397131131
ACH-000296,0.26648970562961866
ACH-000302,0.1084066317235048
ACH-000304,0.09786269735006134
ACH-000307,0.22180664441642625
ACH-000308,0.1155278136994626
ACH-000310,0.20011855509028206
ACH-000311,0.05353827619423217
ACH-000312,0.22143244919715144
ACH-000315,0.159040097285
ACH-000316,0.08162887044349862
ACH-000317,0.2093756032646704
ACH-000318,0.10678595330123884
ACH-000319,0.10379916934195896
ACH-000320,0.14173062597715885
ACH-000322,0.27269021296851204
ACH-000323,0.16690185054028805
ACH-000324,0.1819611328744207
ACH-000329,0.19655640425906729
ACH-000330,-0.047979659089013985
ACH-000331,0.16776592464669784
ACH-000332,0.13790134520919722
ACH-000334,0.0685092480518115
ACH-000335,0.2241318063536532
ACH-000336,0.2986655561253509
ACH-000337,-0.04435466652125413
ACH-000338,0.4984762878887317
ACH-000339,0.19076421166163107
ACH-000341,0.2278531162569725
ACH-000348,0.05522992389412351
ACH-000350,0.213630197855608
ACH-000352,0.1266453645798852
ACH-000356,0.3807252756733248
ACH-000361,0.0707384388573363
ACH-000362,0.1959031029537374
ACH-000363,0.13897517311209034
ACH-000364,0.08590093969831475
ACH-000365,0.19145322518200908
ACH-000366,0.29706662755508256
ACH-000368,0.18790711587517248
ACH-000374,0.3921233484515569
ACH-000375,0.1807272294974349
ACH-000376,0.058485757008118026
ACH-000381,0.1468443568637618
ACH-000383,0.12391074132074448
ACH-000387,0.17944527249171388
ACH-000389,0.33348513077796804
ACH-000390,0.13840482312391306
ACH-000393,0.1890764391425861
ACH-000395,0.16295103851662024
ACH-000396,0.2444004655542409
ACH-000397,0.06628355207658201
ACH-000401,0.031694720477018
ACH-000402,0.09928036289324504
ACH-000403,0.09595374489764943
ACH-000404,0.2265752226280684
ACH-000406,0.1128828465287867
ACH-000407,0.31754207335174045
ACH-000408,0.11441252621127505
ACH-000410,0.03029146626256057
ACH-000411,0.15838527545118974
ACH-000414,0.17842170731963722
ACH-000415,0.22427856840752675
ACH-000416,0.13227781123021756
ACH-000420,0.1923806191186941
ACH-000421,0.1459041256490712
ACH-000424,0.15423396086174807
ACH-000425,0.16329538516552844
ACH-000426,0.10801023604762228
ACH-000427,0.22398047599672286
ACH-000433,0.1202527070825606
ACH-000435,0.07178778149167749
ACH-000436,0.22158143291518306
ACH-000444,0.2423726504628065
ACH-000445,0.1067593576457224
ACH-000448,0.04506667047218401
ACH-000450,0.18422663003242354
ACH-000452,0.1168959584281358
ACH-000454,0.22768253774260375
ACH-000458,0.1279500421723054
ACH-000459,0.12527524809372462
ACH-000460,0.1483167875061695
ACH-000461,0.21511481366297666
ACH-000463,0.08675286443568388
ACH-000464,0.22214959874003812
ACH-000466,0.1146190596054686
ACH-000467,0.13637243264879784
ACH-000468,0.2240283654547176
ACH-000469,0.07819278449931563
ACH-000470,0.17497483327815472
ACH-000471,0.14707918398565353
ACH-000472,0.0432207258969943
ACH-000473,0.1119949791671037
ACH-000475,0.18060677574476186
ACH-000476,0.1881347583112366
ACH-000477,0.10584511221208397
ACH-000479,0.18341835591801856
ACH-000480,0.1838713299080501
ACH-000481,0.043715402411130234
ACH-000483,0.048161885896251734
ACH-000484,-0.07328468404509285
ACH-000485,0.0910800459280734
ACH-000486,0.07982635555838656
ACH-000487,0.1593911407232461
ACH-000488,0.16254438546411515
ACH-000490,0.0715908112638783
ACH-000491,0.04770083383156419
ACH-000495,0.1468353943521192
ACH-000496,0.18401880852205044
