,GLTP (51228)
ACH-000207,-0.2605602707296018
ACH-000208,0.20507255600429095
ACH-000210,-0.3391954594559978
ACH-000211,-0.13485111158868734
ACH-000215,-0.1023684206078138
ACH-000221,-0.1307695785486737
ACH-000222,0.012283882031327084
ACH-000223,-0.07749066483158241
ACH-000226,-0.17816389365039756
ACH-000227,-0.2614405232507961
ACH-000228,0.0406839431720361
ACH-000231,-0.04851233846834624
ACH-000232,-0.1576833877658935
ACH-000233,-0.046546784815866674
ACH-000234,-0.09153673040478927
ACH-000235,-0.07633483489256297
ACH-000237,-0.16089716523044045
ACH-000238,0.012778201855322498
ACH-000242,-0.4527542472489672
ACH-000243,-0.13251789811916148
ACH-000244,-0.19414994861736912
ACH-000246,-0.049967810141569716
ACH-000248,-0.2522551588563289
ACH-000250,-0.06906545618160631
ACH-000251,-0.4301489704735235
ACH-000252,-0.13435321823644
ACH-000253,-0.040642943700792834
ACH-000255,-0.08248883483009196
ACH-000256,0.04778886035269874
ACH-000257,-0.03722364102493488
ACH-000258,-0.08575805400221083
ACH-000259,-0.0898787054654947
ACH-000260,-0.12704945568964496
ACH-000261,-0.19613006247744927
ACH-000262,-0.3577694478498164
ACH-000263,-0.2371212044997452
ACH-000264,-0.031105922139239225
ACH-000265,-0.022342608117221455
ACH-000266,-0.06525454751918135
ACH-000272,-0.1159091632606521
ACH-000274,-0.08296331382907199
ACH-000277,-0.14081999897687464
ACH-000278,-0.25063626451873805
ACH-000279,-0.08751015930053578
ACH-000280,-0.036252258465734884
ACH-000281,-0.20678653221154392
ACH-000288,-0.08991866095387442
ACH-000291,-0.12204039871192257
ACH-000293,0.04216688154417847
ACH-000294,-0.3943170552849408
ACH-000295,-0.054309813816295606
ACH-000296,-0.12605333647124445
ACH-000302,-0.13449176678630434
ACH-000304,-0.04343478689256892
ACH-000307,-0.2845856596123921
ACH-000308,-0.06122716667366966
ACH-000310,-0.1750566517948281
ACH-000311,-0.06723449848896572
ACH-000312,-0.13513684096263806
ACH-000315,-0.24135019422790244
ACH-000316,-0.03445436225727317
ACH-000317,-0.1426619903903519
ACH-000318,-0.18462552054569187
ACH-000319,-0.1659766794595661
ACH-000320,-0.32790881778774644
ACH-000322,-0.15450552588285518
ACH-000323,-0.20663519670846384
ACH-000324,-0.0003150277355354061
ACH-000329,-0.034134362086285716
ACH-000330,-0.010909949526121272
ACH-000331,-0.03330143481967247
ACH-000332,-0.10100489957008613
ACH-000334,-0.3303864985161189
ACH-000335,-0.117888931897866
ACH-000336,-0.1630285504638726
ACH-000337,-0.05287751981041651
ACH-000338,-0.3998329968736374
ACH-000339,-0.09926690067372644
ACH-000341,-0.19019501147034326
ACH-000348,-0.205222998921164
ACH-000350,-0.05278724411454808
ACH-000352,0.03372462223753636
ACH-000356,-0.02959964829155805
ACH-000361,-0.15887163873207055
ACH-000362,-0.21274192152830795
ACH-000363,-0.1442888438849272
ACH-000364,-0.09896202917972538
ACH-000365,-0.09668601363211883
ACH-000366,-0.21426793249896112
ACH-000368,-0.2964370412696966
ACH-000374,-0.08871095681582411
ACH-000375,0.1531309948156602
ACH-000376,-0.062102921171636134
ACH-000381,-0.11540328569274942
ACH-000383,-0.13602209221806574
ACH-000387,-0.007059359491487597
ACH-000389,0.04019955032183715
ACH-000390,-0.027594323274524088
ACH-000393,-0.1830434547709098
ACH-000395,-0.2454818483732045
ACH-000396,0.2778897560640521
ACH-000397,-0.07244729587938281
ACH-000401,-0.3592404812926426
ACH-000402,-0.14458120768368735
ACH-000403,-0.061015337028561364
ACH-000404,0.06327364197879526
ACH-000406,-0.05562678822567983
ACH-000407,-0.20950649757804896
ACH-000408,-0.1562247065190174
ACH-000410,-0.06598683753383881
ACH-000411,-0.16006031474096513
ACH-000414,-0.1418422914014968
ACH-000415,-0.09209389677618507
ACH-000416,-0.0335254070055999
ACH-000420,-0.01935686500225378
ACH-000421,-0.20263759420675131
ACH-000424,0.01566633273081022
ACH-000425,-0.059395840431219676
ACH-000426,-0.2763004320631671
ACH-000427,-0.1987395631267802
ACH-000433,-0.2249791577361994
ACH-000435,0.11830225606288405
ACH-000436,0.0030568918297501947
ACH-000444,-0.10567822909607934
ACH-000445,-0.11817057637023125
ACH-000448,-0.1805955817788784
ACH-000450,-0.10815585908757856
ACH-000452,-0.1130318434426363
ACH-000454,-0.2640146421460527
ACH-000458,-0.09820331242295746
ACH-000459,0.027972463198932932
ACH-000460,-0.09243121017090344
ACH-000461,-0.2521847563368179
ACH-000463,-0.21228574352787072
ACH-000464,-0.1302565409258923
ACH-000466,-0.09637864842916964
ACH-000467,-0.05718237241916835
ACH-000468,-0.1250096922413872
ACH-000469,-0.08786509409260908
ACH-000470,-0.26808718913210183
ACH-000471,-0.06895366930360826
ACH-000472,-0.09450893116648423
ACH-000473,-0.05821394658895554
ACH-000475,-0.18300485420355367
ACH-000476,-0.19430969204341875
ACH-000477,-0.1010331487302907
ACH-000479,-0.1490831790543728
ACH-000480,-0.1095589599330976
ACH-000481,-0.1320662547424216
ACH-000483,-0.1784982984315723
ACH-000484,0.14388972637868416
ACH-000485,-0.13596904035761906
ACH-000486,-0.18696343816369632
ACH-000487,-0.1094974067801375
ACH-000488,-0.03152359219246436
ACH-000490,-0.08937438037237762
ACH-000491,-0.14793817936371118
ACH-000495,0.040280532796091374
ACH-000496,-0.05119337239875155
ACH-000499,0.0024737363655225678
ACH-000500,0.17729613520067805
ACH-000502,0.002586918161317701
ACH-000503,-0.1851399475462171
ACH-000505,-0.10010706877018373
ACH-000507,-0.1602255066921229
ACH-000510,-0.17190140022645922
ACH-000511,-0.05510052419124538
ACH-000512,0.0029774540057914732
ACH-000516,-0.05352091781870656
ACH-000517,-0.20215088349163093
ACH-000518,-0.21400693722249847
ACH-000520,-0.15255931934480388
ACH-000521,-0.18485976158687908
ACH-000522,-0.1231562108453407
ACH-000524,-0.04920910898919066
ACH-000527,-0.12122306974221972
ACH-000528,-0.1085421886106538
ACH-000537,-0.21922885104732115
ACH-000541,-0.2614383765235652
ACH-000542,-0.14766817747087985
ACH-000544,0.007069801664033961
ACH-000545,-0.017642934672572382
ACH-000547,-0.13643535017846645
ACH-000548,-0.2722446121500434
ACH-000549,-0.19093259029691811
ACH-000550,-0.2260631280956619
ACH-000552,-0.2048374999117824
ACH-000556,-0.0728015444233362
ACH-000557,-0.14098666078347982
ACH-000569,0.15726830181244
ACH-000570,-0.00921992262639703
ACH-000571,-0.15591448246121187
ACH-000573,-0.1004339314649033
ACH-000576,-0.10578745703459284
ACH-000579,-0.2506376813719695
ACH-000580,0.055106860708139284
ACH-000584,-0.08843051529240002
ACH-000585,-0.1594285187403852
ACH-000588,0.004170017174318608
ACH-000589,-0.1546605025870773
ACH-000591,-0.09097883977765264
ACH-000593,-0.09312136231322198
ACH-000600,-0.10115805028487378
ACH-000601,-0.03310672082638358
ACH-000605,-0.17862756450703984
ACH-000606,-0.013851942797204394
ACH-000608,-0.09811510739344033
ACH-000614,-0.11553094050948128
ACH-000616,-0.13716076512990172
ACH-000618,-0.10270659799300498
ACH-000619,-0.06707291302004552
ACH-000620,-0.04960463990051423
ACH-000621,-0.08906795855803007
ACH-000622,-0.0628750055567219
ACH-000623,-0.15233297938732598
ACH-000624,-0.08206962865965002
ACH-000627,-0.0844601448127226
ACH-000630,-0.05508137074660411
ACH-000631,-0.16738875394480993
ACH-000632,-0.22100858445391736
ACH-000633,-0.15892995257667636
ACH-000637,-0.08816297074367553
ACH-000638,0.093951004479428
ACH-000646,-0.18510427892515252
ACH-000647,-0.1082209812921394
ACH-000648,-0.017351506177211814
ACH-000649,-0.05813379313773636
ACH-000651,-0.11231285401398908
ACH-000652,-0.23578086855300406
ACH-000653,-0.14982954024651746
ACH-000657,0.055271124097345976
ACH-000658,-0.09488980653537726
ACH-000661,-0.04605792820007778
ACH-000662,-0.2766851465451327
ACH-000663,-0.13675790892939574
ACH-000665,-0.13241472236700802
ACH-000671,-0.05032149244019208
ACH-000672,0.2352863492853827
ACH-000673,-0.027327525796966616
ACH-000676,-0.07014756048466944
ACH-000677,-0.024081593470760027
ACH-000681,-0.16146344148970354
ACH-000683,-0.026082434336818627
ACH-000684,0.03446272086746407
ACH-000688,-0.06472806094611619
ACH-000693,-0.05588095554229151
ACH-000694,-0.11162032736403857
ACH-000695,-0.13476514792989944
ACH-000696,-0.11002281503432257
ACH-000697,-0.22779025652390555
ACH-000699,-0.002497340471755267
ACH-000701,-0.048343232048019234
ACH-000706,-0.08214153280153713
ACH-000711,-0.1812390887718476
ACH-000713,-0.1045716579186305
ACH-000714,-0.14760239458502408
ACH-000718,-0.17204711110992635
ACH-000720,-0.03975424893303249
ACH-000721,-0.034222386571619516
ACH-000724,-0.14632882661303492
ACH-000725,0.002481267793899994
ACH-000732,-0.0380676546274616
ACH-000734,-0.2546762333136231
ACH-000735,-0.24036047509889494
ACH-000736,-0.20350993123420655
ACH-000738,-0.027290733921250355
ACH-000746,-0.2216771990858058
ACH-000747,-0.19784164920243014
ACH-000748,-0.1427154234628184
ACH-000753,-0.23560908086249055
ACH-000756,0.010437651844597986
ACH-000757,-0.2349793734432972
ACH-000758,-0.046727833054694516
ACH-000760,-0.11613564111951093
ACH-000762,-0.24085507582738225
ACH-000763,-0.15423366486924636
ACH-000764,-0.08879013469419728
ACH-000765,-0.2330556136705129
ACH-000766,-0.14495452575252452
ACH-000767,-0.07473471656452134
ACH-000768,-0.25403059579078474
ACH-000769,-0.007178393953622325
ACH-000770,-0.045122013879893216
ACH-000771,-0.2795119696975812
ACH-000773,-0.13290886806193924
ACH-000776,0.0176944180250134
ACH-000777,-0.0856065108640228
ACH-000778,-0.0769461831281844
ACH-000781,-0.06379977266269064
ACH-000782,-0.16486113102215244
ACH-000783,-0.03964925729973068
ACH-000784,-0.10868085632030887
ACH-000785,-0.168127601227781
ACH-000787,-0.1605272266769617
ACH-000788,-0.11005682590145244
ACH-000791,0.05941741219688783
ACH-000792,-0.13173577981062787
ACH-000794,-0.1349132587897831
ACH-000796,-0.1707189386173336
ACH-000798,-0.2620302899316454
ACH-000799,0.004172944572913589
ACH-000800,-0.18786892902100166
ACH-000802,-0.15857596192613174
ACH-000804,-0.10438262433521343
ACH-000805,0.05893215046712968
ACH-000809,-0.11091533916871857
ACH-000810,-0.1283263041320648
ACH-000811,-0.020426720100328345
ACH-000817,-0.16936926900112653
ACH-000819,-0.13435766854317086
ACH-000820,0.08967101089041188
ACH-000821,-0.24098985346655855
ACH-000822,-0.11249910082247062
ACH-000823,-0.20823274681440468
ACH-000824,-0.11044645320097547
ACH-000827,-0.020338483842072888
ACH-000829,-0.0370427591032055
ACH-000831,-0.1880099144340364
ACH-000832,-0.09581877659426452
ACH-000833,-0.2341603861151337
ACH-000834,-0.16672418754248014
ACH-000835,-0.07614906213875165
ACH-000836,-0.032869156395776165
ACH-000837,-0.08754790051361372
ACH-000838,-0.13393618413059002
ACH-000839,-0.051543492338642014
ACH-000840,-0.01048128082375138
ACH-000841,-0.1968600032387527
ACH-000843,-0.13749987102872954
ACH-000846,-0.03734106713854465
ACH-000847,-0.17899689773811875
ACH-000848,-0.09085183373145797
ACH-000849,-0.12079793108426988
ACH-000851,-0.12995495672491447
ACH-000855,0.034002731893850925
ACH-000856,-0.02547490620843611
ACH-000858,-0.043619970838084915
ACH-000859,-0.11593622417366768
ACH-000861,-0.03949593550881784
ACH-000862,-0.12083199205232538
ACH-000865,-0.09901010950709624
ACH-000866,-0.13474936639820276
ACH-000867,-0.09313182233453823
ACH-000869,-0.09277115344065467
ACH-000872,-0.08308107189432919
ACH-000873,0.08186488296631701
ACH-000876,-0.1681426647761234
ACH-000878,-0.2524853145593601
ACH-000880,0.011068043391704056
ACH-000881,-0.11035547054209
ACH-000882,-0.1534232435151599
ACH-000884,-0.008559655837278633
ACH-000885,-0.06323498024140464
ACH-000887,-0.17206379577863407
ACH-000889,-0.0697167950462718
ACH-000896,-0.20193926811211355
ACH-000898,-0.07808359977709778
ACH-000900,-0.11891957014019555
ACH-000901,-0.036999965487668415
ACH-000905,-0.14945575523207907
ACH-000906,-0.18289037518272155
ACH-000907,-0.04062353932235797
ACH-000910,-0.3048879265498589
ACH-000911,0.0614026063478474
ACH-000912,-0.20477429893119264
ACH-000913,-0.1896654407232
ACH-000915,-0.11259926455336156
ACH-000916,-0.1792581066870826
ACH-000917,-0.0638061033416227
ACH-000920,-0.2610561142615035
ACH-000921,0.03911244457416626
ACH-000924,-0.0424178144225211
ACH-000926,-0.1025256923044162
ACH-000928,-0.06837353514772714
ACH-000929,-0.1438456221793918
ACH-000932,-0.05892286472306989
ACH-000935,-0.17930468972245572
ACH-000936,-0.039855414767341765
ACH-000937,-0.143041848716693
ACH-000938,-0.19952978296948856
ACH-000939,-0.011264946736661202
ACH-000941,-0.0982149805288272
ACH-000943,-0.06022693647434904
ACH-000946,-0.09469069127989987
ACH-000947,-0.048163400324794436
ACH-000948,-0.06208327508976915
ACH-000950,-0.08302391927592062
ACH-000953,-0.14820676512605813
ACH-000954,-0.6467823450222179
ACH-000957,-0.13152230330825812
ACH-000958,-0.08283512067835275
ACH-000960,-0.2140719027679725
ACH-000963,0.04629824199808588
ACH-000968,-0.1758555849775039
ACH-000969,-0.16353555455198304
ACH-000972,-0.15543267702964042
ACH-000973,-0.1010943709638755
ACH-000974,-0.15225592259181392
ACH-000978,0.0804327753598599
ACH-000984,-0.0352824516006738
ACH-000986,-0.09739196588436233
ACH-000988,-0.11848223038247055
ACH-000993,-0.05515361327082361
ACH-000994,-0.03804204314961169
ACH-000996,-0.0737726749131211
ACH-001001,0.001088616882413061
ACH-001020,-0.13019211505280645
ACH-001028,-0.0785210861449093
ACH-001031,-0.2304031509708552
ACH-001038,-0.05522793263016987
ACH-001048,-0.09436041318733167
ACH-001050,-0.08790462643622672
ACH-001053,-0.20349292121003731
ACH-001054,-0.0509478039386357
ACH-001061,0.024712638600005183
ACH-001067,0.25310816614227283
ACH-001075,-0.2241095356007962
ACH-001096,-0.08311309002060265
ACH-001111,0.05100040803994542
ACH-001119,-0.1788092522151566
ACH-001128,0.1984449124529417
ACH-001134,-0.09584701392117334
ACH-001151,-0.05432000787364601
ACH-001163,0.0024145304973212825
ACH-001164,-0.21722106098356705
ACH-001183,0.11221984892747644
ACH-001192,-0.09388282923476178
ACH-001193,-0.3211267334513743
ACH-001196,-0.10068596780092642
ACH-001197,-0.051026840287119526
ACH-001205,-0.12897418943775005
ACH-001211,-0.2064990977805426
ACH-001212,0.025134551879348186
ACH-001228,-0.11774736785122128
ACH-001232,-0.034862909847547585
ACH-001239,-0.11042088950833616
ACH-001270,-0.0299080142583944
ACH-001274,-0.2419934669134853
ACH-001275,-0.1459866018189869
ACH-001277,-0.12787848741612687
ACH-001278,-0.16064181846605616
ACH-001280,-0.0002400440516832964
ACH-001283,-0.0424301854716191
ACH-001289,-0.06445333118703192
ACH-001300,-0.08599299920877639
ACH-001301,-0.26626957356846337
ACH-001302,0.2568102387940031
ACH-001306,-0.1953605000960653
ACH-001318,-0.11117904984863408
ACH-001322,0.059548247986374425
ACH-001328,-0.18774588488151345
ACH-001332,0.1366096076681411
ACH-001336,-0.021909287957637386
ACH-001346,-0.2653804567537013
ACH-001353,-0.14104122258760102
ACH-001354,-0.5124906389519335
ACH-001367,-0.1445046667166726
ACH-001368,-0.16137127692774694
ACH-001374,0.22158261676810165
ACH-001377,-0.1258338993573651
ACH-001380,-0.15743969992648413
ACH-001391,-0.17287903874513671
ACH-001408,0.017022695282928452
ACH-001430,-0.0006965968481355125
ACH-001431,0.00144809081083727
ACH-001450,-0.153010288056554
ACH-001496,-0.06512469060222256
ACH-001500,-0.07814552995945155
ACH-001523,0.07813158660063009
ACH-001532,-0.0011759530564799615
ACH-001550,-0.19661628151401084
ACH-001552,-0.1960486412618214
ACH-001554,-0.17434299750212678
ACH-001654,-0.14253334601796291
ACH-001735,-0.0863107404308666
ACH-001736,-0.1782830161069409
ACH-001737,-0.21135028422736146
ACH-001740,-0.1370269491979436
ACH-001745,-0.07660490224437037
ACH-001765,-0.15014405859793284
