,DNMT3A (1788)
ACH-000374,0.2313208361787326
ACH-000375,0.21056572302845605
ACH-000376,0.3039455647394926
ACH-000381,-0.07687698293304362
ACH-000383,0.2410985851272993
ACH-000387,0.06614011968097899
ACH-000389,-0.04303458944678426
ACH-000390,0.17313575852571214
ACH-000393,0.0167849240437486
ACH-000395,-0.07604191563942046
ACH-000396,-0.10000904075510744
ACH-000397,0.0579877584076858
ACH-000401,0.11156845117837937
ACH-000402,0.049475537149540116
ACH-000403,0.08651189405113797
ACH-000404,0.2152046564863262
ACH-000406,0.09185254299653126
ACH-000407,-0.02682687107757292
ACH-000408,0.3034906457243716
ACH-000410,0.04914328186898002
ACH-000411,-0.0317014626081386
ACH-000414,0.1874764911834529
ACH-000415,0.13541759112895402
ACH-000416,0.14282248064407851
ACH-000420,0.07867625005050069
ACH-000421,0.10117082139655534
ACH-000424,0.252739778658529
ACH-000425,0.1551850651222739
ACH-000426,0.2081158412575244
ACH-000427,0.15982604220619265
ACH-000433,0.07572410604994435
ACH-000435,0.1593027061659322
ACH-000436,0.31422963179619035
ACH-000444,0.03125222266863897
ACH-000445,0.2251848943170848
ACH-000448,0.03349980066603078
ACH-000450,0.1747261493711471
ACH-000452,0.09225994985445683
ACH-000454,-0.03819939320801468
ACH-000458,0.16478927356187134
ACH-000459,0.25612791281914843
ACH-000460,0.15900327691508506
ACH-000461,0.06321334392272315
ACH-000463,0.0928134604249256
ACH-000464,0.21977764995357715
ACH-000466,0.008717270615808048
ACH-000467,0.17726468984187416
ACH-000468,0.1044082350084425
ACH-000469,0.1871659937980632
ACH-000470,0.2385698287231649
ACH-000471,0.0014232125750754119
ACH-000472,0.10777563892177908
ACH-000473,0.05570902396392465
ACH-000475,0.18108937702046995
ACH-000476,0.2555369345792932
ACH-000477,0.2141814334940236
ACH-000479,0.2625050602214996
ACH-000480,0.022564115259724786
ACH-000481,0.0911387952954257
ACH-000483,0.1628770242676538
ACH-000484,0.05410491252142971
ACH-000485,0.062417606812121176
ACH-000486,0.13837417926560766
ACH-000487,0.13895924026701134
ACH-000488,0.18426177456704007
ACH-000490,0.15644556722983846
ACH-000491,-0.06297116353242195
ACH-000495,0.2092421050734553
ACH-000496,0.20848430508847007
ACH-000499,0.20122822969509505
ACH-000500,0.2412630676376443
ACH-000502,0.2052918782980535
ACH-000503,0.05290641621325421
ACH-000505,0.15934650980658052
ACH-000507,0.05042708312515761
ACH-000510,0.09298841899384436
ACH-000511,0.09343531793585352
ACH-000512,-0.07588385296073356
ACH-000516,0.1229058041033464
ACH-000517,0.08726562807439889
ACH-000518,0.05900450174913115
ACH-000520,0.00298408835731418
ACH-000521,0.010313690601413732
ACH-000522,0.0784902423705363
ACH-000524,0.038937882783237225
ACH-000527,0.07902980116520265
ACH-000528,0.016811460224066727
ACH-000537,0.08508915876506193
ACH-000541,0.4077531395355738
ACH-000542,-0.013756123800239628
ACH-000544,0.20407463255468772
ACH-000545,0.0367035820381574
ACH-000547,0.09855830431178664
ACH-000548,0.16681866460901906
ACH-000549,0.08149333400320961
ACH-000550,0.031248663499290907
ACH-000552,0.06449500142528296
ACH-000556,0.23446509802776155
ACH-000557,0.18275810344209034
ACH-000569,-0.036998803300187816
ACH-000570,0.12966225360102462
ACH-000571,0.13648597196162182
ACH-000573,0.15789877132276708
ACH-000576,0.23843230499539095
ACH-000579,0.2685962268073149
ACH-000580,0.14213959987653024
ACH-000584,0.14104593342736774
ACH-000585,0.12076133022003467
ACH-000588,0.22333960187113214
ACH-000589,0.10606829548507336
ACH-000591,0.028270806887145318
ACH-000593,0.14215500223767566
ACH-000600,0.18192158955235035
ACH-000601,0.14553416503819291
ACH-000605,0.12128874105046425
ACH-000606,0.1155725407956525
ACH-000608,0.13141073677425694
ACH-000614,0.14785376445428422
ACH-000616,0.10378454612989382
ACH-000618,0.09820875705961947
ACH-000619,0.16455223399146535
ACH-000620,0.22180485688461546
ACH-000621,0.14549858411849728
ACH-000622,0.15264457598642622
ACH-000623,0.11654233563770768
ACH-000624,0.09286520054433596
ACH-000627,0.11750250573049816
ACH-000630,0.037589510084281484
ACH-000631,-0.08136526094867484
ACH-000632,0.13507868326687575
ACH-000633,-0.005821815731662642
ACH-000637,0.2391577169497896
ACH-000638,0.11516422821913892
ACH-000646,0.033925690510889284
ACH-000647,0.14448614470968216
ACH-000648,0.25230692025830204
ACH-000649,0.19270121391557074
ACH-000651,0.0148696210921486
ACH-000652,-0.09395459590774703
ACH-000653,0.03909993729988611
ACH-000657,-0.008171435018834142
ACH-000658,0.17862934658875132
ACH-000661,0.2699500169599832
ACH-000662,0.030827345932735232
ACH-000663,0.04216558660744942
ACH-000665,0.053200914874721054
ACH-000671,0.027341671831856196
ACH-000672,0.2975378269809339
ACH-000673,0.12437618910470945
ACH-000676,0.16300629743031303
ACH-000677,0.2307134674064627
ACH-000681,-0.013877882844971474
ACH-000683,0.032072914222080695
ACH-000684,0.17210835662663845
ACH-000688,0.08602772031323384
ACH-000693,0.028561470538297374
ACH-000694,0.15132794924253476
ACH-000695,-0.06761874912513083
ACH-000696,0.08857067754756565
ACH-000697,0.2961582763987192
ACH-000699,0.1289998906874359
ACH-000701,0.14459662202725154
ACH-000706,0.08037799298006826
ACH-000711,0.11383334299453406
ACH-000713,0.1056830909631244
ACH-000714,0.2010768757577932
ACH-000718,0.0889805345584091
ACH-000720,0.08755377457988557
ACH-000721,0.08012563016909763
ACH-000724,0.19098763625217646
ACH-000725,0.16724543573756054
ACH-000732,0.08110464731620011
ACH-000734,0.1930282901202794
ACH-000735,0.22504441619169796
ACH-000736,0.1596694768390684
ACH-000738,0.1157351124696207
ACH-000746,0.06676002140941695
ACH-000747,-0.05518293802822608
ACH-000748,0.13806712873440788
ACH-000753,0.12351728330108158
ACH-000756,0.20679575856495916
ACH-000757,0.18460763657829227
ACH-000758,0.3574216230199937
ACH-000760,0.2339271017697865
ACH-000762,0.1028024986702521
ACH-000763,0.1880135593034057
ACH-000764,0.0032676873733345057
ACH-000765,0.022364707257446197
ACH-000766,0.07713046819828596
ACH-000767,-0.06016727010314835
ACH-000768,0.20233560811475448
ACH-000769,0.07371525360262186
ACH-000770,0.12552498469509207
ACH-000771,0.2328989508913684
ACH-000773,0.22903253350851566
ACH-000776,0.08960965461363089
ACH-000777,0.02762464215013621
ACH-000778,0.17089487080500834
ACH-000781,0.13681077998135074
ACH-000782,-0.009843785141243951
ACH-000783,0.11773366351179733
ACH-000784,0.0961632329994982
ACH-000785,0.08383143522086503
ACH-000787,0.04821836289213608
ACH-000788,0.11300886209240067
ACH-000791,0.1216920026635752
ACH-000792,0.050752828928267886
ACH-000794,-0.017465862532101698
ACH-000796,-0.031149385489504064
ACH-000798,0.2125331073842887
ACH-000799,0.0006118416884059812
ACH-000800,-0.09133399682288293
ACH-000802,0.1777075871656325
ACH-000804,0.15298718037797573
ACH-000805,0.2565074823712015
ACH-000809,0.05889097262398781
ACH-000810,0.1436427799346192
ACH-000811,0.14224202085483878
ACH-000817,0.29151096905388263
ACH-000819,0.03907634404454585
ACH-000820,0.03146132465218998
ACH-000821,0.20975903023944528
ACH-000822,0.12814166934232105
ACH-000823,0.08229488521540522
ACH-000824,0.10351950029865
ACH-000827,0.14729935950687656
ACH-000829,-0.006545398569821346
ACH-000831,0.08704016795053737
ACH-000832,0.2772614448849475
ACH-000833,0.14352148711039067
ACH-000834,0.22498616637522445
ACH-000835,0.14714583351202135
ACH-000836,0.34197573858381075
ACH-000837,0.05031805583750234
ACH-000838,0.08290416679130509
ACH-000839,0.11764384168737888
ACH-000840,0.06519260302661557
ACH-000841,0.2130780769582373
ACH-000843,0.09935481122281786
ACH-000846,-0.0546176322117715
ACH-000847,0.10763707352383227
ACH-000848,0.3155378787291746
ACH-000849,0.005343834711617524
ACH-000851,-0.020020863991152
ACH-000855,0.3397180967815937
ACH-000856,0.07162118916708783
ACH-000858,0.1795630374165852
ACH-000859,0.1766253031242685
ACH-000861,0.1858432728460518
ACH-000862,0.227598211098823
ACH-000865,-0.039946703969779056
ACH-000866,0.13684824126412307
ACH-000867,0.13501690109560374
ACH-000869,0.21468805331964885
ACH-000872,0.00819619782945582
ACH-000873,-0.1288438855300336
ACH-000876,0.12558902721403115
ACH-000878,0.126621639547435
ACH-000880,0.1933031684819105
ACH-000881,0.29566745262652844
ACH-000882,0.1623065174315632
ACH-000884,0.04170293513122518
ACH-000885,-0.0020557869332790144
ACH-000887,0.15008509753587232
ACH-000889,0.0921350506591302
ACH-000896,0.012671938458539098
ACH-000898,0.17354390590718627
ACH-000900,0.18703584879058466
ACH-000901,0.02600639641809229
ACH-000905,0.056827827699549666
ACH-000906,0.10096106848638543
ACH-000907,0.2496605939798014
ACH-000910,0.16248517483183322
ACH-000911,0.09195916863033987
ACH-000912,0.08685402356351588
ACH-000913,0.17032601844085213
ACH-000915,0.1998534943377168
ACH-000916,-0.23630900357235302
ACH-000917,0.15611505372155998
ACH-000920,-0.17136954326002174
ACH-000921,0.15916073579506645
ACH-000924,0.16059081082686102
ACH-000926,0.059184415704702224
ACH-000928,0.05323121624930036
ACH-000929,0.0610995357130082
ACH-000932,0.2538325887161568
ACH-000935,-0.07795954293731018
ACH-000936,0.17872986549763614
ACH-000937,0.11027821660924507
ACH-000938,0.08611476775463785
ACH-000939,0.6816852905669345
ACH-000941,0.232919297385826
ACH-000943,0.14399374013624774
ACH-000946,0.07075469574795297
ACH-000947,-0.05027462916291232
ACH-000948,-0.0037534515248644072
ACH-000950,0.3093468735400544
ACH-000953,0.06925348717879906
ACH-000954,-0.2259977764436789
ACH-000957,-0.06694798922988784
ACH-000958,0.21940997306055213
ACH-000960,0.106095625415736
ACH-000963,0.15227598157217653
ACH-000968,0.0287494665630074
ACH-000969,0.021052168404456888
ACH-000972,0.14738019825897314
ACH-000973,0.025520858531439386
ACH-000974,0.02864821979749337
ACH-000978,-0.09051070588907836
ACH-000984,0.14536327920854752
ACH-000986,0.008283037199922476
ACH-000988,0.1493002476472837
ACH-000993,0.007424443448064024
ACH-000994,0.2282933919834519
ACH-000996,0.011675080710681695
ACH-001001,0.09545946270371182
ACH-001020,0.5715781622339445
ACH-001028,0.02510878480590342
ACH-001031,0.015817655777725467
ACH-001038,0.13897381756273838
ACH-001048,0.12349017904709735
ACH-001050,0.06308852820374572
ACH-001053,0.1098657403054446
ACH-001054,0.1055654159109883
ACH-001061,0.06864660794291852
ACH-001067,-0.09734622443693784
ACH-001075,0.09216534996482192
ACH-001096,0.14430551386435414
ACH-001111,0.15761107829835466
ACH-001119,-0.008151109269271064
ACH-001128,0.9715928593194241
ACH-001134,0.026599470670078014
ACH-001151,0.1128666092728594
ACH-001163,0.14470637662257407
ACH-001164,0.17632179447642018
ACH-001183,0.024604032056554148
ACH-001192,-0.07184115993640508
ACH-001193,0.3574742423418836
ACH-001196,0.09645410342851916
ACH-001197,-0.07392664713448054
ACH-001205,0.059071965575820916
ACH-001211,0.4473748232946838
ACH-001212,-0.10087749653252996
ACH-001228,0.01947842689460815
ACH-001232,0.09905303106666016
ACH-001239,0.08532271649545113
ACH-001270,0.2882181450290801
ACH-001274,0.2316444377869881
ACH-001275,0.06059994362214481
ACH-001277,-0.18605066663983075
ACH-001278,0.08576090072808103
ACH-001280,0.1248715429228406
ACH-001283,0.2811367316247635
ACH-001289,0.1337146558620593
ACH-001300,-0.02634010583391276
ACH-001301,0.024126324103928884
ACH-001302,0.07448462837805045
ACH-001306,0.04300724313950429
ACH-001318,0.094586019465041
ACH-001322,0.06626315224270289
ACH-001328,0.10427788245672456
ACH-001332,0.1287203879943879
ACH-001336,0.06503228591309614
ACH-001346,0.0090657771913983
ACH-001353,0.10935496642555632
ACH-001354,0.11992623679620006
ACH-001367,0.20373450348820446
ACH-001368,0.08612858064040434
ACH-001374,0.2180250520153265
ACH-001377,0.15732472665156047
ACH-001380,0.0788746930596706
ACH-001391,0.033016245039292284
ACH-001408,0.0082507679350757
ACH-001430,0.08758596954319044
ACH-001431,0.0019582228460440377
ACH-001450,0.083965046661698
ACH-001496,0.23118115675753606
ACH-001500,0.26560678162628
ACH-001523,0.15645761368868846
ACH-001532,-0.003740072599315121
ACH-001550,0.4028327017148665
ACH-001552,-0.0917509938020931
ACH-001554,0.06714173156217143
ACH-001654,0.022849658566194846
ACH-001735,0.04545724480738685
ACH-001736,0.2690033260989637
ACH-001737,0.01625691178002226
ACH-001740,0.061752407121663536
ACH-001745,0.06699545899926587
ACH-001765,0.14313090215562935
