,MAMDC2 (256691)
ACH-000004,0.048839190436446495
ACH-000005,-0.030686885165566405
ACH-000007,-0.11614100765023085
ACH-000009,-0.0657558948540983
ACH-000011,0.07176151483714424
ACH-000012,0.0009138197389355726
ACH-000013,0.008073497914273605
ACH-000014,-0.20775324735197825
ACH-000015,-0.07607165617494115
ACH-000017,0.21477645430516848
ACH-000018,-0.12029442962747755
ACH-000019,0.031591448698715774
ACH-000021,-0.08229913735147823
ACH-000022,-0.04128567276095939
ACH-000025,0.21809444689687127
ACH-000028,0.1423918490342519
ACH-000030,-0.018922074428938427
ACH-000035,-0.08948391966372134
ACH-000036,-0.031635137497197686
ACH-000037,-0.04133171506799167
ACH-000039,0.06006602770695965
ACH-000040,0.002825709183837328
ACH-000041,0.014487493503880443
ACH-000042,0.008860944075420553
ACH-000045,0.06468191718706304
ACH-000047,-0.023546826515002787
ACH-000052,-0.1521851750955473
ACH-000053,-0.02738926804589456
ACH-000054,0.057936820854798614
ACH-000055,-0.056996480171321334
ACH-000060,0.10618809033604808
ACH-000067,0.1809621129408308
ACH-000070,0.04445716087782203
ACH-000075,0.19718730897451267
ACH-000078,0.04408805570843965
ACH-000082,0.23883801434594945
ACH-000085,-0.0695248405156944
ACH-000086,-0.008315253989136701
ACH-000087,-0.06295444321059379
ACH-000092,0.017984615931470604
ACH-000095,-0.016757193754912574
ACH-000097,0.003949314617033109
ACH-000098,0.07262213156053285
ACH-000099,-0.017897078560066847
ACH-000108,-0.09749132790754346
ACH-000113,0.10867851040878887
ACH-000116,0.062253271066366925
ACH-000118,0.02838597491022252
ACH-000120,0.12795695660018774
ACH-000123,-0.13377386486888704
ACH-000127,0.007087173046702661
ACH-000128,0.06137415721595856
ACH-000132,0.0963150382700516
ACH-000133,0.0019088055058857551
ACH-000137,0.053804995255684634
ACH-000138,-0.03854628345670215
ACH-000142,0.06874632642153422
ACH-000143,0.15771260083046462
ACH-000146,0.03940877063684765
ACH-000148,-0.026462775756851128
ACH-000150,0.16576247524329402
ACH-000152,0.07083310295392621
ACH-000153,0.0438934985559868
ACH-000159,0.04983781940330397
ACH-000160,-0.03485719713409418
ACH-000163,-0.04178727387645409
ACH-000167,0.019477184541471182
ACH-000168,0.2129462654199654
ACH-000169,0.040586751884474685
ACH-000178,-0.009498177730906308
ACH-000183,0.1148045862354756
