,IL1RL2 (8808)
ACH-000004,-0.08062949602060572
ACH-000005,-0.11172577694201356
ACH-000007,-0.250579451572008
ACH-000009,-0.12330297196855987
ACH-000011,0.07528071150773502
ACH-000012,-0.07341101961206635
ACH-000013,-0.12175766582110405
ACH-000014,-0.08538962470257186
ACH-000015,-0.13394607486393426
ACH-000017,-0.1826532340808797
ACH-000018,-0.2709785184643548
ACH-000019,-0.0992240319053692
ACH-000021,-0.045592267497456325
ACH-000022,-0.1002148327960638
ACH-000025,-0.1135994056770262
ACH-000028,-0.0625585344872034
ACH-000030,-0.0799402810838635
ACH-000035,-0.2097364996863233
ACH-000036,0.0001906592948752735
ACH-000037,-0.12309082313870065
ACH-000039,-0.023276145673935027
ACH-000040,-0.06183037334698922
ACH-000041,0.0179119612456106
ACH-000042,-0.026507672272695508
ACH-000045,-0.10085450762899467
ACH-000047,0.013650489772062813
ACH-000052,-0.14259461205251162
ACH-000053,-0.09974141990523952
ACH-000054,0.007986332037308927
ACH-000055,0.1466211415416758
ACH-000060,-0.06979150819537476
ACH-000067,0.03544825439843291
ACH-000070,-0.20918646814796504
ACH-000075,-0.15505887444887848
ACH-000078,0.037682746044653985
ACH-000082,-0.15190388635738272
ACH-000085,-0.026804128754872054
ACH-000086,-0.11453685265508125
ACH-000087,0.13719853351437294
ACH-000092,-0.14179088277978785
ACH-000095,-0.02661043346968243
ACH-000097,-0.058502244990798674
ACH-000098,-0.1804482178775492
ACH-000099,-0.016704596067334
ACH-000108,-0.06109090802258416
ACH-000113,-0.13644350929179833
ACH-000116,0.013380959979555272
ACH-000118,-0.0920408697006228
ACH-000120,-0.09586774483321343
ACH-000123,-0.07162921965029652
ACH-000127,-0.028805837700284682
ACH-000128,-0.054521420689012494
ACH-000132,-0.0004816460235363648
ACH-000133,-0.09528262437765346
ACH-000137,-0.113440755984708
ACH-000138,-0.023577032630884884
ACH-000142,-0.15248650487479845
ACH-000143,-0.1489395460470768
ACH-000146,-0.05215239908764767
ACH-000148,-0.07506337920802701
ACH-000150,0.08982928212552509
ACH-000152,-0.22089829048119008
ACH-000153,0.07896393090615687
ACH-000159,-0.15477169645475472
ACH-000160,-0.09891069079198424
ACH-000163,-0.14918203937333915
ACH-000167,-0.087977501280932
ACH-000168,0.07722435260076406
ACH-000169,0.0501437046477777
ACH-000178,-0.09544825759658802
ACH-000183,0.01194739957952773
ACH-000188,0.04148962762766451
ACH-000189,0.1517657583026787
ACH-000190,-0.18543320210989428
ACH-000198,-0.03714377384510716
ACH-000203,0.14977857080323556
ACH-000204,0.10729423617207236
ACH-000206,-0.19576595759575874
ACH-000207,-0.2028621246833964
ACH-000208,-0.1777090010692225
ACH-000210,-0.05294382990349241
ACH-000211,-0.10635292890711452
ACH-000215,-0.09177691011143528
ACH-000221,-0.15393503506542927
ACH-000222,-0.06649863077848031
ACH-000223,-0.16168911283770893
ACH-000226,-0.23649183093326326
ACH-000227,0.018371052639763345
ACH-000228,-0.1396704214144328
ACH-000231,-0.112692177224351
ACH-000232,0.020147590096637732
ACH-000233,-0.09540713517875524
ACH-000234,-0.10947279157427424
ACH-000235,-0.07136144433723017
ACH-000237,-0.11667722836681325
ACH-000238,0.1253241812893371
ACH-000242,0.15233088125218894
ACH-000243,-0.1634255825235094
ACH-000244,0.042981592006326313
ACH-000246,-0.11076479085251564
ACH-000248,-0.24238145278784803
ACH-000250,-0.11081383777864262
ACH-000251,-0.035053121868092
ACH-000252,-0.3314032687092701
ACH-000253,-0.004554322924652069
ACH-000255,-0.22312346536349387
ACH-000256,-0.26592501303886235
ACH-000257,0.029849658826040057
ACH-000258,0.05104798834215577
ACH-000259,-0.10117207633202643
ACH-000260,-0.02352742537097258
ACH-000261,-0.05810104493825615
ACH-000262,-0.12313674113034442
ACH-000263,-0.024325196673292214
ACH-000264,-0.07928376132985923
ACH-000265,-0.16100431295549414
ACH-000266,-0.07330787738972787
ACH-000272,-0.028514733917670506
ACH-000274,-0.04405236518362365
ACH-000277,-0.054310644385966673
ACH-000278,-0.056676165315785024
ACH-000279,-0.03880994941865517
ACH-000280,-0.03656412923918407
ACH-000281,-0.1611859300493877
ACH-000288,-0.08686051232717068
ACH-000291,-0.07889374770287891
ACH-000293,-0.1263147305421808
ACH-000294,-0.04267398155379184
ACH-000295,-0.2347867971713218
ACH-000296,-0.04275937754260107
ACH-000302,-0.15146252024092707
ACH-000304,-0.08801110729755791
ACH-000307,-0.1021988954790868
ACH-000308,-0.1519161687643526
ACH-000310,-0.04420202769566442
ACH-000311,-0.013865397543864994
ACH-000312,0.04195035897860446
ACH-000315,-0.441109835732707
ACH-000316,-0.1644580583908814
ACH-000317,-0.13801619688212222
ACH-000318,-0.2966417672715477
ACH-000319,-0.07603883343979465
ACH-000320,-0.09757137852021153
ACH-000322,0.008559156446579506
ACH-000323,0.021362228866035875
ACH-000324,-0.006676219964645786
ACH-000329,-0.02618766922602027
ACH-000330,0.02535666035880604
ACH-000331,-0.08281779676513873
ACH-000332,-0.009526732429137005
ACH-000334,0.10938431382486684
ACH-000335,-0.12243463793063485
ACH-000336,0.1366736222729056
ACH-000337,-0.05160923327425575
ACH-000338,-0.2680602944871996
ACH-000339,-0.11513506601314807
ACH-000341,0.12170938627176292
ACH-000348,0.024444231474080636
ACH-000350,0.06943928410003257
ACH-000352,-0.01960400870760965
ACH-000356,-0.05278196846354123
ACH-000361,-0.092976618787388
ACH-000362,-0.10251686692908613
ACH-000363,-0.07290992516044678
ACH-000364,-0.40115807445497176
ACH-000365,-0.07463471300594368
ACH-000366,-0.040701285016086594
ACH-000368,-0.1611672358027678
ACH-000374,-0.08398628077132195
ACH-000375,-0.005292761645416182
ACH-000376,-0.05131884430594951
ACH-000381,-0.2342601929727031
ACH-000383,-0.044412220609164894
ACH-000387,-0.12021000262609995
ACH-000389,0.020165634923607456
ACH-000390,-0.15879889164594352
ACH-000393,-0.03229673036519348
ACH-000395,-0.08448849729108736
ACH-000396,0.3126017388170146
ACH-000397,0.033612561920572985
ACH-000401,-0.1340693786536921
ACH-000402,-0.08334843728283045
ACH-000403,-0.11615239784006899
ACH-000404,-0.3402447589194164
ACH-000406,-0.1278622728548724
ACH-000407,-0.10924807451482306
ACH-000408,0.017125197168827204
ACH-000410,0.04969762311946248
ACH-000411,0.02130758117809662
ACH-000414,-0.04089509102840506
ACH-000415,-0.1517940167910532
ACH-000416,-0.058469367267492224
ACH-000420,-0.02308814669872219
ACH-000421,-0.08664412375721277
ACH-000424,-0.2725844030714735
ACH-000425,-0.18575611584997195
ACH-000426,-0.14103331780370604
ACH-000427,-0.1123226329212894
ACH-000433,-0.06559163325169051
ACH-000435,0.11901754770101695
ACH-000436,-0.23097118576671685
ACH-000444,-0.10373112467019492
ACH-000445,-0.08462631528932164
ACH-000448,-0.10784330131224107
ACH-000450,0.04085067292504232
ACH-000452,-0.10800074733851807
ACH-000454,-0.11446238357742845
ACH-000458,-0.12078775775096187
ACH-000459,-0.13634282176152546
ACH-000460,-0.05922922573296657
ACH-000461,0.0434002296947211
ACH-000463,0.007888584319428835
ACH-000464,-0.16155164954643222
ACH-000466,-0.24484295016791602
ACH-000467,-0.0688886224671218
ACH-000468,0.03505297929640373
ACH-000469,0.06905798864408486
ACH-000470,-0.07062137186563988
ACH-000471,-0.029258925980819507
ACH-000472,-0.08053154780342581
ACH-000473,-0.22190262277058065
ACH-000475,-0.1129897625935463
ACH-000476,-0.10009692404097606
ACH-000477,-0.04926628573538324
ACH-000479,0.050612797885437835
ACH-000480,-0.029615789495139686
ACH-000481,-0.15246761909404608
ACH-000483,-0.08916831447327828
ACH-000484,-0.03888976431072342
ACH-000485,-0.005006883205074767
ACH-000486,-0.13100045341525013
ACH-000487,-0.21212699844182312
ACH-000488,-0.07212973643936398
ACH-000490,-0.1822426662751784
ACH-000491,-0.20180890978500127
ACH-000495,-0.2441439091019883
ACH-000496,-0.2175173197822899
ACH-000499,-0.10851555259185697
ACH-000500,-0.3106245195395345
ACH-000502,0.015455378261578225
ACH-000503,-0.1846456527255638
ACH-000505,-0.1378514844607492
ACH-000507,-0.015288230048652991
ACH-000510,-0.057914959766009785
ACH-000511,-0.03178269187961272
ACH-000512,-0.12987806263738702
ACH-000516,-0.113465820813291
ACH-000517,-0.022311075531963917
ACH-000518,-0.1331412723554062
ACH-000520,-0.11309379800510838
ACH-000521,-0.17519750455805946
ACH-000522,-0.17583686633533027
ACH-000524,0.0017799453414636855
ACH-000527,-0.005808346681923183
ACH-000528,-0.0021377575269258347
ACH-000537,-0.10305662344537908
ACH-000541,0.0065055231787581776
ACH-000542,-0.16146413398105533
ACH-000544,-0.10424045047770036
ACH-000545,-0.058265330299228285
ACH-000547,0.07350785765009793
ACH-000548,-0.01953160172705808
ACH-000549,-0.1699651499875697
ACH-000550,-0.15382089288393938
ACH-000552,-0.07109062393281003
ACH-000556,-0.046186918995122665
ACH-000557,-0.0723087859204295
ACH-000569,-0.2909305419886853
ACH-000570,-0.2636039915367285
ACH-000571,-0.08196268258755131
ACH-000573,-0.11961193353223627
ACH-000576,-0.048638740664897685
ACH-000579,-0.1072309634634924
ACH-000580,-0.08289382097962539
ACH-000584,-0.17682913436536085
ACH-000585,-0.18879718854013333
ACH-000588,-0.08669404496781481
ACH-000589,-0.16109134955416116
ACH-000591,-0.11978381871842375
ACH-000593,-0.012126880722244618
ACH-000600,-0.11850209938503402
ACH-000601,-0.01768739457897887
ACH-000605,-0.04809666203872422
ACH-000606,-0.11453166700131318
ACH-000608,-0.08256236017638309
ACH-000614,-0.20407491355261614
ACH-000616,-0.11834551903253365
ACH-000618,-0.11367791084767027
ACH-000619,0.012926034323328615
ACH-000620,-0.0027292610861078016
ACH-000621,-0.12825413325873894
ACH-000622,-0.1524895815097381
ACH-000623,-0.1659984311246224
ACH-000624,-0.029557419230142462
ACH-000627,-0.03006003320136798
ACH-000630,-0.18198716704648046
ACH-000631,-0.3316357883103711
ACH-000632,-0.1928487538365138
ACH-000633,-0.18873355177736695
ACH-000637,-0.12196193821046288
ACH-000638,-0.13276494719943382
ACH-000646,-0.06719173362670729
ACH-000647,0.003121401718431415
ACH-000648,-0.06403228846261158
ACH-000649,-0.10325719105336104
ACH-000651,-0.0701252509041291
ACH-000652,-0.09164838282743612
ACH-000653,-0.16141994122404146
ACH-000657,-0.0992757429718846
ACH-000658,-0.032795557091496806
ACH-000661,-0.15747319796218984
ACH-000662,0.1744088426184222
ACH-000663,-0.026891197886893124
ACH-000665,-0.08904538942588756
ACH-000671,-0.08172292933012086
ACH-000672,0.06027837121149585
ACH-000673,-0.15450832780984067
ACH-000676,-0.05717464930570393
ACH-000677,-0.1978444524840514
ACH-000681,-0.14385090198172548
ACH-000683,-0.11131995333654643
ACH-000684,-0.3331287452947637
ACH-000688,-0.10841763884467473
ACH-000693,-0.06302611442952391
ACH-000694,-0.12723574443234315
ACH-000695,-0.3578471248284213
ACH-000696,-0.21791793897063108
ACH-000697,-0.1502987057720522
ACH-000699,-0.11937107644580244
ACH-000701,-0.03811831451047908
ACH-000706,-0.026065865497164543
ACH-000711,-0.15708318552605466
ACH-000713,-0.10012651227680694
ACH-000714,-0.08037178353633978
ACH-000718,-0.0008446447676132862
ACH-000720,-0.14717211047085227
ACH-000721,-0.3010551112331376
