,OIT3 (170392)
ACH-000004,0.007142809625052791
ACH-000005,-0.10239918918379748
ACH-000007,0.026053530595498624
ACH-000009,0.03017988335207244
ACH-000011,0.020672824408318292
ACH-000012,-0.12102924595534953
ACH-000013,0.11245373955436376
ACH-000014,-0.02823939864878745
ACH-000015,0.01343971208149433
ACH-000017,0.04190474710632283
ACH-000018,-0.1875290722161389
ACH-000019,-0.017825989166398378
ACH-000021,-0.11469791334417385
ACH-000022,0.016612336748996013
ACH-000025,-0.1585719536576209
ACH-000028,-0.040472508687803416
ACH-000030,-0.13210442309609
ACH-000035,-0.18468327087678096
ACH-000036,0.060484072411487164
ACH-000037,-0.02713870866552236
ACH-000039,0.08948634531107284
ACH-000040,0.03217243850326657
ACH-000041,0.033354658405647886
ACH-000042,-0.14294138980021398
ACH-000045,0.08835238963348609
ACH-000047,0.06569222018606227
ACH-000052,-0.012916314939357177
ACH-000053,0.003267416853560895
ACH-000054,0.03501437668330765
ACH-000055,0.1429450302373454
ACH-000060,0.05386659343004586
ACH-000067,-0.13174536708983667
ACH-000070,0.18877970731320207
ACH-000075,0.06418567580703248
ACH-000078,0.017873359391633627
ACH-000082,0.053807807623960036
ACH-000085,0.012497369572615468
ACH-000086,-0.12849453859755927
ACH-000087,0.14328684453353938
ACH-000092,0.050832944376187884
ACH-000095,0.10027537834778463
ACH-000097,0.05498605741605371
ACH-000098,-0.06865868613975297
ACH-000099,-0.04552566801640885
ACH-000108,-0.07407755629257883
ACH-000113,-0.01529665415445722
ACH-000116,-0.0485131559377849
ACH-000118,-0.1114371531871418
ACH-000120,0.14253381082610012
ACH-000123,-0.021153921367910843
ACH-000127,-0.040839371646704495
ACH-000128,-0.02452197473765806
ACH-000132,0.11332666541116515
ACH-000133,-0.07927239666043275
ACH-000137,-0.08290542128838878
ACH-000138,0.02999931547287637
ACH-000142,-0.12680632505531836
ACH-000143,-0.0641757956398157
ACH-000146,0.046541935050538163
ACH-000148,-0.03252421722045936
ACH-000150,0.102260557970513
ACH-000152,-0.014043553170525936
ACH-000153,0.02064266698602904
ACH-000159,0.09653222112789096
ACH-000160,0.0732042947288959
ACH-000163,0.11544660899481315
ACH-000167,-0.09241967145348684
ACH-000168,-0.10635452330657193
ACH-000169,-0.11212019795103063
ACH-000178,0.0761932144751339
ACH-000183,-0.043474447973375366
ACH-000188,-0.09627327395846404
ACH-000189,-0.007588516225549703
ACH-000190,-0.157765379005815
ACH-000198,-0.0467061788495988
ACH-000203,-0.1947435200428408
ACH-000204,0.06856610845162045
ACH-000206,0.036724826640946055
ACH-000207,-0.1037442438895816
ACH-000208,0.1014817143518562
ACH-000210,0.0887409440099709
ACH-000211,-0.031125392510336893
ACH-000215,-0.009706258311474245
ACH-000221,0.10491344793274412
ACH-000222,-0.01643734310565799
ACH-000223,-0.1166069588134208
ACH-000226,-0.0400497014726783
ACH-000227,-0.07010344972840153
ACH-000228,0.003947180933111887
ACH-000231,-0.04777547609726907
ACH-000232,-0.029656995170946637
ACH-000233,0.05911610139429744
ACH-000234,-0.05773721215679808
ACH-000235,0.00037483288049578513
ACH-000237,-0.016113560391378845
ACH-000238,0.0744534995677247
ACH-000242,0.046932279197075835
ACH-000243,0.0009336588256149256
ACH-000244,-0.09270585483709147
ACH-000246,-0.0653593636245385
ACH-000248,0.12398722986895945
ACH-000250,-0.021274260074286788
ACH-000251,0.21126840847393366
ACH-000252,-0.20431444379634586
ACH-000253,0.03792960750720143
ACH-000255,-0.0749349060444974
ACH-000256,0.10793646718842632
ACH-000257,-0.04598570680161645
ACH-000258,-0.13140516714398262
ACH-000259,-0.08076138847066934
ACH-000260,0.07872915060823324
ACH-000261,-0.030498330588321063
