,LSM2 (57819)
ACH-000004,-1.437788644628636
ACH-000005,-1.7181653243962458
ACH-000007,-1.5089095735611493
ACH-000009,-1.3514425700792545
ACH-000011,-1.6235456232617065
ACH-000012,-1.3070272271795984
ACH-000013,-1.7280444304801232
ACH-000014,-1.4161483361744596
ACH-000015,-1.3764997675400643
ACH-000017,-1.5491505351573198
ACH-000018,-1.4710753362145073
ACH-000019,-1.4515342380452307
ACH-000021,-1.4220306592695486
ACH-000022,-1.3551154131027416
ACH-000025,-1.3233258882930532
ACH-000028,-1.2897975478814296
ACH-000030,-1.4671806240889738
ACH-000035,-1.2985652801299865
ACH-000036,-1.2913518171313871
ACH-000037,-1.6508545162383632
ACH-000039,-1.4388009020134616
ACH-000040,-1.3844256862589528
ACH-000041,-1.3723382241436626
ACH-000042,-1.6670817372779891
ACH-000045,-1.5218967122557034
ACH-000047,-1.3588259940159706
ACH-000052,-1.5055206737618971
ACH-000053,-1.4645002316726448
ACH-000054,-1.4018007822178613
ACH-000055,-1.433725478680729
ACH-000060,-1.4293579754419168
ACH-000067,-1.4221582385024605
ACH-000070,-1.3083787779498213
ACH-000075,-1.443905383191275
ACH-000078,-1.4507161798434702
ACH-000082,-1.4950153039253788
ACH-000085,-1.3346085340689449
ACH-000086,-1.3675751982694553
ACH-000087,-1.4613258984906743
ACH-000092,-1.4754308523642277
ACH-000095,-1.4628356812221648
ACH-000097,-1.6321290869775311
ACH-000098,-1.3547637542956097
ACH-000099,-1.32872028597317
ACH-000108,-1.399107196385631
ACH-000113,-1.3992348703053346
ACH-000116,-1.5377284190163167
ACH-000118,-1.2255415324586518
ACH-000120,-1.4357237607601394
ACH-000123,-1.4673489662188337
ACH-000127,-1.3200575900115927
ACH-000128,-1.4686968595659249
ACH-000132,-1.415819113654618
ACH-000133,-1.340503750826644
ACH-000137,-1.3929706331952956
ACH-000138,-1.3932987217741748
ACH-000142,-1.425246673008413
ACH-000143,-1.4998108486964985
ACH-000146,-1.5817768270207455
ACH-000148,-1.4982711970821625
ACH-000150,-1.4590446810515236
ACH-000152,-1.2784054742048303
ACH-000153,-1.4714228266835685
ACH-000159,-1.4490992477117002
ACH-000160,-1.8328083887171256
ACH-000163,-1.3984614293718576
ACH-000167,-1.399687175098915
ACH-000168,-1.680236052608364
ACH-000169,-1.372421413686935
ACH-000178,-1.3844238962310769
ACH-000183,-1.4615982706150732
ACH-000188,-1.6616285822344576
ACH-000189,-1.2405164912551252
ACH-000190,-1.4553654070916529
ACH-000198,-1.3824692144426316
ACH-000203,-1.6557451669334866
ACH-000204,-1.4578711091655452
ACH-000206,-1.1762790743001497
ACH-000207,-1.7866126280379913
ACH-000208,-1.4062679083144884
ACH-000210,-1.4883703098001704
ACH-000211,-1.4291175015456692
ACH-000215,-1.371632358262283
ACH-000221,-1.5652706700404297
ACH-000222,-1.4539009643409322
ACH-000223,-1.5175620914199102
ACH-000226,-1.4783146847218176
ACH-000227,-1.4663721784195376
ACH-000228,-1.4841745133009223
ACH-000231,-1.4413948456024204
ACH-000232,-1.4243417355708847
ACH-000233,-1.3548689259141906
ACH-000234,-1.446142823170996
ACH-000235,-1.3810487226225343
ACH-000237,-1.500644279308181
ACH-000238,-1.4499073994046483
ACH-000242,-1.4631031459325898
ACH-000243,-1.6842427077901885
ACH-000244,-1.3290325234759413
ACH-000246,-1.560053816014333
ACH-000248,-1.6654914734093214
ACH-000250,-1.265350724181668
ACH-000251,-1.453191624273071
ACH-000252,-1.5392706558386082
