,CFC1B (653275)
ACH-000004,0.12075347728011156
ACH-000005,0.08027230238821005
ACH-000007,-0.10219937979236617
ACH-000009,0.07593187354463439
ACH-000011,0.060788268607561084
ACH-000012,0.059147604132863185
ACH-000013,0.01850278399060263
ACH-000014,0.037617241494421964
ACH-000015,0.0071632620524241545
ACH-000017,-0.01713798567980761
ACH-000018,-0.02355296730506605
ACH-000019,0.0937153401157544
ACH-000021,0.07065930591861977
ACH-000022,-0.03513663767335567
ACH-000025,-0.030400856525538276
ACH-000028,0.09965622156687344
ACH-000030,0.05234594250843504
ACH-000035,0.15834914153445226
ACH-000036,0.07748543711184785
ACH-000037,0.10884536527619586
ACH-000039,0.12112998121909475
ACH-000040,0.1003550659318296
ACH-000041,0.202564748923404
ACH-000042,-0.008347584728148418
ACH-000045,0.04088301248618012
ACH-000047,0.02151562875184681
ACH-000052,0.026713666452340096
ACH-000053,-0.03970806267829725
ACH-000054,-0.02511858286472582
ACH-000055,0.1428480253053946
ACH-000060,0.03076422779590596
ACH-000067,0.18314110267390588
ACH-000070,0.15619206489449694
ACH-000075,0.03176180166873455
ACH-000078,0.09587676654757192
ACH-000082,0.011293258353373409
ACH-000085,0.04296277567469415
ACH-000086,-0.11414757891078225
ACH-000087,0.2513857469704945
ACH-000092,-0.037461643916557166
ACH-000095,0.10875898611745108
ACH-000097,0.00803039789550424
ACH-000098,-0.08554482978295185
ACH-000099,0.07856396058345191
ACH-000108,-0.017486545259608053
ACH-000113,-0.08431550218927587
ACH-000116,0.012251994011549769
ACH-000118,0.031130524798053262
ACH-000120,0.08677978353169997
ACH-000123,0.020829819883512662
ACH-000127,0.03169176793188539
ACH-000128,0.0009090678158411094
ACH-000132,0.034364779536151135
ACH-000133,-0.06886341513411509
ACH-000137,0.06470991743689465
ACH-000138,0.013468344907561271
ACH-000142,0.0031874321408292103
ACH-000143,-0.0406240874144146
ACH-000146,0.024774490339347862
ACH-000148,0.037705529648392036
ACH-000150,0.007254868442964413
ACH-000152,-0.17869430853250004
ACH-000153,0.028371883670489408
