,CAMKK1 (84254)
ACH-000004,-0.0377705021245648
ACH-000005,0.014107728093337097
ACH-000007,-0.10503954747707056
ACH-000009,-0.06623009627535048
ACH-000011,0.13311991268330395
ACH-000012,0.08073691769612176
ACH-000013,-0.036665967815779785
ACH-000014,-0.0038885775286238993
ACH-000015,-0.1370251533475253
ACH-000017,-0.0427736489122316
ACH-000018,-0.005356005644443668
ACH-000019,-0.07404658529702034
ACH-000021,-0.00016837781516284694
ACH-000022,-0.009275675404153746
ACH-000025,0.015261967326454594
ACH-000028,0.06877275307785176
ACH-000030,-0.015242052325531524
ACH-000035,-0.0059724706179946855
ACH-000036,-0.10035102907714956
ACH-000037,-0.034622700282850354
ACH-000039,0.013368859358693691
ACH-000040,-0.03669091969500245
ACH-000041,-0.1937092850936699
ACH-000042,-0.11713828749886
ACH-000045,-0.1444022103865319
ACH-000047,-0.10188688296654222
ACH-000052,-0.040738403639593516
ACH-000053,-0.02009125046510216
ACH-000054,0.19157986731561852
ACH-000055,-0.038693092734815485
ACH-000060,-0.15660605415314666
ACH-000067,0.03877769593264685
ACH-000070,-0.0935771941835528
ACH-000075,-0.12292264879283653
ACH-000078,-0.053123343684272704
ACH-000082,-0.0992081583335622
ACH-000085,0.04991839072128682
ACH-000086,-0.02752011426350745
ACH-000087,0.11272772771202602
ACH-000092,0.053119499472589565
ACH-000095,-0.04811707729460511
ACH-000097,0.017205028496260606
ACH-000098,-0.08808196770724906
ACH-000099,-0.14464899018701222
ACH-000108,-0.12142247027424916
ACH-000113,-0.07090399814806456
ACH-000116,-0.1548645185159447
ACH-000118,-0.07756649592988303
ACH-000120,-0.02463352685448495
ACH-000123,-0.12046736202880567
ACH-000127,0.036140341575802634
ACH-000128,0.08973917768921306
ACH-000132,-0.03941870866109222
ACH-000133,-0.08537959377791575
ACH-000137,0.06605789080609338
ACH-000138,-0.03251084986582708
ACH-000142,0.014601093379393488
ACH-000143,-0.007097990738775425
ACH-000146,-0.058160223628097585
ACH-000148,-0.13096471941924545
ACH-000150,-0.04988276087917023
ACH-000152,-0.14397722509444585
ACH-000153,-0.057323086385256135
ACH-000159,-0.03146272149491215
ACH-000160,-0.008439419970366147
ACH-000163,-0.07486184242979586
ACH-000167,-0.07979484764994976
ACH-000168,-0.1893998173812005
ACH-000169,-0.024791295369640046
ACH-000178,-0.03698983582916611
ACH-000183,0.008212351340403216
ACH-000188,-0.14167027943335322
ACH-000189,-0.1507851570188097
ACH-000190,0.12477536881546465
ACH-000198,-0.03152041343231842
ACH-000203,0.6101890017478977
ACH-000204,-0.16165739253745498
ACH-000206,-0.06581961748465621
ACH-000207,-0.053266580663123925
ACH-000208,-0.29348893730992925
ACH-000210,0.06856551768003669
ACH-000211,-0.0012677819961253779
ACH-000215,-0.10531616502726464
ACH-000221,-0.02455794068896541
ACH-000222,0.047952938641237945
ACH-000223,0.003116811304813956
ACH-000226,-0.07186936552042314
ACH-000227,0.04909527977778918
ACH-000228,-0.057072947779264124
ACH-000231,-0.12182941174376978
ACH-000232,0.05211993886069618
ACH-000233,-0.0636601770335511
ACH-000234,0.037564191562878976
ACH-000235,-0.03842367274111852
ACH-000237,-0.032175560587299895
ACH-000238,-0.07613200257331734
ACH-000242,-0.0856219375094043
ACH-000243,-0.047566801449129927
ACH-000244,-0.028416627869942344
ACH-000246,0.0068974197628357825
ACH-000248,0.10445151637603853
ACH-000250,-0.003681124450428586
ACH-000251,0.09736690590112933
ACH-000252,-0.09714690993411107
ACH-000253,-0.008728550242066561
ACH-000255,0.09473613254227307
ACH-000256,-0.2292176480889763
ACH-000257,-0.17776190011831716
ACH-000258,-0.03942110365107245
ACH-000259,-0.01899620240555176
ACH-000260,-0.08109506474456432
ACH-000261,-0.058833196096857575
ACH-000262,0.025432726670428063
ACH-000263,0.015432115993838641
ACH-000264,-0.05872775472658
ACH-000265,-0.07312737631065162
ACH-000266,-0.025242759085743968
ACH-000272,-0.06306092591723046
ACH-000274,-0.11551345573663747
ACH-000277,0.12078721282868014
ACH-000278,-0.15841472503039866
ACH-000279,-0.13547178613847716
ACH-000280,-0.048529127521305004
ACH-000281,-0.07116812072185152
ACH-000288,-0.13081502061386985
ACH-000291,-0.14161530512316509
ACH-000293,0.036501903268330686
ACH-000294,-0.025115716396146587
ACH-000295,-0.3398071291727792
ACH-000296,-0.08550401023173756
ACH-000302,0.05577111981091579
ACH-000304,0.1887980069054734
ACH-000307,0.0026008013122587803
ACH-000308,-0.029399254484964683
ACH-000310,-0.05251475775322485
ACH-000311,-0.05312721872157302
ACH-000312,-0.17307363115146698
ACH-000315,0.13248552378254722
ACH-000316,-0.23754469833020325
ACH-000317,0.13231513983540286
ACH-000318,-0.10263793153504958
ACH-000319,0.058436529695649386
ACH-000320,0.022886703350850617
ACH-000322,0.02678277599280233
ACH-000323,-0.1837552930092637
ACH-000324,-0.12648939758946293
ACH-000329,0.004124712183175911
ACH-000330,0.01346860231832592
ACH-000331,0.03317389726901348
ACH-000332,-0.051973965203768686
ACH-000334,-0.24571250410088474
ACH-000335,0.16584943451329304
ACH-000336,-0.2298878811123264
ACH-000337,0.08637991096063699
ACH-000338,0.2988144519738785
ACH-000339,0.01008065229753873
ACH-000341,0.08683366339775267
ACH-000348,-0.09120270984274392
ACH-000350,-0.045710672704781324
ACH-000352,-0.0956493540320726
ACH-000356,-0.059270284419784734
ACH-000361,0.01956565448209251
ACH-000362,-0.08213629655200957
ACH-000363,-0.04090649087075872
ACH-000364,-0.1292378608877656
ACH-000365,-0.0555612510661887
ACH-000366,0.021715602589616318
ACH-000368,0.028765726360657207
ACH-000374,0.02933141970636364
ACH-000375,0.04560071784239265
ACH-000376,-0.12011168367915626
ACH-000381,0.09873040465442633
ACH-000383,-0.13008125963682776
ACH-000387,-0.19259178420306647
ACH-000389,-0.014623446578318926
ACH-000390,0.03860853291299622
ACH-000393,-0.03240442680770247
ACH-000395,-0.04073621499866193
ACH-000396,-0.1083234246414732
ACH-000397,-0.060592659431301675
ACH-000401,0.0566735259255322
ACH-000402,-0.10215899374531548
ACH-000403,-0.07569320248410985
ACH-000404,-0.01139620876151396
ACH-000406,-0.009358249835841027
ACH-000407,0.13054263896152432
ACH-000408,-0.04745029233105463
ACH-000410,0.0842899714493422
ACH-000411,-0.005139919805214018
ACH-000414,0.032639163549835606
ACH-000415,-0.09895934347699646
ACH-000416,-0.056473904159887164
ACH-000420,-0.0844959569052042
ACH-000421,0.02337513569618528
ACH-000424,-0.21859513143117085
ACH-000425,0.03322635043372573
ACH-000426,-0.04078004932623537
ACH-000427,-0.07125251276484319
ACH-000433,0.11668794053233672
ACH-000435,0.2357491621006265
ACH-000436,0.04853085764292011
ACH-000444,-0.1043256098228018
ACH-000445,-0.07926624646457911
ACH-000448,0.03785576225439858
ACH-000450,-0.06333973544724457
ACH-000452,-0.08799013195573491
ACH-000454,-0.06900093384927429
ACH-000458,-0.04684703466261903
ACH-000459,-0.11507154702398158
ACH-000460,0.003677592163225996
ACH-000461,-0.056639296342319664
ACH-000463,0.039037065324591884
ACH-000464,0.07497007083940002
ACH-000466,0.04789841672938607
ACH-000467,-0.03384939635083909
ACH-000468,-0.061283980097371314
ACH-000469,-0.039759894213300465
ACH-000470,-0.0818489946553939
ACH-000471,-0.19010720511969625
ACH-000472,-0.05157624863275233
ACH-000473,-0.004875107683517671
ACH-000475,-0.0400277778016522
ACH-000476,-0.040017659220760206
ACH-000477,-0.00826294084495827
ACH-000479,-0.006937130396010757
ACH-000480,0.06974716926808065
ACH-000481,0.0012554655733452394
ACH-000483,0.02881414822557678
ACH-000484,-0.005447543227881564
ACH-000485,-0.11000946570502454
ACH-000486,-0.045814777181208965
ACH-000487,-0.20732692038066608
ACH-000488,-0.038878584462563884
ACH-000490,0.01580891357936869
ACH-000491,-0.02512132047830813
ACH-000495,-0.14669756266913206
ACH-000496,0.06598500140510037
ACH-000499,-0.029516228308091662
ACH-000500,-0.5146420108166682
ACH-000502,-0.05506177354668988
ACH-000503,-0.05666405305022688
ACH-000505,-0.006562402089023982
ACH-000507,0.12906454001582984
ACH-000510,-0.016726746682424125
ACH-000511,-0.05739761980836574
ACH-000512,0.14512773319482392
ACH-000516,0.004241052272592697
ACH-000517,-0.0756704494194396
ACH-000518,-0.18570380944960868
ACH-000520,-0.07785976337547645
ACH-000521,0.024046649982829283
ACH-000522,-0.016749412134341248
ACH-000524,-0.15271542070446945
ACH-000527,-0.020108877502576332
ACH-000528,-0.06693023458970229
ACH-000537,-0.003753540608882198
ACH-000541,-0.038367462485695294
ACH-000542,-0.016452657181210858
ACH-000544,0.0887153201841572
ACH-000545,-0.05965469404693295
ACH-000547,-0.007903181895829491
ACH-000548,0.06793797585108466
ACH-000549,-0.05217838319674134
ACH-000550,0.0008346848549007694
ACH-000552,-0.11988241676340505
ACH-000556,-0.0446526215245325
ACH-000557,-0.06992602406198023
ACH-000569,0.06572428736163588
ACH-000570,0.006490760515551768
ACH-000571,-0.10722679118705652
ACH-000573,0.09173744372899556
ACH-000576,-0.040418385699611765
ACH-000579,0.02578408414566807
ACH-000580,-0.01097753817250029
ACH-000584,-0.11177491283807146
ACH-000585,-0.046393066427186685
ACH-000588,-0.09543846709302403
ACH-000589,0.0036386504665538665
ACH-000591,-0.13255480847692622
ACH-000593,-0.17788607632603362
ACH-000600,0.05305653795290537
ACH-000601,-0.01056328727069692
ACH-000605,-0.10244411500045802
ACH-000606,-0.018505921648341788
ACH-000608,-0.08143708630901722
ACH-000614,-0.10382643918520493
ACH-000616,-0.061151003866224414
ACH-000618,0.005375029156970618
ACH-000619,-0.06814983116255541
ACH-000620,-0.08411267380535829
ACH-000621,-0.016104939686387078
ACH-000622,-0.03593145478491462
ACH-000623,-0.03432859016742023
ACH-000624,-0.07030563966517052
ACH-000627,-0.10917607220598456
ACH-000630,0.07261339128112265
ACH-000631,-0.14319369768685852
ACH-000632,-0.04127358437320131
ACH-000633,0.0376627180095207
ACH-000637,0.0019279437959170453
ACH-000638,-0.03293526825454364
ACH-000646,-0.2340699452570564
ACH-000647,-0.012238416597862718
ACH-000648,-0.1139745713700556
ACH-000649,0.009256606329340129
ACH-000651,-0.13213750847716688
ACH-000652,-0.18581400377573565
ACH-000653,-0.09802977714870743
ACH-000657,-0.034024877216015874
ACH-000658,-0.028787891863775342
ACH-000661,0.0037561636705989673
ACH-000662,0.26275839096617204
ACH-000663,0.05129042608481702
ACH-000665,-0.004435930631858767
ACH-000671,0.021415007855474042
ACH-000672,0.07156771500704004
ACH-000673,-0.010546173113934172
ACH-000676,-0.08560303909230672
ACH-000677,0.04279888968110648
ACH-000681,-0.06359161149017349
ACH-000683,-0.009509519092723788
ACH-000684,0.2313948033417065
ACH-000688,-0.0635613108527288
ACH-000693,-0.05568657290756633
ACH-000694,-0.01491654184124841
ACH-000695,-0.2319059535697277
ACH-000696,0.017339498602239253
ACH-000697,-0.17957625872467128
ACH-000699,-0.007780506628855695
ACH-000701,-0.19873570673683968
ACH-000706,-0.13257179582377868
ACH-000711,-0.10079082184306397
ACH-000713,-0.12801379412144426
ACH-000714,-0.1477787312106783
ACH-000718,-0.07966107673995887
ACH-000720,-0.12564015391091204
ACH-000721,-0.0952568290077361
ACH-000724,0.008368474419407336
ACH-000725,-0.20903532207436767
ACH-000732,0.06921192227496002
ACH-000734,-0.03501697476647855
ACH-000735,-0.11884834490540752
ACH-000736,-0.01617792043953693
ACH-000738,-0.0616920775018322
ACH-000746,-0.001944778692123007
ACH-000747,0.08398212486519742
ACH-000748,-0.05933450587060018
ACH-000753,-0.07360405635653024
ACH-000756,-0.01804508534534807
ACH-000757,0.07227186280783056
ACH-000758,0.05000693965621602
ACH-000760,-0.0311147779265917
ACH-000762,0.047660386715554816
ACH-000763,-0.053423628591596765
ACH-000764,-0.13226061447636814
ACH-000765,0.03818535370815016
ACH-000766,-0.048745405446565915
ACH-000767,-0.09870700983429184
ACH-000768,0.09250521808650294
ACH-000769,-0.1171986235891456
ACH-000770,-0.04827195015640947
ACH-000771,0.1296325896322366
ACH-000773,-0.09694244950799924
