,FOXM1 (2305)
ACH-000339,-0.29746073676433393
ACH-000341,-0.1093977477870433
ACH-000348,-0.3404474014870596
ACH-000350,-0.4140494013894197
ACH-000352,-0.15631868251285688
ACH-000356,0.010246330056198709
ACH-000361,-0.5547471081159435
ACH-000362,-0.18043558178849528
ACH-000363,-0.22509140060657606
ACH-000364,-0.16743007968361345
ACH-000365,-0.12224628665867585
ACH-000366,-0.4223987651753711
ACH-000368,-0.27422268018586443
ACH-000374,-0.4909255286986986
ACH-000375,-0.14880532332769567
ACH-000376,-0.3391739918736422
ACH-000381,-0.2801691812710836
ACH-000383,-0.08894966932080017
ACH-000387,-0.2215326738229875
ACH-000389,-0.24848008813261865
ACH-000390,-0.2318974184675999
ACH-000393,-0.33963090041087635
ACH-000395,-0.6097824137073455
ACH-000396,-0.10238140566846547
ACH-000397,-0.4935508080606252
ACH-000401,0.0032740869776544824
ACH-000402,-0.5966538074844226
ACH-000403,-0.3091863367580576
ACH-000404,-0.06632463651524781
ACH-000406,-0.2287295485830996
ACH-000407,-0.07864953078399436
ACH-000408,-0.2646990120495383
ACH-000410,-0.2728456992117358
ACH-000411,-0.2185971865978874
ACH-000414,-0.3013010071966866
ACH-000415,-0.0738566934888239
ACH-000416,-0.3841021887131656
ACH-000420,-0.4840780381957786
ACH-000421,-0.2964936354618403
ACH-000424,-0.36403522491671947
ACH-000425,-0.19913088147102972
ACH-000426,-0.6846812436854276
ACH-000427,-0.34156111135983513
ACH-000433,-0.2625155147181969
ACH-000435,-0.6693519640400649
ACH-000436,-0.17103457740892605
ACH-000444,-0.4701584541480908
ACH-000445,-0.07740738015798174
ACH-000448,-0.3527467753816521
ACH-000450,-0.2742758963140847
ACH-000452,-0.4066969234682872
ACH-000454,-0.06758489198141399
ACH-000458,-0.14202774488335146
ACH-000459,0.04045025356885298
ACH-000460,-0.13722005296145245
ACH-000461,-0.4528975711400906
ACH-000463,-0.2387693542356069
ACH-000464,-0.35782781278213593
ACH-000466,-0.4908905684641814
ACH-000467,-0.3914887410021972
ACH-000468,-0.18258138608125585
ACH-000469,-0.2613643434325846
ACH-000470,-0.6382995838374168
ACH-000471,-0.3369530528461771
ACH-000472,-0.4167322841880741
ACH-000473,-0.3962870819004807
ACH-000475,-0.17996332064148124
ACH-000476,-0.36802180140337065
ACH-000477,-0.6368510113675564
ACH-000479,-0.3731775202536043
ACH-000480,-0.4414091303811753
ACH-000481,-0.3583038157590226
ACH-000483,-0.014284510813575697
ACH-000484,-0.3242575427666489
ACH-000485,-0.1987539761589048
ACH-000486,-0.3328108487181201
ACH-000487,-0.35038646370431403
ACH-000488,-0.3849706359336286
ACH-000490,-0.10307586785743117
ACH-000491,-0.4955807249687861
ACH-000495,-0.3701590996928065
ACH-000496,-0.2711863071170255
ACH-000499,-0.2750201454259685
ACH-000500,-0.0955863576013974
ACH-000502,-0.5127420776252294
ACH-000503,-0.2139390024276543
ACH-000505,-0.23742946852422275
ACH-000507,-0.4110638634972497
ACH-000510,-0.10256409592107436
ACH-000511,-0.21912702698241399
ACH-000512,-0.1657241821606899
ACH-000516,-0.4192654770246134
ACH-000517,-0.4811197019222101
ACH-000518,-0.4752168450991532
ACH-000520,-0.4215010398531124
ACH-000521,-0.2614388408229941
ACH-000522,-0.4448720244687421
ACH-000524,-0.2504543380365967
ACH-000527,-0.4859537072991574
ACH-000528,-0.4690160301479868
ACH-000537,-0.3395049542468355
ACH-000541,-0.13407401496602822
ACH-000542,-0.43526998816621065
ACH-000544,-0.24891599504099696
ACH-000545,-0.2802800004956307
ACH-000547,-0.3023601488254405
ACH-000548,-0.16868638319212714
ACH-000549,-0.4070045582792754
ACH-000550,-0.4382952466113393
ACH-000552,-0.3293312486691672
ACH-000556,-0.1724030112050528
ACH-000557,-0.05362682122129435
ACH-000569,-0.491995857863421
ACH-000570,-0.3859001627386599
ACH-000571,-0.10452629187275904
ACH-000573,-0.26749687079641743
ACH-000576,-0.31534831252631085
ACH-000579,-0.15608467193648207
ACH-000580,-0.326444500026765
ACH-000584,-0.0030038291609572523
ACH-000585,-0.11988507993828727
ACH-000588,-0.3108512099501412
ACH-000589,-0.5143685588510107
ACH-000591,-0.3064122189085369
ACH-000593,-0.02329368963348097
ACH-000600,0.07230449656177446
ACH-000601,-0.1208239830870521
ACH-000605,-0.4852220709110859
ACH-000606,-0.31930614244079225
ACH-000608,-0.3144637897142241
ACH-000614,-0.2356594554345521
ACH-000616,-0.4131519077041403
ACH-000618,-0.3403200574041141
ACH-000619,-0.114046074493665
ACH-000620,-0.4122593294316976
ACH-000621,-0.42525722247500025
ACH-000622,-0.23756103557677166
ACH-000623,-0.2478016456821148
ACH-000624,-0.15659897478523993
ACH-000627,-0.3756731667971087
ACH-000630,-0.39863040459181376
ACH-000631,-0.6913387644502049
ACH-000632,-0.22533665463410585
ACH-000633,-0.3111623768753635
ACH-000637,-0.3529647625428909
ACH-000638,-0.30786548910344297
ACH-000646,-0.4588795454328874
ACH-000647,-0.8487029289784733
ACH-000648,-0.4179710506196629
ACH-000649,-0.3680110497801414
ACH-000651,-0.2643300217786456
ACH-000652,-0.13103484028894186
ACH-000653,-0.3136691901961701
ACH-000657,-0.26340148542099834
ACH-000658,-0.3208221522688365
ACH-000661,-0.20261396731553025
ACH-000662,-0.2328222337123454
ACH-000663,-0.205068164165294
ACH-000665,-0.11297246050283745
ACH-000671,0.010168896787657445
ACH-000672,-0.6765554387009669
ACH-000673,-0.5373392747723069
ACH-000676,-0.30917187789334066
ACH-000677,-0.3014090079083113
ACH-000681,-0.2679704515329908
ACH-000683,-0.159572231715853
ACH-000684,-0.00938452670823256
ACH-000688,-0.1890126801883148
ACH-000693,-0.1847154185843934
ACH-000694,-0.4082421238919527
ACH-000695,-0.3527375573779545
ACH-000696,-0.3312321335296077
ACH-000697,-0.1269912945506523
ACH-000699,-0.3495695019100861
ACH-000701,-0.3325266836990915
ACH-000706,-0.07795557730380097
ACH-000711,-0.2610150014084193
ACH-000713,-0.01979794156246972
ACH-000714,-0.21237689624411488
ACH-000718,-0.4215288647265878
ACH-000720,-0.32696176017981554
ACH-000721,-0.31328942885215594
ACH-000724,-0.14178812182300846
ACH-000725,-0.18309447623873426
ACH-000732,-0.24669794863456
ACH-000734,-0.17766283452595907
ACH-000735,-0.22049959723613932
ACH-000736,-0.20651551718059488
ACH-000738,-0.530540617940865
ACH-000746,-0.10936425162545252
ACH-000747,-0.1763618052881494
ACH-000748,-0.224167086913645
ACH-000753,-0.2487607417450547
ACH-000756,-0.4626891594411737
ACH-000757,-0.04906138652352199
ACH-000758,-0.31208524310227337
ACH-000760,-0.15854600174088335
ACH-000762,-0.0059386739980420745
ACH-000763,-0.4425561634299987
ACH-000764,-0.16203896811123206
ACH-000765,-0.11978579872123585
ACH-000766,-0.574978149056417
ACH-000767,-0.6864650106749859
ACH-000768,-0.07256909866307726
ACH-000769,-0.4805915031928613
ACH-000770,-0.3276886861977432
ACH-000771,-0.45244910846635705
ACH-000773,-0.1252856930698537
ACH-000776,-0.12078596402942553
ACH-000777,-0.6117996763356395
ACH-000778,-0.5120985035577514
ACH-000781,-0.3793754140516538
ACH-000782,-0.1706213377689647
ACH-000783,-0.3661890009254309
ACH-000784,-0.08977539767850347
ACH-000785,-0.7929185294759586
ACH-000787,-0.5524581076679699
ACH-000788,-0.293614167191318
ACH-000791,-0.2418953891178141
ACH-000792,-0.5019302729127235
ACH-000794,-0.2451045819737564
ACH-000796,-0.4795531295575565
ACH-000798,-0.33766428367061674
ACH-000799,-0.3616073369760153
ACH-000800,-0.12875612109799447
ACH-000802,-0.2074000570195759
ACH-000804,-0.0915739633783234
ACH-000805,-0.13439596894250022
ACH-000809,-0.4288150824923509
ACH-000810,-0.3212735197185985
ACH-000811,-0.2243828912556063
ACH-000817,-0.4406019293725017
ACH-000819,-0.28652824902468665
ACH-000820,-0.7222265220287896
ACH-000821,-0.20284509560396505
ACH-000822,-0.3423821647130744
ACH-000823,-0.4159058857499533
ACH-000824,-0.12405042845831656
ACH-000827,-0.2524374611400345
ACH-000829,-0.16222213021160006
ACH-000831,-0.21420121198963413
ACH-000832,-0.08833270333512834
ACH-000833,-0.18048618758177595
ACH-000834,-0.38254562174249057
ACH-000835,-0.3880652493211039
ACH-000836,-0.3512203090021002
ACH-000837,-0.3111606167181145
ACH-000838,0.011078601903146638
ACH-000839,-0.10552461240660847
ACH-000840,-0.6792944692510847
ACH-000841,-0.21701577822531407
ACH-000843,-0.08664424738600275
ACH-000846,-0.3084085836437505
ACH-000847,-0.2698380338507645
ACH-000848,-0.241731738985877
ACH-000849,-0.04413286622006992
ACH-000851,-0.3189423547172398
ACH-000855,-0.16986758511199934
ACH-000856,-0.18574351834405606
ACH-000858,-0.29508331955422545
ACH-000859,-0.4130385628867415
ACH-000861,-0.4615746745544453
ACH-000862,-0.4136221708432345
ACH-000865,-0.4360046460066665
ACH-000866,-0.3239282741921856
ACH-000867,-0.3954534151994091
ACH-000869,-0.4671544196228609
ACH-000872,-0.2490799540878821
ACH-000873,-0.2741294927787985
ACH-000876,-0.4863965145223692
ACH-000878,-0.14309134431273635
ACH-000880,-0.5325381665957972
ACH-000881,-0.13023521742482644
ACH-000882,-0.02153334653075887
ACH-000884,-0.20963709705810848
ACH-000885,-0.42812804642639896
ACH-000887,-0.28031587750442105
ACH-000889,-0.17351668146426838
ACH-000896,-0.285916074537628
ACH-000898,-0.19897487184660706
ACH-000900,-0.19221048035642527
ACH-000901,-0.4594744929070551
ACH-000905,-0.2698176262690756
ACH-000906,-0.4173295120228325
ACH-000907,-0.014297370250614947
ACH-000910,-0.32668633472707875
ACH-000911,-0.2782984445313717
ACH-000912,-0.4864185525755501
ACH-000913,-0.20248602881322125
ACH-000915,-0.14340942202644755
ACH-000916,-0.3859863891549262
ACH-000917,-0.43504977887129054
ACH-000920,-0.1371148782050298
ACH-000921,-0.4722233916875319
ACH-000924,-0.5109799211120374
ACH-000926,-0.16122486788014995
ACH-000928,-0.01973598263855481
ACH-000929,-0.5237127317645208
ACH-000932,-0.2033866653768612
ACH-000935,-0.5014792406736358
ACH-000936,-0.2238735562217308
ACH-000937,-0.2265368305761022
ACH-000938,-0.18988264701118426
ACH-000939,-0.09551646167924367
ACH-000941,0.06985746130442097
ACH-000943,-0.19268772338243745
ACH-000946,-0.3839718136580731
ACH-000947,-0.18859745417150853
ACH-000948,-0.5044007726092993
ACH-000950,-0.2862022099235515
ACH-000953,0.0113264357477696
ACH-000954,-0.060957881698242414
ACH-000957,-0.0239977670287819
ACH-000958,-0.4244713555150017
ACH-000960,-0.2566679879752198
ACH-000963,-0.1548262125560375
ACH-000968,-0.22467622671561732
ACH-000969,-0.3772622271926948
ACH-000972,-0.004143310647500904
ACH-000973,-0.2657135201282771
ACH-000974,-0.2843323646679604
ACH-000978,-0.4957254251255109
ACH-000984,-0.15141765543377447
ACH-000986,-0.39847950846022856
ACH-000988,-0.11033751711336104
ACH-000993,-0.5078312613128819
ACH-000994,-0.31144838042518924
ACH-000996,-0.3642402895488324
ACH-001001,-0.2623677104620903
ACH-001020,-0.31531581832011696
ACH-001028,-0.16216276000347665
ACH-001031,-0.14421243160993352
ACH-001038,-0.18190897163050013
ACH-001048,-0.18760456443839296
ACH-001050,-0.26212519056334205
ACH-001053,-0.4027787611174081
ACH-001054,-0.3620857360207921
ACH-001061,-0.23579998808148064
ACH-001067,-0.5845868296613941
ACH-001075,-0.3890441469508728
ACH-001096,-0.3445098183263584
ACH-001111,-0.1350189833716954
ACH-001119,-0.2892739510548556
ACH-001128,0.016888722206359213
ACH-001134,-0.08677507833811485
ACH-001151,-0.549610799694805
ACH-001163,-0.13045022464986428
ACH-001164,-0.42144394113192224
ACH-001183,-0.5204098253092065
ACH-001192,-0.24805031711490905
ACH-001193,-0.15398950075377868
ACH-001196,-0.4131947873711828
ACH-001197,-0.3192865137249195
ACH-001205,-0.6299283927527637
ACH-001211,-0.22801217058357415
ACH-001212,-0.18514757948778707
ACH-001228,-0.2658275369525
ACH-001232,-0.4484947636613501
ACH-001239,-0.21216453439946745
ACH-001270,-0.3283392903187824
ACH-001274,-0.5380384361120277
ACH-001275,-0.4458796495423829
ACH-001277,-0.4937050296570277
ACH-001278,-0.3291117533512817
ACH-001280,-0.4168436663473664
ACH-001283,-0.06984121822589381
ACH-001289,-0.3344797128631743
ACH-001300,-0.5175682193679308
ACH-001301,-0.2358596712018857
ACH-001302,-0.4296353526093573
ACH-001306,-0.33507407697295194
ACH-001318,-0.11263475180575533
ACH-001322,-0.4219007198265312
ACH-001328,-0.2969316604917033
ACH-001332,-0.0041945240792030025
ACH-001336,-0.3863548638327868
ACH-001346,-0.11297435386347668
ACH-001353,-0.2687607647776499
ACH-001354,-0.16708984179490569
ACH-001367,-0.5233937426326689
ACH-001368,-0.2185539398236928
ACH-001374,-0.2747568294731397
ACH-001377,-0.2253015077813469
ACH-001380,-0.2295473310259902
ACH-001391,-0.19409107089500005
ACH-001408,-0.3799179123086742
ACH-001430,-0.15326726529247664
ACH-001431,-0.10820578563697304
ACH-001450,0.03897934647944835
ACH-001496,-0.3384414037144828
ACH-001500,-0.466430169492361
ACH-001523,-0.23342954964311435
ACH-001532,-0.4179035829202726
ACH-001550,-0.4249177157880051
ACH-001552,-0.6876862735760688
ACH-001554,-0.25035581277730434
ACH-001654,-0.7181496224591961
ACH-001735,-0.2710177227745705
ACH-001736,-0.30168760039463444
ACH-001737,-0.09938970525802523
ACH-001740,-0.2941137198890048
ACH-001745,-0.3053146399061064
ACH-001765,-0.2850458496714053
