,TAT (6898)
ACH-000178,-0.06274108603968233
ACH-000183,0.004450400400572415
ACH-000188,-0.2504957549233036
ACH-000189,0.04333533893227095
ACH-000190,0.17366438501457968
ACH-000198,0.0053981133499047635
ACH-000203,-0.33146776271707085
ACH-000204,-0.300350294303721
ACH-000206,-0.012070618459014271
ACH-000207,-0.05932123750559223
ACH-000208,-0.12414031225575033
ACH-000210,-0.07608243829545021
ACH-000211,-0.1994382535936084
ACH-000215,-0.07848587576463445
ACH-000221,-0.09282278908050534
ACH-000222,0.0880130774052802
ACH-000223,-0.08897030355197104
ACH-000226,-0.08329729609180027
ACH-000227,-0.0820082873481744
ACH-000228,-0.225852679780862
ACH-000231,-0.10117224442345653
ACH-000232,-0.15436181011901884
ACH-000233,-0.16979184368563685
ACH-000234,-0.11961697778857175
ACH-000235,-0.09788490446099593
ACH-000237,-0.11952250301488655
ACH-000238,-0.09280047771679988
ACH-000242,-0.2036321912314378
ACH-000243,-0.18752099576542786
ACH-000244,-0.015542615515425146
ACH-000246,-0.08810192578464901
ACH-000248,-0.03935887814136299
ACH-000250,0.04753733064690938
ACH-000251,-0.1828449815832096
ACH-000252,-0.1604128759831438
ACH-000253,0.03161118281702016
ACH-000255,-0.05482643645544362
ACH-000256,-0.18681102921770704
ACH-000257,-0.24897248064054156
ACH-000258,0.005008888901369174
ACH-000259,-0.13590770776331024
ACH-000260,-0.06474728988975086
ACH-000261,-0.01883169965109598
ACH-000262,-0.08287425754680235
ACH-000263,-0.2413546134637057
ACH-000264,0.047924925561374565
ACH-000265,-0.030766736635346844
ACH-000266,-0.0878039084593615
ACH-000272,-0.16266430064301388
ACH-000274,-0.2052765362070493
ACH-000277,-0.17856513381040606
ACH-000278,-0.09033310156063444
ACH-000279,-0.124043006616115
ACH-000280,-0.00200131114652307
ACH-000281,-0.11101604600729716
ACH-000288,-0.04692051393104182
ACH-000291,-0.2659051824580532
ACH-000293,-0.011852280060747384
ACH-000294,-0.03807281142646133
ACH-000295,-0.03055049372384445
ACH-000296,-0.026024677401729455
ACH-000302,-0.00567697801967037
ACH-000304,-0.05739361371680314
ACH-000307,-0.1360257037730009
ACH-000308,-0.02095292406641335
ACH-000310,-0.09712435058868699
ACH-000311,-0.12350832739409427
ACH-000312,-0.08978441395002515
ACH-000315,0.2261851004089992
ACH-000316,-0.05180612070012586
ACH-000317,-0.10316695686072702
ACH-000318,-0.1522544658950094
ACH-000319,-0.11816327623060492
ACH-000320,-0.05276605691076781
ACH-000322,-0.0504422901687844
ACH-000323,0.02445225103905965
ACH-000324,-0.0812928414530361
ACH-000329,-0.10926468477089617
ACH-000330,-0.019697840674312482
ACH-000331,-0.1630229202725382
ACH-000332,-0.15247533547414555
ACH-000334,0.1268455476123148
ACH-000335,-0.3026492478522691
ACH-000336,-0.16757116778751882
ACH-000337,-0.34944767438151403
ACH-000338,0.040142415838854285
ACH-000339,-0.1931212333316128
ACH-000341,-0.00214115552384313
ACH-000348,-0.10830492509558227
ACH-000350,0.005536092042800557
ACH-000352,-0.10795362932290824
ACH-000356,0.10902932331467054
ACH-000361,-0.199272185626332
ACH-000362,0.06775508035642115
ACH-000363,-0.03958500671144705
ACH-000364,-0.18424865489688075
ACH-000365,-0.03697817020110627
ACH-000366,0.01848789706973985
ACH-000368,-0.05914748094386136
ACH-000374,-0.21312232976180653
ACH-000375,0.029950652744408432
ACH-000376,0.006008685947713961
ACH-000381,0.08475465059260917
ACH-000383,0.05461234527260283
ACH-000387,-0.06160705848242636
ACH-000389,-0.18090203645255684
ACH-000390,-0.09312490676057993
ACH-000393,-0.00693415642252527
ACH-000395,-0.05754798921915594
ACH-000396,0.01362745655772576
ACH-000397,-0.13288915200831564
ACH-000401,-0.06323384171737316
ACH-000402,-0.3652889460270705
ACH-000403,-0.17455353915037733
ACH-000404,-0.2638738736905617
ACH-000406,0.009311949576146332
ACH-000407,-0.032724179035603734
ACH-000408,-0.010253151107030695
ACH-000410,-0.15348818982622553
ACH-000411,-0.17071258706025125
ACH-000414,-0.1373810718013882
ACH-000415,0.04012122872535611
ACH-000416,-0.10835781474247856
ACH-000420,-0.1804662084306641
ACH-000421,0.02844438965192253
ACH-000424,-0.014917393242951809
ACH-000425,-0.23571859374430346
ACH-000426,0.05493752366807796
ACH-000427,-0.08303257336377758
ACH-000433,-0.02577132860405508
ACH-000435,-0.16129624893105518
ACH-000436,-0.2257694889121184
ACH-000444,-0.04882341534161835
ACH-000445,-0.1400696711487085
ACH-000448,-0.17432932574677487
ACH-000450,-0.027398692378520037
ACH-000452,-0.08135647257816797
ACH-000454,0.03733113844847789
ACH-000458,-0.14945268588567945
ACH-000459,0.21393284389568012
ACH-000460,-0.09772815750581984
ACH-000461,0.06561681430459615
ACH-000463,-0.1266665613433267
ACH-000464,-0.28630787269411195
ACH-000466,-0.05472242433130357
ACH-000467,-0.11647022966114028
ACH-000468,-0.08983700916177564
ACH-000469,-0.029180795602081557
ACH-000470,-0.17196488857756204
ACH-000471,-0.05764297579886145
ACH-000472,-0.08271453614297274
ACH-000473,-0.2386998686958544
ACH-000475,-0.09494495492095928
ACH-000476,-0.04858903558992577
ACH-000477,-0.1922295269066949
ACH-000479,-0.14871635461610044
ACH-000480,-0.09666525464192392
ACH-000481,0.024440887018681825
ACH-000483,-0.14229714458723391
ACH-000484,0.18170762913819588
ACH-000485,0.009750770747477286
ACH-000486,-0.2210466649031056
ACH-000487,0.11890780388481755
ACH-000488,-0.11665485729777535
ACH-000490,-0.0709029106246204
ACH-000491,0.029744388674775007
ACH-000495,-0.04178326446227505
ACH-000496,-0.0786223632188784
ACH-000499,-0.041386742971752565
ACH-000500,-0.38851275414022535
ACH-000502,-0.12774024815335625
ACH-000503,-0.2642669677264389
ACH-000505,-0.2420995267615176
ACH-000507,-0.16444046949465105
ACH-000510,-0.10944403116143672
ACH-000511,-0.07793498437482717
ACH-000512,0.014917091723351409
ACH-000516,-0.1420273664123041
ACH-000517,-0.11958374262649367
ACH-000518,-0.26116773914485225
ACH-000520,-0.06252043463964672
ACH-000521,-0.1521111196363818
ACH-000522,-0.1462252220272634
ACH-000524,-0.04966333446791397
ACH-000527,-0.06648314654356816
ACH-000528,-0.09776322367665716
ACH-000537,0.033257504291811235
ACH-000541,-0.453041087509633
ACH-000542,-0.1965797684826304
ACH-000544,-0.16122330532923534
ACH-000545,-0.10149489373434173
ACH-000547,-0.05593867208713221
ACH-000548,-0.18972645800980964
ACH-000549,-0.10130771927894172
ACH-000550,-0.32449690396182856
ACH-000552,-0.08718662553353969
ACH-000556,-0.10194491719190382
ACH-000557,-0.15470011125128022
ACH-000569,-0.07391871425078743
ACH-000570,-0.09741082339976508
ACH-000571,-0.04679634656593274
ACH-000573,0.0062168704552523725
ACH-000576,-0.210838410605124
ACH-000579,0.08281473988133023
ACH-000580,-0.17939927544817286
ACH-000584,-0.10028340161616173
ACH-000585,-0.032958483614229664
ACH-000588,0.1184045135268371
ACH-000589,-0.14231537438107347
ACH-000591,0.13661497028178984
ACH-000593,-0.0365827437143192
ACH-000600,-0.02063560162646589
ACH-000601,-0.19410673162443606
ACH-000605,-0.173759180067501
ACH-000606,-0.025013007822693542
ACH-000608,-0.07890293501106624
ACH-000614,-0.00048776740779775217
ACH-000616,-0.32392343011061514
ACH-000618,-0.055407409671564614
ACH-000619,-0.13984144539203588
ACH-000620,-0.15491786118627324
ACH-000621,-0.2173426583395095
ACH-000622,0.06515351903606786
ACH-000623,-0.02763731505354918
ACH-000624,-0.007236391154511952
ACH-000627,-0.13670122619033054
ACH-000630,-0.11960223140882095
ACH-000631,-0.17327808234804346
ACH-000632,-0.10143439983890196
ACH-000633,-0.13846652622982908
ACH-000637,-0.177275865783957
ACH-000638,-0.16098715098761868
ACH-000646,-0.07561090752662399
ACH-000647,-0.15310118355100194
ACH-000648,0.1394598391277581
ACH-000649,-0.0579671579558003
ACH-000651,-0.2414068475602031
ACH-000652,-0.12555153248787218
ACH-000653,-0.0601438018985629
ACH-000657,-0.09437127947332714
ACH-000658,-0.15626001217653573
ACH-000661,-0.2884448758492853
ACH-000662,-0.04358519096788886
ACH-000663,-0.0886705298790392
ACH-000665,-0.04179871543717805
ACH-000671,-0.09792952976946977
ACH-000672,-0.14279100145607132
ACH-000673,-0.1589716706793512
ACH-000676,-0.13531847977915562
ACH-000677,-0.08764700473606954
ACH-000681,0.0671884794797651
ACH-000683,-0.035998684926684614
ACH-000684,-0.19676147872079414
ACH-000688,0.06902235856212792
ACH-000693,-0.005077474810563213
ACH-000694,-0.09244273632770056
ACH-000695,-0.0708019930123512
ACH-000696,-0.06222847695470082
ACH-000697,-0.2500561171825669
ACH-000699,-0.017420998049260922
ACH-000701,-0.0011469913462904375
ACH-000706,0.024579781239303582
ACH-000711,-0.08457135224710767
ACH-000713,-0.07899394818242672
ACH-000714,-0.1778678429541337
ACH-000718,-0.0924116927114184
ACH-000720,0.0823056271428347
ACH-000721,0.0018694351895383171
ACH-000724,-0.07671217974822046
ACH-000725,-0.07803036619241611
ACH-000732,-0.006230596487863727
ACH-000734,-0.0049715800834864345
ACH-000735,-0.11374797220658554
ACH-000736,-0.1451655169105688
ACH-000738,-0.03316939778075721
ACH-000746,-0.0015747002329153624
ACH-000747,-0.11184395149338444
ACH-000748,-0.10448464548290587
ACH-000753,-0.009172644081852395
ACH-000756,-0.16226629317006167
ACH-000757,-0.25272037308711703
ACH-000758,-0.24199050888019485
ACH-000760,-0.04370084672639465
ACH-000762,0.045435726147023216
ACH-000763,-0.13978342075158695
ACH-000764,-0.0606421200046234
ACH-000765,-0.06671883975819426
ACH-000766,-0.08267652647610413
ACH-000767,-0.208534926284678
ACH-000768,-0.0009716598283441864
ACH-000769,0.1421405883603408
ACH-000770,0.015113598316329059
ACH-000771,-0.10517085824836372
ACH-000773,0.04042348526544205
ACH-000776,0.017729511765801214
ACH-000777,-0.12445813094066957
ACH-000778,-0.16458179325271988
ACH-000781,-0.09606110756152593
ACH-000782,-0.21274252049896236
ACH-000783,-0.05176596314808919
ACH-000784,-0.04958475204022455
ACH-000785,-0.16117482864669969
ACH-000787,-0.0368720376981911
ACH-000788,-0.09527688677891084
ACH-000791,-0.06232728858783456
ACH-000792,-0.05500893178192512
ACH-000794,-0.03506088051071469
ACH-000796,-0.05436402965010288
ACH-000798,-0.1388520064230028
ACH-000799,-0.2979321522298558
ACH-000800,-0.1578019594130447
ACH-000802,-0.08012283161664432
ACH-000804,0.03504064665823732
ACH-000805,-0.12161513093851795
ACH-000809,-0.22451605847698292
ACH-000810,-0.07224812104984929
ACH-000811,0.015740010016779746
ACH-000817,-0.10598817813698286
ACH-000819,-0.025657915101506633
ACH-000820,-0.039366376989197205
ACH-000821,-0.17949806386940922
ACH-000822,-0.09788846895085712
ACH-000823,-0.086768742731098
ACH-000824,-0.18103661190575332
ACH-000827,-0.08307983206377198
ACH-000829,-0.059947583629140315
ACH-000831,-0.3339884708028878
ACH-000832,-0.1031557348895566
ACH-000833,0.004336310573099495
ACH-000834,-0.0059247138934855606
ACH-000835,-0.2127958254735748
ACH-000836,0.2233876481991296
ACH-000837,-0.031874274554127884
ACH-000838,0.219500934004629
ACH-000839,-0.19991851102953176
ACH-000840,-0.2577764407277695
ACH-000841,-0.0459613509625477
ACH-000843,-0.04185298055519448
ACH-000846,-0.1548671052975943
ACH-000847,-0.16489607261754072
ACH-000848,0.014146333312874484
ACH-000849,-0.13959153859679402
ACH-000851,-0.11406030021905968
ACH-000855,-0.04784701247626887
ACH-000856,-0.11316396135625567
ACH-000858,-0.039170990205233236
ACH-000859,-0.05465559546700025
ACH-000861,-0.2410959397528947
ACH-000862,-0.10437414568640227
ACH-000865,-0.07206507891726865
ACH-000866,-0.06685274035734362
ACH-000867,-0.11970398041792348
ACH-000869,-0.03952860151992426
ACH-000872,-0.07641363106788647
ACH-000873,-0.04595838446572579
ACH-000876,-0.09268348254447166
ACH-000878,-0.07319040159230819
ACH-000880,-0.08470620192768508
ACH-000881,-0.11168874559528112
ACH-000882,-0.03268357535366491
ACH-000884,-0.013422255714573571
ACH-000885,-0.014884100929796409
ACH-000887,-0.11783575422624512
ACH-000889,-0.11805415037559727
ACH-000896,-0.08061102550454935
ACH-000898,-0.3172787519285909
ACH-000900,0.03275784990604519
ACH-000901,-0.22097255353143527
ACH-000905,-0.26106722911905955
ACH-000906,-0.028384613532582963
ACH-000907,-0.31298397784770365
ACH-000910,-0.12051875416019403
ACH-000911,-0.16603498834961727
ACH-000912,-0.15767692083402413
ACH-000913,-0.047942895892703515
ACH-000915,-0.11532150467184413
ACH-000916,0.10991002150425946
ACH-000917,0.014225954521457827
ACH-000920,-0.12006448064489658
ACH-000921,-0.2085429193523538
ACH-000924,-0.07822244235995922
ACH-000926,0.08169997791345264
ACH-000928,-0.0548259122155217
ACH-000929,-0.14093671920577575
ACH-000932,-0.18590561261345426
ACH-000935,-0.24043531416343436
ACH-000936,-0.047453500962478405
ACH-000937,-0.11057671912495698
ACH-000938,0.06568234589475637
ACH-000939,0.2509436220215671
ACH-000941,-0.06286491543136019
ACH-000943,-0.16636502124527433
ACH-000946,-0.2831772294961583
ACH-000947,-0.0881348079476583
ACH-000948,-0.2780407602030178
ACH-000950,-0.0955806273339249
ACH-000953,-0.06758063677220741
ACH-000954,-0.06749300882825053
ACH-000957,-0.2172690438056092
ACH-000958,-0.017327924199520138
ACH-000960,0.002635361783022105
ACH-000963,-0.01890035068621993
ACH-000968,-0.07836030983666585
ACH-000969,0.11315488791028555
ACH-000972,-0.3186397246057664
ACH-000973,-0.008068618864993255
ACH-000974,-0.032841597347718014
ACH-000978,-0.04970354167669525
ACH-000984,-0.14727782790176866
ACH-000986,-0.09341269222531648
ACH-000988,-0.04225004490680337
ACH-000993,-0.09590256306877162
ACH-000994,0.08533758263617569
ACH-000996,-0.1567201189365662
ACH-001001,-0.13195919532241338
ACH-001020,0.12655530550505495
ACH-001028,0.02202233976464709
ACH-001031,-0.018643067936478942
ACH-001038,-0.07712712797413973
ACH-001048,0.06298960806672628
ACH-001050,-0.13579238107568525
ACH-001053,0.03160314302582898
ACH-001054,-0.024961364326852142
ACH-001061,-0.14916581657695796
ACH-001067,-0.003982695463266461
ACH-001075,-0.12814830187522552
ACH-001096,-0.08818554290144226
ACH-001111,-0.04636110610098105
ACH-001119,0.033469940428630766
ACH-001128,0.7350501527347038
ACH-001134,-0.002510684982873174
ACH-001151,-0.1918729166559923
ACH-001163,-0.11764844337437115
ACH-001164,-0.3506682469058592
ACH-001183,0.05241822798964142
ACH-001192,-0.21689948765452152
ACH-001193,0.10177879314927256
ACH-001196,-0.08254265299112143
ACH-001197,-0.06277538026962742
ACH-001205,-0.1697566262105356
ACH-001211,0.03926974715756114
ACH-001212,-0.10263312348519256
ACH-001228,-0.16705689511717225
ACH-001232,-0.08512741156561654
ACH-001239,-0.08980783598755304
ACH-001270,0.0797913159093467
ACH-001274,-0.15301393235875596
ACH-001275,0.2999387782145652
ACH-001277,0.3129829053193356
ACH-001278,0.11089758948202416
ACH-001280,-0.012768716140732536
ACH-001283,-0.11870746080139265
ACH-001289,-0.10475088712080316
ACH-001300,0.04288784933840492
ACH-001301,-0.2191099186565273
ACH-001302,-0.25763495298728284
ACH-001306,-0.1277700766439123
ACH-001318,-0.09743663494154413
ACH-001322,-0.14926442015462635
ACH-001328,-0.07603124969428407
ACH-001332,0.0031216563529013353
ACH-001336,-0.07526746556590516
ACH-001346,-0.12066708961157435
ACH-001353,-0.1496881675588908
ACH-001354,-0.2473476714906978
ACH-001367,-0.3389947642910296
ACH-001368,-0.045549614703457336
ACH-001374,0.13068427907440314
ACH-001377,-0.04110148541488636
ACH-001380,-0.07664659801717276
ACH-001391,-0.19416199519285895
ACH-001408,-0.1796578101717124
ACH-001430,0.004928043590330276
ACH-001431,-0.07645475328550272
ACH-001450,0.07225810468715814
ACH-001496,0.08660448450640469
ACH-001500,0.2353182613966701
ACH-001523,0.006189098457145395
ACH-001532,-0.18031691312672446
ACH-001550,0.2122666181749996
ACH-001552,-0.13216559417799292
ACH-001554,-0.11870794358061855
ACH-001654,-0.13664873045151132
ACH-001735,-0.09866332160904223
ACH-001736,-0.030531707834002206
ACH-001737,-0.6721306361760004
ACH-001740,0.08114580083143026
ACH-001745,-0.08039161712183968
ACH-001765,-0.003748838045636989
