,ADORA3 (140)
ACH-000004,-0.3054456284916084
ACH-000005,0.09625305036724162
ACH-000007,-0.2589898072812437
ACH-000009,-0.040280883984594174
ACH-000011,0.015233617174769485
ACH-000012,-0.061395129432047585
ACH-000013,-0.1478327335942376
ACH-000014,-0.03906557244815639
ACH-000015,-0.2298505164198092
ACH-000017,-0.16477999360765155
ACH-000018,-0.0008508412334768738
ACH-000019,0.02214974158216276
ACH-000021,-0.11262546618444585
ACH-000022,-0.10610921867939427
ACH-000025,-0.1503417961862842
ACH-000028,-0.3268203638410074
ACH-000030,-0.07071056319681503
ACH-000035,-0.1849296626535263
ACH-000036,-0.028880768506475057
ACH-000037,0.017429703821501684
ACH-000039,0.062083425373523876
ACH-000040,-0.22808094794136655
ACH-000041,-0.2284670402467087
ACH-000042,-0.006286496536952028
ACH-000045,0.07576025584155445
ACH-000047,-0.009253585131849531
ACH-000052,-0.06671098311408694
ACH-000053,-0.1400384303572799
ACH-000054,-0.07608165295946635
ACH-000055,-0.03932272392317651
ACH-000060,-0.20152486202949807
ACH-000067,-0.16705492381303907
ACH-000070,0.12385280685583674
ACH-000075,0.11030313957888764
ACH-000078,-0.18438002609054951
ACH-000082,-0.07099317474066442
ACH-000085,-0.12946575891620996
ACH-000086,-0.0019076251538689946
ACH-000087,-0.009827221495156585
ACH-000092,-0.2764088273616461
ACH-000095,-0.06064140170793238
ACH-000097,0.05676555257279981
ACH-000098,-0.12235974740841148
ACH-000099,-0.09497205443527247
ACH-000108,-0.05644382841299767
ACH-000113,-0.06715736644105698
ACH-000116,0.017228211727658527
ACH-000118,-0.021314207968699973
ACH-000120,-0.008418776207515756
ACH-000123,-0.2452152021355656
ACH-000127,-0.2414009893201467
ACH-000128,-0.1007802788570816
ACH-000132,-0.1615720043658577
ACH-000133,-0.2022938371144777
ACH-000137,-0.3820395266077613
ACH-000138,-0.14266065562556682
ACH-000142,-0.06826480523977345
ACH-000143,-0.13506996115238706
ACH-000146,-0.10756283969432262
ACH-000148,-0.12076511189043468
ACH-000150,-0.1412863980604278
ACH-000152,-0.2466520053511332
ACH-000153,-0.35775484831606624
ACH-000159,-0.11658675799902063
ACH-000160,-0.05769498369793918
ACH-000163,-0.1303465131179876
ACH-000167,-0.2177568484895496
ACH-000168,0.04362111170122596
ACH-000169,-0.23396969634123715
ACH-000178,-0.10399587103661892
ACH-000183,-0.04028301591211423
ACH-000188,-0.13654660674115732
ACH-000189,-0.22896477611233615
ACH-000190,-0.3341257812771925
ACH-000198,-0.04396099983764595
ACH-000203,-0.3555761477176201
ACH-000204,-0.2644983872558032
ACH-000206,-0.0360029772265545
ACH-000207,-0.2159558607452169
ACH-000208,0.17795915769267628
ACH-000210,0.009888803332257893
ACH-000211,-0.1716101479667513
ACH-000215,-0.16049660515572686
ACH-000221,-0.3057837304224839
ACH-000222,0.1729384295069692
ACH-000223,-0.06961573593596193
ACH-000226,-0.03671210519469796
ACH-000227,-0.21816335267725145
ACH-000228,-0.01727987854148696
ACH-000231,-0.08167858921847408
ACH-000232,-0.12775621014853733
ACH-000233,-0.037250099914956
ACH-000234,-0.07472091043057698
ACH-000235,-0.1597627544804531
ACH-000237,-0.16701516372327885
ACH-000238,-0.19425673231484591
ACH-000242,0.02186143075302104
ACH-000243,0.0058781680852291645
ACH-000244,-0.00931399401174973
ACH-000246,-0.17039552827928808
ACH-000248,-0.1594436720530347
ACH-000250,0.04882754390941711
ACH-000251,-0.0060834232109997595
ACH-000252,-0.04194473834719483
ACH-000253,0.059735080747080685
ACH-000255,-0.11190971491235824
ACH-000256,0.01291863961762416
ACH-000257,-0.1763619974325375
ACH-000258,-0.09192591450208767
ACH-000259,-0.18948967362750466
ACH-000260,-0.15227276576699147
ACH-000261,-0.15868393541841774
ACH-000262,0.11187410588893322
ACH-000263,-0.17136446391877394
ACH-000264,-0.15311472714289892
ACH-000265,-0.14936410775885126
ACH-000266,-0.08972505823050014
ACH-000272,-0.24849951165007414
ACH-000274,-0.13004602221348144
ACH-000277,-0.18667052518350427
ACH-000278,-0.27940819685457124
ACH-000279,-0.03881613860370985
ACH-000280,0.002407129538342937
ACH-000281,0.1451745603458444
ACH-000288,-0.061550958665711385
ACH-000291,-0.1637463174104229
ACH-000293,-0.2675111494232767
ACH-000294,-0.2926985397406229
ACH-000295,-0.11097623744017872
ACH-000296,-0.16116738886531395
ACH-000302,-0.28443133284577754
ACH-000304,0.07002726590026746
ACH-000307,-0.10621059878049673
ACH-000308,-0.1897703228498086
ACH-000310,-0.31891385102684394
ACH-000311,-0.20179747784126065
ACH-000312,-0.13515842132569875
ACH-000315,-0.2056646187773748
ACH-000316,-0.1826174163613064
ACH-000317,-0.020506988077400125
ACH-000318,-0.06034450736747885
ACH-000319,0.002666805790957429
ACH-000320,0.08885458789882301
ACH-000322,-0.00303422869884221
ACH-000323,-0.14787483833218834
ACH-000324,-0.10615803227174596
ACH-000329,-0.1123032264898092
ACH-000330,-0.14175313175920914
ACH-000331,-0.19272704077203548
ACH-000332,-0.046167077113727466
ACH-000334,-0.11125307972548096
ACH-000335,-0.0025620394189589577
ACH-000336,-0.3327261356408765
ACH-000337,-0.01282239611863908
ACH-000338,0.037875442652321435
ACH-000339,-0.11761314110256765
ACH-000341,-0.2064674875541985
ACH-000348,-0.05949629181535571
ACH-000350,-0.04775962649587842
ACH-000352,-0.1884720061223341
ACH-000356,-0.14556444232871313
ACH-000361,0.07497766126082456
ACH-000362,-0.12548455569373934
ACH-000363,-0.05881331552397949
ACH-000364,-0.10849863930175348
ACH-000365,-0.29748267397600914
ACH-000366,-0.12485988654690247
ACH-000368,0.12094632609352375
ACH-000374,-0.01869264058881196
ACH-000375,-0.09805690709257828
ACH-000376,-0.11551142465099128
ACH-000381,-0.26502650204218364
ACH-000383,-0.057159595270597274
ACH-000387,-0.1597734920298693
ACH-000389,-0.20827767836684627
ACH-000390,-0.09101075548003157
ACH-000393,-0.1803531850983548
ACH-000395,-0.09786749568674977
ACH-000396,0.03003639341026858
ACH-000397,-0.011427697505902685
ACH-000401,-0.0035930194860672258
ACH-000402,-0.7237219288814466
ACH-000403,-0.07014543472936707
ACH-000404,0.1266326033305792
ACH-000406,-0.09086278135988217
