,CHRFAM7A (89832)
ACH-000004,0.02265033177705428
ACH-000005,0.029034303718183708
ACH-000007,0.2401326443182389
ACH-000009,-0.09480629685906736
ACH-000011,0.024405704014851967
ACH-000012,0.1733690300665189
ACH-000013,0.09514853717884376
ACH-000014,0.05973812980298765
ACH-000015,0.08709654259213391
ACH-000017,0.01174381272637683
ACH-000018,0.1970605529147582
ACH-000019,0.08375252690744138
ACH-000021,0.026811302371018617
ACH-000022,0.052877481605633464
ACH-000025,0.10726108263047293
ACH-000028,0.14105461888198573
ACH-000030,0.141881664224994
ACH-000035,0.20451432987573626
ACH-000036,0.13465237314265902
ACH-000037,-0.016220383379562848
ACH-000039,0.24367053424676305
ACH-000040,0.13403568874714822
ACH-000041,0.08023965975717455
ACH-000042,0.09913066943855686
ACH-000045,0.18106136595726255
ACH-000047,0.0028709448801539326
ACH-000052,0.009777733397713413
ACH-000053,0.009829433434134859
ACH-000054,0.10490418696301923
ACH-000055,0.13799019039251958
ACH-000060,0.09865584283037046
ACH-000067,0.14194168850041586
ACH-000070,-0.034421502331016665
ACH-000075,0.05916922931610007
ACH-000078,0.22480130005871715
ACH-000082,0.06814755461569412
ACH-000085,0.0553615043936348
ACH-000086,-0.05596021436153647
ACH-000087,0.13623606143320438
ACH-000092,0.12248173939816467
ACH-000095,0.044298269459325
ACH-000097,0.017169082612669424
ACH-000098,0.14001542181626686
ACH-000099,0.15707688644994044
ACH-000108,-0.11091429031810122
ACH-000113,0.045992813400676784
ACH-000116,0.11678341589831075
ACH-000118,0.03491988150722492
ACH-000120,0.0693008509244918
ACH-000123,0.10702763980973796
ACH-000127,0.06890318232007663
ACH-000128,0.1335020442578288
ACH-000132,0.011259968960727076
ACH-000133,0.08029715801106692
ACH-000137,-0.02331980097866587
ACH-000138,0.15374495668496674
ACH-000142,0.00941651959341359
ACH-000143,0.12413008885449392
ACH-000146,0.18532244862463612
ACH-000148,0.012612959447570684
ACH-000150,0.1140785610142498
ACH-000152,0.06851030705091854
ACH-000153,0.029999876556723943
ACH-000159,0.017120987611607533
ACH-000160,-0.0795603948909741
ACH-000163,0.2660099299174969
ACH-000167,0.15069165020207598
ACH-000168,0.15358158659512447
ACH-000169,0.04189855926981483
ACH-000178,0.0449557460965969
ACH-000183,0.1018220321878151
ACH-000188,0.04874164168851616
ACH-000189,0.1342311789447606
ACH-000190,0.03138856978776667
ACH-000198,-0.004021690005505843
ACH-000203,0.008280586106611459
ACH-000204,-0.09860854794161146
ACH-000206,0.1485189119990707
ACH-000207,0.09692009494374113
ACH-000208,-0.043286581770252415
ACH-000210,0.20038176348878534
ACH-000211,0.12444406639401773
ACH-000215,0.1411767026399183
ACH-000221,-0.06645439452273277
ACH-000222,-0.05163905071779573
ACH-000223,0.0946842802847702
ACH-000226,-0.002394779408566005
ACH-000227,0.13853568079458642
ACH-000228,0.18685473243494968
ACH-000231,0.03989516976338398
ACH-000232,0.15865457242054282
ACH-000233,-0.11822808097218995
ACH-000234,0.11376587289690247
ACH-000235,0.07615239118475665
ACH-000237,0.04212294580912089
ACH-000238,0.07134578761887422
ACH-000242,-0.13641252326056952
ACH-000243,-0.019799950693762083
ACH-000244,0.06128687236403387
ACH-000246,0.1743998599444264
ACH-000248,0.16859349722634606
ACH-000250,0.08817583115379503
ACH-000251,0.0410980354509923
ACH-000252,-0.010916374300987451
ACH-000253,0.1923175653321101
ACH-000255,0.2135311041949892
ACH-000256,0.028849731857266112
ACH-000257,0.2288222073123319
ACH-000258,0.05208951822790338
ACH-000259,0.17044000708677107
ACH-000260,0.05881656653096441
ACH-000261,0.0376917667045318
ACH-000262,0.1353361336035921
ACH-000263,0.047799666992406335
ACH-000264,0.17517647387558774
ACH-000265,-0.13053394227396858
ACH-000266,-0.02264915588090644
ACH-000272,0.040185616879901895
ACH-000274,0.022941789274104563
ACH-000277,0.18317733867727815
ACH-000278,0.17842350779500993
ACH-000279,-0.0700358740523345
ACH-000280,0.08386878180392524
ACH-000281,0.128335163456099
ACH-000288,0.010858020771006454
ACH-000291,0.08654399648804542
ACH-000293,0.044750954614915066
ACH-000294,-0.19306246642085825
ACH-000295,0.003820782366958506
ACH-000296,0.003461085817677779
ACH-000302,0.025516165043972455
ACH-000304,0.08363412213099808
ACH-000307,-0.013679998848930905
ACH-000308,0.08323591957669997
ACH-000310,0.10702814400195458
ACH-000311,0.0027626635466400673
ACH-000312,0.09894965180816176
ACH-000315,-0.1017015761681592
ACH-000316,0.15837955651419128
ACH-000317,0.11872870874809162
ACH-000318,0.12269031493213935
ACH-000319,0.044927323637513256
ACH-000320,0.008395077201800594
ACH-000322,0.18187910033841556
ACH-000323,0.2923515083790021
ACH-000324,-0.04477765041441506
ACH-000329,0.1261948448992712
ACH-000330,0.261926126116976
ACH-000331,-0.045155713899485916
ACH-000332,0.10679868762988036
ACH-000334,0.024019725215868985
ACH-000335,0.017730814059401058
ACH-000336,0.2962255248831782
ACH-000337,0.07882637190598786
ACH-000338,-0.24360681832622655
ACH-000339,0.2651215125626385
ACH-000341,0.045864668456693125
ACH-000348,-0.02790517728233312
ACH-000350,0.04503659185645985
ACH-000352,0.06566170780773542
ACH-000356,-0.0728360739169361
ACH-000361,0.06393220681211159
ACH-000362,0.14938261072933132
ACH-000363,0.01587106444687539
ACH-000364,-0.0722878852718566
ACH-000365,0.15920072624366852
ACH-000366,0.0016991073051197088
ACH-000368,0.2658371388280749
ACH-000374,0.10517613196125906
ACH-000375,-0.09495173406015496
ACH-000376,0.008225535120433721
ACH-000381,0.0047469432804796855
ACH-000383,0.0003999013448389162
ACH-000387,0.15375533996981122
ACH-000389,-0.21302227134566945
ACH-000390,0.12657052688320436
ACH-000393,0.03697276019532073
ACH-000395,0.12608817333376987
ACH-000396,0.016074919850912306
ACH-000397,0.09822994568634616
ACH-000401,0.2026932089872845
ACH-000402,0.028038940336624008
ACH-000403,0.04994472718651994
ACH-000404,0.114017191592696
ACH-000406,0.1070531236437091
ACH-000407,-0.11048869211732472
ACH-000408,0.0227055357570147
ACH-000410,0.10039731697698293
ACH-000411,0.13790035285936747
ACH-000414,0.005507062434662608
ACH-000415,0.1402466583602273
ACH-000416,0.10953181197603573
ACH-000420,0.19573890129062851
ACH-000421,0.2179809426567605
ACH-000424,-0.02886097561365142
ACH-000425,0.03995344917601199
ACH-000426,0.02176379467410362
ACH-000427,0.025394920382676284
ACH-000433,0.017227712303931438
ACH-000435,0.054761317751274664
ACH-000436,0.04020697009110937
ACH-000444,0.1733206106138953
ACH-000445,-0.015045073911980771
ACH-000448,0.14339607858180545
ACH-000450,-0.01012175009526353
ACH-000452,0.0804529703040783
ACH-000454,0.0873290712393619
ACH-000458,0.0731162407647698
ACH-000459,0.0965858191078163
ACH-000460,0.06788874928722316
ACH-000461,-0.09216712283167436
ACH-000463,-0.035079393922220224
ACH-000464,-0.13361343714740254
ACH-000466,0.07940703696661063
ACH-000467,0.13684836394592648
ACH-000468,0.0904912197705364
ACH-000469,0.06481232680716333
ACH-000470,-0.1099311259037175
ACH-000471,0.2489047272950975
ACH-000472,0.03515246209033531
ACH-000473,0.09917774605542777
ACH-000475,0.28817407386641625
ACH-000476,0.07903886817871365
ACH-000477,0.09998531290330634
ACH-000479,0.09555335617304718
ACH-000480,0.1546118221114174
ACH-000481,0.08660780997387993
ACH-000483,0.04432466240705527
ACH-000484,0.14165604520260522
ACH-000485,-0.013442945800807314
ACH-000486,-0.0748606291286941
ACH-000487,0.05077226613567437
ACH-000488,0.05838803516739177
ACH-000490,0.02132220042188501
ACH-000491,0.052597145201758684
ACH-000495,-0.22571847227621125
ACH-000496,0.049485116687594304
ACH-000499,0.3459521774555712
ACH-000500,-0.11497856690945188
ACH-000502,0.2121863899027491
ACH-000503,-0.056554047139945114
ACH-000505,-0.0495633536010064
ACH-000507,0.1228395872873734
