,CCPG1 (9236)
ACH-000004,-0.03885450536878631
ACH-000005,0.3533002267930921
ACH-000007,0.0772106423281472
ACH-000009,-0.0301335130729747
ACH-000011,-0.054244639836575466
ACH-000012,-0.046533750964378034
ACH-000013,0.07392277288173232
ACH-000014,0.03457448030936737
ACH-000015,-0.022533844042991226
ACH-000017,0.03675502046023607
ACH-000018,-0.04562557390680405
ACH-000019,0.08109517980814324
ACH-000021,0.10555909688404254
ACH-000022,-0.026311954418695938
ACH-000025,-0.01043118516163854
ACH-000028,0.07364312654981159
ACH-000030,-0.01211256899723721
ACH-000035,-0.01763187309073322
ACH-000036,0.13389011957073602
ACH-000037,0.11771293071011985
ACH-000039,-0.05648721666970255
ACH-000040,-0.006613772244694214
ACH-000041,0.033542915634191386
ACH-000042,0.050752733004261565
ACH-000045,0.06437626411832224
ACH-000047,-0.012714394140147635
ACH-000052,-0.1413148040024396
ACH-000053,-0.01634656960017478
ACH-000054,-0.043608711481719895
ACH-000055,0.20626895483251292
ACH-000060,0.042879844531668265
ACH-000067,-0.15704074324389122
ACH-000070,-0.07231186780695706
ACH-000075,0.11933432622723796
ACH-000078,0.010553690224812905
ACH-000082,-0.13777641905382726
ACH-000085,-0.07275852193930207
ACH-000086,0.09283352542677206
ACH-000087,-0.01980287374855438
ACH-000092,0.04956620618200678
ACH-000095,-0.011645428742118472
ACH-000097,0.03785060204030127
ACH-000098,0.12567952334699029
ACH-000099,0.006917434836225319
ACH-000108,0.09399694754847136
ACH-000113,0.11351591117063566
ACH-000116,0.02389779834059317
ACH-000118,0.1500341093216631
ACH-000120,0.11677489030197105
ACH-000123,-0.11306643760558267
ACH-000127,-0.027372225148668126
ACH-000128,0.0382323987960308
ACH-000132,0.02848823599630718
ACH-000133,0.07806898571943592
ACH-000137,-0.08184057029807641
ACH-000138,0.048174045947783184
ACH-000142,0.18102262612654188
ACH-000143,0.002572470931153295
ACH-000146,-0.0673869134787674
ACH-000148,-0.023822989726038038
ACH-000150,0.060265160442002814
ACH-000152,0.004009988948689912
ACH-000153,-0.017155607040047954
ACH-000159,0.08116483182064615
ACH-000160,-0.04852781555654598
ACH-000163,0.01100332623799051
ACH-000167,-0.1993261418790558
ACH-000168,-0.07801432628227828
ACH-000169,-0.068206457560912
ACH-000178,0.12642942953799352
ACH-000183,0.02492902076259385
ACH-000188,0.02458332663395111
ACH-000189,0.06369476920360817
ACH-000190,0.14800935827256492
ACH-000198,-0.03531720664611445
ACH-000203,-0.2044653276524475
ACH-000204,-0.06121320395465769
ACH-000206,-0.05628865579011598
ACH-000207,0.12865322627383818
ACH-000208,-0.059504730065197124
ACH-000210,-0.04205649467858492
ACH-000211,0.11180346644771537
ACH-000215,0.02553441619239273
ACH-000221,-0.001799421934353654
ACH-000222,0.2129322702388826
ACH-000223,0.027454324037956158
ACH-000226,0.05260373648294574
ACH-000227,-0.03056696882723482
ACH-000228,-0.02024815758085753
ACH-000231,0.0586186036311598
ACH-000232,0.06564106875385685
ACH-000233,0.03261433822320764
ACH-000234,0.018647852832467563
ACH-000235,0.02843233264777965
ACH-000237,-0.02228260136168537
