,BCL2L12 (83596)
ACH-000004,0.01156457020113717
ACH-000005,0.027773137993942317
ACH-000007,-0.16551708233945314
ACH-000009,-0.17191551375438194
ACH-000011,-0.1678780437378881
ACH-000012,-0.170091517745872
ACH-000013,-0.20588831748048506
ACH-000014,-0.07533929082092726
ACH-000015,-0.182396826555304
ACH-000017,-0.07290650958022425
ACH-000018,-0.06287204841420503
ACH-000019,-0.12933139173805944
ACH-000021,-0.1220097741113166
ACH-000022,-0.17677986446122498
ACH-000025,-0.029306269396347874
ACH-000028,-0.2018529391295253
ACH-000030,-0.18139860711752465
ACH-000035,-0.16203394297502682
ACH-000036,-0.07374646833215408
ACH-000037,-0.1562790508993522
ACH-000039,0.005615875877817181
ACH-000040,-0.2079511827452062
ACH-000041,-0.15235189370781455
ACH-000042,-0.052214911586551394
ACH-000045,-0.12997037482927054
ACH-000047,-0.08144556500844069
ACH-000052,-0.12577791665673907
ACH-000053,-0.10320798858716006
ACH-000054,-0.13518565830856027
ACH-000055,-0.4012354618525836
ACH-000060,-0.29487478871814143
ACH-000067,-0.04254672189888095
ACH-000070,-0.027168249330879503
ACH-000075,-0.27473895583892033
ACH-000078,-0.11496936101550295
ACH-000082,-0.08553619303075316
ACH-000085,-0.3002247776537155
ACH-000086,-0.2181850217191028
ACH-000087,0.14087071809091836
ACH-000092,-0.16399032953427872
ACH-000095,-0.16633556711296832
ACH-000097,-0.17410685495313513
ACH-000098,-0.16562905623728064
ACH-000099,-0.2554566582284202
ACH-000108,-0.09078820276720836
ACH-000113,-0.2082738919159251
ACH-000116,-0.02823805631826669
ACH-000118,-0.1513730988643107
ACH-000120,-0.1311736373702838
ACH-000123,-0.18770260832239044
ACH-000127,-0.05707624885204988
ACH-000128,-0.2742254813373285
ACH-000132,-0.03646611933944167
ACH-000133,-0.005106291053172091
ACH-000137,-0.20741755578304855
ACH-000138,-0.1466659491490672
ACH-000142,-0.2408441457599412
ACH-000143,-0.05309439858227272
ACH-000146,-0.14149727353902708
ACH-000148,-0.09239300674941277
ACH-000150,-0.12875293220577522
ACH-000152,-0.1601199573534074
ACH-000153,-0.19577685906494874
ACH-000159,-0.2413507145563524
ACH-000160,-0.21300397817193314
ACH-000163,-0.20199712461520267
ACH-000167,0.12747327876177375
ACH-000168,-0.06195933525803726
ACH-000169,-0.022247820406455454
ACH-000178,-0.1682008424964019
ACH-000183,-0.09469177848246484
ACH-000188,-0.012695202954265471
ACH-000189,-0.25839675950911944
ACH-000190,0.01711743375091898
ACH-000198,-0.03744620287444009
ACH-000203,0.014551795613360974
ACH-000204,-0.09689543349839544
ACH-000206,-0.2511899997848492
ACH-000207,-0.20705287289740465
ACH-000208,-0.18660203609973314
ACH-000210,-0.016562380513876058
ACH-000211,-0.15476974861123347
ACH-000215,-0.1122428947987946
ACH-000221,-0.14549571051422794
ACH-000222,0.02268744468699889
ACH-000223,-0.08763832890411734
ACH-000226,-0.1968255750931356
ACH-000227,-0.3115386003436475
ACH-000228,-0.18000959506160194
ACH-000231,-0.08389332838896059
ACH-000232,-0.12022618030951628
ACH-000233,-0.18306309664313164
ACH-000234,-0.2638576256472835
ACH-000235,-0.17434979450533308
ACH-000237,-0.08179504716494089
ACH-000238,0.07968896867790859
ACH-000242,0.013081630898274124
ACH-000243,-0.013588874216413159
ACH-000244,-0.216073612065156
ACH-000246,-0.13545999558185173
ACH-000248,0.00907017903593213
ACH-000250,-0.1886112280611469
ACH-000251,-0.10640526006805336
ACH-000252,-0.2194113450271291
ACH-000253,-0.10584884338516536
ACH-000255,-0.29105197725569143
ACH-000256,0.032101743101051725
ACH-000257,-0.05240010595531566
ACH-000258,-0.07440224712995533
ACH-000259,-0.08190447539039329
ACH-000260,-0.17337662020354566
ACH-000261,-0.1185752234843476
ACH-000262,-0.2169610993436182
ACH-000263,-0.3058508943600833
ACH-000264,-0.12107164003231745
ACH-000265,-0.12372178380356888
ACH-000266,-0.10685415038423927
ACH-000272,-0.0573430162311964
ACH-000274,-0.16024208643901489
ACH-000277,-0.1000393392201724
ACH-000278,-0.1164018559577608
ACH-000279,-0.0856152989768839
ACH-000280,-0.1084481592354908
ACH-000281,-0.039784926246486434
ACH-000288,-0.04325727512186417
ACH-000291,-0.13975341342794478
ACH-000293,-0.11266711488947576
ACH-000294,-0.15252070583786315
ACH-000295,-0.21253574583524087
ACH-000296,-0.43433746079049795
ACH-000302,-0.3259761398837561
ACH-000304,-0.06263572987491532
ACH-000307,-0.02947048750113757
ACH-000308,-0.13483433182356716
ACH-000310,-0.168188628167648
ACH-000311,-0.08195384007191693
ACH-000312,-0.044614208886732586
ACH-000315,-0.1990151378379625
ACH-000316,-0.13711056940674554
ACH-000317,-0.1509759732669244
ACH-000318,-0.2161943895009657
ACH-000319,-0.15664021478199408
ACH-000320,-0.2469340840630553
ACH-000322,-0.019084483334686552
ACH-000323,-0.10003913218953316
ACH-000324,-0.09844461409589136
ACH-000329,-0.12776477728337599
ACH-000330,-0.13167121042612662
ACH-000331,-0.17007624388780768
ACH-000332,-0.19452343868222044
ACH-000334,-0.2208994206932327
ACH-000335,-0.3488084044522079
ACH-000336,-0.04148969762011138
ACH-000337,-0.13334389232707447
ACH-000338,0.6951326910565199
ACH-000339,-0.25941873033496604
ACH-000341,-0.3972506727632844
ACH-000348,-0.11249944138859062
ACH-000350,-0.241171548553185
ACH-000352,-0.20536453289523607
ACH-000356,-0.06942316314775815
ACH-000361,-0.013996445757653105
ACH-000362,-0.21071095575131332
ACH-000363,-0.1865999807362856
ACH-000364,-0.1232068381427233
ACH-000365,-0.2143697530634418
ACH-000366,-0.18090900363092294
ACH-000368,0.09930378583206748
ACH-000374,0.024118167323791625
ACH-000375,-0.051663396419856865
ACH-000376,-0.02724516071583503
ACH-000381,-0.01643704061071588
ACH-000383,-0.1751103221806654
ACH-000387,-0.03187643391213233
ACH-000389,-0.20119036279929434
ACH-000390,-0.04543383861404039
ACH-000393,-0.09394666582108953
ACH-000395,-0.22459151552008436
ACH-000396,0.1249784365878775
ACH-000397,-0.17314122313243335
ACH-000401,-0.30982031257414594
ACH-000402,-0.4881446670798765
ACH-000403,-0.20754660601038785
ACH-000404,-0.06726356207611861
ACH-000406,-0.14968119246946815
ACH-000407,-0.13812551846893714
ACH-000408,-0.019677364852739014
ACH-000410,-0.3117268483657947
ACH-000411,-0.09254202050196457
ACH-000414,-0.2056093928853525
ACH-000415,-0.03291632469018968
ACH-000416,-0.1363895538871662
ACH-000420,-0.17426782374726746
ACH-000421,-0.15292131952626714
ACH-000424,-0.12111327768205801
ACH-000425,-0.1744600110786597
ACH-000426,-0.11399067806042415
ACH-000427,-0.183603580230998
ACH-000433,-0.08614867935539812
ACH-000435,-0.34647878141931016
ACH-000436,-0.20746204646002092
ACH-000444,-0.04640874839549793
ACH-000445,-0.12617250261649904
ACH-000448,-0.07960902064382126
ACH-000450,-0.2430924533213741
ACH-000452,-0.05768104330650301
ACH-000454,0.03148168417502261
ACH-000458,-0.188764005543873
ACH-000459,-0.1414252615518467
ACH-000460,-0.10685257717483193
ACH-000461,-0.1547814429421249
ACH-000463,-0.17511440615106574
ACH-000464,-0.1421869652819872
ACH-000466,-0.19185329361008685
ACH-000467,-0.07328777766735008
ACH-000468,0.029276139364056982
ACH-000469,-0.18243941747920006
ACH-000470,-0.11266469821643513
ACH-000471,-0.16071384097478938
ACH-000472,-0.1429702365777598
ACH-000473,-0.1788723085555086
ACH-000475,-0.12099817868681872
ACH-000476,-0.07874298125422964
ACH-000477,-0.22033267535975815
ACH-000479,0.20229684698008954
ACH-000480,-0.21106505937853035
ACH-000481,-0.11584957302532008
ACH-000483,-0.03324347101904305
ACH-000484,-0.13946366227712928
ACH-000485,-0.2446845196400464
ACH-000486,-0.2296124283739903
ACH-000487,-0.034771517364330214
ACH-000488,-0.02675289952610179
ACH-000490,-0.01822291224094342
ACH-000491,-0.17000357000794278
ACH-000495,-0.08232386774592856
ACH-000496,-0.07755656402302427
ACH-000499,-0.2494483984161575
ACH-000500,-0.0147615600352288
ACH-000502,0.00962367777891553
ACH-000503,-0.2484061409894257
ACH-000505,-0.14450844782043468
ACH-000507,-0.06066137751643786
ACH-000510,-0.1518564404838699
ACH-000511,-0.2193015939937354
ACH-000512,-0.057843009945512364
ACH-000516,-0.0625612878288883
ACH-000517,-0.22377640143966515
ACH-000518,-0.14762308779289068
ACH-000520,-0.21381233055112706
ACH-000521,-0.054847257884468384
ACH-000522,-0.20621200373108228
ACH-000524,-0.19272860339006756
ACH-000527,-0.12878914683087084
ACH-000528,-0.08381746646821142
ACH-000537,0.005081189974649359
ACH-000541,-0.4171530982381376
ACH-000542,-0.19445528654480512
ACH-000544,-0.004569274720368553
ACH-000545,-0.052993723134121686
ACH-000547,-0.32335229753220723
ACH-000548,-0.18205937900998012
ACH-000549,-0.026424372370627402
ACH-000550,-0.09543075048765882
ACH-000552,-0.1955653821450819
ACH-000556,-0.13173186732195474
ACH-000557,-0.09931720420450346
ACH-000569,0.07354957892366733
ACH-000570,-0.14157778737034735
ACH-000571,-0.14458108175296147
ACH-000573,-0.0754092530588915
ACH-000576,-0.1793572683297224
ACH-000579,-0.05710957278127263
ACH-000580,-0.10510376926891724
ACH-000584,-0.19753764514633493
ACH-000585,-0.1735592366675789
ACH-000588,-0.25224312854056
ACH-000589,-0.21451096376472356
ACH-000591,-0.14017505456439106
ACH-000593,-0.0871890817511936
ACH-000600,-0.18248778214900727
ACH-000601,-0.13315890767842353
ACH-000605,-0.05313383444365562
ACH-000606,0.04296049074943553
ACH-000608,-0.15342913902219962
ACH-000614,-0.20746570500369227
ACH-000616,-0.19713793362894905
ACH-000618,-0.029019741824114924
ACH-000619,0.033858315945206774
ACH-000620,-0.17589809400046005
ACH-000621,-0.1287342281873865
ACH-000622,-0.047765390608211854
ACH-000623,-0.07932008533001964
ACH-000624,-0.16576578185316754
ACH-000627,-0.16693146188396546
ACH-000630,-0.04888830142372009
ACH-000631,-0.1627658104128641
ACH-000632,-0.13928568819737933
ACH-000633,-0.042996444177992095
ACH-000637,-0.2432474139410876
ACH-000638,-0.07668283374687647
ACH-000646,-0.2510021558370988
ACH-000647,-0.1324904665796552
ACH-000648,-0.06758847862378746
ACH-000649,-0.10720862737870054
ACH-000651,-0.1253345186406293
ACH-000652,-0.06080424654254886
ACH-000653,-0.10674879466870348
ACH-000657,-0.14269100083891836
ACH-000658,-0.11427861735793494
ACH-000661,-0.18702296971631016
ACH-000662,-0.3274920248851958
ACH-000663,-0.21689848106995566
ACH-000665,-0.0024147854513805233
ACH-000671,-0.1464469779740938
ACH-000672,-0.19042522684353488
ACH-000673,-0.08589065909605043
ACH-000676,-0.13041351893058847
ACH-000677,-0.1389170321909485
ACH-000681,-0.14740833176483473
ACH-000683,-0.12653041547965574
ACH-000684,-0.03721907046830527
ACH-000688,-0.1577806971613647
ACH-000693,-0.1551324034229228
ACH-000694,-0.17071796060488
ACH-000695,-0.003664100460966622
ACH-000696,-0.2550514039284657
ACH-000697,-0.3266277614277922
ACH-000699,-0.11937202062221025
ACH-000701,-0.2045920453666045
ACH-000706,-0.14891186388288466
ACH-000711,-0.13231781792630265
ACH-000713,-0.05164519720140162
