,ERO1LB (56605)
ACH-000004,-0.13076971072811427
ACH-000005,-0.0585208531836973
ACH-000007,0.246894748093745
ACH-000009,0.010150659689893149
ACH-000011,-0.10771185815659416
ACH-000012,-0.034409804276784056
ACH-000013,-0.00878283946818801
ACH-000014,-0.06961204710986713
ACH-000015,0.06740429806749576
ACH-000017,0.02950365688259818
ACH-000018,0.19893549510034364
ACH-000019,-0.03362329554330561
ACH-000021,0.09770155524983873
ACH-000022,0.015284950272511843
ACH-000025,-0.030504028385166956
ACH-000028,0.06898785681373834
ACH-000030,-0.016804623410351074
ACH-000035,0.003564263335744447
ACH-000036,-0.09831153801620243
ACH-000037,0.15822911216039212
ACH-000039,0.0755743785538734
ACH-000040,0.11280801738801555
ACH-000041,0.0297748048161991
ACH-000042,-0.0355444885470318
ACH-000045,0.024997317629200645
ACH-000047,-0.06957489983392952
ACH-000052,0.25741191036405897
ACH-000053,-0.003489630709431716
ACH-000054,-0.15021930307049344
ACH-000055,0.050079733385410496
ACH-000060,0.023705584978759815
ACH-000067,0.07107346241430874
ACH-000070,0.12267839653703748
ACH-000075,-0.01950327429620216
ACH-000078,0.11615262600502575
ACH-000082,0.06193234519897271
ACH-000085,0.17705011853264604
ACH-000086,-0.08597677343243203
ACH-000087,0.04418294813130864
ACH-000092,0.07476940797318901
ACH-000095,0.038237226868120165
ACH-000097,0.04915744980282285
ACH-000098,0.059204749559137376
ACH-000099,0.07873421046831967
ACH-000108,0.17362188783796142
ACH-000113,0.044992956405893215
ACH-000116,0.017841765553718015
ACH-000118,-0.006376334869369192
ACH-000120,0.0604129271417482
ACH-000123,-0.00013117854899621963
ACH-000127,-0.015782724905305738
ACH-000128,0.0181638788226253
ACH-000132,-0.028058176451647
ACH-000133,-0.027590143185957476
ACH-000137,-0.05096193132064342
ACH-000138,0.03146195904836023
ACH-000142,-0.06971203287224262
ACH-000143,0.18043565777642426
ACH-000146,0.014082581304371832
ACH-000148,-0.11469409045134996
ACH-000150,0.04547913280838538
ACH-000152,0.15898058463200604
ACH-000153,0.13520778658002988
ACH-000159,-0.054456781001746925
ACH-000160,-0.22945480550887706
ACH-000163,0.03165896529013984
ACH-000167,-0.34830102484268377
ACH-000168,-0.17304870763918728
ACH-000169,0.08193446198563342
ACH-000178,0.11372692946401408
ACH-000183,-0.005022802843099375
ACH-000188,0.1594960797511823
ACH-000189,-0.06950846858155448
ACH-000190,0.22622777785753698
ACH-000198,-0.037477988060374084
ACH-000203,0.4039797256955873
ACH-000204,0.09468513669873097
ACH-000206,-0.1228547736691924
ACH-000207,0.19161484263545586
ACH-000208,-0.04473729285515536
ACH-000210,0.2195954361728195
ACH-000211,-0.03900862275936974
ACH-000215,0.055994258065912086
ACH-000221,0.1207133850892734
ACH-000222,0.019810563207267283
ACH-000223,-0.018101921163244564
ACH-000226,-0.0037301859385416225
ACH-000227,-0.0934516140532012
ACH-000228,-0.053721896214715
ACH-000231,0.11715868408939965
ACH-000232,0.006483550884467827
ACH-000233,-0.11907610643176025
ACH-000234,-0.003936003914607071
ACH-000235,0.0617768099035599
ACH-000237,0.110386705441751
ACH-000238,-0.0034582683634563896
ACH-000242,0.3116034034040804
ACH-000243,0.0193962938322729
ACH-000244,0.023771334112095647
ACH-000246,0.07839547021003564
ACH-000248,0.09773396250492557
ACH-000250,0.12894409489776756
ACH-000251,0.2886876517439263
ACH-000252,-0.05981215615728961
ACH-000253,0.15641880748210862
ACH-000255,0.07557742675438714
ACH-000256,0.16223224995565882
ACH-000257,0.10179737341735057
ACH-000258,-0.13092193643391234
ACH-000259,-0.02881284205237917
