,COPS3 (8533)
ACH-000004,-1.1956544592426477
ACH-000005,-1.0072868932686214
ACH-000007,-0.7506959809770091
ACH-000009,-1.0553855777494052
ACH-000011,-0.5632112758733462
ACH-000012,-1.121663160441208
ACH-000013,-0.8710423037015359
ACH-000014,-0.8318824479712686
ACH-000015,-1.01921738443724
ACH-000017,-1.0586695697555026
ACH-000018,-0.9710848311279022
ACH-000019,-0.8171337927646869
ACH-000021,-0.8788011707839402
ACH-000022,-1.0532799424243249
ACH-000025,-0.9241791555409634
ACH-000028,-0.90471200062513
ACH-000030,-0.7654371728699221
ACH-000035,-0.9136157647157696
ACH-000036,-0.9697091882350872
ACH-000037,-0.8974836103686662
ACH-000039,-1.1529449908623357
ACH-000040,-0.8814659968928149
ACH-000041,-0.9635784494304211
ACH-000042,-1.05506291445751
ACH-000045,-0.8119869615448141
ACH-000047,-0.959435636584499
ACH-000052,-0.7463475919104614
ACH-000053,-1.008797646688632
ACH-000054,-0.9307462858708876
ACH-000055,-1.0532701180845625
ACH-000060,-1.212078360168314
ACH-000067,-1.1062729846878845
ACH-000070,-0.6863159156914496
ACH-000075,-1.178841461834928
ACH-000078,-0.6957650805843563
ACH-000082,-0.6982248664792671
ACH-000085,-1.0259472888711498
ACH-000086,-1.0686873764757607
ACH-000087,-0.7070085047682405
ACH-000092,-1.1902666333108751
ACH-000095,-0.8764036168610364
ACH-000097,-1.1626491143939488
ACH-000098,-1.2392425930391007
ACH-000099,-0.8260838165234504
ACH-000108,-0.9286307805209464
ACH-000113,-0.9009014677407656
ACH-000116,-1.0376372215884466
ACH-000118,-0.9514122589462414
ACH-000120,-0.9585605114426532
ACH-000123,-0.8683815093341127
ACH-000127,-0.978585398494056
ACH-000128,-0.8454651074341621
ACH-000132,-1.0756156082883048
ACH-000133,-0.9168891103549122
ACH-000137,-1.0708022201412175
ACH-000138,-0.9733132980715904
ACH-000142,-1.0554833822195648
ACH-000143,-0.8695139133761983
ACH-000146,-1.0627621319465326
ACH-000148,-0.9046566542071514
ACH-000150,-0.6923016759461978
ACH-000152,-0.9207671612832768
ACH-000153,-1.027132431327322
ACH-000159,-1.1091135390589726
ACH-000160,-0.9730661068970364
ACH-000163,-0.9347211396454662
ACH-000167,-1.68782133689156
ACH-000168,-0.8934383176292653
ACH-000169,-0.902047966519524
ACH-000178,-0.8949403117640634
ACH-000183,-0.9400685663391898
ACH-000188,-0.9182715661805484
ACH-000189,-1.0773522440781165
ACH-000190,-1.1023160407310963
ACH-000198,-0.9509217442257288
ACH-000203,-1.19879773023783
ACH-000204,-1.1824250046531344
ACH-000206,-0.8594957911693629
ACH-000207,-0.8275777194125218
ACH-000208,-0.7141502451789461
ACH-000210,-0.7019463740698342
ACH-000211,-0.8802768246306418
ACH-000215,-0.7965939376931326
ACH-000221,-0.9886536824443
ACH-000222,-0.885049783009273
ACH-000223,-1.1791592754623712
ACH-000226,-0.8076712640086179
ACH-000227,-0.4320241684044107
ACH-000228,-1.1497151588069057
ACH-000231,-1.1891374545362534
ACH-000232,-0.9035777451229736
ACH-000233,-0.8332492354485735
ACH-000234,-0.9822881316239502
ACH-000235,-0.8540792629041105
ACH-000237,-0.8508533969185019
ACH-000238,-0.8916012896428421
ACH-000242,-1.0587970874075887
ACH-000243,-1.0288447745645035
ACH-000244,-0.7989998524098082
ACH-000246,-0.9870271230596516
ACH-000248,-1.095185117059014
ACH-000250,-1.0910709864738948
ACH-000251,-0.9057650456352784
ACH-000252,-0.9314014845458212
ACH-000253,-0.8857105618251103
ACH-000255,-0.8804691470334386
ACH-000256,-1.111082137114234
