,COX8A (1351)
ACH-000004,-0.17251032770771987
ACH-000005,-0.18841616064627076
ACH-000007,0.3247034947068233
ACH-000009,0.04174845035665836
ACH-000011,0.18118311718168945
ACH-000012,-0.07117366264351367
ACH-000013,-0.014728995057842415
ACH-000014,0.1507025958884085
ACH-000015,-0.12808416260891475
ACH-000017,-0.09963728575487854
ACH-000018,0.17271645706794245
ACH-000019,-0.00013436364897540174
ACH-000021,-0.06591708391913045
ACH-000022,-0.0440195587159805
ACH-000025,-0.09363920366875396
ACH-000028,-0.24409240820280706
ACH-000030,-0.06338639676687352
ACH-000035,-0.0155548855680274
ACH-000036,0.005384263876197341
ACH-000037,-0.15530146326007593
ACH-000039,-0.3706682880408263
ACH-000040,-0.2064774105128664
ACH-000041,-0.10994762281659083
ACH-000042,-0.11369573640635795
ACH-000045,-0.01045456081397515
ACH-000047,-0.15688822402226346
ACH-000052,-0.1309268450051652
ACH-000053,0.00015579889539131197
ACH-000054,0.07092769192948294
ACH-000055,-0.1312394148070979
ACH-000060,-0.043928359408668384
ACH-000067,-0.030681504908240825
ACH-000070,-0.016574554928055034
ACH-000075,0.11388344219586335
ACH-000078,0.07586948503857559
ACH-000082,-0.05827917507001039
ACH-000085,-0.1626911081192963
ACH-000086,-0.12563010180503034
ACH-000087,-0.0745243628988356
ACH-000092,-0.06500120641877083
ACH-000095,-0.04691193526502102
ACH-000097,-0.07079657749019444
ACH-000098,-0.033138077503287885
ACH-000099,-0.05587392842968357
ACH-000108,0.11383258928533685
ACH-000113,-0.17086853967772406
ACH-000116,-0.2532006906552175
ACH-000118,-0.04438319866802185
ACH-000120,-0.030688037565865845
ACH-000123,-0.041999484548246285
ACH-000127,0.1659783696339835
ACH-000128,0.10573310709308607
ACH-000132,-0.30861315825698715
ACH-000133,-0.12907323257013611
ACH-000137,-0.14797293242802173
ACH-000138,-0.16049729263202114
ACH-000142,-0.17795016339494574
ACH-000143,0.23088307737567615
ACH-000146,-0.2461932857814165
ACH-000148,0.012728064894270964
ACH-000150,-0.020334168869710036
ACH-000152,-0.08311813647647717
ACH-000153,0.07019265618923079
ACH-000159,-0.07785706283089165
ACH-000160,-0.2520384875505405
ACH-000163,-0.08636177845680616
ACH-000167,0.035303531216486835
ACH-000168,0.3207087247887917
ACH-000169,-0.02814775472290252
ACH-000178,-0.10535488157388913
ACH-000183,-0.18608721864403888
ACH-000188,-0.2261181045088436
ACH-000189,0.037037488048761655
ACH-000190,-0.3827022069135386
ACH-000198,-0.02349246013748757
ACH-000203,-0.3632293975259948
ACH-000204,-0.20567837763246474
ACH-000206,0.10259845157038733
ACH-000207,-0.03519908101487598
ACH-000208,0.04858774690029554
ACH-000210,0.2385370322761569
ACH-000211,0.01792593984356784
ACH-000215,0.03684694052763452
ACH-000221,-0.03783582295032048
ACH-000222,-0.1499031823765712
ACH-000223,-0.18480389522422547
ACH-000226,0.0789595414082315
ACH-000227,0.09661508875429968
ACH-000228,-0.0984032209680684
ACH-000231,0.11464302523854432
ACH-000232,0.1326249909818988
ACH-000233,0.022237105196873747
ACH-000234,-0.19846399344011886
ACH-000235,-0.06452378647079297
ACH-000237,0.16054500398906255
ACH-000238,0.028673070407426907
ACH-000242,-0.11894190109683613
ACH-000243,-0.13510278373499654
ACH-000244,0.20697334699057088
ACH-000246,-0.2109176506042742
ACH-000248,-0.15696488534681888
ACH-000250,-0.04105765273787513
ACH-000251,-0.02621124164005938
ACH-000252,0.10335319313788753
ACH-000253,0.06684966517523112
ACH-000255,-0.03893913872382483
ACH-000256,-0.21506902927892008
ACH-000257,-0.166211587640474
ACH-000258,0.049652481641894015
ACH-000259,-0.23266079130836745
ACH-000260,-0.027300880618144088
ACH-000261,-0.10742581224837357
ACH-000262,0.023470539127179644
ACH-000263,-0.33885253140855986
ACH-000264,-0.0669290332756629
ACH-000265,-0.0241756142039027
ACH-000266,-0.10880536350584877
ACH-000272,-0.07312509345102798
ACH-000274,-0.01907498484422313
ACH-000277,-0.0008308638056245242
ACH-000278,0.18596913832573894
ACH-000279,0.02536902015712542
ACH-000280,-0.03357911090428365
ACH-000281,-0.11370784124719305
ACH-000288,0.014419613181709043
ACH-000291,0.04929574902758772
ACH-000293,-0.2350104328314072
ACH-000294,-0.04773898414222205
ACH-000295,-0.015596395533533331
ACH-000296,-0.04951565653113175
ACH-000302,-0.05166258390942189
ACH-000304,-0.07628745427834438
ACH-000307,0.04201139294314417
ACH-000308,-0.14444481510508794
ACH-000310,0.01708807624815889
ACH-000311,-0.11984397873818048
ACH-000312,-0.08462042553407942
ACH-000315,0.17490535363034174
ACH-000316,-0.141291602046708
ACH-000317,-0.2333241456931427
ACH-000318,-0.21540247738322726
ACH-000319,-0.10000783848083022
ACH-000320,0.10230647743103244
ACH-000322,-0.00661285416593102
ACH-000323,0.016524146164319402
ACH-000324,0.03237203746241544
ACH-000329,-0.16791337813760415
ACH-000330,-0.1450085017530788
ACH-000331,-0.1769504776364796
ACH-000332,-0.09198221016633397
ACH-000334,-0.36046555200998986
ACH-000335,0.0073208821997555905
ACH-000336,-0.3057252611590961
ACH-000337,-0.1971768808400727
ACH-000338,-0.295621155068226
ACH-000339,-0.2067044349415088
ACH-000341,-0.048232340713532385
ACH-000348,0.1162652646185327
ACH-000350,-0.047544933815698735
ACH-000352,-0.013766385972284726
ACH-000356,-0.06036137286417655
ACH-000361,0.10625216827903436
ACH-000362,0.05441886941799391
ACH-000363,-0.0705205628884415
ACH-000364,0.07123180087886813
ACH-000365,-0.07868059088917709
ACH-000366,-0.08867769101572301
ACH-000368,-0.11541964368817102
ACH-000374,-0.22037615022753929
ACH-000375,-0.1896874120782983
ACH-000376,-0.08382683086684144
ACH-000381,-0.015019268708239115
ACH-000383,-0.041743862564534884
ACH-000387,0.09413668860472656
