,DOPEY2 (9980)
ACH-000004,0.15709717700506526
ACH-000005,0.24319397696627024
ACH-000007,-0.22395346317040915
ACH-000009,0.20821493018831785
ACH-000011,0.08563926679379932
ACH-000012,0.03201142056633411
ACH-000013,0.06066075015584296
ACH-000014,0.056484732842884626
ACH-000015,0.059956201095410035
ACH-000017,0.11363031151738355
ACH-000018,0.11821633386602524
ACH-000019,0.11329498094779515
ACH-000021,0.058296814372308735
ACH-000022,-0.09971139797025998
ACH-000025,0.2270814463213218
ACH-000028,0.09839129254540332
ACH-000030,0.11401151199456662
ACH-000035,0.19454218456834732
ACH-000036,0.17660415478569233
ACH-000037,0.09895468458295677
ACH-000039,0.08762190002097918
ACH-000040,0.08536860481120133
ACH-000041,0.09661622083478008
ACH-000042,0.07324193935093594
ACH-000045,0.05715651000035705
ACH-000047,0.13729693814271526
ACH-000052,0.14747719178784607
ACH-000053,0.1438406050449618
ACH-000054,0.2427888173804557
ACH-000055,0.006381553825627596
ACH-000060,0.0925629542791946
ACH-000067,0.08037226857013015
ACH-000070,0.2721166323239084
ACH-000075,0.2373508613901887
ACH-000078,0.08535212104459612
ACH-000082,0.10617386830776633
ACH-000085,0.1077604457391286
ACH-000086,0.07717217207140485
ACH-000087,-0.16457426928700902
ACH-000092,0.12065346451386635
ACH-000095,0.12043557143003712
ACH-000097,0.05691891873108741
ACH-000098,0.07127613160778533
ACH-000099,0.0610887787643553
ACH-000108,0.11486767308642125
ACH-000113,0.10214978248318896
ACH-000116,0.021217385837824503
ACH-000118,0.23546180845536266
ACH-000120,0.1277602508247799
ACH-000123,0.003613109645730035
ACH-000127,0.11879345376873247
ACH-000128,0.06288050461602007
ACH-000132,0.21554730483168516
ACH-000133,0.13786904005202275
ACH-000137,0.0356265355293561
ACH-000138,0.19286625891569287
ACH-000142,0.033832557196571016
ACH-000143,0.09795676749712694
ACH-000146,0.16718759003196065
ACH-000148,0.12799160798177062
ACH-000150,0.07908483474141799
ACH-000152,0.1154030542613902
ACH-000153,0.2653074688847829
ACH-000159,0.041068597592233164
ACH-000160,-0.03626812687103655
ACH-000163,0.091092067931941
ACH-000167,-0.03337334589258513
ACH-000168,-0.04642959143581262
ACH-000169,0.08096889630122497
ACH-000178,0.22869041540592544
ACH-000183,0.1914051924069404
ACH-000188,0.07360317649815208
ACH-000189,0.032197675925990064
ACH-000190,0.09949404739340442
ACH-000198,-0.009231838402414415
ACH-000203,0.3308334625880048
ACH-000204,0.2438957231309337
ACH-000206,0.03270692455923384
ACH-000207,0.14485942858274226
ACH-000208,0.14200062054206872
ACH-000210,-0.02611281494822276
ACH-000211,0.10799337211200133
ACH-000215,0.10711231331260647
ACH-000221,0.0791701914426058
ACH-000222,0.010975539158599636
ACH-000223,0.13339652310743827
ACH-000226,0.1842413155822624
ACH-000227,-0.06766967477992415
ACH-000228,0.007131189379581343
ACH-000231,0.12919322337137146
ACH-000232,0.1858425994633525
ACH-000233,0.04835209324090852
ACH-000234,0.04249069406289442
ACH-000235,0.08666810857146852
ACH-000237,0.09366992399736752
ACH-000238,-0.005644454747050613
ACH-000242,-0.14122542688322046
ACH-000243,0.1598310501199736
ACH-000244,0.4350142930044065
ACH-000246,0.0748971011774372
ACH-000248,-0.01813092574054949
ACH-000250,0.06914988886168517
ACH-000251,0.18569801872948785
ACH-000252,0.05458281556613835
ACH-000253,0.048148219539576674
ACH-000255,0.1951400347199256
ACH-000256,0.29207907169437924
ACH-000257,0.07324489944417083
ACH-000258,0.26715948007805124
ACH-000259,0.022309463814154745
ACH-000260,0.1623081600184156
ACH-000261,0.09112784569571454
ACH-000262,0.020592351825870138
ACH-000263,-0.003414810540945561
ACH-000264,0.12566573366253853
ACH-000265,0.026436897894193283
ACH-000266,0.06428818487036346
ACH-000272,0.21340215707581806
ACH-000274,0.036609781404515325
ACH-000277,0.03912409238164034
ACH-000278,0.22474677543042001
ACH-000279,0.12519689017423094
ACH-000280,0.023208838481403173
ACH-000281,0.1266943765249349
ACH-000288,0.07319130172401596
ACH-000291,0.02267138484388464
ACH-000293,0.1973077359895397
ACH-000294,0.07001373967196177
ACH-000295,0.1821237573408421
ACH-000296,-0.004942212814077112
ACH-000302,0.06667377205221788
ACH-000304,0.30283450126194605
ACH-000307,-0.003578125830937526
ACH-000308,0.07987006239745728
ACH-000310,0.034943969880833016
ACH-000311,0.1500876878730381
ACH-000312,0.07196664300654634
ACH-000315,-0.035914616971536584
ACH-000316,0.07854622174235854
ACH-000317,0.049234304383301584
ACH-000318,0.0725600518515706
ACH-000319,0.043917676964763536
ACH-000320,0.014384462921287072
ACH-000322,0.15284495062355613
ACH-000323,0.1500087592439586
ACH-000324,-0.004171228277707486
ACH-000329,0.13125655478374001
ACH-000330,-0.07373924642919241
ACH-000331,0.2827181572866263
ACH-000332,0.10245306297566416
ACH-000334,-0.03483431203124935
ACH-000335,-0.0017832435837323718
ACH-000336,0.20357215507069384
ACH-000337,0.014027020195108094
ACH-000338,0.5284718991031538
ACH-000339,0.13591072872686147
ACH-000341,0.1666573143282097
ACH-000348,0.10395028071190243
ACH-000350,-0.06652205985050297
ACH-000352,0.07644902484126792
ACH-000356,0.2556332119952736
ACH-000361,0.1494381506591766
ACH-000362,0.08325847025269943
ACH-000363,0.025223466137092955
ACH-000364,0.27915523754079336
ACH-000365,0.054290085720298684
ACH-000366,0.14907933490547395
ACH-000368,0.1742801589218079
ACH-000374,0.14420823906352329
ACH-000375,0.16878810134647784
ACH-000376,0.12097233159406875
ACH-000381,0.12834993130118882
ACH-000383,0.07172881058145404
ACH-000387,-0.048291986533521264
ACH-000389,0.061955208979993764
ACH-000390,0.10907621459900346
ACH-000393,0.10031915284139313
ACH-000395,0.2491173299713331
ACH-000396,-0.005946204159848152
ACH-000397,0.07931716983840585
ACH-000401,0.18204755074972034
ACH-000402,0.10402993209579356
ACH-000403,0.018237702183344542
ACH-000404,-0.1854467549946733
ACH-000406,0.085414445019699
ACH-000407,0.04140387746902265
ACH-000408,0.1860089559901839
ACH-000410,-0.013327584689804885
ACH-000411,0.19361221455601427
ACH-000414,0.1667980171376521
ACH-000415,0.06115382073608847
ACH-000416,0.12202367174416764
ACH-000420,-0.07441571142254033
ACH-000421,0.07327255009540899
ACH-000424,-0.04418200960342161
ACH-000425,0.140768671372676
ACH-000426,-0.016811842200791675
ACH-000427,-0.07091369953681259
ACH-000433,0.08939949668878135
ACH-000435,-0.1168064910255075
ACH-000436,0.2678156097828153
ACH-000444,0.00948321284212637
ACH-000445,0.19322855790729146
ACH-000448,0.11084998314042896
