,NPVF (64111)
ACH-000004,0.15820744449823165
ACH-000005,0.014644398757299696
ACH-000007,0.04320556792143202
ACH-000009,0.1255597333007402
ACH-000011,0.16204516210813932
ACH-000012,0.13224352540052808
ACH-000013,0.18921153075444186
ACH-000014,0.028990939435483268
ACH-000015,0.1443931315789122
ACH-000017,0.1767363158496784
ACH-000018,0.2403806927609944
ACH-000019,0.0452943454385968
ACH-000021,0.1057602471637776
ACH-000022,0.11156496782872796
ACH-000025,0.0658832041141253
ACH-000028,0.12507011722884329
ACH-000030,0.13485095870829036
ACH-000035,-0.03779530124007543
ACH-000036,-0.09245376482751233
ACH-000037,0.21336330033597656
ACH-000039,0.01680805835852243
ACH-000040,-0.08352333751058684
ACH-000041,0.14707988881336367
ACH-000042,-0.024466978865795658
ACH-000045,0.08590420508618496
ACH-000047,0.2338718868529462
ACH-000052,-0.00951854114708193
ACH-000053,0.08277695957949985
ACH-000054,0.18078148829093452
ACH-000055,0.11220678464479343
ACH-000060,-0.02823090695436588
ACH-000067,0.07284639341808588
ACH-000070,0.28074351837431
ACH-000075,0.3150278791590518
ACH-000078,0.11983889460700704
ACH-000082,0.05003636860923062
ACH-000085,0.17714319828009184
ACH-000086,0.2329422809040014
ACH-000087,0.08543644864565855
ACH-000092,0.1081908301516927
ACH-000095,0.11572281791162982
ACH-000097,0.29554880726629257
ACH-000098,0.11076227656949134
ACH-000099,0.0932428563765638
ACH-000108,0.02191765374094181
ACH-000113,0.196867881909854
ACH-000116,0.05824602770971855
ACH-000118,0.164903314702192
ACH-000120,0.17008608090002422
ACH-000123,0.08361293668126529
ACH-000127,0.19203023699793226
ACH-000128,0.1508034832144622
ACH-000132,0.26543781915272496
ACH-000133,0.11925170696975
ACH-000137,-0.050219861125003436
ACH-000138,0.11176448818123294
ACH-000142,0.0990758043949925
ACH-000143,0.1428660836476035
ACH-000146,0.12025549579191805
ACH-000148,0.1712395964567321
ACH-000150,0.011383215330017266
ACH-000152,0.05398615868550995
ACH-000153,0.27872139134228885
ACH-000159,0.10062313995578537
ACH-000160,0.13763659851094692
ACH-000163,0.022683480476980482
ACH-000167,0.2946933494333404
ACH-000168,-0.04438186806015879
ACH-000169,0.03627070349316158
ACH-000178,0.06413992313912721
ACH-000183,0.13708510932624715
ACH-000188,0.06300581042665923
ACH-000189,0.00235515684197266
ACH-000190,-0.13181065873103112
ACH-000198,0.1501072300142213
ACH-000203,-0.18259052685702432
ACH-000204,0.06052724778573015
ACH-000206,0.14835886041232735
ACH-000207,0.18748382125899515
ACH-000208,0.08579449154058595
ACH-000210,0.18660538805961785
ACH-000211,0.09005584925413856
ACH-000215,0.04660606823142835
ACH-000221,0.016530622636188926
ACH-000222,-0.01412610398858664
ACH-000223,0.19672194811419236
ACH-000226,-0.00992887925491621
ACH-000227,0.1375206060734613
ACH-000228,-0.08756896100733458
ACH-000231,0.12108555369845893
ACH-000232,0.21600335509013796
ACH-000233,0.13942068926759038
ACH-000234,0.14886933915554446
ACH-000235,0.18572104904221007
ACH-000237,0.11512336632455104
ACH-000238,0.13399837088780095
ACH-000242,0.02891227321455865
ACH-000243,0.14591666441436926
ACH-000244,-0.14261473718335216
ACH-000246,0.11115545466839212
ACH-000248,0.09916443677549937
ACH-000250,0.02531093879094319
ACH-000251,0.10901220643228096
ACH-000252,-0.2315073144942089
ACH-000253,0.17034440638317006
ACH-000255,0.17321294906930232
ACH-000256,0.12555482356050493
ACH-000257,0.12411292709958313
ACH-000258,0.2121973406425062
ACH-000259,0.06176613868928691
ACH-000260,0.08508697811351157
ACH-000261,0.16881516083486803
ACH-000262,0.06842470122280911
ACH-000263,-0.049667907494645516
ACH-000264,0.035542855943227813
ACH-000265,0.10864102214098352
ACH-000266,0.1273718590602509
ACH-000272,-0.037897247288844624
ACH-000274,0.10154786673720696
ACH-000277,0.2875829272034029
ACH-000278,-0.012595326525245108
ACH-000279,0.1873112951881504
ACH-000280,0.1005026597806151
ACH-000281,0.14926554925846172
ACH-000288,0.00038945573482618187
ACH-000291,0.06919287197485173
ACH-000293,0.1103996970960246
ACH-000294,0.12442642614126187
ACH-000295,0.14982625440062342
ACH-000296,0.041357644929665725
ACH-000302,0.1584007087061044
ACH-000304,0.14383345339855655
ACH-000307,0.0558809282510962
ACH-000308,0.024456632483363397
ACH-000310,0.13170649529800355
ACH-000311,-0.0553826061871793
ACH-000312,0.13220009123643134
ACH-000315,0.21304417207043247
ACH-000316,0.009403717552208604
ACH-000317,0.12360925327171025
ACH-000318,0.07698165024438644
ACH-000319,0.17140499385034802
ACH-000320,0.08789513782033195
ACH-000322,-0.008367324201168487
ACH-000323,0.20064040911996933
ACH-000324,0.05763531969559035
ACH-000329,0.04620323229811666
ACH-000330,0.15274233987386165
ACH-000331,0.14445123981019514
ACH-000332,0.04321337848880759
ACH-000334,0.034350203088517266
ACH-000335,0.2220627303222861
ACH-000336,0.2267827372223757
ACH-000337,0.03900635689897272
ACH-000338,0.07332030028456657
ACH-000339,0.021973084460496502
ACH-000341,0.16876236830202826
ACH-000348,0.1721852959920756
ACH-000350,-0.08259257615186319
ACH-000352,0.09666119037571368
ACH-000356,0.14344088148886924
ACH-000361,0.19245820200076905
ACH-000362,0.14369052249686765
ACH-000363,0.08449530898686414
ACH-000364,0.032326819412186715
ACH-000365,0.11870249212964708
ACH-000366,0.11573649652909712
ACH-000368,-0.049693471470122944
ACH-000374,0.20642375620803968
ACH-000375,0.053866859571696186
ACH-000376,0.02819529399972615
ACH-000381,0.0979687230951186
ACH-000383,0.12144819800602134
ACH-000387,0.12934325852668593
ACH-000389,0.051872968722184026
ACH-000390,0.12103279604577645
ACH-000393,0.04272922763034244
ACH-000395,0.21957444007085086
ACH-000396,-0.0719509972776853
ACH-000397,0.08431628813638914
ACH-000401,0.0583343129249857
ACH-000402,0.24110881964207745
ACH-000403,-0.0015668837269974649
ACH-000404,0.1357829330657809
ACH-000406,0.0819230617517442
ACH-000407,0.09541912432392907
ACH-000408,0.1687734704614718
ACH-000410,0.2484136212501445
ACH-000411,0.1940769172492526
ACH-000414,0.1268556224287358
ACH-000415,0.04396172410367692
ACH-000416,0.058387714919791875
ACH-000420,0.08365075130928665
ACH-000421,0.09200455184389678
ACH-000424,0.14019769205482338
ACH-000425,0.128496448907699
ACH-000426,0.04661911189780532
ACH-000427,0.14985116984635827
ACH-000433,0.30521299926796985
ACH-000435,-0.05698258394947466
ACH-000436,0.15696923901688126
ACH-000444,0.17260349490932125
ACH-000445,0.1216964300698073
ACH-000448,0.08407334682330375
ACH-000450,0.0725236796998773
ACH-000452,0.010715504551264523
ACH-000454,0.07603014531057206
ACH-000458,-0.08283017156414284
ACH-000459,-0.012687682803020612
ACH-000460,0.06991210694571047
ACH-000461,0.1634852561112252
ACH-000463,0.1522111803838936
ACH-000464,0.0013197437045278694
ACH-000466,0.12542475961754287
ACH-000467,0.011013937593044244
ACH-000468,0.0955423386175275
ACH-000469,0.08799192577166139
ACH-000470,0.26473199863011565
ACH-000471,0.08461788031569499
ACH-000472,0.1699039795646928
ACH-000473,-0.05579447862889991
ACH-000475,0.06709980953349884
ACH-000476,0.14597267611675052
ACH-000477,0.03599281722189969
ACH-000479,-0.15338873275376216
ACH-000480,0.24309103088289225
ACH-000481,0.14272795100891836
ACH-000483,0.1435848120675486
ACH-000484,0.11107298265857378
ACH-000485,0.0
ACH-000486,0.03711806102819327
ACH-000487,-0.05079950189945484
ACH-000488,0.11704663038480595
ACH-000490,0.048584359553023364
ACH-000491,0.08872645778755629
ACH-000495,0.1315585933453772
ACH-000496,-0.005625959986498565
ACH-000499,0.14674863225776094
ACH-000500,-0.03524297570967296
ACH-000502,0.026249378502348673
ACH-000503,0.009856955081004929
ACH-000505,0.056038277256558335
ACH-000507,0.2302849828066811
ACH-000510,0.07390348789713316
ACH-000511,0.03366418515086626
ACH-000512,-0.06593788296036697
ACH-000516,0.22356306985351448
ACH-000517,0.10228284183077144
ACH-000518,0.2628470260262521
ACH-000520,0.060936473355658174
ACH-000521,0.11279870722898715
ACH-000522,0.07650620667472731
ACH-000524,0.10056473055872467
ACH-000527,0.11265548658328152
ACH-000528,0.12717982699587532
ACH-000537,0.21140095650653198
ACH-000541,-0.05497002942322575
ACH-000542,0.050435619457710135
ACH-000544,0.13595927358270699
ACH-000545,0.006857961583052825
ACH-000547,0.047302441156084035
ACH-000548,0.04685718356786285
ACH-000549,-0.049542206248687784
ACH-000550,0.14307501705159414
ACH-000552,0.10726860488692576
ACH-000556,0.0534978200631906
ACH-000557,0.036732180663993814
ACH-000569,0.38401845015085295
ACH-000570,-0.024752077362933767
ACH-000571,0.11620554079591312
ACH-000573,0.0871947890138141
ACH-000576,0.017523472032919943
ACH-000579,0.15975865769241607
ACH-000580,0.1683016137933669
ACH-000584,0.0756031639426352
ACH-000585,0.08910635102938169
ACH-000588,0.04817647962612544
ACH-000589,0.17938289058644452
ACH-000591,0.01575559236121415
ACH-000593,0.14649584591010872
ACH-000600,-0.010606596518662146
ACH-000601,0.09059258881968264
ACH-000605,0.18106478472324866
ACH-000606,0.0703708237915968
ACH-000608,0.17722189526511828
ACH-000614,0.08682556642250035
ACH-000616,0.0457830830347008
ACH-000618,0.03631290282796084
ACH-000619,0.20654375793834692
ACH-000620,0.1808482395704365
ACH-000621,0.08547641665330152
ACH-000622,0.2180947026503237
ACH-000623,0.033381754944963433
ACH-000624,0.13900725059547894
ACH-000627,0.09926649429834647
ACH-000630,0.11139157794863512
ACH-000631,0.2378851873618115
ACH-000632,0.1883810548059132
ACH-000633,0.17149090146578316
ACH-000637,0.1940532100562658
ACH-000638,0.049922430745446014
ACH-000646,0.21549522643167288
ACH-000647,0.12488750782417148
ACH-000648,0.14015134621053607
ACH-000649,0.10334099433275007
ACH-000651,0.06774260207760363
ACH-000652,0.3010028703650877
ACH-000653,0.17176727868604078
ACH-000657,0.08852913065930727
ACH-000658,0.1049255507374746
ACH-000661,0.08123393275272163
ACH-000662,0.11390201924249001
ACH-000663,0.18351718310698872
ACH-000665,0.17574014474230326
ACH-000671,0.07279053298324427
ACH-000672,0.3530190436035436
ACH-000673,0.0612133192779845
ACH-000676,0.06298475954167435
ACH-000677,0.11530981141995834
ACH-000681,0.09817606704146974
ACH-000683,0.14447124464010688
ACH-000684,-0.08455167840228998
ACH-000688,0.20829897850369994
ACH-000693,0.15776407648237614
ACH-000694,0.14180596623213196
ACH-000695,0.1683309329473294
ACH-000696,-0.09042380436066763
ACH-000697,0.0661128955246441
ACH-000699,0.030149096282735363
ACH-000701,-0.07253944981047877
ACH-000706,0.04604793356838225
ACH-000711,0.11630531123285535
ACH-000713,-0.01930247510179729
ACH-000714,0.0484775244150475
ACH-000718,0.14866690284566952
ACH-000720,0.0429463435016244
ACH-000721,0.1904558794117968
ACH-000724,0.13153106308527554
ACH-000725,0.26925946730511297
ACH-000732,-0.050822355831184426
ACH-000734,0.06038838571490668
ACH-000735,0.04835990024183102
ACH-000736,0.10421403779211434
ACH-000738,0.12115248350245088
ACH-000746,0.15646756298947848
ACH-000747,0.13480909819545392
ACH-000748,0.1856726185525442
ACH-000753,0.09317590601123696
ACH-000756,0.21511721508403595
ACH-000757,0.15532427598871346
ACH-000758,-0.0061813603730356366
ACH-000760,0.2190395464485727
ACH-000762,0.14138838940091827
ACH-000763,0.16743949740588682
ACH-000764,0.1824896850765626
ACH-000765,0.1193419922767578
ACH-000766,0.0013909454949443199
ACH-000767,0.10839373237904901
ACH-000768,0.040693874965964265
ACH-000769,0.050928549662986135
ACH-000770,0.07329244620500114
ACH-000771,0.09206433207716748
ACH-000773,0.14830045041120865
ACH-000776,0.17705166523833718
ACH-000777,0.05428563129751509
ACH-000778,0.06479693841792873
ACH-000781,0.0586912104821701
ACH-000782,0.1928083620556129
ACH-000783,0.04975198161241386
ACH-000784,0.09420430805048652
ACH-000785,0.0251669764857234
ACH-000787,0.1190165280404889
ACH-000788,0.16009648764481313
ACH-000791,0.09084570381544367
ACH-000792,0.034381685185065285
ACH-000794,-0.06094305700476085
ACH-000796,0.11810374579802535
ACH-000798,0.28946124596982475
