,PDGFRB (5159)
ACH-000316,-0.031039006465276613
ACH-000317,-0.15579194360635315
ACH-000318,0.05087337553743602
ACH-000319,-0.3145292736835308
ACH-000320,-0.06178018234090001
ACH-000322,-0.2541994759550144
ACH-000323,-0.1737211379371711
ACH-000324,-0.13387670046608774
ACH-000329,-0.3612120718935968
ACH-000330,-0.21662011401805206
ACH-000331,-0.11180913144417454
ACH-000332,-0.09248310100717004
ACH-000334,-0.018512346044554075
ACH-000335,-0.22353013110995906
ACH-000336,0.07854214823755777
ACH-000337,0.07383086834553669
ACH-000338,0.05836577736694114
ACH-000339,-0.08725191054921097
ACH-000341,-0.10738771361476436
ACH-000348,-0.16007685989411335
ACH-000350,-0.14860716968406953
ACH-000352,0.08978990972310961
ACH-000356,-0.15532176629045086
ACH-000361,-0.10861166337403164
ACH-000362,-0.20437513980452374
ACH-000363,0.05353185252456311
ACH-000364,-0.4700406913709282
ACH-000365,-0.010298571676495408
ACH-000366,-0.18119848976591207
ACH-000368,-0.33328000081597065
ACH-000374,-0.010489556297354641
ACH-000375,-0.10995788470263748
ACH-000376,-0.17114936680951154
ACH-000381,-0.09483604329787283
ACH-000383,-0.031623616310988666
ACH-000387,-0.16918359755715484
ACH-000389,-0.31551929266538875
ACH-000390,0.008277188314069019
ACH-000393,-0.1810539036014094
ACH-000395,-0.07297450164559599
ACH-000396,-0.10527656832870168
ACH-000397,-0.1810540684802992
ACH-000401,-0.1446325308404812
ACH-000402,-0.02277451619528697
ACH-000403,-0.09765478679100394
ACH-000404,-0.29321684659016806
ACH-000406,-0.08849281087179117
ACH-000407,-0.2191536577501658
ACH-000408,-0.0313663467908492
ACH-000410,-0.1715256349563191
ACH-000411,-0.07365099881594075
ACH-000414,-0.15500379653619853
ACH-000415,-0.03136320971467655
ACH-000416,-0.012876091669539146
ACH-000420,0.005375834414692702
ACH-000421,-0.03537013695373662
ACH-000424,-0.1696648345724298
ACH-000425,-0.04107227062888348
ACH-000426,-0.22865425976474485
ACH-000427,-0.017447018647861266
ACH-000433,-0.14287102971981255
ACH-000435,-0.04948544905056776
ACH-000436,-0.013189429973273114
ACH-000444,-0.10929744909391567
ACH-000445,-0.3360075013608189
ACH-000448,-0.20976624769936644
ACH-000450,-0.3165123576721071
ACH-000452,-0.1020819980709818
ACH-000454,-0.1579401580022218
ACH-000458,-0.14119539763564345
ACH-000459,0.04166023623132243
ACH-000460,-0.1329329085656866
ACH-000461,-0.08675887663841174
ACH-000463,-0.08966829355453196
ACH-000464,-0.5774816340465696
ACH-000466,0.0064184781105257865
ACH-000467,-0.14726617647152246
ACH-000468,-0.09820356212041396
ACH-000469,-0.2524244081398884
ACH-000470,-0.02824535588378495
ACH-000471,-0.02801059752162557
ACH-000472,-0.03042447342662216
ACH-000473,-0.0998487547150248
ACH-000475,-0.07540697950851158
ACH-000476,0.034390122028188634
ACH-000477,-0.02385898519777964
ACH-000479,-0.467286528947463
ACH-000480,0.032701972288861174
ACH-000481,-0.14695737755895769
ACH-000483,-0.1112120650642719
ACH-000484,-0.25658157783163804
ACH-000485,-0.2932096198581987
ACH-000486,-0.0009108412387135686
ACH-000487,-0.052078657453669054
ACH-000488,-0.118482176247817
ACH-000490,-0.2438769728596976
ACH-000491,-0.16913282225581575
ACH-000495,-0.23540050920932346
ACH-000496,0.024347561543827074
ACH-000499,0.08228039828400717
ACH-000500,-0.025043393088555087
ACH-000502,-0.11726616134245485
ACH-000503,-0.4360363823296645
ACH-000505,-0.032527559050830664
ACH-000507,-0.10081926185593036
ACH-000510,-0.16453030752044373
ACH-000511,-0.056766466441947966
ACH-000512,-0.11393675376054227
ACH-000516,-0.02838628865000961
ACH-000517,-0.13544784809986798
ACH-000518,-0.11689635519445328
ACH-000520,-0.04109424885797516
ACH-000521,-0.027001998338070758
ACH-000522,-0.09873017273631493
ACH-000524,-0.09615625392553197
ACH-000527,-0.028503598276336018
ACH-000528,-0.17146741809691024
ACH-000537,-0.0677731235224128
ACH-000541,-0.10730697204265692
ACH-000542,-0.14719154262374698
ACH-000544,-0.27588361846850584
ACH-000545,-0.21276123297787974
ACH-000547,-0.1847523622384012
ACH-000548,-0.16508358179384605
ACH-000549,-0.07394462100740336
ACH-000550,-0.12773984009318826
ACH-000552,-0.0065105959599277615
ACH-000556,-0.029353409150112638
ACH-000557,-0.029506669213006494
ACH-000569,-0.11030960242722446
ACH-000570,-0.1893501395783204
ACH-000571,-0.8364254758360923
ACH-000573,-0.10845356904232246
ACH-000576,-0.029204730208326438
ACH-000579,-0.024017298228739315
ACH-000580,0.023959227353191802
ACH-000584,-0.16576484585073253
ACH-000585,-0.01031535880635095
ACH-000588,-0.12843554895510634
ACH-000589,-0.05993862114021585
ACH-000591,-0.257017905315688
ACH-000593,-0.13296295754117993
ACH-000600,0.025331868548333032
ACH-000601,-0.04758196445441981
ACH-000605,0.07266217415404079
ACH-000606,-0.08919285733261817
ACH-000608,-0.06370360585269151
ACH-000614,-0.16832484911149195
ACH-000616,0.04503211169177945
ACH-000618,-0.08451818070610496
ACH-000619,-0.117141568092286
ACH-000620,-0.027911967781796956
ACH-000621,-0.3069926048868799
ACH-000622,-0.07482790674597753
ACH-000623,-0.18542008384788486
ACH-000624,-0.07381896948634703
ACH-000627,-0.11495497360298565
ACH-000630,-0.07343722433732927
ACH-000631,-0.4251518454348418
ACH-000632,-0.013396637606494776
ACH-000633,-5.9463693433700024e-05
ACH-000637,0.23429603200698104
ACH-000638,0.0477886334445753
ACH-000646,0.0017446021721728136
ACH-000647,-0.005769260009886758
ACH-000648,-0.026684243160380657
ACH-000649,-0.1760709397117078
ACH-000651,-0.13588766979097358
ACH-000652,-0.12009928857217815
ACH-000653,-0.031090382698428405
ACH-000657,-0.13644108611861333
ACH-000658,-0.04948981225375808
ACH-000661,0.020205827924123832
ACH-000662,-0.02239536392098436
ACH-000663,-0.024877909421850187
ACH-000665,-0.12947570602122666
ACH-000671,-0.0023049304545952488
ACH-000672,-0.2838467739680529
ACH-000673,-0.09812321540522907
ACH-000676,-0.08391001432196557
ACH-000677,-0.01744934690062696
ACH-000681,0.0646219588539445
ACH-000683,-0.06392026960786841
ACH-000684,-0.04772025139143296
ACH-000688,-0.2499810353834777
ACH-000693,-0.042335175841241864
ACH-000694,-0.040744559278543466
ACH-000695,-0.059186144477170424
ACH-000696,-0.055127388711325394
ACH-000697,0.23273250863417602
ACH-000699,-0.06345801754964679
ACH-000701,-0.05952005928789012
ACH-000706,-0.08169216344222975
ACH-000711,-0.08954543251268718
ACH-000713,0.07172995973430384
ACH-000714,-0.2406271469320948
ACH-000718,-0.03311450632604652
ACH-000720,-0.043436741526612935
ACH-000721,-0.005009741076237337
ACH-000724,-0.1102729133668016
ACH-000725,0.053729067324472767
ACH-000732,0.1284506949515466
ACH-000734,-0.09430636146463814
ACH-000735,-0.05286225067875959
ACH-000736,0.031861521547319235
ACH-000738,-0.10751138039813993
ACH-000746,0.019434408012572436
ACH-000747,0.028508514787728857
ACH-000748,-0.01377546714980598
ACH-000753,-0.014226660794317584
ACH-000756,-0.09151130763333552
ACH-000757,0.08304160336584379
ACH-000758,0.08005298196792336
ACH-000760,-0.18085277089449625
ACH-000762,-0.1641208139831037
ACH-000763,-0.12444022226615226
ACH-000764,-0.12306332831312368
ACH-000765,-0.14441851610863746
ACH-000766,-0.026630273880642912
ACH-000767,-0.06232873999773919
ACH-000768,-0.13261411485938845
ACH-000769,-0.1421048362899441
ACH-000770,-0.08982584150470832
ACH-000771,-0.016502029543845945
ACH-000773,-0.05385486575847465
ACH-000776,-0.01736697328597842
ACH-000777,0.03802406385982796
ACH-000778,-0.048029440929644736
ACH-000781,-0.10390390820405168
ACH-000782,-0.07825912133416381
ACH-000783,-0.02594283955687274
ACH-000784,-0.06301712494021698
ACH-000785,-0.07760323637481266
ACH-000787,-0.2665608561499768
ACH-000788,-0.08935191309146444
ACH-000791,-0.01723983785824579
ACH-000792,-0.12985391361652854
ACH-000794,-0.28376010871740703
ACH-000796,-0.03286462759298769
ACH-000798,-0.15520805705117896
ACH-000799,-0.11377881372470035
ACH-000800,0.12375648436373868
ACH-000802,-0.20250524388779664
ACH-000804,-0.07479797108562644
ACH-000805,-0.15557242197763213
ACH-000809,-0.10884121762772928
ACH-000810,0.06496895961457509
ACH-000811,-0.0048178376131012965
ACH-000817,-0.08108731687475602
ACH-000819,-0.2733532635831947
ACH-000820,0.1088678966954612
ACH-000821,-0.06059870043047085
ACH-000822,-0.05151012769713525
ACH-000823,-0.0350225493613948
ACH-000824,-0.0008851809086018377
ACH-000827,-0.11522501835944927
ACH-000829,-0.07105100317942416
ACH-000831,-0.06139211239124265
ACH-000832,-0.0616091387352725
ACH-000833,-0.15552856657727265
ACH-000834,-0.06611897093733198
ACH-000835,-0.012340927335875034
ACH-000836,-0.011175423304608372
ACH-000837,-0.18148077742113786
ACH-000838,0.07243893014684921
ACH-000839,-0.03321999337024141
ACH-000840,0.05334887547965097
ACH-000841,-0.04750357005901368
ACH-000843,-0.07755492525608221
ACH-000846,0.014571096512352312
ACH-000847,0.038130413163751375
ACH-000848,0.09831899672134194
ACH-000849,0.007339994576847114
ACH-000851,-0.1331135159846055
ACH-000855,0.036644892428125575
ACH-000856,-0.1304661454747764
ACH-000858,-0.10401895160745682
ACH-000859,-0.05445445329833279
ACH-000861,-0.2311345658235952
ACH-000862,-0.07769119684183473
ACH-000865,-0.04931451407904041
ACH-000866,-0.025014023262289856
ACH-000867,0.051298180956602164
ACH-000869,0.09083460560759818
ACH-000872,-0.055472481833577336
ACH-000873,-0.14409247220604507
ACH-000876,-0.11997316756811185
ACH-000878,-0.0931309780946684
ACH-000880,-0.13464574535768056
ACH-000881,-0.05016749196546234
ACH-000882,0.07983564819338004
ACH-000884,-0.06785130621397427
ACH-000885,-0.14540535968009902
ACH-000887,-0.059691745462090176
ACH-000889,-0.02813041296799925
ACH-000896,-0.08272112103216687
ACH-000898,0.014590903822081247
ACH-000900,0.0374644103138862
ACH-000901,-0.034228202389245954
ACH-000905,-0.03003357365123228
ACH-000906,-0.10156327035765746
ACH-000907,-0.06994745479299823
ACH-000910,-0.11381090434393715
ACH-000911,0.07756302235968697
ACH-000912,-0.07409173756489783
ACH-000913,-0.11018648079999667
ACH-000915,-0.1734241206706715
ACH-000916,0.450177140473743
ACH-000917,-0.0029937759252979352
ACH-000920,0.32795728370742233
ACH-000921,-0.04868121578130601
ACH-000924,-0.14918185338973533
ACH-000926,-0.20652929568978048
ACH-000928,-0.2713045544825281
ACH-000929,-0.16040461959642385
ACH-000932,-0.11191406853481807
ACH-000935,-0.2641653898276139
ACH-000936,0.005525163119156493
ACH-000937,-0.0019589317420050933
ACH-000938,-0.030635754216038032
ACH-000939,0.004121260297486446
ACH-000941,-0.08956499654844066
ACH-000943,-0.020075518481098464
ACH-000946,0.010575751819078943
ACH-000947,-0.065088493476555
ACH-000948,-0.12632423602019935
ACH-000950,-0.2131970091290062
ACH-000953,0.030901985203370824
ACH-000954,-0.12094627746980935
ACH-000957,-0.08837095933678196
ACH-000958,0.009288135337464844
ACH-000960,-0.030591258067896587
ACH-000963,0.011857308533791043
ACH-000968,0.0009536584199592759
ACH-000969,-0.055008549762219736
ACH-000972,-0.4421905174820381
ACH-000973,-0.10093447909619988
ACH-000974,-0.008588845852632745
ACH-000978,-0.17779326356825834
ACH-000984,-0.19196706778519493
ACH-000986,-0.11116729813437833
ACH-000988,-0.17519260239539056
ACH-000993,-0.0387778778106604
ACH-000994,-0.0920950994799804
ACH-000996,-0.10535176220922382
ACH-001001,0.015012760349161715
ACH-001020,-0.11545366440468745
ACH-001028,-0.11302948048562657
ACH-001031,-0.09154841371324092
ACH-001038,-0.04505504365102249
ACH-001048,-0.15361460706603974
ACH-001050,-0.17442222397413404
ACH-001053,-0.02089806476078109
ACH-001054,0.0607547199231231
ACH-001061,-0.07733886618740142
ACH-001067,0.08078804406310906
ACH-001075,-0.0389207199383237
ACH-001096,-0.03883534060709835
ACH-001111,0.0516061025382113
ACH-001119,-0.2195620330306772
ACH-001128,-0.2969857979243289
ACH-001134,-0.12265439889862692
ACH-001151,-0.05260122406098201
ACH-001163,-0.110432774572287
ACH-001164,0.1979622853755365
ACH-001183,-0.047168343420733734
ACH-001192,-0.2570884682832102
ACH-001193,-0.026406115202162225
ACH-001196,-0.1283414200717295
ACH-001197,-0.1300556541508624
ACH-001205,-0.16430160776556135
ACH-001211,-0.12697990389174993
ACH-001212,0.1206003673302364
ACH-001228,0.05340953100613433
ACH-001232,-0.16915855387445153
ACH-001239,-0.09464719268948124
ACH-001270,-0.4256215968224601
ACH-001274,-0.19796875310956288
ACH-001275,-0.050704831808472725
ACH-001277,-0.029234120829585108
ACH-001278,-0.08180510637981342
ACH-001280,0.08518535130697034
ACH-001283,-0.3986754429734095
ACH-001289,0.008990451939128912
ACH-001300,-0.2315055233939471
ACH-001301,0.05981712023850765
ACH-001302,0.04869923650722612
ACH-001306,0.04592488820566494
ACH-001318,-0.18497308768924767
ACH-001322,0.09167752148087112
ACH-001328,-0.1344594430627376
ACH-001332,-0.25485837178435844
ACH-001336,0.041930284927116986
ACH-001346,-0.036161838545250215
ACH-001353,-0.1496435723276058
ACH-001354,-0.2585598835586057
ACH-001367,-0.003922541105651712
ACH-001368,-0.1158295520259964
ACH-001374,0.09334905967738888
ACH-001377,-0.02509937483449479
ACH-001380,0.04029036630574307
ACH-001391,-0.14832355178578358
ACH-001408,-0.28610135414892995
ACH-001430,0.0721559714106041
ACH-001431,-0.08626533083877974
ACH-001450,-0.1641519162473982
ACH-001496,-0.09901449381994616
ACH-001500,-0.0522603884498754
ACH-001523,-0.022051117175872274
ACH-001532,-0.07332909534129894
ACH-001550,0.005916588981563496
ACH-001552,-0.18831710786485326
ACH-001554,-0.05238376307099083
ACH-001654,-0.06281649980291064
ACH-001735,0.018731142593239217
ACH-001736,-0.02055022863901941
ACH-001737,-0.13327649830843258
ACH-001740,0.16485264096572114
ACH-001745,-0.07320933032811591
ACH-001765,-0.005460870448216914
