,PRM1 (5619)
ACH-000004,0.08988197255153559
ACH-000005,0.1474602703101879
ACH-000007,0.2500167469654847
ACH-000009,0.2437016509344871
ACH-000011,0.04861278179893875
ACH-000012,0.03660873558232465
ACH-000013,0.06592959384318624
ACH-000014,0.2184743233089332
ACH-000015,0.11438986449248208
ACH-000017,0.1747616335143485
ACH-000018,0.2667919114026996
ACH-000019,0.1771366724306657
ACH-000021,0.2020551829248816
ACH-000022,0.12173616512770324
ACH-000025,0.12511936103115387
ACH-000028,0.2077439965710215
ACH-000030,0.17591473680281552
ACH-000035,0.2860538938061216
ACH-000036,0.2732312430163529
ACH-000037,0.18939212244550924
ACH-000039,0.18495025955470706
ACH-000040,0.02195447402673461
ACH-000041,0.14579961422891952
ACH-000042,0.1976761223802516
ACH-000045,0.22205347802245765
ACH-000047,0.16153672114049802
ACH-000052,0.0565140610666764
ACH-000053,0.2643805217277521
ACH-000054,0.14717940070042865
ACH-000055,0.2595986127327314
ACH-000060,0.30677719963680394
ACH-000067,0.12539609054763245
ACH-000070,0.05182979282733965
ACH-000075,0.11881832779181048
ACH-000078,0.2410082538183352
ACH-000082,0.08127430779465555
ACH-000085,-0.06128525790674946
ACH-000086,0.16177424803177987
ACH-000087,-0.12151280408052376
ACH-000092,0.12385119621697872
ACH-000095,0.1851293590068592
ACH-000097,0.13206319207877734
ACH-000098,0.0075687524166190906
ACH-000099,0.2286528735252647
ACH-000108,0.06670000950429998
ACH-000113,0.28277377319758223
ACH-000116,0.13056104158337048
ACH-000118,0.1638110086749537
ACH-000120,0.17377627737691204
ACH-000123,0.05276537032326753
ACH-000127,0.14783021873670296
ACH-000128,0.18960889060276198
ACH-000132,0.14939311609782324
ACH-000133,0.19660279642278547
ACH-000137,0.1519545737182013
ACH-000138,0.2357663808337352
ACH-000142,0.08204567245273063
ACH-000143,0.11990169298674234
ACH-000146,0.1886237346057939
ACH-000148,0.14700945824259656
ACH-000150,0.18225323181217387
ACH-000152,0.263279247850498
ACH-000153,0.05425645324344298
ACH-000159,0.10443964843960124
ACH-000160,0.15476801028543852
ACH-000163,0.1375356260867184
ACH-000167,0.12771804819290258
ACH-000168,0.19110106500060425
ACH-000169,0.09859074943832924
ACH-000178,0.09383722427584547
ACH-000183,0.18556911466969506
ACH-000188,0.1231510929452768
ACH-000189,0.17139747044710446
ACH-000190,0.1930658022060084
ACH-000198,0.1530626047787806
ACH-000203,-0.053070148795657114
ACH-000204,-0.0349075590528338
ACH-000206,0.35002123351626097
ACH-000207,0.1959226628296123
ACH-000208,0.18592135507303184
ACH-000210,0.4296972693020533
ACH-000211,0.17507556986278888
ACH-000215,0.1687145471755727
ACH-000221,0.2595637182484315
ACH-000222,0.15505432139314113
ACH-000223,0.1864462969926346
ACH-000226,0.08088755612162707
ACH-000227,0.12808355552522466
ACH-000228,0.1626058735864764
ACH-000231,0.19356079155231826
ACH-000232,0.2043622610189432
ACH-000233,0.15049583098069186
ACH-000234,0.018647804856022663
ACH-000235,0.10296672909450758
ACH-000237,0.10617590020627256
ACH-000238,0.2871590572938712
ACH-000242,0.30266814960415195
ACH-000243,0.06174071088779215
ACH-000244,0.2649090852973505
ACH-000246,0.2015569453436856
ACH-000248,0.12591305844211956
ACH-000250,0.139281424599642
ACH-000251,0.08549654086277576
ACH-000252,0.1131356019805854
ACH-000253,0.12048291617310715
ACH-000255,0.2530990980156134
ACH-000256,0.20213958698284135
ACH-000257,0.17770354670731303
ACH-000258,0.21530799873829987
ACH-000259,0.14863134062167255
ACH-000260,0.07936814742884536
ACH-000261,0.32613154180166243
ACH-000262,0.08890127758969557
ACH-000263,0.009216887287679906
ACH-000264,0.14694821935152969
ACH-000265,0.03350637863506276
ACH-000266,0.1899795021106484
ACH-000272,0.13906837382103426
ACH-000274,0.14157561652214798
ACH-000277,0.13926971119128506
ACH-000278,0.07566144669648701
ACH-000279,0.1797008707608078
ACH-000280,0.1015132166851596
ACH-000281,0.18737573484004585
ACH-000288,0.12961700256443012
