,AHDC1 (27245)
ACH-000697,0.12967899893198276
ACH-000699,-0.2280756633467957
ACH-000701,-0.14359763438821047
ACH-000706,-0.19789565881737475
ACH-000711,-0.10984729728702464
ACH-000713,-0.06224930607354391
ACH-000714,-0.2689678996933176
ACH-000718,-0.3090821869935687
ACH-000720,0.0021086512821999093
ACH-000721,-0.1090384266240398
ACH-000724,0.14008087213475726
ACH-000725,0.03619021422418852
ACH-000732,-0.16750093872425506
ACH-000734,-0.12046882273633533
ACH-000735,-0.18849377225211475
ACH-000736,-0.2314385433890039
ACH-000738,-0.013525172625806393
ACH-000746,0.031026468311625567
ACH-000747,-0.15225188530504366
ACH-000748,-0.1252241392011503
ACH-000753,-0.07506871974837033
ACH-000756,-0.03398181765115468
ACH-000757,-0.06053490339128026
ACH-000758,-0.2318091752379544
ACH-000760,-0.18166260721051086
ACH-000762,0.06240954320758065
ACH-000763,-0.03202972050237627
ACH-000764,-0.4752922850633238
ACH-000765,-0.05481068707441169
ACH-000766,-0.17690696430783576
ACH-000767,-0.16164599599674942
ACH-000768,-0.07206022624663344
ACH-000769,-0.2934767092194926
ACH-000770,-0.0765689280611938
ACH-000771,-0.10301739160576327
ACH-000773,-0.029092206947179976
ACH-000776,-0.17732784570352098
ACH-000777,-0.04255839710595332
ACH-000778,-0.04860813691559049
ACH-000781,-0.1224000825036242
ACH-000782,-0.004502711573198389
ACH-000783,-0.2075060751090716
ACH-000784,-0.09327533779042267
ACH-000785,-0.2737204352496852
ACH-000787,-0.147720555123987
ACH-000788,-0.06508218083246449
ACH-000791,-0.1639025479717414
ACH-000792,-0.0466983354292591
ACH-000794,-0.09072134251572432
ACH-000796,-0.08528019361598684
ACH-000798,-0.19102500197245914
ACH-000799,-0.01901395061830089
ACH-000800,-0.11040269830386112
ACH-000802,-0.0562467064943417
ACH-000804,-0.12287878862944696
ACH-000805,-0.0935618409300196
ACH-000809,-0.17862827682130347
ACH-000810,-0.2110062991502548
ACH-000811,-0.14543558919904073
ACH-000817,0.12652116253787968
ACH-000819,0.005112337536836775
ACH-000820,0.1870862946569839
ACH-000821,-0.2256378916644113
ACH-000822,0.08896958732780295
ACH-000823,-0.07634328657426115
ACH-000824,-0.11491695309421555
ACH-000827,-0.1319130953237329
ACH-000829,0.07017380881544008
ACH-000831,-0.14026272582957428
ACH-000832,-0.003987330165403672
ACH-000833,-0.05127179918850935
ACH-000834,-0.07118907635953013
ACH-000835,0.02955998726905748
ACH-000836,-0.06294597488197476
ACH-000837,-0.1483808349552887
ACH-000838,-0.0243882297294949
ACH-000839,-0.15449941558729344
ACH-000840,-0.1794615120159322
ACH-000841,-0.13124428563243845
ACH-000843,-0.08001763593909116
ACH-000846,-0.12040251221744333
ACH-000847,0.1252100767152288
ACH-000848,-0.12392544311580478
ACH-000849,-0.1586025330448836
ACH-000851,-0.03441189634257191
ACH-000855,-0.05254126427833428
ACH-000856,0.05620625622347454
ACH-000858,-0.04295683988300655
ACH-000859,0.07666604202907433
ACH-000861,-0.09998140546974628
ACH-000862,-0.03980807476632023
ACH-000865,-0.0997248559248258
ACH-000866,-0.1292589503963269
ACH-000867,0.026504440847916557
ACH-000869,0.06044312251836141
ACH-000872,-0.1075685672199616
ACH-000873,-0.2579341688035962
ACH-000876,-0.1197186832756406
ACH-000878,-0.04975417035527023
ACH-000880,-0.1905483247890298
ACH-000881,-0.17912434550613174
ACH-000882,0.03941178006081357
ACH-000884,-0.09358771581622473
ACH-000885,-0.11431427468487015
ACH-000887,-0.22946094166349595
ACH-000889,-0.0955972056228798
ACH-000896,0.008356511041154036
ACH-000898,-0.17949292443770362
ACH-000900,-0.1845209851096658
ACH-000901,-0.111241822122831
ACH-000905,0.02336521647949423
ACH-000906,-0.07438022619409229
ACH-000907,-0.16400799319789205
ACH-000910,-0.1865199611005049
ACH-000911,-0.07003508903046111
ACH-000912,-0.16104176743227913
ACH-000913,-0.17290916929598985
ACH-000915,-0.136274328654878
ACH-000916,-0.38203744366218345
ACH-000917,0.016501425755815473
ACH-000920,-0.3380261473219084
ACH-000921,-0.1880909057726793
ACH-000924,-0.10143868585621728
ACH-000926,-0.1087119045640088
ACH-000928,-0.32087979114173715
ACH-000929,-0.08084115947405121
ACH-000932,-0.16103368094550824
ACH-000935,0.022392064491797183
ACH-000936,-0.23958302877256785
ACH-000937,-0.3075118885444468
ACH-000938,-0.18314049901981205
ACH-000939,-0.0363238233838261
ACH-000941,-0.07330868724630105
ACH-000943,0.0109571966520085
ACH-000946,-0.06887721415195606
ACH-000947,-0.13326683777682632
ACH-000948,-0.1005147203284068
ACH-000950,-0.055093853506019454
ACH-000953,-0.2472233332884479
ACH-000954,0.15837291579348853
ACH-000957,-0.03078422841238015
ACH-000958,0.1279153142270239
ACH-000960,-0.15498949863292918
ACH-000963,-0.08370044252218202
ACH-000968,-0.040666119581675465
ACH-000969,-0.2883998904953584
ACH-000972,-0.10848116432360748
ACH-000973,-0.19164132641428988
ACH-000974,-0.08433732504706344
ACH-000978,-0.1703393617558924
ACH-000984,-0.22736757651894876
ACH-000986,-0.18615401347559754
ACH-000988,-0.1081965351644148
ACH-000993,-0.17650485285151254
ACH-000994,0.0062771107379030215
ACH-000996,0.02308345149103815
ACH-001001,0.05428049055198583
ACH-001020,-0.3216859320311899
ACH-001028,0.00844645835649379
ACH-001031,-0.04400565036553478
ACH-001038,-0.1966516942153549
ACH-001048,-0.08129112791795741
ACH-001050,-0.1344790567589266
ACH-001053,0.0845032408891242
ACH-001054,-0.09169372019843557
ACH-001061,-0.10146557825303143
ACH-001067,-0.11615894092416193
ACH-001075,0.14923863556043415
ACH-001096,-0.2575335410062892
ACH-001111,-0.2732385390039853
ACH-001119,-0.10148363494130297
ACH-001128,-0.057468798813496674
ACH-001134,-0.05528480807814929
ACH-001151,-0.0897737272121424
ACH-001163,-0.17811231159806673
ACH-001164,-0.14529306390046287
ACH-001183,0.14888989776696135
ACH-001192,-0.11688640046179195
ACH-001193,-0.3639943495972761
ACH-001196,-0.2436982582013951
ACH-001197,0.023583000371484336
ACH-001205,-0.11521609401256032
ACH-001211,0.08485814155114076
ACH-001212,-0.23313662409951866
ACH-001228,0.012557326851426
ACH-001232,-0.043858392617782016
ACH-001239,-0.12017390683890282
ACH-001270,0.03131053104059102
ACH-001274,0.021742153153645517
ACH-001275,-0.18164175465244614
ACH-001277,-0.11592663312824532
ACH-001278,0.1370750471075158
ACH-001280,-0.05207093355803508
ACH-001283,-0.08194302832905398
ACH-001289,0.017253011933891758
ACH-001300,-0.0646802199329252
ACH-001301,-0.11403507325153747
ACH-001302,-0.2423086900665109
ACH-001306,-0.18118150381525175
ACH-001318,0.02440201976292049
ACH-001322,-0.13015307644719254
ACH-001328,-0.06751233454699736
ACH-001332,-0.2130485896389604
ACH-001336,-0.09030581428022358
ACH-001346,-0.09190214057422068
ACH-001353,-0.08666682730598776
ACH-001354,-0.11894189644538873
ACH-001367,0.17000166509741607
ACH-001368,-0.1522374309806742
ACH-001374,-0.23182242141215698
ACH-001377,-0.09861532540508336
ACH-001380,-0.13798966132935386
ACH-001391,-0.10555737909556814
ACH-001408,-0.051749146150524526
ACH-001430,-0.13703336513160674
ACH-001431,0.016629537091772326
ACH-001450,-0.1953489048144816
ACH-001496,-0.10793373962252832
ACH-001500,-0.11728819457335506
ACH-001523,-0.16531537088095227
ACH-001532,-0.21270231652500365
ACH-001550,-0.12504955883729646
ACH-001552,0.08666175289550503
ACH-001554,-0.10998855861342856
ACH-001654,-0.11770826935243565
ACH-001735,-0.13531940527866662
ACH-001736,-0.02493000574548873
ACH-001737,-0.07928950476536495
ACH-001740,-0.2765624957486761
ACH-001745,-0.30787369460912656
ACH-001765,-0.2270620549310551
