,AQR (9716)
ACH-000262,-0.5558737759011365
ACH-000263,-1.5203288712834635
ACH-000264,-0.8198465090109033
ACH-000265,-0.9580750105617584
ACH-000266,-0.9173589598182248
ACH-000272,-0.7254285475141011
ACH-000274,-0.8086594403676961
ACH-000277,-1.083215403723546
ACH-000278,-0.7098396152739005
ACH-000279,-1.0346622538579509
ACH-000280,-0.9471557148656295
ACH-000281,-0.9456202029544204
ACH-000288,-0.7621374281870944
ACH-000291,-0.9389433667744383
ACH-000293,-0.7824246509262536
ACH-000294,-1.2346190928081098
ACH-000295,-0.8162735287381903
ACH-000296,-0.8001992762175905
ACH-000302,-1.17455946564799
ACH-000304,-0.6129788609819478
ACH-000307,-0.6054729250804297
ACH-000308,-0.7761915632548839
ACH-000310,-0.7449399823154695
ACH-000311,-0.6363284734510178
ACH-000312,-0.8762364586153469
ACH-000315,-0.9162992507657499
ACH-000316,-0.7964806202867079
ACH-000317,-0.9757277123998054
ACH-000318,-0.8508608394957032
ACH-000319,-0.6624967269392402
ACH-000320,-0.7709287395326794
ACH-000322,-0.7467073670170179
ACH-000323,-0.70720959091618
ACH-000324,-1.0255735313475716
ACH-000329,-0.8125310220669046
ACH-000330,-0.6714697075518428
ACH-000331,-0.658033037989779
ACH-000332,-0.7523728039410478
ACH-000334,-1.0516650005955634
ACH-000335,-0.8749045759005154
ACH-000336,-0.6433175380079575
ACH-000337,-0.8754643983180395
ACH-000338,-0.9675337704473316
ACH-000339,-0.7008423577903979
ACH-000341,-0.8014553159688651
ACH-000348,-0.7989764946373825
ACH-000350,-0.6987683775901016
ACH-000352,-0.8507106842935089
ACH-000356,-0.9330740560044124
ACH-000361,-0.43645752244980657
ACH-000362,-0.7930124193456716
ACH-000363,-0.6791458883763943
ACH-000364,-0.83012711537847
ACH-000365,-0.9568539420315004
ACH-000366,-0.8470088563508321
ACH-000368,-0.7704197973758232
ACH-000374,-0.7944338717371575
ACH-000375,-0.8248696543257851
ACH-000376,-0.8031949253459671
ACH-000381,-0.7623442572852819
ACH-000383,-0.9136757973375298
ACH-000387,-1.1103425981425108
ACH-000389,-0.7201197108061087
ACH-000390,-0.7191701541516758
ACH-000393,-0.910651303148312
ACH-000395,-0.5829792975062946
ACH-000396,-0.7963341774743378
ACH-000397,-0.8472413070225896
ACH-000401,-0.5571389942336995
ACH-000402,-0.6278400436008716
ACH-000403,-0.9999170828467476
ACH-000404,-0.612011028526375
ACH-000406,-1.0628668353952722
ACH-000407,-0.9917932298551908
ACH-000408,-0.8587982883012589
ACH-000410,-0.9858841783942428
ACH-000411,-0.8854718414471869
ACH-000414,-0.9068203337958001
ACH-000415,-0.9385208795254752
ACH-000416,-0.9081801969189741
ACH-000420,-0.8816687559061253
ACH-000421,-0.6764075416571088
ACH-000424,-0.7087911438890766
ACH-000425,-0.9969919669742108
ACH-000426,-0.38726543641196026
ACH-000427,-0.9837532529277428
ACH-000433,-0.7349849697327193
ACH-000435,-1.0171757354478559
ACH-000436,-0.4683721375182139
ACH-000444,-0.7047881352741304
ACH-000445,-0.7939766370944517
ACH-000448,-0.7848243378017513
ACH-000450,-0.847913176368763
ACH-000452,-0.8778864643072424
ACH-000454,-0.7770408916165964
ACH-000458,-0.5546734842155899
ACH-000459,-1.207963255740209
ACH-000460,-0.9821971227749382
ACH-000461,-0.7325915872115915
ACH-000463,-0.6567783744005591
ACH-000464,-0.8659216362048922
ACH-000466,-1.0515271575450302
ACH-000467,-0.7761622696538643
ACH-000468,-0.7934680590007648
ACH-000469,-0.8757176514779336
ACH-000470,-0.9957238444146751
ACH-000471,-0.7986866878825646
ACH-000472,-0.8187389214553163
ACH-000473,-0.8653257851637954
ACH-000475,-0.7571795165225246
ACH-000476,-0.6801670417758442
ACH-000477,-0.7921986240763929
ACH-000479,-0.8322485000656444
ACH-000480,-0.7932123994609838
ACH-000481,-0.898248016781123
ACH-000483,-1.1115754000918492
ACH-000484,-0.9989154804783872
ACH-000485,-0.7186348688177484
ACH-000486,-0.6964008612717116
ACH-000487,-0.977713545151918
ACH-000488,-0.7856735439493232
ACH-000490,-0.4609551841415224
ACH-000491,-0.924257353953578
ACH-000495,-0.8905160865948033
ACH-000496,-0.7110003703041203
ACH-000499,-0.6158135369818422
ACH-000500,-1.213926478157349
ACH-000502,-0.8070414483253106
ACH-000503,-0.7762673895357097
ACH-000505,-0.7920624317504802
ACH-000507,-0.9103761725861448
ACH-000510,-0.8496572393576275
ACH-000511,-0.7450522288149235
ACH-000512,-1.023003025326236
ACH-000516,-0.902980636713514
ACH-000517,-0.9602216125430946
ACH-000518,-0.8605212265095791
ACH-000520,-0.8682307651948192
ACH-000521,-0.5373927208659774
ACH-000522,-0.7672273096360839
ACH-000524,-1.1642543580639055
ACH-000527,-0.8289110674626794
ACH-000528,-0.810595522847707
ACH-000537,-0.7102446656944105
ACH-000541,-0.3912270807899768
ACH-000542,-0.7123467422689717
ACH-000544,-0.7796467979881022
ACH-000545,-0.7252654130166226
ACH-000547,-0.7363193072874022
ACH-000548,-0.8865555098946479
ACH-000549,-0.731961944021498
ACH-000550,-0.7229903679820575
ACH-000552,-0.8091960218533986
ACH-000556,-0.7155555852615391
ACH-000557,-0.8035916196011299
ACH-000569,-0.74145825612285
ACH-000570,-0.6488074770281008
ACH-000571,-0.8907096969889753
ACH-000573,-0.8571713281737829
ACH-000576,-0.6175681490277514
ACH-000579,-0.6290506680151768
ACH-000580,-0.9485195557402892
ACH-000584,-0.86000685277311
ACH-000585,-0.7847810238935562
ACH-000588,-0.8711916815756514
ACH-000589,-0.7956127022370375
ACH-000591,-0.8088467617018392
ACH-000593,-0.737374859929263
ACH-000600,-0.7671414515608251
ACH-000601,-0.8265854196051166
ACH-000605,-0.7927920507326881
ACH-000606,-0.6312112508140225
ACH-000608,-0.9141926305600224
ACH-000614,-0.9376303276722672
ACH-000616,-0.6474864493541479
ACH-000618,-1.0300497606358032
ACH-000619,-1.0386774262637202
ACH-000620,-0.9544637428980398
ACH-000621,-0.84989636484759
ACH-000622,-0.5030890401420928
ACH-000623,-0.7269111223664125
ACH-000624,-0.8827429263611837
ACH-000627,-0.6022804876603679
ACH-000630,-0.8625814111199887
ACH-000631,-0.5757641321407435
ACH-000632,-0.954457814762484
ACH-000633,-0.8170541919734501
ACH-000637,-0.8438800683012935
ACH-000638,-0.914263143485258
ACH-000646,-0.9258958951328354
ACH-000647,-0.8894308869468227
ACH-000648,-0.5359115060326071
ACH-000649,-0.8010499002141198
ACH-000651,-0.8651439119878462
ACH-000652,-0.6383703405615908
ACH-000653,-0.9340641936297428
ACH-000657,-0.9537133316873094
ACH-000658,-1.0034374843045224
ACH-000661,-0.6481208132530033
ACH-000662,-0.5215015160209204
ACH-000663,-0.9884591493493964
ACH-000665,-0.8472690277613295
ACH-000671,-1.0355380506811709
ACH-000672,-0.6402877843061008
ACH-000673,-0.8349182276772802
ACH-000676,-0.8523975748167357
ACH-000677,-0.7847652582574223
ACH-000681,-0.6190518758136375
ACH-000683,-0.917088906693834
ACH-000684,-0.9560474185342376
ACH-000688,-1.2976053806706098
ACH-000693,-0.9537610764925872
ACH-000694,-1.0019176879485558
ACH-000695,-0.6552600341643308
ACH-000696,-0.8168246605159093
ACH-000697,-0.8152047682248125
ACH-000699,-1.0794696413851734
ACH-000701,-0.9060279893935734
ACH-000706,-0.7404454980653764
ACH-000711,-0.8966110228601321
ACH-000713,-0.8897017919874495
ACH-000714,-0.6780893958044266
ACH-000718,-0.8538419303599786
ACH-000720,-0.7127121995582614
ACH-000721,-0.8575598056963436
ACH-000724,-0.6002678045835813
ACH-000725,-1.1242232074169354
ACH-000732,-0.8740403582153193
ACH-000734,-0.6830224938658364
ACH-000735,-0.7015630941902968
ACH-000736,-0.7992374328177181
ACH-000738,-0.6526346050317265
ACH-000746,-0.8986640981839807
ACH-000747,-0.8984688363668272
ACH-000748,-0.7249599944837595
ACH-000753,-1.0944888778587532
ACH-000756,-0.3648774947619648
ACH-000757,-1.0540118427497662
ACH-000758,-0.7950159494496356
ACH-000760,-0.8903212253672435
ACH-000762,-0.8218619397177913
ACH-000763,-0.8061918999942652
ACH-000764,-0.8091771238209383
ACH-000765,-0.8518582162412016
ACH-000766,-0.7196883770750717
ACH-000767,-0.8371682508329843
ACH-000768,-0.8874034211333625
ACH-000769,-0.6196247664984288
ACH-000770,-0.950158409741963
ACH-000771,-0.8351521696571377
ACH-000773,-0.98930105108936
ACH-000776,-0.9831980515983768
ACH-000777,-0.8210810236572911
ACH-000778,-0.7758348272247609
ACH-000781,-0.9019793268438429
ACH-000782,-0.8601849588064102
ACH-000783,-0.7114085192953937
ACH-000784,-0.7380610618279071
ACH-000785,-0.9085205511587358
ACH-000787,-0.7688304756300534
ACH-000788,-0.8935819551829585
ACH-000791,-0.5488528298643172
ACH-000792,-0.6564684843921285
ACH-000794,-0.742679648960492
ACH-000796,-0.8272835769487215
ACH-000798,-0.6263714173207865
ACH-000799,-0.9016428262157604
ACH-000800,-0.91493893797013
ACH-000802,-0.821881578352772
ACH-000804,-0.8170310584583582
ACH-000805,-0.9884127660635079
ACH-000809,-0.6801025368926279
ACH-000810,-0.8173800575326315
ACH-000811,-0.7791975620340631
ACH-000817,-0.7087157637373075
ACH-000819,-0.9192746520180924
ACH-000820,-1.018338280239779
ACH-000821,-0.9877943370014336
ACH-000822,-0.8079345044855872
ACH-000823,-0.997681859423212
ACH-000824,-0.9274615353885582
ACH-000827,-0.9158636959896232
ACH-000829,-0.8321788144371695
ACH-000831,-0.6616688941576582
ACH-000832,-0.9036346117705404
ACH-000833,-0.8113566529943478
ACH-000834,-0.7621593830794141
ACH-000835,-0.8116125223006558
ACH-000836,-0.7865119707964822
ACH-000837,-0.9950957709937496
ACH-000838,-0.8311432986768086
ACH-000839,-0.5801389499947285
ACH-000840,-0.8306485922466623
ACH-000841,-0.8743574642414119
ACH-000843,-0.4969072014255059
ACH-000846,-0.6480794847689195
ACH-000847,-0.6539707156966758
ACH-000848,-0.9693953412396928
ACH-000849,-0.7492749097349835
ACH-000851,-0.6728481295395958
ACH-000855,-0.8675546390536754
ACH-000856,-0.8695016863519448
ACH-000858,-0.7775853130834841
ACH-000859,-0.7023514071912377
ACH-000861,-0.9952100316562744
ACH-000862,-0.6372142723767242
ACH-000865,-0.9654302670202648
ACH-000866,-0.8982904460242607
ACH-000867,-0.7773714386495861
ACH-000869,-1.0746846982639573
ACH-000872,-0.8219830239789611
ACH-000873,-0.8243982024180692
ACH-000876,-0.8238582959937174
ACH-000878,-0.4914307458494032
ACH-000880,-0.7478012836270413
ACH-000881,-1.030775616387462
ACH-000882,-0.921661592076647
ACH-000884,-1.1117172376032385
ACH-000885,-0.825148047772287
ACH-000887,-0.8291083552470276
ACH-000889,-1.0262039891662325
ACH-000896,-0.9131666899171018
ACH-000898,-0.8023975072072723
ACH-000900,-0.876306250241676
ACH-000901,-1.0011017261208774
ACH-000905,-0.7083463825085352
ACH-000906,-0.8589332229438291
ACH-000907,-0.7939369359566444
ACH-000910,-0.8714499974290932
ACH-000911,-0.9101976359722058
ACH-000912,-0.952226683593422
ACH-000913,-0.7335071113910144
ACH-000915,-0.7399916787484458
ACH-000916,-0.6741315833950575
ACH-000917,-0.8435332404728552
ACH-000920,-0.7377822305640696
ACH-000921,-0.7476538839090686
ACH-000924,-0.8539865970160267
ACH-000926,-0.7390736241233917
ACH-000928,-0.7879646068196337
ACH-000929,-0.888517649623871
ACH-000932,-0.7463214914009705
ACH-000935,-0.9485491196061656
ACH-000936,-0.9755657292454404
ACH-000937,-1.0010614747149875
ACH-000938,-0.9689941343327813
ACH-000939,-0.8434970857406543
ACH-000941,-0.8952684326659065
ACH-000943,-0.7940558679254954
ACH-000946,-0.7129896612212635
ACH-000947,-0.9485656866117343
ACH-000948,-1.0584417215644284
ACH-000950,-0.8526566576252165
ACH-000953,-1.1226725482390083
ACH-000954,-0.8608582001329113
ACH-000957,-0.6307436132849153
ACH-000958,-0.8919500172061555
ACH-000960,-1.0988707334495362
ACH-000963,-0.7663237246097823
ACH-000968,-0.8433990534001179
ACH-000969,-0.7608127994396774
ACH-000972,-0.7589074534481978
ACH-000973,-0.7682610302028338
ACH-000974,-0.94022225158238
ACH-000978,-0.8684001852924748
ACH-000984,-0.9065807418024628
ACH-000986,-0.8468040769990192
ACH-000988,-0.8982245781461595
ACH-000993,-0.5835754762612384
ACH-000994,-0.9622757377639964
ACH-000996,-0.498283917200493
ACH-001001,-0.8565711725412942
ACH-001020,-0.6838346941755539
ACH-001028,-0.8214592824586241
ACH-001031,-0.8145014765209612
ACH-001038,-1.0332723425204762
ACH-001048,-0.7190042216463332
ACH-001050,-0.8254630841400042
ACH-001053,-1.050532120636539
ACH-001054,-0.9810298266888812
ACH-001061,-0.7719462488324648
ACH-001067,-0.7093291634219991
ACH-001075,-0.7549729766108629
ACH-001096,-1.0416355295407536
ACH-001111,-0.8179756483968627
ACH-001119,-0.5293446451476377
ACH-001128,-0.8688552308864319
ACH-001134,-0.7938071523734703
ACH-001151,-0.8198086562721423
ACH-001163,-0.7393489377569334
ACH-001164,-0.6921822175029152
ACH-001183,-0.7266120155206977
ACH-001192,-0.6596167447526112
ACH-001193,-0.5934405406967621
ACH-001196,-0.9184269923952372
ACH-001197,-0.9586187018156748
ACH-001205,-0.6924810051096467
ACH-001211,-0.7294688760066744
ACH-001212,-0.5746635356490737
ACH-001228,-0.6810896393133736
ACH-001232,-0.7959126052009092
ACH-001239,-0.7661640994324583
ACH-001270,-0.947642151917824
ACH-001274,-0.6515350565275677
ACH-001275,-0.8851828584965308
ACH-001277,-0.9545038952964426
ACH-001278,-0.75673701650305
ACH-001280,-0.7520280905565371
ACH-001283,-0.9855059903390267
ACH-001289,-0.6938481830369566
ACH-001300,-0.6909596239919694
ACH-001301,-0.8300811408403888
ACH-001302,-0.7561591295295199
ACH-001306,-0.7256302743296087
ACH-001318,-0.8179438694703992
ACH-001322,-1.0132613238215389
ACH-001328,-0.6118892352285811
ACH-001332,-0.4967214854701493
ACH-001336,-0.7207503669984208
ACH-001346,-1.082000159539544
ACH-001353,-0.7683178166831838
ACH-001354,-0.660108675742841
ACH-001367,-1.0498155662726707
ACH-001368,-0.9428908190640836
ACH-001374,-0.7058942147279499
ACH-001377,-0.8954161520655799
ACH-001380,-0.8954964609382735
ACH-001391,-0.8064638732865808
ACH-001408,-0.699767262578734
ACH-001430,-0.8033773185644396
ACH-001431,-0.9767431317648492
ACH-001450,-0.8856510038257117
ACH-001496,-0.8707554587371039
ACH-001500,-0.6576950174867854
ACH-001523,-0.7278221747320125
ACH-001532,-0.8568464864880638
ACH-001550,-1.0858706263102464
ACH-001552,-0.9828094453541134
ACH-001554,-0.9741593098271876
ACH-001654,-0.8296657829971639
ACH-001735,-1.0418487716721871
ACH-001736,-0.7790817172109298
ACH-001737,-1.1510272002191548
ACH-001740,-0.9377517951507768
ACH-001745,-1.1250110693647095
ACH-001765,-0.7073328541791196
