,ALPP (250)
ACH-000004,0.3130616302762949
ACH-000005,-0.050711778103061635
ACH-000007,-0.0047627665770672255
ACH-000009,0.04805861376163422
ACH-000011,0.08173439413155875
ACH-000012,0.08618220721206712
ACH-000013,0.11342842173657736
ACH-000014,0.01962919419487773
ACH-000015,0.12136926770549865
ACH-000017,0.0964085079045001
ACH-000018,0.09267682356945688
ACH-000019,-0.03343875529040455
ACH-000021,0.0238008421891335
ACH-000022,0.1336350401840791
ACH-000025,0.18770992835853897
ACH-000028,0.14905160085122812
ACH-000030,0.05300325019917524
ACH-000035,0.2166166269508998
ACH-000036,0.11416542787347365
ACH-000037,0.13110746957333802
ACH-000039,0.15005691670912474
ACH-000040,-0.19535028471091376
ACH-000041,0.3121352404514605
ACH-000042,0.14248798804442167
ACH-000045,0.15034859574720127
ACH-000047,0.15238945874862364
ACH-000052,0.2506667264215364
ACH-000053,0.131310978651338
ACH-000054,0.031642497362447466
ACH-000055,0.017998129425365356
ACH-000060,0.26230175660885435
ACH-000067,-0.04145099257427056
ACH-000070,0.26899386548801674
ACH-000075,0.24679548990276826
ACH-000078,-0.05978037597416753
ACH-000082,0.1182953971103305
ACH-000085,0.0679405290916388
ACH-000086,0.10861957141085342
ACH-000087,0.2861284676109053
ACH-000092,0.03102350693735122
ACH-000095,-0.06404091310227343
ACH-000097,0.06473789714251707
ACH-000098,-0.05339003570120311
ACH-000099,0.05231367252053353
ACH-000108,0.11394458396102493
ACH-000113,0.08116399057361888
ACH-000116,0.08095385402474152
ACH-000118,0.2492456149549256
ACH-000120,0.14382302072689782
ACH-000123,0.08796295670036756
ACH-000127,0.0365419541525191
ACH-000128,-0.031877570766623585
ACH-000132,0.21971674577286554
ACH-000133,0.1751813944179921
ACH-000137,0.07495802849793287
ACH-000138,0.23648261087213135
ACH-000142,-0.047728804334273525
ACH-000143,0.1975922538825742
ACH-000146,0.09331661492766752
ACH-000148,0.05155290292051344
ACH-000150,0.1125929899660529
ACH-000152,0.16512652749064674
ACH-000153,0.061337177298925585
ACH-000159,0.1860881409415948
ACH-000160,0.11070133978461896
ACH-000163,0.2718302316693061
ACH-000167,-0.19549640335763666
ACH-000168,0.17386436323249813
ACH-000169,0.2366632136012324
ACH-000178,0.008047506632906827
ACH-000183,0.06038900795681475
ACH-000188,0.01872985805654764
ACH-000189,0.2329769103972287
ACH-000190,0.005076263269710128
ACH-000198,0.1631446261863174
ACH-000203,-0.1837081726540281
ACH-000204,0.08629024146613655
ACH-000206,0.12628280179148613
ACH-000207,0.2423152523266561
ACH-000208,-0.12468297527459896
ACH-000210,0.049240129592801024
ACH-000211,0.0599913000992143
ACH-000215,0.10900413470526288
ACH-000221,0.14342466624955985
ACH-000222,0.1726831828411163
ACH-000223,0.10823679045134144
ACH-000226,0.012866976405639692
ACH-000227,0.034286306421504265
ACH-000228,0.2110928161225944
ACH-000231,0.11130932883808986
ACH-000232,0.2078960130451804
ACH-000233,0.03192112946981611
ACH-000234,-0.02953696100041187
ACH-000235,0.16664388661407306
ACH-000237,0.10185006676918766
ACH-000238,0.07511306327063642
ACH-000242,0.3636240130380961
ACH-000243,0.17196386856827395
ACH-000244,0.1178868780500096
ACH-000246,0.14293754273682033
ACH-000248,0.09883770793887063
ACH-000250,0.05234344827406727
ACH-000251,0.3851938149384783
ACH-000252,0.1680989825424829
ACH-000253,0.004033540274900208
ACH-000255,-0.03859060622920224
ACH-000256,0.02156661545781937
ACH-000257,0.30753613187824635
ACH-000258,0.04486857586365392
ACH-000259,0.15292705055853695
ACH-000260,0.06649392389022296
ACH-000261,0.1298677789301783
ACH-000262,0.08741457157805102
ACH-000263,-0.21143124293440765
ACH-000264,0.023405979884654784
ACH-000265,0.2031594537293773
ACH-000266,0.08996996012590948
ACH-000272,0.0014390047890317564
ACH-000274,0.10520179738980946
ACH-000277,-0.02025917482091144
ACH-000278,0.04788479427464599
ACH-000279,0.10175596255407343
ACH-000280,0.07467475470116655
ACH-000281,0.2276656888638629
ACH-000288,0.08699036411584295
ACH-000291,0.018611780189724817
ACH-000293,0.3225316137063725
ACH-000294,-0.1371876029743743
ACH-000295,0.1324033990198193
ACH-000296,0.06674129109820481
ACH-000302,0.2227575671314794
ACH-000304,0.3361259089777461
ACH-000307,0.010988208157798756
ACH-000308,0.06777076524787351
ACH-000310,-0.24380410697021684
ACH-000311,0.10850895493170297
ACH-000312,0.16778208305971562
ACH-000315,0.19414155954110848
ACH-000316,0.1851884320048125
ACH-000317,0.11321956673945767
ACH-000318,-0.002937865338085945
ACH-000319,0.1832862365236788
ACH-000320,0.14841505218633996
ACH-000322,0.03654986022450022
ACH-000323,0.1828050171916481
ACH-000324,0.045564092293735294
ACH-000329,0.05902792987885039
ACH-000330,0.0400552690395569
ACH-000331,0.029726696260879426
ACH-000332,-0.005553192695725339
ACH-000334,0.08263926994323192
ACH-000335,0.21508195086941567
ACH-000336,-0.10807594395264487
ACH-000337,-0.11839326769548868
ACH-000338,0.09346406202866199
ACH-000339,-0.025953067749823432
ACH-000341,0.1083387283763878
ACH-000348,0.10946421259424008
ACH-000350,-0.0045614273364786
ACH-000352,0.03460376732323274
ACH-000356,0.375469014349081
ACH-000361,0.1593884725485908
ACH-000362,-0.009495357951997244
ACH-000363,0.06287322870835771
ACH-000364,0.2315731907293567
ACH-000365,0.12353858665272273
ACH-000366,0.08425776647562351
ACH-000368,0.056420814594760324
ACH-000374,-0.0058350156033380425
ACH-000375,0.07456637784456925
ACH-000376,0.06193675110182562
ACH-000381,-0.030521202179204062
ACH-000383,0.09852455361976033
ACH-000387,0.07785176054771703
ACH-000389,-0.17681017424418405
ACH-000390,0.09966739063986868
ACH-000393,-0.04031117126777945
ACH-000395,-0.09350016262565664
ACH-000396,0.3665064668606784
ACH-000397,0.1034656996414276
ACH-000401,0.14846292226951313
ACH-000402,0.11745612253075112
ACH-000403,0.081271441174203
ACH-000404,-0.2182755328219524
ACH-000406,0.09817088264194496
ACH-000407,0.06556551152685289
ACH-000408,0.10201711904405028
ACH-000410,0.013434260913723262
ACH-000411,0.16545010245212144
ACH-000414,0.1888615095258772
ACH-000415,0.1275941957147827
ACH-000416,0.1927653139572872
ACH-000420,0.08775160565037086
ACH-000421,0.14165531379422
ACH-000424,-0.22632144292949724
ACH-000425,0.10756422465941384
ACH-000426,-0.29678427144291
ACH-000427,0.21427915103448125
ACH-000433,-0.03172172439977038
ACH-000435,-0.23893588516566194
ACH-000436,-0.13295868682286913
ACH-000444,0.12528992448364862
ACH-000445,0.031501822663293086
ACH-000448,0.11801618627595027
ACH-000450,0.07964483178443417
ACH-000452,0.10008872346611307
ACH-000454,0.16874867653390424
ACH-000458,0.13693139351866582
ACH-000459,0.3508052172366144
ACH-000460,-0.04881439370124169
ACH-000461,0.06815776350579265
ACH-000463,-0.00034472406025527313
ACH-000464,0.1807325997894215
ACH-000466,0.17464900649375728
ACH-000467,-0.053757704445168544
ACH-000468,0.08084063943057758
ACH-000469,0.14496467350869996
ACH-000470,0.031018399402710537
ACH-000471,0.2491669478774761
ACH-000472,0.12411783182448664
ACH-000473,0.032009761911535206
ACH-000475,0.051847754503313546
ACH-000476,-0.030140399206327308
ACH-000477,0.20040691105453445
ACH-000479,0.17503836535660874
ACH-000480,0.12397601596355118
ACH-000481,0.043180009206364924
ACH-000483,0.2921037139085263
ACH-000484,0.08860257323080682
ACH-000485,0.2400373686869945
ACH-000486,0.1544367727339166
ACH-000487,0.11661620837769406
ACH-000488,0.09129795345266124
ACH-000490,0.2045253845005285
ACH-000491,0.04471290660483268
ACH-000495,0.07983955081760583
ACH-000496,0.12782893118718178
ACH-000499,0.13477549192000732
ACH-000500,0.3395466363207625
ACH-000502,0.15352673803132874
ACH-000503,0.02324788117921731
ACH-000505,0.10677265224299323
ACH-000507,-0.006844136429467898
ACH-000510,0.1726719079657222
ACH-000511,0.10054537674357683
ACH-000512,0.25623813455011063
ACH-000516,0.05634126447972525
ACH-000517,0.06653889299088006
ACH-000518,0.17805935168816456
ACH-000520,0.0012030367446946716
ACH-000521,0.19427217315732456
ACH-000522,0.11109437211473612
ACH-000524,0.002984272515887013
ACH-000527,0.15732380292874956
ACH-000528,0.019449895450631367
ACH-000537,0.1213585059694681
ACH-000541,0.3999499985168041
ACH-000542,0.14451164170089734
ACH-000544,0.3203098197996707
ACH-000545,0.18781905183548184
ACH-000547,0.008399417535438353
ACH-000548,0.041965472072690434
ACH-000549,0.009122077064865544
ACH-000550,0.14147562129007618
ACH-000552,0.18411211052218715
ACH-000556,0.09677222263404736
ACH-000557,0.056563403069097386
ACH-000569,0.21598198142330746
ACH-000570,0.16756923842702992
ACH-000571,0.1499057054787662
ACH-000573,0.07500648789445398
ACH-000576,0.09545686251132038
ACH-000579,0.22553470241726795
ACH-000580,0.2466493146532981
ACH-000584,0.06601249400842099
ACH-000585,0.028056784231010486
ACH-000588,0.3001684305821956
ACH-000589,0.13331867049531898
ACH-000591,0.02711918725020793
ACH-000593,0.057044922998676036
