,TERT (7015)
ACH-000004,-0.2679358024262322
ACH-000005,-0.12043813918966847
ACH-000007,-0.1013196320549789
ACH-000009,-0.1804165874628653
ACH-000011,-0.2699075385906135
ACH-000012,-0.11472405236665455
ACH-000013,-0.02791454144671721
ACH-000014,-0.09350890147641007
ACH-000015,0.038544618445947865
ACH-000017,-0.00706233836113399
ACH-000018,-0.07393497534787959
ACH-000019,0.043693461029559295
ACH-000021,0.08816946353916309
ACH-000022,-0.13293273570134878
ACH-000025,-0.012503463514623843
ACH-000028,0.013746488115637612
ACH-000030,-0.018554140717660886
ACH-000035,-0.015141363917235588
ACH-000036,-0.0015284944284057055
ACH-000037,-0.16309396259106526
ACH-000039,0.07456108625617794
ACH-000040,-0.04748320535354366
ACH-000041,0.009356044312500969
ACH-000042,-0.11571566963351508
ACH-000045,-0.6980520642300573
ACH-000047,-0.1082002135804489
ACH-000052,-0.15466843432819494
ACH-000053,-0.03112775743508355
ACH-000054,-0.2342163686167175
ACH-000055,-0.4047874067535477
ACH-000060,-0.13246058056366242
ACH-000067,-0.02291323284623795
ACH-000070,0.07970860565558098
ACH-000075,0.04858713973541297
ACH-000078,-0.11470737474998564
ACH-000082,-0.017997958995752506
ACH-000085,0.07640373838800414
ACH-000086,0.07237873354805041
ACH-000087,-0.05006502196435023
ACH-000092,-0.06569552971978389
ACH-000095,-0.4069642846558128
ACH-000097,-0.10945225893999752
ACH-000098,-0.02646080502471245
ACH-000099,-0.17467760316875
ACH-000108,-0.061105198306564384
ACH-000113,-0.4093336063067286
ACH-000116,-0.0362012312220316
ACH-000118,-0.05186189406732596
ACH-000120,-0.3070940586476176
ACH-000123,0.03455253878459698
ACH-000127,-0.16976042761533372
ACH-000128,-0.1332624254487435
ACH-000132,-0.16148157374875882
ACH-000133,0.10143796995202496
ACH-000137,-0.11348158185395127
ACH-000138,-0.11768226465033432
ACH-000142,0.061561351471139225
ACH-000143,-0.1919943859578131
ACH-000146,-0.08516253954795447
ACH-000148,-0.06927593615261471
ACH-000150,-0.21637677836221614
ACH-000152,-0.006942732139047329
ACH-000153,-0.2180437948579847
ACH-000159,-0.08350098515343092
ACH-000160,0.2313009261774229
ACH-000163,-0.029062308247625093
ACH-000167,1.0650153356372427
ACH-000168,-0.34069666958797834
ACH-000169,0.013303422517922091
ACH-000178,-0.2420754850453561
ACH-000183,0.02611304247036497
ACH-000188,-0.08047624363596029
ACH-000189,-0.14290190200430195
ACH-000190,0.2816950858627766
ACH-000198,-0.6423616871486737
ACH-000203,-0.5066278711594341
ACH-000204,-0.06314868750103425
ACH-000206,-0.32521195344773274
ACH-000207,0.0004160283614786826
ACH-000208,0.12851768414271228
ACH-000210,0.11909176237095685
ACH-000211,0.0031232167496172488
ACH-000215,-0.05276386355967845
ACH-000221,-0.3718982435322556
ACH-000222,-0.11274014722845414
ACH-000223,-0.034409974478581545
ACH-000226,-0.08641716087013901
ACH-000227,0.02214359139503981
ACH-000228,-0.26761345613004084
ACH-000231,-0.09684250984333158
ACH-000232,-0.03730853734962236
ACH-000233,-0.011716398953701206
ACH-000234,-0.06931032825156967
ACH-000235,-0.1183213057654329
ACH-000237,-0.0028800137384192674
ACH-000238,-0.17461415105114111
ACH-000242,0.21610036540129407
ACH-000243,-0.10193196619808333
ACH-000244,-0.1536048450797416
ACH-000246,-0.10781932571229882
ACH-000248,0.034430842552995805
ACH-000250,-0.08805047387470191
ACH-000251,0.07308670109005269
ACH-000252,-0.2963168476267778
ACH-000253,-0.04875265033007087
ACH-000255,-0.19354689977881967
ACH-000256,-0.036943736339961036
ACH-000257,-0.3783368897929037
ACH-000258,0.06219200151885562
ACH-000259,-0.08191312335522477
ACH-000260,-0.08767779681421442
ACH-000261,-0.14102778502757046
ACH-000262,-0.18081247044943588
ACH-000263,-0.22245087295720334
ACH-000264,-0.1337444838213474
ACH-000265,0.09052068100651793
ACH-000266,-0.10522517752608697
ACH-000272,-0.2784380506596661
ACH-000274,-0.15138058138369614
ACH-000277,-0.15011942496990707
ACH-000278,0.10304627316160236
ACH-000279,-0.2360741208911835
ACH-000280,-0.17211976513086738
ACH-000281,-0.14816827355461273
ACH-000288,-0.14848347375181384
ACH-000291,-0.017049127657810564
ACH-000293,0.05558022684963874
ACH-000294,-0.24260878924833815
ACH-000295,-0.31785077226281416
ACH-000296,0.03007438238748393
ACH-000302,0.015547543567631909
ACH-000304,0.05955834957452144
ACH-000307,-0.15530139935244686
ACH-000308,-0.17315128900543358
ACH-000310,-0.20572838582561712
ACH-000311,-0.13452573606734458
ACH-000312,-0.14576460126471855
ACH-000315,0.21279471223985075
ACH-000316,-0.4089702345409906
ACH-000317,-0.15558178463136751
ACH-000318,-0.13333166545660227
ACH-000319,-0.019930492733523555
ACH-000320,-0.06745615704781041
ACH-000322,-0.1763043549836644
ACH-000323,0.06248267019038373
ACH-000324,-0.09488587006755086
ACH-000329,0.007163202529827902
