,KDF1 (126695)
ACH-000673,-0.3024869518790226
ACH-000676,-0.3423740312875725
ACH-000677,-0.2492222174911834
ACH-000681,-0.22291931622994246
ACH-000683,-0.2933549908665949
ACH-000684,-0.07650702440224681
ACH-000688,-0.3598817194267929
ACH-000693,-0.25924844071168945
ACH-000694,-0.2789618917591455
ACH-000695,-0.08710132219203373
ACH-000696,-0.2345589694995311
ACH-000697,-0.2917242846563871
ACH-000699,-0.2931978326155768
ACH-000701,-0.19592969619092301
ACH-000706,-0.2368872866779027
ACH-000711,-0.18865522790903655
ACH-000713,-0.034769629900233086
ACH-000714,0.010616070417085904
ACH-000718,-0.1015496760899426
ACH-000720,-0.07655453811352048
ACH-000721,-0.24834286265182154
ACH-000724,-0.027660108877805255
ACH-000725,-0.05182733494911295
ACH-000732,0.1512617639984184
ACH-000734,-0.17859558776939655
ACH-000735,-0.17149937013058034
ACH-000736,-0.17039520687261306
ACH-000738,-0.18731070405402814
ACH-000746,0.02630424380986517
ACH-000747,-0.15526343886228725
ACH-000748,-0.1067452790806996
ACH-000753,-0.2351159481525755
ACH-000756,-0.2441756045256826
ACH-000757,-0.2415100193580393
ACH-000758,-0.196490897474022
ACH-000760,-0.17420940407025906
ACH-000762,-0.028701823560600786
ACH-000763,-0.10925422440116732
ACH-000764,-0.04579173812742945
ACH-000765,-0.2500293212445929
ACH-000766,-0.18491774789090584
ACH-000767,-0.15538499430522845
ACH-000768,-0.03021716687955877
ACH-000769,-0.3418536920499121
ACH-000770,-0.17996496716443722
ACH-000771,-0.1998599757299327
ACH-000773,-0.3262476859339784
ACH-000776,-0.08668504666228817
ACH-000777,-0.15340386714858442
ACH-000778,-0.16333613582187248
ACH-000781,-0.13707258859997565
ACH-000782,-0.3475760116078513
ACH-000783,-0.12059804710687888
ACH-000784,-0.2910270302308409
ACH-000785,-0.24458973216777805
ACH-000787,-0.1673119231301264
ACH-000788,-0.14672604012343346
ACH-000791,-0.3312721437681899
ACH-000792,-0.13472815623491366
ACH-000794,-0.21518921974662025
ACH-000796,-0.018906880648001483
ACH-000798,-0.07839202906899911
ACH-000799,-0.3312059905520655
ACH-000800,-0.11884125376434825
ACH-000802,-0.201061898299293
ACH-000804,-0.08316236975197168
ACH-000805,-0.05884000591568756
ACH-000809,-0.07651542039437761
ACH-000810,-0.2749964511174132
ACH-000811,-0.2333907494014206
ACH-000817,-0.4314007496159932
ACH-000819,-0.1964608788973453
ACH-000820,-0.38801795532901934
ACH-000821,-0.2100919682988208
ACH-000822,-0.13628942663902774
ACH-000823,-0.2692286277698589
ACH-000824,-0.1473135258581547
ACH-000827,-0.2139489331712604
ACH-000829,-0.34872839346192724
ACH-000831,-0.2552473549161188
ACH-000832,-0.2986338552368336
ACH-000833,-0.09174995731636693
ACH-000834,-0.13066723954210607
ACH-000835,-0.2529099632530693
ACH-000836,-0.13050774158476966
ACH-000837,-0.25939582708690506
ACH-000838,-0.2132503228893456
ACH-000839,-0.2295814261874058
ACH-000840,-0.17268036544654788
ACH-000841,-0.27463823845869306
ACH-000843,-0.191875736474346
ACH-000846,-0.2880092783058153
ACH-000847,-0.0937501811304524
ACH-000848,0.13589583041701336
ACH-000849,-0.30806778824243275
ACH-000851,-0.2950142315185138
ACH-000855,-0.16215262108214326
ACH-000856,-0.08833228167193756
ACH-000858,-0.11797830814303525
ACH-000859,0.24108204512291334
ACH-000861,-0.17520576489695722
ACH-000862,0.1254061258539182
ACH-000865,-0.23457352582844515
ACH-000866,-0.15427238823140174
ACH-000867,-0.018142597351746392
ACH-000869,-0.2223789799600282
ACH-000872,-0.3197494292855587
ACH-000873,-0.3778055096855081
ACH-000876,-0.1315488918612746
ACH-000878,-0.13980463664189816
ACH-000880,-0.3597590510593229
ACH-000881,-0.3370692736535321
ACH-000882,-0.2794858711899011
ACH-000884,-0.23190777660880355
ACH-000885,-0.1522105387094227
ACH-000887,-0.4390745367210816
ACH-000889,-0.235658195737154
ACH-000896,-0.210968273671213
ACH-000898,-0.04395659762470559
ACH-000900,-0.17631099882816112
ACH-000901,-0.23464762276980974
ACH-000905,-0.011558299015904931
ACH-000906,-0.2402897436394026
ACH-000907,-0.29122211953620064
ACH-000910,-0.2663911868457223
ACH-000911,-0.2944258253228318
ACH-000912,-0.2412849437474349
ACH-000913,-0.18710436254903176
ACH-000915,-0.33567720220919484
ACH-000916,-0.2686987537093815
ACH-000917,-0.08258596202335912
ACH-000920,-0.2173268104729904
ACH-000921,-0.2563226271567825
ACH-000924,-0.3059339162832162
ACH-000926,-0.2021728242872349
ACH-000928,-0.3521425118691324
ACH-000929,-0.11504777959947662
ACH-000932,-0.2318857593106973
ACH-000935,-0.14059391253069675
ACH-000936,-0.4690017233114118
ACH-000937,-0.20987218709239724
ACH-000938,-0.15839319960194506
ACH-000939,-0.1576226671737964
ACH-000941,-0.06581888539615634
ACH-000943,-0.1933925916167422
ACH-000946,-0.2057217343209483
ACH-000947,-0.2643118528025994
ACH-000948,-0.31880950241412537
ACH-000950,-0.21363902711251007
ACH-000953,-0.2559371036752184
ACH-000954,-0.3227270599132961
ACH-000957,-0.22740169358175405
ACH-000958,-0.11860406978903006
ACH-000960,-0.16188448189355018
ACH-000963,-0.13068158709221694
ACH-000968,-0.17414080338874927
ACH-000969,-0.05321435091486056
ACH-000972,-0.3022057306485258
ACH-000973,-0.24772582886591696
ACH-000974,-0.18171293919333334
ACH-000978,-0.31366877618201844
ACH-000984,-0.2966001030202733
ACH-000986,-0.1457096159198726
ACH-000988,-0.2328255691588358
ACH-000993,-0.3565660765066573
ACH-000994,-0.1847581071642799
ACH-000996,-0.3209051398942774
ACH-001001,-0.2598418628697462
ACH-001020,-0.26563892103736736
ACH-001028,-0.07506376386667414
ACH-001031,-0.24337571443160774
ACH-001038,-0.2593906944421149
ACH-001048,-0.23591033601119246
ACH-001050,-0.1247855522711976
ACH-001053,-0.2951150812442023
ACH-001054,-0.13427745975849106
ACH-001061,-0.2461206396919162
ACH-001067,-0.2033640687372562
ACH-001075,-0.16112833390544778
ACH-001096,-0.22056673614072245
ACH-001111,-0.2220450648693304
ACH-001119,-0.3040928072390289
ACH-001128,0.06277515327637706
ACH-001134,-0.3488949713330625
ACH-001151,-0.17272464198961074
ACH-001163,-0.23793355146981
ACH-001164,-0.2625703739472213
ACH-001183,-0.14818633552184832
ACH-001192,-0.12850092881008074
ACH-001193,-0.2595264754290035
ACH-001196,-0.40199533562429396
ACH-001197,-0.276809097505976
ACH-001205,-0.5043654502885564
ACH-001211,-0.004980986607316738
ACH-001212,-0.275902305004829
ACH-001228,-0.22906442650916106
ACH-001232,-0.4858779289564477
ACH-001239,-0.28746783452236857
ACH-001270,-0.2774177001032073
ACH-001274,-0.1660623321548865
ACH-001275,-0.2303217332219297
ACH-001277,-0.09880207280172304
ACH-001278,-0.2568754994060663
ACH-001280,-0.5162642280607324
ACH-001283,-0.17410672731050053
ACH-001289,-0.2715081226313316
ACH-001300,-0.24848186681238715
ACH-001301,-0.09679261611913538
ACH-001302,-0.3248002101185176
ACH-001306,-0.2867155375614464
ACH-001318,-0.16778326755498074
ACH-001322,-0.2680772326674113
ACH-001328,-0.34155826343939266
ACH-001332,0.06755925457692644
ACH-001336,-0.1462733405191663
ACH-001346,-0.1986215324795808
ACH-001353,-0.14688620034609484
ACH-001354,-0.3917147049643491
ACH-001367,-0.09560349374956942
ACH-001368,-0.30396795086631617
ACH-001374,0.045268308200768916
ACH-001377,-0.21645056053306969
ACH-001380,-0.16423862620367574
ACH-001391,-0.09134139170082692
ACH-001408,-0.084896844904231
ACH-001430,-0.08853746465552077
ACH-001431,-0.2265499606827523
ACH-001450,-0.2789816525797641
ACH-001496,-0.20820308253074912
ACH-001500,-0.15750051894003586
ACH-001523,-0.16547668120254444
ACH-001532,-0.2867269783002001
ACH-001550,-0.19753079619456512
ACH-001552,-0.2573677925638539
ACH-001554,-0.26619364609829843
ACH-001654,-0.06781832356195522
ACH-001735,-0.1291908675287137
ACH-001736,-0.21451678434146754
ACH-001737,0.1096878284879498
ACH-001740,-0.24788364877535485
ACH-001745,-0.2004565018181039
ACH-001765,-0.2660343476871514
