,MRAP (56246)
ACH-000004,-0.1830814280083236
ACH-000005,0.07448975870709562
ACH-000007,0.10004167220184873
ACH-000009,0.019920185488186658
ACH-000011,0.21747003429280987
ACH-000012,0.00012215489090380477
ACH-000013,0.12450963947755128
ACH-000014,0.16563085435999408
ACH-000015,0.10052981738589796
ACH-000017,-0.01906673541603407
ACH-000018,-0.18207875663771975
ACH-000019,-0.002458340663136545
ACH-000021,0.10110209675570447
ACH-000022,0.050067296985909435
ACH-000025,0.11727576587695834
ACH-000028,0.007411169564809445
ACH-000030,0.053865224603721513
ACH-000035,0.1267062477412427
ACH-000036,-0.08764991811920032
ACH-000037,0.0039369342457140225
ACH-000039,0.2038617263954614
ACH-000040,0.1998640586879607
ACH-000041,0.08904652552427553
ACH-000042,0.0996932184139503
ACH-000045,0.17686019410171908
ACH-000047,0.04638851266718519
ACH-000052,0.06066426697315881
ACH-000053,0.044361345660296383
ACH-000054,0.02219684763190646
ACH-000055,-0.038028255926584084
ACH-000060,-0.052565372533861066
ACH-000067,0.00035260088399255565
ACH-000070,0.02661810773479773
ACH-000075,0.2214418742053372
ACH-000078,0.1236475261816022
ACH-000082,-0.0464185656094519
ACH-000085,0.040119171379494965
ACH-000086,-0.04858520208413432
ACH-000087,-0.011789247796326254
ACH-000092,0.02839216604514208
ACH-000095,0.023016446523739933
ACH-000097,0.042023145356318965
ACH-000098,0.039757273318653134
ACH-000099,0.09021510743441613
ACH-000108,0.1172247037450763
ACH-000113,0.015184747582452382
ACH-000116,0.01330106212467722
ACH-000118,0.09243842345005256
ACH-000120,-0.08799686182647315
ACH-000123,-0.015967138083618
ACH-000127,0.053834833642406085
ACH-000128,0.11441989536868576
ACH-000132,-0.06894602242398502
ACH-000133,0.027780827718479367
ACH-000137,-0.010239829892254913
ACH-000138,0.0854118048186981
ACH-000142,0.11531576037698275
ACH-000143,0.09566941166646603
ACH-000146,-0.018512902101114788
ACH-000148,0.04051810801464691
ACH-000150,0.06706325710270905
ACH-000152,0.05749380584710431
ACH-000153,0.09912262548058116
ACH-000159,0.020486901514690747
ACH-000160,0.029755778399398258
ACH-000163,0.09710319381951964
ACH-000167,0.169375930418314
ACH-000168,0.05207694415606726
ACH-000169,0.006223148983029338
ACH-000178,0.07198536845752818
ACH-000183,0.0006702799544204295
ACH-000188,0.05537729735928319
ACH-000189,0.1399313660610178
ACH-000190,0.007357345037304623
ACH-000198,0.04316788128812071
ACH-000203,0.15151743727073055
ACH-000204,0.015350564685936556
ACH-000206,-0.04048252114459009
ACH-000207,0.12694478346568544
ACH-000208,0.2103875580670159
ACH-000210,0.16816074291248212
ACH-000211,0.05804244245938454
ACH-000215,-0.0032212378905391594
ACH-000221,0.03945715506476719
ACH-000222,0.02446424081089741
ACH-000223,0.026966151262672083
ACH-000226,0.020683196373066683
ACH-000227,-0.1150230506355591
ACH-000228,0.11528030476753336
ACH-000231,0.049111335500376586
ACH-000232,0.048996658229650235
ACH-000233,0.2607582101732932
ACH-000234,0.03769099378005723
ACH-000235,0.010443139569854031
ACH-000237,0.0843865326411541
ACH-000238,-0.08286905843669393
ACH-000242,-0.21536184965711172
ACH-000243,0.0651342265870604
ACH-000244,0.2661235248573852
ACH-000246,0.10185424788697886
ACH-000248,0.05851169827948983
ACH-000250,0.135927439944357
ACH-000251,0.15925749167035633
ACH-000252,-0.1508628204837187
ACH-000253,0.11944181365308172
ACH-000255,0.15874346119741733
ACH-000256,0.08258796152855882
ACH-000257,0.019226615919732
ACH-000258,0.09681842055497243
ACH-000259,-0.07911894696516232
ACH-000260,0.031548135804037314
ACH-000261,0.05778044428737645
ACH-000262,0.2385293182118101
ACH-000263,-0.010003016311172154
ACH-000264,-0.014266011989511978
ACH-000265,-0.059314481272547126
ACH-000266,0.029518813751547662
ACH-000272,0.14422399754771364
ACH-000274,-0.005998888512644503
ACH-000277,0.15157651927979734
ACH-000278,-0.052278437291081364
ACH-000279,0.12565102013236493
ACH-000280,0.05340690736529618
ACH-000281,0.14994659307542724
ACH-000288,-0.0075103813983233925
ACH-000291,0.16932582284791586
ACH-000293,0.1219787283834826
ACH-000294,0.11366127743192657
ACH-000295,0.18025790294305244
ACH-000296,0.0700367988692026
ACH-000302,-0.11104666682753224
ACH-000304,0.0892969951459292
ACH-000307,0.0011152690803934906
ACH-000308,0.014528649588703146
ACH-000310,-0.06872746503461598
ACH-000311,0.07154704064374046
ACH-000312,0.07297180588194616
ACH-000315,0.02659838339777373
ACH-000316,0.1357416188636173
ACH-000317,0.10323293825793392
ACH-000318,0.10184106183587087
ACH-000319,0.07796909124413244
ACH-000320,0.15453692135687305
ACH-000322,0.1331486401850244
ACH-000323,0.09650967830231867
ACH-000324,0.06463363305545637
ACH-000329,0.08610889960529472
ACH-000330,0.14599937963440435
ACH-000331,0.1106310358405627
ACH-000332,0.052888693498690485
ACH-000334,0.08301393929745282
ACH-000335,0.030742083347342825
ACH-000336,0.18325584110077228
ACH-000337,0.13982495281337615
ACH-000338,-0.41931503970246015
ACH-000339,-0.041621131113233366
ACH-000341,-0.07900066711618291
ACH-000348,-0.010972956892604028
ACH-000350,-0.056940653799310764
ACH-000352,0.03361708685914603
ACH-000356,0.1645174508372899
ACH-000361,0.17834062818020374
ACH-000362,0.11536441618566075
ACH-000363,0.056720706737916175
ACH-000364,0.008597320742069788
ACH-000365,0.00032149862234965714
ACH-000366,0.046704889666076055
ACH-000368,-0.15616860716889985
ACH-000374,0.02126551939361714
ACH-000375,0.1569662642122431
ACH-000376,0.01705920975018867
ACH-000381,-0.05627151849362642
ACH-000383,-0.027562913064267586
ACH-000387,-0.02014593973304155
ACH-000389,0.11118588669272407
ACH-000390,0.03527003185447507
ACH-000393,0.14612351050337374
ACH-000395,0.05372632296085371
ACH-000396,-0.2148399862083248
ACH-000397,0.09945196377918346
ACH-000401,-0.017082276013303622
ACH-000402,0.35336320200554866
ACH-000403,0.025513065981922056
ACH-000404,-0.10627060396678688
ACH-000406,0.013522816792072085
ACH-000407,0.051453730127561256
ACH-000408,-0.12112958086256526
ACH-000410,0.06548995460962857
ACH-000411,0.18765052468841076
ACH-000414,0.03938614908185591
ACH-000415,-0.12542856495551585
ACH-000416,0.034300251540893834
ACH-000420,-0.031077568776718058
ACH-000421,-0.008023580362635872
ACH-000424,0.014448783977346032
ACH-000425,0.1595301197135007
ACH-000426,0.1644251835962041
ACH-000427,-0.04261430092358347
ACH-000433,0.032607429168761186
ACH-000435,-0.3695530876445474
ACH-000436,-0.02207937707537001
ACH-000444,-0.053203659932482994
ACH-000445,0.02766780039802329
ACH-000448,-0.05398057483617109
ACH-000450,0.065704223841505
ACH-000452,-0.04340550890209448
ACH-000454,0.10100152941365033
ACH-000458,-0.02292774364221185
ACH-000459,-0.07018482210209526
ACH-000460,0.018271085704984997
ACH-000461,0.10580997259610687
ACH-000463,0.004158563356231156
ACH-000464,0.013642011168218235
ACH-000466,0.04517631464636025
ACH-000467,0.03331495296201365
ACH-000468,0.1281244064709747
ACH-000469,0.04647453109502688
ACH-000470,0.08454584834146016
ACH-000471,-0.01745258277748269
ACH-000472,0.09938450206273243
ACH-000473,0.008152009611782439
ACH-000475,0.0763732853798537
ACH-000476,0.1816271233698488
ACH-000477,0.07314107521644289
ACH-000479,0.037369449403210415
ACH-000480,0.006232764190143629
ACH-000481,0.02386959842804568
ACH-000483,0.0181637978907118
ACH-000484,0.08254744904206016
ACH-000485,0.08087966206278675
ACH-000486,0.11557471691539778
ACH-000487,0.009419333585658392
ACH-000488,-0.022797148908765247
ACH-000490,-0.06925214308112228
ACH-000491,0.06827814832059544
ACH-000495,0.17124471978041206
ACH-000496,-0.013812980490913406
ACH-000499,-0.043339745382747694
ACH-000500,0.4863675574142465
ACH-000502,-0.026000437196922903
ACH-000503,0.12436563621641016
ACH-000505,0.11517244847561373
ACH-000507,-0.05998588402095435
ACH-000510,0.08165910674571013
ACH-000511,0.09943092469043197
ACH-000512,0.03207440731577131
ACH-000516,0.1314400055958395
ACH-000517,0.05130939397195653
ACH-000518,0.10806793289575478
ACH-000520,-0.009852051610131559
ACH-000521,-0.058472601303225936
ACH-000522,0.12585095776256236
ACH-000524,0.027276618221922573
ACH-000527,0.019040429475925425
ACH-000528,-0.023573713912340675
ACH-000537,0.07227745191805031
ACH-000541,0.08989062944943456
ACH-000542,-0.008785188113518364
ACH-000544,-0.11962182895508335
ACH-000545,-0.12378419690518068
ACH-000547,0.13232207518858344
ACH-000548,0.1235545357545944
ACH-000549,0.0655630296964854
ACH-000550,0.0988399022816002
ACH-000552,-0.0406997330606604
ACH-000556,0.1189024780572604
ACH-000557,0.1181079019706891
ACH-000569,-0.09200373286072977
ACH-000570,0.0590246302815608
ACH-000571,0.04557707836914096
ACH-000573,-0.0005085006791704336
ACH-000576,0.01917201010568734
ACH-000579,0.13972205622468564
ACH-000580,-0.0850550007204825
ACH-000584,-0.045232200595731034
ACH-000585,-0.023683451067509544
ACH-000588,0.11403263061015816
ACH-000589,-0.09291949504617424
ACH-000591,-0.030483625560490706
ACH-000593,0.17356282953325025
ACH-000600,0.09600849592545516
ACH-000601,0.02588986256823439
ACH-000605,0.0631065040008984
