,UEVLD (55293)
ACH-000004,0.10256108945366252
ACH-000005,0.12113967951622732
ACH-000007,0.17653663447825538
ACH-000009,0.20484624602706256
ACH-000011,0.12606090626072738
ACH-000012,0.0016888052273606644
ACH-000013,0.12072328921420435
ACH-000014,-0.032333085416978165
ACH-000015,0.1498004368078548
ACH-000017,-0.1851390542469008
ACH-000018,0.04121727996427271
ACH-000019,-0.05429613459526513
ACH-000021,0.13226199670714153
ACH-000022,0.12643183420794438
ACH-000025,0.02625899767418635
ACH-000028,-0.1718870881014908
ACH-000030,0.06334287855978851
ACH-000035,0.17526804101567553
ACH-000036,0.2524888157341832
ACH-000037,0.140079680829474
ACH-000039,0.1423825714813452
ACH-000040,0.13032685488389278
ACH-000041,0.14139967486443614
ACH-000042,-0.021328910897656442
ACH-000045,0.10107479742368236
ACH-000047,-0.04374174290697076
ACH-000052,0.16838098275608762
ACH-000053,0.09651012678930276
ACH-000054,0.16837007859402806
ACH-000055,0.07542210280219983
ACH-000060,-0.051706254761114616
ACH-000067,0.11737383491451665
ACH-000070,0.15743953608879194
ACH-000075,-0.0023401712204446892
ACH-000078,-0.05144491770409599
ACH-000082,0.06507901666261696
ACH-000085,0.1064712270270979
ACH-000086,0.1440604322451359
ACH-000087,-0.029455246091264483
ACH-000092,0.12583587193282478
ACH-000095,0.1613981858273405
ACH-000097,0.004747192076826678
ACH-000098,0.017321837652638783
ACH-000099,0.08978842967561089
ACH-000108,0.08111277478038065
ACH-000113,0.0937029972612362
ACH-000116,-0.027459085057099337
ACH-000118,0.018342330707905512
ACH-000120,0.16504619825094208
ACH-000123,0.15259472469765134
ACH-000127,0.07822489331431436
ACH-000128,-0.03257464301238018
ACH-000132,0.10030318952562628
ACH-000133,0.029467213162589493
ACH-000137,0.03712804872737612
ACH-000138,0.021890327167555908
ACH-000142,0.02919169186866628
ACH-000143,-0.014036626412200279
ACH-000146,0.10487502196971037
ACH-000148,0.10945814848767133
ACH-000150,0.08930519116647287
ACH-000152,0.1172622312234285
ACH-000153,0.05202266688440266
ACH-000159,0.07542467638421861
ACH-000160,0.20890801361792036
ACH-000163,0.0386921852904592
ACH-000167,-0.3378342395226832
ACH-000168,0.17091617993677602
ACH-000169,0.14228247683014505
ACH-000178,0.01112391383048832
ACH-000183,0.09529169289310208
ACH-000188,0.20362291414034656
ACH-000189,-0.08432801132462839
ACH-000190,0.17399790155455014
ACH-000198,-0.02623232187491675
ACH-000203,-0.26804694088079994
ACH-000204,0.06870370069617289
ACH-000206,0.25876493949537543
ACH-000207,0.07349904300169945
ACH-000208,0.112923535027315
ACH-000210,0.2625521088428709
ACH-000211,0.01857054268225764
ACH-000215,0.09601709155993704
ACH-000221,-0.0727344427548972
ACH-000222,0.0217850120296859
ACH-000223,0.037665956031420686
ACH-000226,0.059128096909682064
ACH-000227,0.14466255824096244
ACH-000228,0.1906474577727641
ACH-000231,0.08574645090906881
ACH-000232,0.06501472041200419
ACH-000233,0.1277693565159597
ACH-000234,0.12786680686126756
ACH-000235,0.0743216142796536
ACH-000237,0.1293867422631769
ACH-000238,0.2317168289644945
ACH-000242,-0.017289367456096324
ACH-000243,0.0334419889363176
ACH-000244,-0.11599083453449692
ACH-000246,0.12131206466633845
ACH-000248,0.14151011302969788
ACH-000250,0.03816673908916742
ACH-000251,0.14080599905269872
ACH-000252,0.13355739121518587
ACH-000253,0.14063228063504934
ACH-000255,0.11158062992385054
ACH-000256,0.11751141678093825
ACH-000257,0.10919768774297843
ACH-000258,0.042078192295402536
ACH-000259,0.09187165813095048
ACH-000260,0.1068934340675168
ACH-000261,0.1332951357261137
ACH-000262,0.25760956952800984
ACH-000263,0.1425631702082054
ACH-000264,0.11702612989334515
ACH-000265,0.07454641477583504
ACH-000266,-0.014063487205180377
ACH-000272,0.06309704332797918
ACH-000274,0.0835961450525891
ACH-000277,-0.36711540396529857
ACH-000278,0.033054778299463086
ACH-000279,0.08138612158699247
ACH-000280,0.09867676551475016
ACH-000281,0.058171186275276614
ACH-000288,0.13545802501876528
ACH-000291,0.061696144499624024
ACH-000293,0.11882410524107695
ACH-000294,0.2734703850844319
ACH-000295,0.1781543205510702
ACH-000296,0.04439002758824159
ACH-000302,0.13941851136279404
ACH-000304,0.003633180934003362
ACH-000307,0.10021135606921268
ACH-000308,-0.017178332955641508
ACH-000310,0.13179375080832384
ACH-000311,0.04378482816466474
ACH-000312,-0.01733893524196991
ACH-000315,0.1711483376389424
ACH-000316,-0.1199810371493688
ACH-000317,0.16171536461180838
ACH-000318,0.12225168512709088
ACH-000319,0.017617044111961005
ACH-000320,0.012643920803279758
ACH-000322,-0.03796426909730469
ACH-000323,0.11940632510913965
ACH-000324,0.06754112904075815
ACH-000329,0.047039095370525766
ACH-000330,0.07405939702652567
ACH-000331,-0.0019850668565270487
ACH-000332,0.005314723014847286
ACH-000334,-0.02501973042419004
ACH-000335,0.2099167385840701
ACH-000336,0.009461614378882424
ACH-000337,0.18227194250844347
ACH-000338,0.2535059723057727
ACH-000339,0.07732525622720764
ACH-000341,-0.14093541050858333
ACH-000348,0.06842243390339843
ACH-000350,0.05510564002989077
ACH-000352,0.034487081787887744
ACH-000356,0.08922729444398991
ACH-000361,0.07776891332774265
ACH-000362,0.043309614465876514
ACH-000363,0.08372414720692438
ACH-000364,-0.04018612675992482
ACH-000365,0.16129997478985753
ACH-000366,0.08400329774182362
ACH-000368,0.0175303453685002
ACH-000374,-0.0868243936949778
ACH-000375,0.15312797521466742
ACH-000376,-0.09613055981965968
ACH-000381,0.09221759813555044
ACH-000383,0.025167731934596024
ACH-000387,0.13425957049592627
ACH-000389,-0.05575930871013777
ACH-000390,0.14302363938123613
ACH-000393,0.0092686790357664
ACH-000395,0.0452986946650388
ACH-000396,0.1355620997436923
ACH-000397,0.0313110948605773
ACH-000401,-0.0026709142320763307
ACH-000402,0.12660204443994275
ACH-000403,0.033773653058646824
ACH-000404,0.15242130404953227
ACH-000406,0.07165391140964131
ACH-000407,0.10420654099566944
ACH-000408,0.09021837524181428
ACH-000410,0.17996872064824931
ACH-000411,0.04968188351847401
ACH-000414,0.03459348573660552
ACH-000415,0.06294218352736171
ACH-000416,0.06021245240346033
ACH-000420,-0.14381880554744475
ACH-000421,0.13800775651834635
ACH-000424,0.04276152402668024
ACH-000425,-0.09669696933832962
ACH-000426,0.11565486797014647
ACH-000427,0.1340624016405607
ACH-000433,0.2783357246174525
ACH-000435,-0.05178983289753958
ACH-000436,0.07955873378234543
ACH-000444,0.02585781176356497
ACH-000445,0.24284770175663706
ACH-000448,0.043142420791229485
ACH-000450,-0.06175207177254687
ACH-000452,0.18217169090385985
ACH-000454,0.028263916405006
ACH-000458,-0.06968673320070555
ACH-000459,0.1240096728153711
ACH-000460,-0.03690883768181842
ACH-000461,0.01859034565061276
ACH-000463,0.13567756062254155
ACH-000464,0.012431409588984513
ACH-000466,0.2518200036793229
ACH-000467,-0.13979110446867601
ACH-000468,0.149403788402362
ACH-000469,-0.0060323582515465005
ACH-000470,0.2071819910113138
ACH-000471,0.09763434341927499
ACH-000472,0.07066293487652375
ACH-000473,0.14274360753961884
ACH-000475,-0.03173756646253947
ACH-000476,0.10231689315864936
ACH-000477,-0.18031532165609185
ACH-000479,0.19159100141995344
ACH-000480,0.028406020833088838
ACH-000481,0.1095382853234534
ACH-000483,0.1547756741781144
ACH-000484,0.003361712530674569
ACH-000485,0.024435388749534562
ACH-000486,0.0365202221942707
ACH-000487,0.037416718352409284
ACH-000488,0.07741152471182602
ACH-000490,-0.020642675619184245
ACH-000491,0.04896064170627743
ACH-000495,-0.05537102775065456
ACH-000496,0.025749569026878742
ACH-000499,0.057437388155651664
ACH-000500,-0.08306809304554255
ACH-000502,0.08327603060482253
ACH-000503,0.10459458995168937
ACH-000505,0.07473206770740562
ACH-000507,0.061267386669681824
ACH-000510,0.0253927865191094
ACH-000511,0.08288417898884681
ACH-000512,0.2019551323578223
ACH-000516,0.04591032507319517
ACH-000517,0.09611449464682637
ACH-000518,0.1710898681870955
ACH-000520,0.14065025139577905
ACH-000521,0.0278031620974816
ACH-000522,0.02122332560218481
ACH-000524,0.10899118681437488
ACH-000527,0.08538284859834258
