,BTLA (151888)
ACH-000004,0.061687380844223524
ACH-000005,0.6239632070292443
ACH-000007,0.11859308552641018
ACH-000009,0.11975638055130905
ACH-000011,0.06684783004574553
ACH-000012,0.1408556632313255
ACH-000013,0.18194025796479066
ACH-000014,0.01867380417749073
ACH-000015,0.20186514762189528
ACH-000017,0.09571436682245944
ACH-000018,0.10293058145438157
ACH-000019,-0.08069229454038357
ACH-000021,0.059835264498225786
ACH-000022,0.1222788998193332
ACH-000025,0.052402980281738176
ACH-000028,0.06656562070409444
ACH-000030,0.1058269425012926
ACH-000035,0.0700576478762583
ACH-000036,0.20231316760223028
ACH-000037,0.1845090765713462
ACH-000039,0.0928839326459912
ACH-000040,0.22554723172659466
ACH-000041,0.2030107858699116
ACH-000042,0.13779949635656974
ACH-000045,0.06272387483080356
ACH-000047,0.19945633461553527
ACH-000052,0.1157514608959218
ACH-000053,0.09777458006819233
ACH-000054,0.11326452865775055
ACH-000055,0.14447393813996845
ACH-000060,0.1435114763764929
ACH-000067,0.02305333941177499
ACH-000070,0.0413125012068325
ACH-000075,0.08570561770075583
ACH-000078,0.22153859197431489
ACH-000082,0.07030688739230465
ACH-000085,0.03964039930271784
ACH-000086,0.020661019832377038
ACH-000087,0.2378971830088525
ACH-000092,0.06993595174227996
ACH-000095,0.12418697050888013
ACH-000097,0.08516698415728223
ACH-000098,0.1592934831702573
ACH-000099,0.18768180494680609
ACH-000108,0.0718163626510342
ACH-000113,-0.031171201435590375
ACH-000116,0.07687539922211496
ACH-000118,0.04944954558090657
ACH-000120,0.023585129177928675
ACH-000123,0.1586708867131026
ACH-000127,0.11774667584790767
ACH-000128,0.016766457550239974
ACH-000132,0.1879821448867428
ACH-000133,0.0679408038512147
ACH-000137,0.16559187526144353
ACH-000138,0.08342257491909127
ACH-000142,0.08420410722102395
ACH-000143,0.05862369862811295
ACH-000146,0.07056528990605879
ACH-000148,0.1911945379403328
ACH-000150,0.06904279604507957
ACH-000152,0.07677288369281116
ACH-000153,0.00019125236183547187
ACH-000159,0.07831726962243117
ACH-000160,0.027102051886636714
ACH-000163,0.1679997609927003
ACH-000167,0.20129525038179946
ACH-000168,0.09036799344054523
ACH-000169,0.1822966972340446
ACH-000178,0.16062207241050255
ACH-000183,0.1063941067340053
ACH-000188,0.08425231353558832
ACH-000189,0.10220734787861112
ACH-000190,-0.040095374289219415
ACH-000198,-0.0090367390252733
ACH-000203,0.316162072207108
ACH-000204,0.029995139081039113
ACH-000206,-0.15170166730358284
ACH-000207,0.04766917505720348
ACH-000208,0.19493037249224845
ACH-000210,-0.10726853465048466
ACH-000211,-0.00456502538953434
ACH-000215,0.09095367203566143
ACH-000221,0.19687967847762686
ACH-000222,0.004713857348406619
