,TMSB10 (9168)
ACH-000168,-0.6392007657522081
ACH-000169,-0.3617577524065195
ACH-000178,-0.3477274820840205
ACH-000183,-0.4990116954948425
ACH-000188,-0.5865631574233017
ACH-000189,-0.4547993371382842
ACH-000190,-0.3835446013357953
ACH-000198,-0.4347849885561709
ACH-000203,-0.9749186080247598
ACH-000204,-0.3606935618730319
ACH-000206,-0.14561980002989164
ACH-000207,-0.489648814865356
ACH-000208,-0.3918206656773486
ACH-000210,-0.8149812725440305
ACH-000211,-0.4846535886891509
ACH-000215,-0.44951062483805376
ACH-000221,-0.4988202894256063
ACH-000222,-0.2817021392733405
ACH-000223,-0.3911869292143216
ACH-000226,-0.426443732808053
ACH-000227,-0.5658286800694236
ACH-000228,-0.6028565740539469
ACH-000231,-0.4021136429632814
ACH-000232,-0.4796872559439038
ACH-000233,-0.5454715810285711
ACH-000234,-0.3726871060065526
ACH-000235,-0.4453095458021447
ACH-000237,-0.3954571172129851
ACH-000238,-0.6884749526636081
ACH-000242,-0.4473508454878263
ACH-000243,-0.28188249139174665
ACH-000244,-0.6237898861680287
ACH-000246,-0.4536789638164699
ACH-000248,-0.5357735696082179
ACH-000250,-0.3930497141849256
ACH-000251,-0.2601651267626027
ACH-000252,-0.5200216162319572
ACH-000253,-0.4389552171003632
ACH-000255,-0.4411229785436923
ACH-000256,-0.6571199753860457
ACH-000257,-0.20625962792907565
ACH-000258,-0.43240281282022336
ACH-000259,-0.5371033341039455
ACH-000260,-0.3727071037870332
ACH-000261,-0.4216476879100911
ACH-000262,-0.35090803684644395
ACH-000263,-0.3219204466127508
ACH-000264,-0.5062081406270401
ACH-000265,-0.4994591277373837
ACH-000266,-0.454069730944661
ACH-000272,-0.4798134056996797
ACH-000274,-0.4795556298243146
ACH-000277,-0.25510087351933103
ACH-000278,-0.35232512999546906
ACH-000279,-0.6094976876608638
ACH-000280,-0.4463803221126639
ACH-000281,-0.3784618342651847
ACH-000288,-0.479737904651178
ACH-000291,-0.4929301931509507
ACH-000293,-0.5036239953825207
ACH-000294,-0.5168307988287205
ACH-000295,-0.3075894597617007
ACH-000296,-0.3785380047629564
ACH-000302,-0.3315215004972527
ACH-000304,-0.5052653769600122
ACH-000307,-0.5394333652840224
ACH-000308,-0.43152223383200333
ACH-000310,-0.4440960134662105
ACH-000311,-0.445757857678966
ACH-000312,-0.5117940390287685
ACH-000315,-0.4723674955574607
ACH-000316,-0.36031185014446415
ACH-000317,-0.6127595971105968
ACH-000318,-0.3854151847015697
ACH-000319,-0.597511407152702
ACH-000320,-0.41500237989655897
ACH-000322,-0.5534571052159023
ACH-000323,-0.3172391241727984
ACH-000324,-0.5585755309124825
ACH-000329,-0.3021851694838559
ACH-000330,-0.4717990848915109
ACH-000331,-0.57963583456685
ACH-000332,-0.3998583509476471
ACH-000334,-0.4457999237538293
ACH-000335,-0.3382324122912222
ACH-000336,-0.3710151825044026
ACH-000337,-0.050427347860123685
ACH-000338,-0.7783290745970074
ACH-000339,-0.4189626820248203
ACH-000341,-0.4247347254122936
ACH-000348,-0.4433707647103065
ACH-000350,-0.4547156629264042
ACH-000352,-0.6335825606131977
ACH-000356,-0.4010101535718377
ACH-000361,-0.6288289305733293
ACH-000362,-0.4302303439570572
ACH-000363,-0.3089743520908301
ACH-000364,-0.552984168134588
ACH-000365,-0.3793419624862431
ACH-000366,-0.4724856060610373
ACH-000368,-0.4682627371787354
ACH-000374,-0.3837764944997928
ACH-000375,-0.5377334803946572
ACH-000376,-0.5644908355660587
ACH-000381,-0.734620125863847
ACH-000383,-1.1074186187393706
ACH-000387,-0.4165339913419139
ACH-000389,-0.5859678683404198
ACH-000390,-0.5731922677494452
ACH-000393,-0.5448430224287728
ACH-000395,-0.4287680282963735
ACH-000396,-0.7209944975104842
ACH-000397,-0.5618883813924904
ACH-000401,-0.43297994434702175
ACH-000402,-0.2516730025393069
ACH-000403,-0.4733798688435196
ACH-000404,-0.31811159797415706
ACH-000406,-0.24142315082833296
ACH-000407,-0.5036210232157307
ACH-000408,-0.4219885312912501
ACH-000410,-0.4287576673986566
ACH-000411,-0.4409442478411988
ACH-000414,-0.3852496648841899
ACH-000415,-0.555427068740171
ACH-000416,-0.5066855410760854
ACH-000420,-0.7259204878921356
ACH-000421,-0.5483064741401626
ACH-000424,-0.6847332491819964
ACH-000425,-0.5042460641937814
ACH-000426,-0.5124034290940425
ACH-000427,-0.6320435253546881
ACH-000433,-0.4679756140717578
ACH-000435,-0.7473338427003499
ACH-000436,-0.42577337286386735
ACH-000444,-0.520361068992178
ACH-000445,-0.4585027447727608
ACH-000448,-0.4469800943372287
ACH-000450,-0.35040098140250825
ACH-000452,-0.35440559369837066
ACH-000454,-0.3419528970002624
ACH-000458,-0.4674526428985581
ACH-000459,-0.3878497397809151
ACH-000460,-0.5245782510712982
ACH-000461,-0.3757468978334539
ACH-000463,-0.529712215325407
ACH-000464,-0.3905939219593075
ACH-000466,-0.8432379010060349
ACH-000467,-0.5390687081345802
ACH-000468,-0.33544024605053824
ACH-000469,-0.2922544340549205
ACH-000470,-0.5309427598945611
ACH-000471,-0.5788468443549415
ACH-000472,-0.3308008682140693
ACH-000473,-0.4869223951166787
ACH-000475,-0.4905556548265536
ACH-000476,-0.3109415515325452
ACH-000477,-0.3176652791578629
ACH-000479,-0.1504137084585118
ACH-000480,-0.4826156865015917
ACH-000481,-0.6052482244570055
ACH-000483,-0.4745510650126759
ACH-000484,-0.4559635140356462
ACH-000485,-0.44575839962285096
ACH-000486,-0.5276472834249246
ACH-000487,-0.40542047904528605
ACH-000488,-0.3650488786367617
ACH-000490,-0.4186000319525063
ACH-000491,-0.37667792744107903
ACH-000495,-0.4990289316210487
ACH-000496,-0.5686719121440658
ACH-000499,-0.2626649034066081
ACH-000500,-0.12459200189789868
ACH-000502,-0.3550597192660012
ACH-000503,-0.4770840959610453
ACH-000505,-0.422979267682534
ACH-000507,-0.5307362915808091
ACH-000510,-0.3679099113221262
ACH-000511,-0.369267281588069
ACH-000512,-0.21616972400448345
ACH-000516,-0.4195015242517059
ACH-000517,-0.34920340435995023
ACH-000518,-0.415151084788588
ACH-000520,-0.37152385222768697
ACH-000521,-0.7825764506825889
ACH-000522,-0.556611325480396
ACH-000524,-0.4860226143298194
ACH-000527,-0.5403873015825302
ACH-000528,-0.3517087021039648
ACH-000537,-0.3711755531199344
ACH-000541,-0.496427094769986
ACH-000542,-0.380516603345084
ACH-000544,-0.6964602947261933
ACH-000545,-0.4760127923970191
ACH-000547,-0.4760612996418994
ACH-000548,-0.5983847519744261
ACH-000549,-0.36467648981040013
ACH-000550,-0.3610304626938208
ACH-000552,-0.5710648924730943
ACH-000556,-0.4427992019625881
ACH-000557,-0.3350865735823923
ACH-000569,-0.4046674035197417
ACH-000570,-0.4424317842394813
ACH-000571,-0.31738005157616184
ACH-000573,-0.34050676963344795
ACH-000576,-0.2977080283988488
ACH-000579,-0.2997819091246808
ACH-000580,-0.6472794233890339
ACH-000584,-0.5566058619535393
ACH-000585,-0.5614153351142676
ACH-000588,-0.3762861913661572
ACH-000589,-0.3723583368126144
ACH-000591,-0.3415268847210059
ACH-000593,-0.4834985076787516
ACH-000600,-0.477721653764923
ACH-000601,-0.42487621408962606
ACH-000605,-0.4117271227314637
ACH-000606,-0.471711129796132
ACH-000608,-0.3607427667115604
ACH-000614,-0.3583432979742884
ACH-000616,-0.3467169335561967
ACH-000618,-0.5228482193918804
ACH-000619,-0.470266818147889
ACH-000620,-0.4148028478198
ACH-000621,-0.33233024600272754
ACH-000622,-0.403370201654784
ACH-000623,-0.4586335894416121
ACH-000624,-0.3082154661548753
ACH-000627,-0.5422478047767851
ACH-000630,-0.5512378209256688
ACH-000631,-0.46736703820092207
ACH-000632,-0.5939714609374623
ACH-000633,-0.6218675970890788
ACH-000637,-0.6523943773660343
ACH-000638,-0.3543679754997429
ACH-000646,-0.2092432498287883
ACH-000647,-0.35220448904482243
ACH-000648,-0.5920033139560816
ACH-000649,-0.3888574993168215
ACH-000651,-0.43302839251806696
ACH-000652,-0.25374950271255725
ACH-000653,-0.3824758614791704
ACH-000657,-0.5498559786007567
ACH-000658,-0.3181670301045198
ACH-000661,-0.4299083456401722
ACH-000662,-0.28867543499216025
ACH-000663,-0.4166850434015226
ACH-000665,-0.5043189708946055
ACH-000671,-0.5883204950479127
ACH-000672,-0.451582078346967
ACH-000673,-0.4946152367076127
ACH-000676,-0.4800784395856278
ACH-000677,-0.3059523219649605
ACH-000681,-0.5646608839689863
ACH-000683,-0.3946534142910727
ACH-000684,-0.4505598414401052
ACH-000688,-0.636216775425876
ACH-000693,-0.4130007473531331
ACH-000694,-0.3513015233471057
ACH-000695,-0.3029155886213509
ACH-000696,-0.4886406565959712
ACH-000697,-0.4240515475249896
ACH-000699,-0.3932762737548206
ACH-000701,-0.4104873016054272
ACH-000706,-0.4555725958771107
ACH-000711,-0.38378746841858896
ACH-000713,-0.2900818711065949
ACH-000714,-0.54659929488325
ACH-000718,-0.3347515911468792
ACH-000720,-0.4633632344240357
ACH-000721,-0.4340342977018377
ACH-000724,-0.3750479527829004
ACH-000725,-0.4393061990041983
ACH-000732,-0.437570014257298
ACH-000734,-0.3523149263152744
ACH-000735,-0.3818635374040013
ACH-000736,-0.3625634252388384
ACH-000738,-0.5058883920234
ACH-000746,-0.4358655391180098
ACH-000747,-0.6691175266829581
ACH-000748,-0.5155620482605144
ACH-000753,-0.3204133925610561
ACH-000756,-0.4485027478816968
ACH-000757,-0.35693360388158885
ACH-000758,-0.4926390172396714
ACH-000760,-0.3541552886788711
ACH-000762,-0.6095013017517679
ACH-000763,-0.4774352621239827
ACH-000764,-0.2913646719988916
ACH-000765,-0.10793961622058734
ACH-000766,-0.3391250619450836
ACH-000767,-0.3613674702952264
ACH-000768,-0.3131744247628019
ACH-000769,-0.4491855560760633
ACH-000770,-0.4183922557158601
ACH-000771,-0.520818360468296
ACH-000773,-0.3446532467294092
ACH-000776,-0.8363193362769423
ACH-000777,-0.43996029697986616
ACH-000778,-0.4147989205520347
ACH-000781,-0.454924887369318
ACH-000782,-0.36051161820297706
ACH-000783,-0.4551431208548746
ACH-000784,-0.4598408502314168
ACH-000785,-0.5144258716587856
ACH-000787,-0.3817090990646719
ACH-000788,-0.4860384475253508
ACH-000791,-0.4865135562906546
ACH-000792,-0.3849739050208137
ACH-000794,-0.5760170345160198
ACH-000796,-0.517461060849992
ACH-000798,-0.4752577329989848
ACH-000799,-0.6851698285855813
ACH-000800,-0.29470371531982265
ACH-000802,-0.5026657336816993
ACH-000804,-0.4318213223232845
ACH-000805,-0.4596265106913179
ACH-000809,-0.510292632407993
ACH-000810,-0.5990475851501729
ACH-000811,-0.4796039200868277
ACH-000817,-0.4969679142228563
ACH-000819,-0.3262504709888087
ACH-000820,-0.3107124977155541
ACH-000821,-0.25765870827369386
ACH-000822,-0.5653974687313822
ACH-000823,-0.4186520872593022
ACH-000824,-0.5239974700833343
ACH-000827,-0.5027560424028487
ACH-000829,-0.511822977685808
ACH-000831,-0.4726904228033824
ACH-000832,-0.6627188757940712
ACH-000833,-0.4818094816768439
ACH-000834,-0.5079985585212321
ACH-000835,-0.3809924007283711
ACH-000836,-0.4657303430940018
ACH-000837,-0.5402173896094179
ACH-000838,-0.4296863043918708
ACH-000839,-0.4065369134217001
ACH-000840,-0.2790540185136489
ACH-000841,-0.4100941097068552
ACH-000843,-0.3932147691966848
ACH-000846,-0.7927768099273089
ACH-000847,-0.653137110024157
ACH-000848,-0.3582676880930777
ACH-000849,-0.4317168171612534
ACH-000851,-0.4865764899808773
ACH-000855,-0.5186169929751243
ACH-000856,-0.4066651800755366
ACH-000858,-0.4329195013691673
ACH-000859,-0.5813073352780203
ACH-000861,-0.5191739051685329
ACH-000862,-0.398423387190776
ACH-000865,-0.4097673772756624
ACH-000866,-0.4996104958641033
ACH-000867,-0.466002245943037
ACH-000869,-0.37825738209921145
ACH-000872,-0.4178448844608021
ACH-000873,-0.4577593504309229
ACH-000876,-0.39339482417933663
ACH-000878,-0.4650180430702464
ACH-000880,-0.4122402337008764
ACH-000881,-0.4922423064886324
ACH-000882,-0.5147534489420874
ACH-000884,-0.4346609937994872
ACH-000885,-0.4722220023572896
ACH-000887,-0.4647713545377613
ACH-000889,-0.5846977560187703
ACH-000896,-0.459388566214317
ACH-000898,-0.4768155521009412
ACH-000900,-0.7129800628587853
ACH-000901,-0.4799916581816408
ACH-000905,-0.4118659390525327
ACH-000906,-0.4493892035234667
ACH-000907,-0.5953966637149669
ACH-000910,-0.32128254924669114
ACH-000911,-0.4764370731119816
ACH-000912,-0.4607368296887321
ACH-000913,-0.4311265035612165
ACH-000915,-0.4465810601541276
ACH-000916,-0.3906124472176776
ACH-000917,-0.5573515003713411
ACH-000920,-0.5605581001155963
ACH-000921,-0.5060627863182512
ACH-000924,-0.3649760240501473
ACH-000926,-0.4577114198318166
ACH-000928,-0.922121026813259
ACH-000929,-0.3825469966704032
ACH-000932,-0.4443327282065003
ACH-000935,-0.6404066496499484
ACH-000936,-0.5603774675359526
ACH-000937,-0.39137592165226703
ACH-000938,-0.3061785310454498
ACH-000939,-0.4982638493518452
ACH-000941,-0.43544300672899294
ACH-000943,-0.5549582759184666
ACH-000946,-0.62792796667597
ACH-000947,-0.5044123278192792
ACH-000948,-0.459873981715745
ACH-000950,-0.4255257727698014
ACH-000953,-0.34921289156182483
ACH-000954,-0.6789378908825059
ACH-000957,-0.21878650957353465
ACH-000958,-0.2346742893232876
ACH-000960,-0.2713643685344453
ACH-000963,-0.7304975168135902
ACH-000968,-0.4071496673448392
ACH-000969,-0.3890223494945459
ACH-000972,-0.4105868171846791
ACH-000973,-0.46990077512851397
ACH-000974,-0.5043758468253373
ACH-000978,-0.538485509848649
ACH-000984,-0.4006745937003514
ACH-000986,-0.4577186753382546
ACH-000988,-0.40985245973901
ACH-000993,-0.6487964249849233
ACH-000994,-0.7442371681511118
ACH-000996,-0.655798321337615
ACH-001001,-0.5575256129148412
ACH-001020,-0.4670363097495307
ACH-001028,-0.42265533263586624
ACH-001031,-0.4908471647360463
ACH-001038,-0.5846438183251738
ACH-001048,-0.5386972022459597
ACH-001050,-0.496759762884869
ACH-001053,-0.5439979726896793
ACH-001054,-0.4517645922542687
ACH-001061,-0.3204481851476369
ACH-001067,-0.5517621331588675
ACH-001075,-0.5232312732998002
ACH-001096,-0.2881890536962381
ACH-001111,-0.07801996592065187
ACH-001119,-0.3871823638697604
ACH-001128,-0.3489156976127263
ACH-001134,-0.5503864889662821
ACH-001151,-0.4580289314559753
ACH-001163,-0.4922851356827603
ACH-001164,-0.466997404849104
ACH-001183,-0.2641535372020468
ACH-001192,-0.3789811096133806
ACH-001193,-0.2964333951906448
ACH-001196,-0.4473631776203998
ACH-001197,-0.7001169678776419
ACH-001205,-0.3410590181477778
ACH-001211,-0.5165385820924288
ACH-001212,-0.7413971654870405
ACH-001228,-0.4871200299981984
ACH-001232,-0.5905414809763062
ACH-001239,-0.4748782925834319
ACH-001270,-0.4812160716245237
ACH-001274,-0.22015388976227174
ACH-001275,-0.4648016939319503
ACH-001277,-0.521247060606697
ACH-001278,-0.4195160132543126
ACH-001280,-0.5993832201385131
ACH-001283,-0.5265859970079099
ACH-001289,-0.4441811719476811
ACH-001300,-0.4213503189210416
ACH-001301,-0.5471950922549699
ACH-001302,-0.6586357334960875
ACH-001306,-0.3719748028870532
ACH-001318,-0.5924318649086884
ACH-001322,-0.38056109096647867
ACH-001328,-0.4597201800923566
ACH-001332,-0.5883210341529146
ACH-001336,-0.41444021899905215
ACH-001346,-0.5555711253808101
ACH-001353,-0.6294247994097045
ACH-001354,-0.6184964643005858
ACH-001367,-0.3005204190385314
ACH-001368,-0.529721174813266
ACH-001374,-0.405295579429366
ACH-001377,-0.4092572569565819
ACH-001380,-0.5486110335273187
ACH-001391,-0.4654898303172361
ACH-001408,-0.4516830118496673
ACH-001430,-0.5730965663498623
ACH-001431,-0.5076307608211605
ACH-001450,-0.23661381534914105
ACH-001496,-0.3919076393253103
ACH-001500,-0.5626671429869494
ACH-001523,-0.5351602016359625
ACH-001532,-0.2569602710535225
ACH-001550,-0.4721752412501386
ACH-001552,-0.5124469178533949
ACH-001554,-0.5760582723407535
ACH-001654,-0.4509361514869419
ACH-001735,-0.5195815191395269
ACH-001736,-0.29163151413179456
ACH-001737,-0.3326438757204265
ACH-001740,-0.3712304381466853
ACH-001745,-0.440701720464358
ACH-001765,-0.37034150793436
