,WDR83OS (51398)
ACH-000865,-0.3412712181272137
ACH-000866,-0.19957026743158088
ACH-000867,-0.359341037208123
ACH-000869,-0.3120754665955692
ACH-000872,-0.4530145914857019
ACH-000873,-0.7200967261383446
ACH-000876,-0.3547160882880045
ACH-000878,-0.4950842297354454
ACH-000880,-0.3982834739369192
ACH-000881,-0.461640143524455
ACH-000882,-0.4747317658279501
ACH-000884,-0.3948465087458526
ACH-000885,-0.39086173581149214
ACH-000887,-0.5114556290373057
ACH-000889,-0.2747164913399216
ACH-000896,-0.413512549828449
ACH-000898,-0.2778878349856676
ACH-000900,-0.3417891342604589
ACH-000901,-0.3712778468097912
ACH-000905,-0.3135691458179788
ACH-000906,-0.3464829538996349
ACH-000907,-0.31629406316191994
ACH-000910,-0.3359952735259573
ACH-000911,-0.35191558212493074
ACH-000912,-0.4468391627695815
ACH-000913,-0.22891544275118586
ACH-000915,-0.2776046215249137
ACH-000916,-0.0213772182341464
ACH-000917,-0.2150301021817905
ACH-000920,-0.1712912494604277
ACH-000921,-0.3383762352685533
ACH-000924,-0.21569930827052208
ACH-000926,-0.17920185375816222
ACH-000928,-0.4979343389550903
ACH-000929,-0.4763727046824197
ACH-000932,-0.4481150580902736
ACH-000935,-0.33416864423095344
ACH-000936,-0.5296944210133377
ACH-000937,-0.28366557530374675
ACH-000938,-0.1838082677540196
ACH-000939,-0.4261339231167385
ACH-000941,-0.5988483665828163
ACH-000943,-0.3161537236476272
ACH-000946,-0.5197153584120803
ACH-000947,-0.3950817328594189
ACH-000948,-0.38978410722324697
ACH-000950,-0.5914080438581331
ACH-000953,-0.3586118763661557
ACH-000954,-0.4089617755862404
ACH-000957,-0.5168566158336653
ACH-000958,-0.2514149849432386
ACH-000960,-0.4186558293979176
ACH-000963,-0.2699533840968185
ACH-000968,-0.5338900905186197
ACH-000969,-0.3266517598907277
ACH-000972,-0.06680645623153635
ACH-000973,-0.3263289531618659
ACH-000974,-0.5528304412269632
ACH-000978,-0.18596307821578786
ACH-000984,-0.4213333097087703
ACH-000986,-0.10991671085609744
ACH-000988,-0.4708269236656417
ACH-000993,-0.33019582477364223
ACH-000994,-0.33950067187756544
ACH-000996,-0.4182690405635285
ACH-001001,-0.36708840009826105
ACH-001020,-0.10733392221320567
ACH-001028,-0.4776224043306506
ACH-001031,-0.4007160657045684
ACH-001038,-0.3716484060312778
ACH-001048,-0.4157942079401588
ACH-001050,-0.4568011448949477
ACH-001053,-0.3025221532391107
ACH-001054,-0.3049627942007402
ACH-001061,-0.4621696917116289
ACH-001067,-0.4269628139300113
ACH-001075,-0.22855717458337624
ACH-001096,-0.2640217505432085
ACH-001111,-0.7380309960320903
ACH-001119,-0.4595135887481929
ACH-001128,-0.7090365757961943
ACH-001134,-0.13997484273073293
ACH-001151,-0.2695463508953577
ACH-001163,-0.2885480985835935
ACH-001164,-0.6970446824862777
ACH-001183,-0.2544844696666289
ACH-001192,-0.16153024358749532
ACH-001193,-0.5151657495098265
ACH-001196,-0.3105779689520943
ACH-001197,-0.3125729912652185
ACH-001205,-0.10321284033184476
ACH-001211,-0.3767227281031101
ACH-001212,-0.5970503849396923
ACH-001228,-0.4137312778697742
ACH-001232,-0.3844558379424462
ACH-001239,-0.3475789847147631
ACH-001270,-0.2496320611645836
ACH-001274,-0.5323219348276931
ACH-001275,-0.307716642362815
ACH-001277,-0.12648517255073746
ACH-001278,-0.5333079279385328
ACH-001280,-0.2877284969261258
ACH-001283,-0.4043181169069916
ACH-001289,-0.4321232592892522
ACH-001300,-0.2524037941083247
ACH-001301,-0.3486137481305183
ACH-001302,-0.4092791717460662
ACH-001306,-0.5440541758549582
ACH-001318,-0.29632377310828395
ACH-001322,-0.4638609878743848
ACH-001328,-0.5392676122639907
ACH-001332,-0.3191263987600478
ACH-001336,-0.3839707594718014
ACH-001346,-0.3266457781358557
ACH-001353,-0.3384960552693602
ACH-001354,-0.6097938286885379
ACH-001367,-0.6225111778397875
ACH-001368,-0.4345203963320824
ACH-001374,-0.5769744325255282
ACH-001377,-0.4201470948785975
ACH-001380,-0.483802898926711
ACH-001391,-0.4628886373649204
ACH-001408,-0.3018442526082922
ACH-001430,-0.3117895393162593
ACH-001431,-0.24267909923572306
ACH-001450,-0.2287858122279217
ACH-001496,-0.29133963242797184
ACH-001500,-0.4245883567345832
ACH-001523,-0.4022512402707699
ACH-001532,-0.4694679654262659
ACH-001550,-0.3306144681760509
ACH-001552,-0.5637518396666544
ACH-001554,-0.30294814701771466
ACH-001654,-0.3855675417899489
ACH-001735,-0.3403646890711816
ACH-001736,-0.2897792328917804
ACH-001737,-0.2345053173747291
ACH-001740,-0.504100929753801
ACH-001745,-0.5099499495155025
ACH-001765,-0.368478630818658
