,CHAMP1 (283489)
ACH-000221,-0.06932978961876887
ACH-000222,-0.4969274114553759
ACH-000223,-0.27347053924855474
ACH-000226,-0.08366155152238956
ACH-000227,-0.18209388175966693
ACH-000228,0.017248643494981127
ACH-000231,-0.23704247521326816
ACH-000232,-0.14128277034804984
ACH-000233,0.11454594550669675
ACH-000234,-0.2011050561154376
ACH-000235,-0.21837082162394386
ACH-000237,-0.2480663874658097
ACH-000238,-0.5676463875515977
ACH-000242,-0.11739433491487508
ACH-000243,-0.23254421498251315
ACH-000244,-0.1000365772012823
ACH-000246,-0.13726566129239998
ACH-000248,-0.18622083858870692
ACH-000250,-0.15459106173834075
ACH-000251,-0.21856203162356436
ACH-000252,-0.10346910063930496
ACH-000253,-0.18473055124282625
ACH-000255,-0.06794274660234395
ACH-000256,-0.3702138690681973
ACH-000257,-0.2881494916677152
ACH-000258,-0.4500282704319104
ACH-000259,-0.2040608583306322
ACH-000260,-0.4098426450076353
ACH-000261,-0.27028931967189296
ACH-000262,-0.2820008086611637
ACH-000263,0.13698034584481547
ACH-000264,-0.29342532285429845
ACH-000265,-0.1653637407509359
ACH-000266,-0.2961492496822432
ACH-000272,-0.09053645022346177
ACH-000274,-0.21878796928284028
ACH-000277,-0.03718207007268815
ACH-000278,-0.3254100430411466
ACH-000279,-0.07984842664136721
ACH-000280,-0.2661970805846062
ACH-000281,-0.21079971226364191
ACH-000288,-0.3675454019359819
ACH-000291,-0.2650548059741332
ACH-000293,-0.29851435928193903
ACH-000294,-0.362452255915692
ACH-000295,-0.5456121550925374
ACH-000296,-0.5141956697093262
ACH-000302,-0.1534340466701983
ACH-000304,-0.3670516349036315
ACH-000307,-0.2324926892936085
ACH-000308,-0.11166171605180797
ACH-000310,-0.1783172518361661
ACH-000311,-0.4115210354733448
ACH-000312,-0.2839517244520092
ACH-000315,-0.4253069432380186
ACH-000316,-0.09636061834608577
ACH-000317,0.1011970550385167
ACH-000318,-0.06688182527133048
ACH-000319,-0.13064781098045866
ACH-000320,-0.10087797563256903
ACH-000322,-0.191442243601191
ACH-000323,-0.04932825661946669
ACH-000324,-0.21819794364334355
ACH-000329,-0.24630302113479186
ACH-000330,-0.10850218201872514
ACH-000331,-0.09698266939155406
ACH-000332,-0.1543263813805294
ACH-000334,-0.43482846555435983
ACH-000335,-0.22632843017063897
ACH-000336,-0.3591171481199252
ACH-000337,-0.3843497774067525
ACH-000338,-0.11035946022421037
ACH-000339,-0.056921713799179326
ACH-000341,-0.17832451387150625
ACH-000348,-0.07536693138903268
ACH-000350,-0.06379995183127858
ACH-000352,-0.1464917587785444
ACH-000356,-0.04904269669924383
ACH-000361,-0.09233589283991027
ACH-000362,-0.275559838182849
ACH-000363,-0.1990630289240311
ACH-000364,0.018982899419376482
ACH-000365,-0.16088985485717772
ACH-000366,-0.1423698322507166
ACH-000368,-0.025906621371146004
ACH-000374,0.03230471131310803
ACH-000375,-0.5633385844286402
ACH-000376,-0.17245477165363154
ACH-000381,-0.20769050785460266
ACH-000383,-0.2191285905857148
ACH-000387,-0.09375074998331727
ACH-000389,-0.5180528727064962
ACH-000390,-0.21731113378827552
ACH-000393,-0.1645091237112092
ACH-000395,-0.220482569595018
ACH-000396,-0.1841693892791647
ACH-000397,-0.1793827640525326
ACH-000401,0.05203508718556995
ACH-000402,-0.0018167918005225238
ACH-000403,-0.3360303801174752
ACH-000404,-0.3850253460589092
ACH-000406,-0.15822821467720893
ACH-000407,-0.06785432971455357
ACH-000408,-0.018749886805202603
ACH-000410,-0.16352124721974542
ACH-000411,-0.09043625587590788
ACH-000414,-0.5161793023388519
ACH-000415,-0.2563222554994207
ACH-000416,-0.0901696063661588
ACH-000420,-0.07375086463970676
ACH-000421,-0.24875859755160304
ACH-000424,-0.20416562789572607
ACH-000425,-0.28157490954080866
ACH-000426,-0.293876493812378
ACH-000427,-0.3390688141729949
ACH-000433,-0.00031178079491062387
ACH-000435,-0.3049199171242485
ACH-000436,-0.08101288783541234
ACH-000444,-0.1575910618894426
ACH-000445,-0.3592057305350003
ACH-000448,-0.17556298929486425
ACH-000450,-0.18825748735044925
ACH-000452,-0.12854006856165115
ACH-000454,0.002678800277321857
ACH-000458,-0.1078192493779114
ACH-000459,-0.4142860608158685
ACH-000460,-0.11193163738824588
ACH-000461,-0.2203911799938572
ACH-000463,-0.039813166732970036
ACH-000464,-0.1851366458716391
ACH-000466,-0.19121219678150905
ACH-000467,-0.2522522195581433
ACH-000468,-0.21588343116525344
ACH-000469,-0.061616753820642876
ACH-000470,-0.13088976308387815
ACH-000471,-0.11800875225781388
ACH-000472,-0.20081118140324744
ACH-000473,-0.28551816931324553
ACH-000475,-0.1995477507818897
ACH-000476,-0.12593606095990814
ACH-000477,-0.06173517739728732
ACH-000479,-0.1912108138222476
ACH-000480,-0.28543270188632136
ACH-000481,-0.19063686941769567
ACH-000483,-0.19948656071237927
ACH-000484,-0.3472314396119897
ACH-000485,-0.2178706818077829
ACH-000486,-0.2034897161926638
ACH-000487,-0.36674753494790974
ACH-000488,-0.1575118285001718
ACH-000490,-0.16257959602502142
ACH-000491,-0.1454212774471928
ACH-000495,-0.4200272030591056
ACH-000496,-0.15113764556081866
ACH-000499,0.041551207446430635
ACH-000500,-0.4063886101788531
ACH-000502,-0.5402776862177067
ACH-000503,-0.17398389519425014
ACH-000505,-0.0941499462150051
ACH-000507,0.10116940873385996
ACH-000510,-0.1166374757967368
ACH-000511,-0.3053005465520437
ACH-000512,-0.10547987637371256
ACH-000516,-0.3698478076627323
ACH-000517,-0.10670267307395752
ACH-000518,-0.08198614117403644
ACH-000520,-0.1036761685418565
ACH-000521,-0.12236874064163475
ACH-000522,-0.10043240535442123
ACH-000524,-0.3882854320402368
ACH-000527,-0.2645244477109898
ACH-000528,-0.14559051217978566
ACH-000537,-0.21993563206559733
ACH-000541,-0.1691577820603838
ACH-000542,-0.2964832953128362
ACH-000544,-0.1511024517637615
ACH-000545,-0.05762870236669172
ACH-000547,-0.2787440308125241
ACH-000548,-0.3563304534935676
ACH-000549,-0.05154433950054471
ACH-000550,-0.3701964103597185
ACH-000552,-0.1299141010043969
ACH-000556,-0.3964954936965101
ACH-000557,-0.3749546501183477
ACH-000569,-0.3240213278514988
ACH-000570,-0.16628122086068306
ACH-000571,-0.22046948994142024
ACH-000573,-0.12220647656824647
ACH-000576,-0.2057566407491889
ACH-000579,-0.2728130597560297
ACH-000580,-0.237893667141032
ACH-000584,-0.1201001330442662
ACH-000585,-0.23229701752508364
ACH-000588,-0.21926310232369706
ACH-000589,-0.1909109539481816
ACH-000591,-0.24697786204777405
ACH-000593,-0.10789228725429252
ACH-000600,-0.3087912047800953
ACH-000601,-0.2971399438309894
ACH-000605,-0.18687158522039204
ACH-000606,0.0150486560117206
ACH-000608,-0.22050966707287356
ACH-000614,-0.2160330301512041
ACH-000616,-0.3341501251519544
ACH-000618,-0.10387053607416934
ACH-000619,-0.36274178153030384
ACH-000620,-0.1600223648268142
ACH-000621,-0.29969398959481874
ACH-000622,-0.2664785867796189
ACH-000623,-0.3059669257518639
ACH-000624,-0.2351799145513332
ACH-000627,-0.07855078720036571
ACH-000630,-0.12322318704639194
ACH-000631,-0.28783572933062834
ACH-000632,-0.18842943168809048
ACH-000633,-0.4923297396386268
ACH-000637,-0.09195418468367073
ACH-000638,0.018500808125378482
ACH-000646,-0.1827480170055681
ACH-000647,-0.2420395740999152
ACH-000648,-0.459403921304935
ACH-000649,-0.246644672184926
ACH-000651,-0.01721368627679224
ACH-000652,-0.11159974109524597
ACH-000653,-0.06985341536917351
ACH-000657,-0.21454296745638546
ACH-000658,-0.24416490266539226
ACH-000661,-0.26033611722078337
ACH-000662,-0.28240011751992045
ACH-000663,-0.1839543322980806
ACH-000665,-0.2859347905746867
ACH-000671,-0.29919875029011633
ACH-000672,0.11099621682095083
ACH-000673,-0.1096322472796255
ACH-000676,-0.1509825989594895
ACH-000677,-0.15699275468573165
ACH-000681,-0.1995307088402429
ACH-000683,-0.2265778264133923
ACH-000684,-0.4969342966213193
ACH-000688,-0.1668435884427789
ACH-000693,-0.0968906734141768
ACH-000694,-0.030257598290278
ACH-000695,-0.07692789411768669
ACH-000696,-0.09816925293343493
ACH-000697,-0.17276235999341713
ACH-000699,-0.14824826458215587
ACH-000701,-0.4531553594461543
ACH-000706,-0.1211411554257244
ACH-000711,-0.16539627682557198
ACH-000713,-0.045642745610122944
ACH-000714,-0.2804515501495253
ACH-000718,-0.16246376001007434
ACH-000720,-0.2600022464973761
ACH-000721,-0.2521718385788758
ACH-000724,-0.4683705217005321
ACH-000725,0.04532145836859891
ACH-000732,-0.18750601778828194
ACH-000734,-0.09932819925646713
ACH-000735,-0.1920750985956008
ACH-000736,-0.05754534059425113
ACH-000738,-0.17610556650180806
ACH-000746,-0.10545936838521178
ACH-000747,-0.16198178979399094
ACH-000748,-0.042669917538542816
ACH-000753,-0.06940800484677437
ACH-000756,-0.3282097209089045
ACH-000757,0.038298914854802885
ACH-000758,-0.0959898030924394
ACH-000760,-0.16131993144325474
ACH-000762,-0.24257262411788466
ACH-000763,0.028665016352800467
ACH-000764,-0.13682420659444905
ACH-000765,-0.06386288671785534
ACH-000766,-0.20095529390254516
ACH-000767,-0.0972944940471926
ACH-000768,0.07682150964864877
ACH-000769,0.12830490844563944
ACH-000770,-0.15541611680612535
ACH-000771,-0.23286747313942185
ACH-000773,-0.16612256581254622
ACH-000776,-0.0923419957384047
ACH-000777,-0.08547229791836945
ACH-000778,-0.08064941785348803
ACH-000781,-0.08358269561056224
ACH-000782,-0.21200436104025613
ACH-000783,-0.6098571508357932
ACH-000784,-0.1656003658962486
ACH-000785,-0.17731210533386413
ACH-000787,-0.1697219292817848
ACH-000788,-0.19515457095322744
ACH-000791,-0.11441246445660838
ACH-000792,-0.3241072946717613
ACH-000794,-0.35594549968447325
ACH-000796,-0.1825735944926138
ACH-000798,-0.00354587540505886
ACH-000799,-0.33708619316336746
ACH-000800,-0.21736039179968208
ACH-000802,-0.1831274874835487
ACH-000804,-0.31806652904497545
ACH-000805,-0.4485708632562727
ACH-000809,-0.12549978150067007
ACH-000810,-0.4685339124849683
ACH-000811,-0.32925653886421435
ACH-000817,-0.31635027050436393
ACH-000819,-0.01720812839211711
ACH-000820,0.02663298947978793
ACH-000821,-0.032767471836619086
ACH-000822,-0.14801843193308212
ACH-000823,-0.11804005129214415
ACH-000824,-0.17101222253898024
ACH-000827,-0.03366391421962422
ACH-000829,-0.17749290385513358
ACH-000831,-0.11121066482774393
ACH-000832,0.06010283135313393
ACH-000833,-0.17968462373670532
ACH-000834,-0.2913047638020393
ACH-000835,-0.04328364910969328
ACH-000836,-0.11587545424573005
ACH-000837,-0.3574868277933193
ACH-000838,-0.2759757869279946
ACH-000839,-0.13229785915694758
ACH-000840,-0.3227908940605024
ACH-000841,-0.2060123683209983
ACH-000843,-0.25745577768166644
ACH-000846,-0.0935791977729896
ACH-000847,-0.06166796909633467
ACH-000848,-0.17697637930561502
ACH-000849,-0.1944676168608611
ACH-000851,0.05582893691151178
ACH-000855,-0.07863064319747788
ACH-000856,-0.3676708547949277
ACH-000858,-0.15317581046997944
ACH-000859,-0.08145806559854832
ACH-000861,0.008247440631306478
ACH-000862,-0.37743762072207787
ACH-000865,-0.11349015445337453
ACH-000866,-0.06708803055795673
ACH-000867,-0.16597442661408465
ACH-000869,-0.14819649437404886
ACH-000872,-0.16835163764988373
ACH-000873,-0.09414805327900336
ACH-000876,-0.25583895595266953
ACH-000878,-0.11890915236039805
ACH-000880,-0.5364516158049455
ACH-000881,-0.08350617748334932
ACH-000882,-0.45318233637309796
ACH-000884,-0.150318378823526
ACH-000885,-0.2973892321835734
ACH-000887,-0.09431799687584183
ACH-000889,-0.2470229011873849
ACH-000896,-0.0833607495781961
ACH-000898,0.0026227590840602727
ACH-000900,-0.10397597331126286
ACH-000901,-0.21346329555360133
ACH-000905,-0.3045909401289666
ACH-000906,-0.06527502853219637
ACH-000907,-0.36852964982062814
ACH-000910,-0.07661067681893073
ACH-000911,-0.20719809199039108
ACH-000912,-0.1726702444415711
ACH-000913,-0.2848737487167245
ACH-000915,-0.013381610884077159
ACH-000916,-0.07274626474519101
ACH-000917,-0.13882984467073872
ACH-000920,-0.3370356462970974
ACH-000921,-0.06394639058164378
ACH-000924,-0.07630047120240055
ACH-000926,-0.2761640515294995
ACH-000928,-0.672580643385397
ACH-000929,-0.19347694885775074
ACH-000932,-0.08804886646719456
ACH-000935,-0.3216422176335068
ACH-000936,-0.017302394923333745
ACH-000937,-0.20192720604638434
ACH-000938,-0.28903055191842164
ACH-000939,-0.3321044501174086
ACH-000941,-0.002203261810721352
ACH-000943,-0.2678605870536417
ACH-000946,-0.152288643674305
ACH-000947,-0.2759076097784689
ACH-000948,-0.3834564567347051
ACH-000950,-0.14358559484653213
ACH-000953,-0.30199199349344913
ACH-000954,-0.01902599334984155
ACH-000957,-0.07161749829476224
ACH-000958,-0.176892775141166
ACH-000960,-0.346099239956752
ACH-000963,-0.2281827703077825
ACH-000968,-0.16956611981545824
ACH-000969,-0.04729880003596655
ACH-000972,-0.5027954787207644
ACH-000973,-0.09517217609138767
ACH-000974,-0.20078835902933112
ACH-000978,-0.09162091577078584
ACH-000984,-0.07685066774567258
ACH-000986,-0.2359770812234711
ACH-000988,0.0023285339160431305
ACH-000993,-0.4168463471251803
ACH-000994,-0.2542515864487905
ACH-000996,-0.4018933584913147
ACH-001001,-0.3509108276860673
ACH-001020,-0.4191886750341269
ACH-001028,-0.2700093573171141
ACH-001031,-0.35196929747897954
ACH-001038,-0.13815827104183434
ACH-001048,-0.25405928983587706
ACH-001050,-0.0687009092719059
ACH-001053,-0.2466401459462695
ACH-001054,-0.10836945525812854
ACH-001061,0.06352490514128832
ACH-001067,-0.34035233884166777
ACH-001075,-0.14673576485811904
ACH-001096,-0.3138472334116169
ACH-001111,-0.2109353206663905
ACH-001119,-0.16325221025825776
ACH-001128,0.11216497914608647
ACH-001134,-0.021125314153955358
ACH-001151,-0.13160355072766072
ACH-001163,-0.1373778439943815
ACH-001164,-0.16396751765001338
ACH-001183,-0.26569029140730205
ACH-001192,0.15017817689401655
ACH-001193,-0.2707180021294171
ACH-001196,0.0021437061118456564
ACH-001197,-0.16680188676487126
ACH-001205,-0.13099621990173274
ACH-001211,-0.058697600936153185
ACH-001212,-0.0706951485555033
ACH-001228,-0.4083447514961816
ACH-001232,-0.2320915836012606
ACH-001239,0.07638753168702586
ACH-001270,-0.11303625167487298
ACH-001274,-0.1757155005972039
ACH-001275,-0.07813760488475804
ACH-001277,0.03964484845754095
ACH-001278,-0.2174794355611322
ACH-001280,-0.4402871689952103
ACH-001283,-0.05792725062543631
ACH-001289,-0.17736751271476447
ACH-001300,-0.14580811491008525
ACH-001301,-0.33229737795474623
ACH-001302,-0.4926040249989613
ACH-001306,-0.13783789821781905
ACH-001318,-0.046841520504149914
ACH-001322,-0.16117716605827653
ACH-001328,-0.497144967758517
ACH-001332,-0.010176605482886214
ACH-001336,-0.2103986728935856
ACH-001346,-0.25836201797751285
ACH-001353,-0.2830870225059641
ACH-001354,-0.5299071368324171
ACH-001367,-0.14210898532428695
ACH-001368,-0.16070484978878147
ACH-001374,-0.19942572561655644
ACH-001377,-0.3971142915428861
ACH-001380,-0.4032660622263885
ACH-001391,-0.10292295442723257
ACH-001408,-0.19304059806412197
ACH-001430,-0.29845495881960216
ACH-001431,-0.3141949932112164
ACH-001450,-0.4027457836672284
ACH-001496,-0.21739189382942625
ACH-001500,0.01563440168841469
ACH-001523,-0.11805881916706958
ACH-001532,-0.28245768242428665
ACH-001550,-0.10326572559039524
ACH-001552,0.05785260392232214
ACH-001554,-0.05531052265326185
ACH-001654,-0.3007709710374979
ACH-001735,-0.15158688627158162
ACH-001736,-0.424217523260892
ACH-001737,-0.1251505143880499
ACH-001740,-0.17734281042505454
ACH-001745,-0.049630279466023455
ACH-001765,-0.17355028908921274
