,ADAR (103)
ACH-000688,0.002893571368941989
ACH-000693,-0.6219736012924573
ACH-000694,-0.6552141380533681
ACH-000695,-0.4158252049636882
ACH-000696,-0.5932558989876074
ACH-000697,-0.3885167021281255
ACH-000699,-0.11556200435147247
ACH-000701,-0.19917972156274386
ACH-000706,-0.09130921520508307
ACH-000711,-0.2812360682106834
ACH-000713,-0.5791282369717251
ACH-000714,-0.04928218018251209
ACH-000718,0.003592813395194131
ACH-000720,-0.3388315884498335
ACH-000721,-0.13599032691076052
ACH-000724,0.16277457594134306
ACH-000725,-0.9433571092332604
ACH-000732,-0.4923857867796626
ACH-000734,-0.11739242957437565
ACH-000735,-0.43642219170462543
ACH-000736,-0.3388043675546007
ACH-000738,-0.3075876118269735
ACH-000746,0.07031146445494073
ACH-000747,-0.6832627140847347
ACH-000748,-0.30666410152613605
ACH-000753,-0.2278650405936844
ACH-000756,-0.10635059953937384
ACH-000757,-0.4016763478385383
ACH-000758,-0.4572646142677807
ACH-000760,-0.8002127629401401
ACH-000762,-0.4593135236315041
ACH-000763,-0.2288545572740556
ACH-000764,-0.3523852618959413
ACH-000765,-0.1083861310191909
ACH-000766,-0.13431593448274892
ACH-000767,-0.5741038616380163
ACH-000768,-0.4535133706866567
ACH-000769,-0.16721522003229647
ACH-000770,-0.6133079966892003
ACH-000771,-0.2468690861419336
ACH-000773,-0.4352024252093714
ACH-000776,-0.6510507925130299
ACH-000777,-0.3509480663022395
ACH-000778,-0.3369607916813656
ACH-000781,-0.03036450650788543
ACH-000782,-0.3352017463642142
ACH-000783,-0.2605790446919967
ACH-000784,-0.8727462523510281
ACH-000785,-0.27080557470638816
ACH-000787,-0.3302919059908455
ACH-000788,-0.06699373122217872
ACH-000791,-0.5920064728892218
ACH-000792,-0.3053553665784487
ACH-000794,-0.8313300464705523
ACH-000796,0.05420814505162791
ACH-000798,-0.35822120400342194
ACH-000799,-0.4487370073604863
ACH-000800,-0.13599713467595814
ACH-000802,-0.4296343352771201
ACH-000804,-0.09909284224643276
ACH-000805,-0.3086167470741825
ACH-000809,-0.4790650453920468
ACH-000810,-0.7013101243167333
ACH-000811,-0.13476010571993394
ACH-000817,-0.3308241552448939
ACH-000819,-0.660171442243689
ACH-000820,-0.9145459676108642
ACH-000821,-0.04377698406903971
ACH-000822,-0.21311284294323696
ACH-000823,-0.7842679205589446
ACH-000824,-0.2292750527166561
ACH-000827,-0.19821476931249665
ACH-000829,-0.3583890358081507
ACH-000831,0.1003858806696497
ACH-000832,-0.5465175062673263
ACH-000833,-0.3389811058994773
ACH-000834,-0.18736594063027676
ACH-000835,-0.3558124215519389
ACH-000836,-0.6029968177560092
ACH-000837,-0.5193852389149458
ACH-000838,-0.25270794504172045
ACH-000839,-0.4267440666871711
ACH-000840,-1.1413308335503376
ACH-000841,-0.3508850272364127
ACH-000843,-0.7186190237308773
ACH-000846,-0.11778606032638232
ACH-000847,-0.5346722258213058
ACH-000848,-0.23246677968889376
ACH-000849,-0.5356734847521507
ACH-000851,-0.08613411699239783
ACH-000855,-0.07309311201921714
ACH-000856,-0.08538791837013628
ACH-000858,-0.09296336291894867
ACH-000859,-0.1956954414982072
ACH-000861,-0.35082977113479163
ACH-000862,-0.24885537076459285
ACH-000865,-0.525065325858434
ACH-000866,-0.06341753420529032
ACH-000867,-0.4307542057509912
ACH-000869,-0.5810346285915402
ACH-000872,-0.40071561950337103
ACH-000873,-0.7617804092928673
ACH-000876,-0.33908872428375725
ACH-000878,-0.09553308657906033
ACH-000880,-0.19649508737250868
ACH-000881,-0.3443939422548701
ACH-000882,-0.2751699636996957
ACH-000884,-0.2020674292497234
ACH-000885,0.009744543042527105
ACH-000887,-0.15800833529490269
ACH-000889,-0.10686684909330632
ACH-000896,-0.13044316331929487
ACH-000898,-0.3685369370399042
ACH-000900,-0.2022535154821493
ACH-000901,-0.08582196497996689
ACH-000905,-0.5658295775007548
ACH-000906,-0.2931114583625161
ACH-000907,-0.1871168377460848
ACH-000910,-0.07538357999831115
ACH-000911,-0.20564039124180694
ACH-000912,-0.3823624730623312
ACH-000913,-0.8500672765867844
ACH-000915,-0.2424089811177277
ACH-000916,-0.21783695302318415
ACH-000917,-0.3390175223949717
ACH-000920,0.15864505067082507
ACH-000921,-0.3851391260915419
ACH-000924,-0.4420101441739839
ACH-000926,-0.3174238403379633
ACH-000928,-0.3086247911110611
ACH-000929,-0.4875911247104652
ACH-000932,-0.1903862142824841
ACH-000935,-0.09544902862087344
ACH-000936,-0.651795063167525
ACH-000937,-0.3867224447907541
ACH-000938,-0.09513833570027813
ACH-000939,-0.2760798633383854
ACH-000941,-0.05374195487950519
ACH-000943,-0.220559642048866
ACH-000946,-0.015894111463843803
ACH-000947,-0.024333746757371672
ACH-000948,-0.19604279413022474
ACH-000950,-0.26302113271222605
ACH-000953,0.01095773232877331
ACH-000954,-0.3969948794779787
ACH-000957,-0.044761450411176996
ACH-000958,-0.07538990658207989
ACH-000960,-0.2535406732369943
ACH-000963,-0.3880156475580819
ACH-000968,-0.40101687192409896
ACH-000969,-0.0680280351368642
ACH-000972,-0.10286636716029103
ACH-000973,-0.5062489661983661
ACH-000974,-0.059855396987195615
ACH-000978,-0.09325282592773364
ACH-000984,-0.481094324158694
ACH-000986,-0.6074733161464184
ACH-000988,-0.04729543935273058
ACH-000993,-0.05370793694852985
ACH-000994,-0.32925407291318043
ACH-000996,-0.7630840125401857
ACH-001001,-0.4464533292917721
ACH-001020,-0.4048291518117674
ACH-001028,0.013223036275261014
ACH-001031,-0.21492068267622105
ACH-001038,0.12474568197339052
ACH-001048,-0.622610784239229
ACH-001050,-0.2927096851817589
ACH-001053,-0.2376116005600405
ACH-001054,-0.06236860898671991
ACH-001061,-0.17450836920052146
ACH-001067,-0.2539233537571731
ACH-001075,-0.2780842187870716
ACH-001096,-0.13837929498896614
ACH-001111,-0.13841610042995392
ACH-001119,-0.18238848181009829
ACH-001128,-0.1320085622985083
ACH-001134,-0.20581845666341128
ACH-001151,-0.019256731401231058
ACH-001163,-0.30155821201854205
ACH-001164,-0.37888527479842815
ACH-001183,-0.4906627642302352
ACH-001192,0.011113099880625431
ACH-001193,-0.1127619245737197
ACH-001196,-0.37930457707933257
ACH-001197,-0.5099956220848587
ACH-001205,-0.16124333989107426
ACH-001211,-0.5231965046668468
ACH-001212,-0.4371558713396193
ACH-001228,-0.33856405956755303
ACH-001232,-0.3659356213535215
ACH-001239,0.027614912201876656
ACH-001270,-0.5593550374557331
ACH-001274,-0.3271173162062027
ACH-001275,-0.6055702306883649
ACH-001277,-0.6020897149263793
ACH-001278,-0.2408667371313864
ACH-001280,-0.3677917428904737
ACH-001283,-0.007816899739216449
ACH-001289,-0.2705613003057641
ACH-001300,-0.07878807424507614
ACH-001301,-0.10513874742930167
ACH-001302,-0.6292204707379792
ACH-001306,-0.13112312785613858
ACH-001318,-0.462512858040156
ACH-001322,-0.427625851366492
ACH-001328,-0.38826359721146775
ACH-001332,-0.3843296256353316
ACH-001336,-0.8556448916253344
ACH-001346,-0.6257059434509599
ACH-001353,-0.2361869075450257
ACH-001354,-0.28425292887960524
ACH-001367,-0.2617989150672294
ACH-001368,-0.04223915870461357
ACH-001374,-0.12330249127196062
ACH-001377,0.032484976679051175
ACH-001380,-0.010108283214504757
ACH-001391,-0.14340118718663505
ACH-001408,-0.12393176239867945
ACH-001430,-0.15382830267229508
ACH-001431,-0.2359342536388641
ACH-001450,-0.05891146548173199
ACH-001496,-0.43822252233069503
ACH-001500,-0.4281734075296457
ACH-001523,-0.2685334083911942
ACH-001532,-0.2751003163360012
ACH-001550,-0.6438426573665826
ACH-001552,-0.04071800945232843
ACH-001554,-0.24536992097887314
ACH-001654,-0.6431735737419555
ACH-001735,-0.3810525721795231
ACH-001736,-0.17244468289795598
ACH-001737,-0.5032407327612152
ACH-001740,-0.2324696215269821
ACH-001745,-0.27329968533972593
ACH-001765,-0.014594680606974596
