,IRF6 (3664)
ACH-000004,-0.07623999476968861
ACH-000005,-0.062416285990006135
ACH-000007,-0.3637205162655517
ACH-000009,0.05333352376092417
ACH-000011,-0.13503796420942554
ACH-000012,0.0707939669961936
ACH-000013,-0.0680590986826421
ACH-000014,0.0555780887724353
ACH-000015,-0.14756947372511053
ACH-000017,-0.036720121920199376
ACH-000018,-0.17668432342495566
ACH-000019,-0.08657429636169581
ACH-000021,-0.3029029504382872
ACH-000022,0.10698992971068763
ACH-000025,-0.2320832018893302
ACH-000028,-0.12796582280426294
ACH-000030,0.01089669109924266
ACH-000035,-0.025733169810467083
ACH-000036,-0.21562429646727124
ACH-000037,-0.19613305718101295
ACH-000039,-0.20029151576154516
ACH-000040,-0.14682320081139996
ACH-000041,0.08078102951104585
ACH-000042,-0.16708621153699407
ACH-000045,-0.12312359907091583
ACH-000047,-0.11563801290294215
ACH-000052,-0.3701238702584486
ACH-000053,-0.22195858997668186
ACH-000054,-0.17618869085019054
ACH-000055,-0.10474851859210857
ACH-000060,-0.2376377073848969
ACH-000067,-0.059382404761261075
ACH-000070,-0.1495791077855886
ACH-000075,-0.14904680381948246
ACH-000078,-0.15903886587090538
ACH-000082,-0.09870200618796296
ACH-000085,0.2348720203638168
ACH-000086,-0.29868247398582565
ACH-000087,-0.07189693227165199
ACH-000092,-0.1908780860693172
ACH-000095,-0.2255117103754348
ACH-000097,-0.10878883022100676
ACH-000098,-0.09448034047023274
ACH-000099,-0.15093204046701753
ACH-000108,-0.06952361103295705
ACH-000113,-0.2324321480003159
ACH-000116,-0.10925960847322497
ACH-000118,-0.14656135108561005
ACH-000120,-0.20569481648509907
ACH-000123,-0.20573314490982825
ACH-000127,-0.11850505312451258
ACH-000128,-0.20356023414169644
ACH-000132,-0.17707416431232104
ACH-000133,-0.13766383319406558
ACH-000137,-0.032978412190558734
ACH-000138,-0.034490881176200125
ACH-000142,-0.2793477970627768
ACH-000143,-0.3961882528618568
ACH-000146,-0.12925591101773962
ACH-000148,-0.1594075724180978
ACH-000150,-0.04682223682653228
ACH-000152,-0.062167393488920836
ACH-000153,0.040317861570530286
ACH-000159,-0.14153897046088665
ACH-000160,-0.060843534199358486
ACH-000163,-0.015599372037333763
ACH-000167,0.05391861727814465
ACH-000168,-0.17918187891106002
ACH-000169,-0.128806898689244
ACH-000178,-0.12276317018972605
