,SPA17 (53340)
ACH-000004,0.14819898685174418
ACH-000005,-0.10458320575298516
ACH-000007,0.19574879276483168
ACH-000009,-0.02360204880047631
ACH-000011,-0.03832056191729175
ACH-000012,0.1021975068309982
ACH-000013,-0.0410915196498266
ACH-000014,-0.03797793315663151
ACH-000015,-0.05335819772694316
ACH-000017,0.013554601148309831
ACH-000018,-0.07326171590671952
ACH-000019,0.15832394047482906
ACH-000021,0.11679431092635198
ACH-000022,0.25759036293810744
ACH-000025,0.10025151343022427
ACH-000028,-0.10339841956498333
ACH-000030,0.04061471568834741
ACH-000035,0.0580714871803676
ACH-000036,-0.009451206029814816
ACH-000037,0.031376852401785206
ACH-000039,0.1369065742614667
ACH-000040,0.01343267856365528
ACH-000041,-0.06156138452226975
ACH-000042,0.198084291069948
ACH-000045,0.18775525342260224
ACH-000047,0.1713099473428931
ACH-000052,0.2229892303520333
ACH-000053,0.07771297643555375
ACH-000054,0.11541541955166976
ACH-000055,-0.12493099858025415
ACH-000060,0.17939620124764186
ACH-000067,0.10793212030006044
ACH-000070,0.14526525170942975
ACH-000075,0.2250524785951719
ACH-000078,-0.08087221257458052
ACH-000082,0.12438830363236672
ACH-000085,-0.037526230125142265
ACH-000086,0.10731213687861414
ACH-000087,0.17581090302136282
ACH-000092,0.15360700890562606
ACH-000095,0.017512390459607837
ACH-000097,0.1742373838022198
ACH-000098,0.121748391900706
ACH-000099,-0.03234497219150842
ACH-000108,0.08280732899731867
ACH-000113,-0.021653167721939516
ACH-000116,0.09850589360526553
ACH-000118,0.025780769253362243
ACH-000120,0.07003426583813094
ACH-000123,-0.0037015524515608546
ACH-000127,0.12021467943372073
ACH-000128,0.07992823415527232
ACH-000132,0.13447654862706349
ACH-000133,0.17977407811294158
ACH-000137,0.04849463036246722
ACH-000138,-0.02184844541576908
ACH-000142,0.10654920753025512
ACH-000143,0.03421291222011729
ACH-000146,0.046128818555241036
ACH-000148,0.05284696994565948
ACH-000150,0.09457779600132178
ACH-000152,0.032320524428012434
ACH-000153,-0.15688131603007313
ACH-000159,0.107651039918315
ACH-000160,0.2015987468508492
ACH-000163,0.12997324796034726
