,UBAP2 (55833)
ACH-000004,-0.05090256661963671
ACH-000005,-0.12265357229603915
ACH-000007,-0.0629307147819914
ACH-000009,-0.21146350781515447
ACH-000011,0.15065622612066712
ACH-000012,0.10378657688425223
ACH-000013,0.07467197613081318
ACH-000014,-0.009223015123498594
ACH-000015,-0.16825554361940562
ACH-000017,-0.03532258356943853
ACH-000018,-0.14868817723419772
ACH-000019,0.142679524655974
ACH-000021,-0.18701158987753413
ACH-000022,-0.15547087973388646
ACH-000025,0.09647559417016686
ACH-000028,-0.009410299424819718
ACH-000030,-0.11910838761100842
ACH-000035,0.04857979180839609
ACH-000036,-0.15737383641440966
ACH-000037,0.05703604387274724
ACH-000039,0.07279256385715191
ACH-000040,0.015023503236900253
ACH-000041,-0.0902482069224127
ACH-000042,-0.09059890235806388
ACH-000045,-0.04628389563531594
ACH-000047,0.02495231920803468
ACH-000052,-0.025191579488567997
ACH-000053,-0.02530277954233397
ACH-000054,0.04521791933910873
ACH-000055,0.044770323657261295
ACH-000060,-0.00456303502245213
ACH-000067,-0.044227916058578426
ACH-000070,-0.06399072008012302
ACH-000075,0.2125065368208319
ACH-000078,-0.06763697201856107
ACH-000082,-0.04912131169987996
ACH-000085,0.13118697527022033
ACH-000086,-0.043998970676625705
ACH-000087,0.20897224811374115
ACH-000092,-0.1149245214595997
ACH-000095,0.008565085896753189
ACH-000097,-0.022585100602344633
ACH-000098,-0.19335602460379414
ACH-000099,-0.01696451268991831
ACH-000108,0.05569801216293108
ACH-000113,-0.07354292096147813
ACH-000116,-0.028900256275035112
ACH-000118,-0.09566003344433494
ACH-000120,0.046993036918249374
ACH-000123,-0.10680785242285966
ACH-000127,-0.01871977710352617
ACH-000128,0.1567523354883694
ACH-000132,-0.019099803652273997
ACH-000133,0.06290746690433838
ACH-000137,0.13212081611323287
ACH-000138,-0.10964698257405744
ACH-000142,0.146169803998951
ACH-000143,-0.04243118246021255
ACH-000146,0.031900406795167244
ACH-000148,-0.01870536961622765
ACH-000150,-0.06123023759039545
ACH-000152,0.02016605406747486
ACH-000153,-0.07233394001541554
ACH-000159,-0.0899387787610532
ACH-000160,-0.1890819110548181
ACH-000163,-0.0997942401670232
ACH-000167,-0.10091300787936168
ACH-000168,-0.0644779183429274
ACH-000169,-0.07040490164504888
ACH-000178,-0.003649504858098635
ACH-000183,-0.01327966573865561
ACH-000188,0.028897362058057405
ACH-000189,-0.17867830438156984
ACH-000190,0.1275690346436224
ACH-000198,-0.017925659802095168
ACH-000203,-0.02174622453404994
ACH-000204,-0.1792699408851775
ACH-000206,-0.04665584593678716
ACH-000207,-0.2829152060975041
ACH-000208,-0.24962279718048905
ACH-000210,-0.020514078954576662
ACH-000211,0.0023092079607417307
ACH-000215,-0.14757414212352793
ACH-000221,-0.14783626904695205
ACH-000222,-0.13398052418767875
ACH-000223,0.030154070082865043
ACH-000226,-0.014541385651463243
ACH-000227,-0.16259351266296915
ACH-000228,-0.05922051717541357
ACH-000231,-0.10576143588526958
ACH-000232,-0.03401865961739579
ACH-000233,0.01920509931985001
ACH-000234,0.0779078435608813
ACH-000235,0.010331827860992286
ACH-000237,-0.042854797736461725
ACH-000238,0.07348799593217938
ACH-000242,-0.023291449480931162
ACH-000243,-0.09560792180447188
ACH-000244,0.10527167865258052
ACH-000246,-0.057298419596879376
ACH-000248,0.003088677837510336
ACH-000250,-0.02244667039505669
ACH-000251,0.11524618828172192
ACH-000252,0.10604924567660973
ACH-000253,0.035924861968966965
ACH-000255,-0.17349757045994407
ACH-000256,-0.13073461884108167
ACH-000257,0.09110052980194368
ACH-000258,-0.12650218230690555
ACH-000259,0.06069246519417827
ACH-000260,0.02087158565105702
ACH-000261,0.016336530497870382
ACH-000262,0.1348523153593754
ACH-000263,0.03940763642489993
ACH-000264,-0.11120126641265744
ACH-000265,-0.17118639165733882
ACH-000266,-0.027250987563789485
ACH-000272,-0.13524938077335796
ACH-000274,-0.06708260047822685
ACH-000277,0.035545310076079584
ACH-000278,-0.022403426629225957
ACH-000279,0.04985499375915087
ACH-000280,-0.006832861332524053
ACH-000281,-0.007473977621001706
ACH-000288,0.08984038679462007
ACH-000291,-0.002273784743249806
ACH-000293,0.018752708025630657
ACH-000294,0.056379913968678176
ACH-000295,-0.15148665652556
ACH-000296,-0.1330781506571661
ACH-000302,0.08430113417244058
ACH-000304,-0.29896753438272616
ACH-000307,0.03144576430211007
ACH-000308,-0.07892255016958392
ACH-000310,-0.07526892038311056
ACH-000311,0.04241458079409746
ACH-000312,0.032643215770064536
ACH-000315,0.017983371653582256
ACH-000316,-0.17034805274834705
ACH-000317,-0.033206513146136644
ACH-000318,-0.1654819484893545
ACH-000319,0.08801157426438838
ACH-000320,-0.005697109654851116
ACH-000322,-0.014017489982689164
ACH-000323,0.005164439746406124
ACH-000324,0.005434152383086663
ACH-000329,0.0969766553802331
ACH-000330,-0.13393096036092364
ACH-000331,0.026532569179919453
ACH-000332,-0.07087844255202076
ACH-000334,-0.23010489882986584
ACH-000335,-0.005489992945110001
ACH-000336,-0.06646963662640938
ACH-000337,-0.2092729733050902
ACH-000338,0.1146607717999928
ACH-000339,-0.08651128557375606
ACH-000341,0.09385663134456164
ACH-000348,0.0094963978943754
ACH-000350,0.04997621063447463
ACH-000352,-0.07939762361299038
ACH-000356,0.06519143500461473
ACH-000361,-0.18575953051512328
ACH-000362,-0.04297817736675424
ACH-000363,-0.006826260066870247
ACH-000364,-0.09030010541557934
ACH-000365,-0.05118741306737346
ACH-000366,-0.23354047242145246
ACH-000368,0.014152824033004744
ACH-000374,-0.1979041760567246
ACH-000375,-0.06724298027546641
ACH-000376,0.00843499639097467
ACH-000381,0.002105909573024844
ACH-000383,0.05432758230013922
ACH-000387,-0.07469732876942525
ACH-000389,0.053555498535997455
ACH-000390,-0.1726795179284724
ACH-000393,0.03595765300947184
ACH-000395,-0.03703607250769304
ACH-000396,-0.1059530187937322
ACH-000397,0.06382113554867114
ACH-000401,-0.012717294301654532
ACH-000402,0.2486324238233085
ACH-000403,0.036921340766445716
ACH-000404,0.024045767786600118
ACH-000406,-0.06628211791380068
ACH-000407,0.1067716066635868
ACH-000408,-0.05961281858623727
ACH-000410,-0.002301620526386992
ACH-000411,-0.043889515376800636
ACH-000414,0.03059801508830593
ACH-000415,0.10237888249510944
ACH-000416,-0.07093576165023031
ACH-000420,0.0575509472824023
ACH-000421,0.012100124081021063
ACH-000424,-0.1351816251229617
ACH-000425,-0.024277728372847782
ACH-000426,0.1870956338644492
ACH-000427,0.12891484256799973
ACH-000433,-0.0260425968684231
ACH-000435,-0.08019276195189914
ACH-000436,-0.06322348183011453
ACH-000444,0.011865502041985918
ACH-000445,-0.04292047797792346
ACH-000448,-0.03338247482019771
ACH-000450,-0.1025375172894412
ACH-000452,-0.0779329029887284
ACH-000454,0.14917035455275668
ACH-000458,0.14734682240901484
ACH-000459,-0.1138014487957049
ACH-000460,0.11455622671840945
ACH-000461,0.08396228096305777
ACH-000463,0.0038746782407878843
ACH-000464,0.010866764093600692
ACH-000466,0.03222380319940403
ACH-000467,0.14111420091115345
ACH-000468,-0.01069893996450398
ACH-000469,-0.08544633278483033
ACH-000470,-0.20267942231528088
ACH-000471,-0.0413634392297406
ACH-000472,-0.0272901392610196
ACH-000473,0.030444495381285387
ACH-000475,-0.1442235148616773
ACH-000476,0.1402666861569862
ACH-000477,-0.03889217587928839
ACH-000479,-0.09675325006677102
ACH-000480,-0.03509172184719517
ACH-000481,-0.004062968864268164
ACH-000483,-0.004381513812591666
