,F13A1 (2162)
ACH-000159,0.08196552538400292
ACH-000160,-0.014920494743425784
ACH-000163,0.1568383475113428
ACH-000167,-0.0608515551662629
ACH-000168,0.1528797011101618
ACH-000169,0.13565101524944484
ACH-000178,0.1250650270620525
ACH-000183,0.04813373832074784
ACH-000188,0.06672397860027028
ACH-000189,0.11781852825396075
ACH-000190,0.07719720900542762
ACH-000198,0.14206757508541587
ACH-000203,0.03339278631765853
ACH-000204,-0.03631610263380355
ACH-000206,0.13073903359673214
ACH-000207,0.2548441748371413
ACH-000208,0.1273614360539041
ACH-000210,0.1068230136417406
ACH-000211,0.15825504693724998
ACH-000215,0.1958414696953831
ACH-000221,0.061303812920775434
ACH-000222,0.14098656506174262
ACH-000223,0.05923538942497941
ACH-000226,0.034498730157047776
ACH-000227,0.0773079593890532
ACH-000228,0.19923165690581895
ACH-000231,0.07690026322599712
ACH-000232,0.015418720427430034
ACH-000233,0.16009127419469532
ACH-000234,0.1164963262981146
ACH-000235,0.14514301449441488
ACH-000237,0.07683064836104696
ACH-000238,0.01483031319286801
ACH-000242,0.0891714697490959
ACH-000243,0.0978931750860264
ACH-000244,0.27681911072607285
ACH-000246,0.1431212043586331
ACH-000248,0.14805487943741588
ACH-000250,0.07909291096426098
ACH-000251,0.04915388127720681
ACH-000252,0.1138193684351416
ACH-000253,0.2774433593470973
ACH-000255,0.22422628379903856
ACH-000256,0.09268814537236113
ACH-000257,0.1678838158518788
ACH-000258,-0.04443854264733504
ACH-000259,0.08291571726186772
ACH-000260,0.14455153689189967
ACH-000261,0.13306186561467578
ACH-000262,0.2408997439356383
ACH-000263,0.06636361871921463
ACH-000264,0.1730123030296647
ACH-000265,0.0824968538522603
ACH-000266,0.12347303501327185
ACH-000272,0.1293778397288939
ACH-000274,0.10368399714354364
ACH-000277,0.17415943465905845
ACH-000278,0.13448631320680593
ACH-000279,0.1675597765613035
ACH-000280,0.12161321614105874
ACH-000281,0.07360489126029425
ACH-000288,0.14940478872511873
ACH-000291,0.18532297657096464
ACH-000293,0.03480432134790819
ACH-000294,0.1974621884170752
ACH-000295,0.17936135684032534
ACH-000296,0.09023490448958638
ACH-000302,0.0905857642298592
ACH-000304,0.0920567589039624
ACH-000307,0.1285531259022178
ACH-000308,0.0686903509282632
ACH-000310,0.13088199907596149
ACH-000311,0.11449736917640944
ACH-000312,-0.009471412531688572
ACH-000315,0.12416372419834724
ACH-000316,0.21345159262940525
ACH-000317,0.012341384300166966
ACH-000318,0.09914106245847316
ACH-000319,0.17644034888206336
ACH-000320,0.12360860853646055
ACH-000322,0.206904185863641
ACH-000323,0.10390984635541037
ACH-000324,0.10121217207203087
ACH-000329,0.0785161932060189
ACH-000330,0.15606342925470085
ACH-000331,0.037338930487554337
ACH-000332,0.13578256528720808
ACH-000334,0.07465383766824342
ACH-000335,0.33335577376433884
ACH-000336,0.2902374911042234
ACH-000337,0.27264282048076305
ACH-000338,-0.2321050793970168
ACH-000339,0.13363926390368314
ACH-000341,0.201511423308167
ACH-000348,0.17360592539208008
ACH-000350,0.23173025864042204
ACH-000352,0.1525368195624556
ACH-000356,0.1445850974036283
ACH-000361,0.2143514899530668
ACH-000362,0.02831530792468086
ACH-000363,0.06256525177692457
ACH-000364,0.020343794542053147
ACH-000365,0.11235321463970868
ACH-000366,0.09969276119330232
ACH-000368,0.12851015631827134
ACH-000374,-0.007413571848566422
ACH-000375,-0.014276194330031826
ACH-000376,0.06080628063656235
ACH-000381,0.07633002532073423
ACH-000383,0.10787098737912733
ACH-000387,0.058477935906763964
ACH-000389,0.13428269200511006
ACH-000390,0.12167188619023285
ACH-000393,0.15031730370673005
ACH-000395,0.0213136242252051
ACH-000396,-0.006462426722122141
ACH-000397,0.18733781642758712
ACH-000401,0.1097749433331106
ACH-000402,-0.07003609974897068
ACH-000403,0.10320431816572602
ACH-000404,0.204610930705134
ACH-000406,0.13198638023260878
ACH-000407,0.054010010917972265
ACH-000408,0.15815864972634994
ACH-000410,0.1655261961776157
ACH-000411,0.13387569815943445
ACH-000414,0.08529700601995632
ACH-000415,0.17401138367523966
ACH-000416,0.1113794153239658
ACH-000420,0.10082964622603308
ACH-000421,0.14695891292259436
ACH-000424,0.07515493269707606
ACH-000425,0.11745415738370485
ACH-000426,0.16325231331625836
ACH-000427,0.2198977845218648
ACH-000433,0.20518366984979672
ACH-000435,0.17427654873301432
ACH-000436,0.07409800067676782
ACH-000444,0.04067681801623051
ACH-000445,0.21003846243470947
ACH-000448,0.14360895318944414
ACH-000450,-0.12692658258677816
ACH-000452,0.05106787190010314
ACH-000454,0.08072042211593188
ACH-000458,0.0656136377415084
ACH-000459,0.00958490482256475
ACH-000460,0.1382687622495784
ACH-000461,0.08669686929423727
ACH-000463,0.16563398507826946
ACH-000464,0.1474022746117662
ACH-000466,0.04512301422780083
ACH-000467,0.07782008894420138
ACH-000468,0.13135850162976648
ACH-000469,0.04828045350796401
ACH-000470,0.11737357709085748
ACH-000471,0.10910564946312892
ACH-000472,0.1239813965620175
ACH-000473,0.14980832620698695
ACH-000475,0.2070104580811481
ACH-000476,0.13101148514118086
ACH-000477,0.00501818523145344
ACH-000479,0.11704321810999445
ACH-000480,0.12099675407562273
ACH-000481,0.09954739079387899
ACH-000483,0.11242442515639607
ACH-000484,0.16724566232212895
ACH-000485,0.20172147159474246
ACH-000486,0.14593888066318855
ACH-000487,0.010953139777116198
ACH-000488,0.12939934460075214
ACH-000490,0.13985769756735444
ACH-000491,0.03410617597699397
ACH-000495,0.24573144172622602
ACH-000496,0.0427956052667274
ACH-000499,0.07836351716923358
ACH-000500,0.3962422602325256
ACH-000502,0.12679542079905012
ACH-000503,0.26662697786871864
ACH-000505,0.1136481488589224
ACH-000507,0.2110527438116177
ACH-000510,0.16018217262241072
ACH-000511,0.051282174191497665
ACH-000512,0.1351829496353702
ACH-000516,0.014283888430476841
ACH-000517,0.1286534112751586
ACH-000518,0.13352098548752125
ACH-000520,0.08336061849670344
ACH-000521,-0.02465011143349929
ACH-000522,0.10453130465108364
ACH-000524,-0.047252350382444346
ACH-000527,0.08990519271668318
ACH-000528,0.08681653828682241
ACH-000537,0.1580747346149879
ACH-000541,0.2373578578280396
ACH-000542,0.1410422202341556
ACH-000544,0.1465415817719349
ACH-000545,0.12478437641093976
ACH-000547,0.15304614362466948
ACH-000548,0.0465390562093792
ACH-000549,0.13775838963389506
ACH-000550,0.1488668598227531
ACH-000552,0.1985861616044208
ACH-000556,0.13643378899629738
ACH-000557,0.14641456969132705
ACH-000569,0.09935961274047167
ACH-000570,0.04870430523283813
ACH-000571,0.05236718063476866
ACH-000573,0.06790771837434853
ACH-000576,0.09136446136036903
ACH-000579,0.02923076169894988
ACH-000580,0.0962835502957312
ACH-000584,0.06701623404168601
ACH-000585,0.009102394802855638
ACH-000588,0.05002379219039989
ACH-000589,0.16951332571416786
ACH-000591,0.12747216791497618
ACH-000593,0.14282554304005013
ACH-000600,0.11079425598239953
ACH-000601,0.13540704463745742
ACH-000605,0.08539514849503564
ACH-000606,0.17115321488201946
ACH-000608,0.10152476986103283
ACH-000614,0.18564699268838264
ACH-000616,0.12143973876538725
ACH-000618,0.08991835587919535
ACH-000619,0.023025375245391742
ACH-000620,0.11008178829583484
ACH-000621,0.050191474428547884
ACH-000622,0.1714644116277548
ACH-000623,0.023999003839198462
ACH-000624,0.18207135408726852
ACH-000627,0.015720571037480334
ACH-000630,0.10298601347320917
ACH-000631,0.2911416584057354
ACH-000632,0.17325123517279992
ACH-000633,0.07473568863872758
ACH-000637,0.048172898658839315
ACH-000638,0.3771766049907535
ACH-000646,-0.004484615028741818
ACH-000647,0.113414287834078
ACH-000648,0.11391035625799102
ACH-000649,0.09909125094276623
ACH-000651,0.1198419423307086
ACH-000652,0.05471664799335218
ACH-000653,0.07582531054862868
ACH-000657,0.10370217966395516
ACH-000658,0.0653769937512547
ACH-000661,0.06832945326979717
ACH-000662,0.11115942732561288
ACH-000663,0.048161263218594666
ACH-000665,0.08956314780504662
ACH-000671,0.20277158082315136
ACH-000672,-0.15073670308327122
ACH-000673,0.09004050742377928
ACH-000676,0.15283206142620395
ACH-000677,0.18558796604379948
ACH-000681,0.07842897887630157
ACH-000683,0.0799540640683816
ACH-000684,0.1274816630313769
ACH-000688,0.13263062395447126
ACH-000693,0.22169242843292286
ACH-000694,0.12129660449557622
ACH-000695,0.1441479613230649
ACH-000696,0.0914908873486794
ACH-000697,0.1345562267036174
ACH-000699,0.10217279671323724
ACH-000701,0.03286387197897748
ACH-000706,0.21783257729436414
ACH-000711,0.126321710028577
ACH-000713,0.11279580985923927
ACH-000714,0.06128651632317686
ACH-000718,0.19000692785388645
ACH-000720,0.16308247796222694
ACH-000721,0.03727651704863792
ACH-000724,-0.0034020360964929146
ACH-000725,0.17804202410248265
ACH-000732,0.06356038665132993
ACH-000734,0.12624500062854022
ACH-000735,0.15734482897466642
ACH-000736,0.16762690324892515
ACH-000738,0.14636711453494866
ACH-000746,0.165222103719346
ACH-000747,0.13267536314282385
ACH-000748,0.09013510155601502
ACH-000753,0.034929278925877195
ACH-000756,0.21654091714442866
ACH-000757,0.18724579199126573
ACH-000758,0.2272781407539491
ACH-000760,0.13567234048993002
ACH-000762,0.032279874445282554
ACH-000763,0.052497817631118736
ACH-000764,-0.15117694169638088
ACH-000765,0.06723351248056827
ACH-000766,0.09279742430873143
ACH-000767,0.1832319645486393
ACH-000768,0.07410331497257383
ACH-000769,0.04572511429895272
ACH-000770,0.0891370771696703
ACH-000771,0.1177522002871948
ACH-000773,0.08121794558677399
ACH-000776,0.057974655630212424
ACH-000777,0.02046502063110538
ACH-000778,0.09004804518347953
ACH-000781,0.053362153558890624
ACH-000782,0.3240165275113249
ACH-000783,0.07538380823347453
ACH-000784,0.15951353025333062
ACH-000785,0.11896055820618835
ACH-000787,0.09968664935143408
ACH-000788,0.14773206515985618
ACH-000791,0.05050817813545054
ACH-000792,0.14661216986359374
ACH-000794,0.07504560381081997
ACH-000796,0.0954898151685583
ACH-000798,0.26977330906944635
ACH-000799,0.2486270518982147
ACH-000800,0.17648419773871546
ACH-000802,0.07535454130606578
ACH-000804,0.16079519571543846
ACH-000805,0.10739397065297414
ACH-000809,0.0897744308954319
ACH-000810,0.16532317041479058
ACH-000811,0.09480960473773516
ACH-000817,-0.06278209748263079
ACH-000819,0.07936641943226266
ACH-000820,0.3436265719580241
ACH-000821,0.13672539535190242
ACH-000822,0.08505541773274422
ACH-000823,0.1273886261357527
ACH-000824,0.10602570402820173
ACH-000827,0.012862916577389498
ACH-000829,0.1658637469313367
ACH-000831,0.29002875633871145
ACH-000832,0.22002460054380266
ACH-000833,0.0014142217893294445
ACH-000834,0.2754616770398377
ACH-000835,0.12829493031540376
ACH-000836,0.14766998884244184
ACH-000837,0.2033755333420936
ACH-000838,-0.06470099001892918
ACH-000839,0.277456023897133
ACH-000840,-0.05156047874398946
ACH-000841,0.08837955527251726
ACH-000843,0.1792296189301996
ACH-000846,0.24994602851728825
ACH-000847,0.0022479568511947433
ACH-000848,0.15784151756652925
ACH-000849,0.21961677251371564
ACH-000851,0.14794471109743834
ACH-000855,0.11602689936491803
ACH-000856,0.1631765138752819
ACH-000858,0.06544932237559918
ACH-000859,0.246196560185912
ACH-000861,0.0994762423151278
ACH-000862,0.06587896304774611
ACH-000865,0.06218670895354785
ACH-000866,0.1520751846736256
ACH-000867,0.1672756246811361
ACH-000869,0.0962325283906838
ACH-000872,0.1931382040514449
ACH-000873,0.2266582876230786
ACH-000876,0.3012276076993136
ACH-000878,-0.10758748983997493
ACH-000880,0.1408018193071644
ACH-000881,0.11578646692961
ACH-000882,0.08685128386441003
ACH-000884,0.12262218237364188
ACH-000885,0.08498422273344727
ACH-000887,0.1469239584750926
ACH-000889,0.08781990334742933
ACH-000896,0.2754843049749093
ACH-000898,0.10866242912650632
ACH-000900,0.15456581531515806
ACH-000901,0.09931253868761168
ACH-000905,0.13151392964030045
ACH-000906,0.14557920072516328
ACH-000907,0.15637274537913298
ACH-000910,0.059881648023020435
ACH-000911,0.12192919297424815
ACH-000912,0.09970626189267312
ACH-000913,0.11372818876279625
ACH-000915,0.07975863399983253
ACH-000916,0.149530433962279
ACH-000917,0.15288390178138558
ACH-000920,0.047463845232396586
ACH-000921,0.2206574790420899
ACH-000924,0.04283996936241274
ACH-000926,0.0397582011810024
ACH-000928,0.01112887652131297
ACH-000929,0.03101743077365338
ACH-000932,0.037324863035152346
ACH-000935,0.17389529336616832
ACH-000936,0.07562896952585778
ACH-000937,0.16262314866715305
ACH-000938,-0.02871568302004092
ACH-000939,0.04857974851746656
ACH-000941,0.1558322662278667
ACH-000943,0.029460632021566964
ACH-000946,0.11792236476662665
ACH-000947,0.08463231497405774
ACH-000948,0.1102628071593456
ACH-000950,0.12433994953952585
ACH-000953,0.08895147095262576
ACH-000954,0.2184933449204796
ACH-000957,0.21253860339526567
ACH-000958,0.2375312246837513
ACH-000960,0.04322033528025064
ACH-000963,0.1139333218527711
ACH-000968,0.10039946854891003
ACH-000969,0.09416198833527188
ACH-000972,0.2347372959718337
ACH-000973,0.12335794833692525
ACH-000974,0.06523752175248544
ACH-000978,0.206026484805934
ACH-000984,0.1270371164517497
ACH-000986,0.06563399916186506
ACH-000988,0.06812788494947006
ACH-000993,0.03208051046455182
ACH-000994,0.10531125623666343
ACH-000996,0.2399010523557573
ACH-001001,0.09786623889570988
ACH-001020,0.015302208675913137
ACH-001028,0.09414850068656393
ACH-001031,0.13244412875724726
ACH-001038,0.17567427457829035
ACH-001048,0.06520168787883822
ACH-001050,0.08966079844270156
ACH-001053,0.0505233112598997
ACH-001054,-0.043309936716749715
ACH-001061,0.06414168247972768
ACH-001067,0.13696587720027675
ACH-001075,0.1951344646014479
ACH-001096,0.07234846712627911
ACH-001111,0.08527356024531882
ACH-001119,0.1235110569820782
ACH-001128,0.14290759414652635
ACH-001134,0.1601385640193796
ACH-001151,0.10901255017993362
ACH-001163,0.09633909473141283
ACH-001164,-0.026752273206540018
ACH-001183,0.2312001935705712
ACH-001192,0.09670830977613627
ACH-001193,0.23374572842240124
ACH-001196,0.18314143990594445
ACH-001197,-0.06146298746722044
ACH-001205,0.143586091244937
ACH-001211,0.20209894236307324
ACH-001212,0.2800278009507211
ACH-001228,-0.03063388023101425
ACH-001232,0.09943128549272298
ACH-001239,0.026631210432248437
ACH-001270,0.14348902010748835
ACH-001274,0.2373273847050713
ACH-001275,0.059790342643595076
ACH-001277,0.14065976389203952
ACH-001278,0.10811041189131784
ACH-001280,0.027662036036410917
ACH-001283,0.2294566801236493
ACH-001289,0.19266262042160687
ACH-001300,0.05505687683944566
ACH-001301,0.10071292842537576
ACH-001302,-0.009496200202787722
ACH-001306,0.1322852279953616
ACH-001318,0.0994778141418445
ACH-001322,0.2726058273902867
ACH-001328,0.16207714054182493
ACH-001332,0.006968572830135833
ACH-001336,0.08871433368932602
ACH-001346,0.23546899567566884
ACH-001353,0.045973921948231314
ACH-001354,0.44922377759788
ACH-001367,0.21855228649592767
ACH-001368,0.0564205719568683
ACH-001374,0.08327608815353746
ACH-001377,0.06075061888846465
ACH-001380,0.13350989569742952
ACH-001391,0.1852887738343865
ACH-001408,0.14967693086147907
ACH-001430,0.1520507496892661
ACH-001431,0.1100919967823087
ACH-001450,0.13928024432962818
ACH-001496,0.17542586411774322
ACH-001500,0.23157054028122176
ACH-001523,0.116802414598005
ACH-001532,0.1035925125498361
ACH-001550,0.11751819830807834
ACH-001552,0.1089597111819946
ACH-001554,0.17435308079614886
ACH-001654,0.13622065621289456
ACH-001735,0.146134312232857
ACH-001736,0.04745319116658278
ACH-001737,-0.017105067757180237
ACH-001740,0.012086515741380928
ACH-001745,0.10918946816846767
ACH-001765,0.17301418379663625
