,C2CD4C (126567)
ACH-000004,0.005586252116219811
ACH-000005,-0.15902633840130662
ACH-000007,-0.0712726250741644
ACH-000009,0.0011661733616282369
ACH-000011,-0.02669213916361738
ACH-000012,-0.002771673549699393
ACH-000013,0.044687473601729415
ACH-000014,-0.003905142743321012
ACH-000015,0.008487940338037323
ACH-000017,-0.11726910513342595
ACH-000018,-0.02715197533921412
ACH-000019,0.0051181847071478746
ACH-000021,-0.0671538736743036
ACH-000022,-0.10932361414421836
ACH-000025,-0.01859213317739268
ACH-000028,0.10694291589472707
ACH-000030,-0.04368849135387752
ACH-000035,0.24912000994830824
ACH-000036,-0.038548483474944086
ACH-000037,0.13868642546018278
ACH-000039,-0.010960231761054184
ACH-000040,0.030731730825592725
ACH-000041,-0.06715130001141786
ACH-000042,0.006557686570764508
ACH-000045,-0.017441609423016872
ACH-000047,0.03790538217091479
ACH-000052,-0.22125888677689298
ACH-000053,-0.04026502751962376
ACH-000054,0.009250889308269785
ACH-000055,-0.013220506490472742
ACH-000060,0.09080791973455854
ACH-000067,0.012855407959219552
ACH-000070,0.008951589422186464
ACH-000075,0.02223410671255564
ACH-000078,-0.09409183407862462
ACH-000082,0.06295372095204058
ACH-000085,-0.2169707703690629
ACH-000086,0.05242463093154855
ACH-000087,0.053627581210503775
ACH-000092,0.07717912447915358
ACH-000095,-0.060243147178071416
ACH-000097,0.09560671554343718
ACH-000098,-0.07178688270586292
ACH-000099,-0.13623599479147444
ACH-000108,0.058914111768108936
ACH-000113,-0.03778515978655018
ACH-000116,0.12189424890674518
ACH-000118,-0.07850397231998235
ACH-000120,0.05283249116203482
ACH-000123,-0.004554582763080281
ACH-000127,0.0871269643690173
ACH-000128,0.06898533161437767
ACH-000132,0.07899019068903808
ACH-000133,-0.03669229882124245
ACH-000137,-0.022577784517217463
ACH-000138,0.006030192659108325
ACH-000142,-0.016742642312992852
ACH-000143,-0.08243035273301277
ACH-000146,0.05462022654031193
ACH-000148,-0.006495321288911934
ACH-000150,0.10947187827519676
ACH-000152,-0.012902378620466979
ACH-000153,0.02635919601796021
ACH-000159,0.08662669223592978
ACH-000160,0.04994634092682921
ACH-000163,-0.12813975281606751
ACH-000167,0.1817798647584403
ACH-000168,-0.1700334471279283
ACH-000169,0.07758695196262877
ACH-000178,0.054230884341215056
ACH-000183,-0.11976741165079136
ACH-000188,0.08634620865650974
ACH-000189,-0.09317350632092823
ACH-000190,0.1883934940389996
ACH-000198,-0.02477331794412242
ACH-000203,-0.06501435666390706
ACH-000204,0.012569053145644313
ACH-000206,-0.04273865054965163
ACH-000207,0.02806266829671473
ACH-000208,-0.2282808730959195
ACH-000210,0.02200245432352478
ACH-000211,0.053705802948917636
ACH-000215,0.03930961799647233
ACH-000221,-0.10762664296692148
ACH-000222,-0.052654254117080856
ACH-000223,0.03533141627308906
ACH-000226,0.07386302786789903
ACH-000227,0.006812215506097268
ACH-000228,0.011772203571480651
ACH-000231,0.03740091815366794
ACH-000232,0.017756615316640516
ACH-000233,-0.06100106687267293
ACH-000234,-0.08141247279624203
ACH-000235,-0.009593404128152077
ACH-000237,-0.01301720420247411
ACH-000238,-0.059569890395017075
ACH-000242,0.13936826508688427
ACH-000243,0.030712537922602437
ACH-000244,0.04492135871002882
ACH-000246,-0.13596921555947888
ACH-000248,-0.10060819612836867
ACH-000250,0.03260787786136155
